期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2003M10,"13,055,303",3.15,"4,469,812",2.72,"888,621",-1.16,"220,484",-10.99,"7,476,386",4.45,"5,419,628",-0.17,"723,735",-4.04,"572,447",-2.43,"191,990",-5.11,"3,931,456",1.19,"19,900",15.21,"1,391",-2.18,"4,033",109.51,538,-15.28,"13,938",4.87,"6,605",-6.59,646,-17.81,322,-45.05,116,-58.57,"5,521",1.88,"2,504,848",-1.65,"317,615",-5.00,"351,250",-8.39,"62,333",-8.25,"1,773,650",0.70,"228,970",3.18,"34,747",7.56,"97,783",24.91,"28,400",-13.69,"68,040",-13.25,-,-,-,-,-,-,-,-,-,-,"338,669",-3.07,"42,938",-9.67,"5,230",-3.02,"7,747",-24.25,"282,754",-1.22,"767,595",4.57,"106,832",-1.55,"22,171",-2.18,"12,108",-18.80,"626,484",6.56,"62,612",1.26,"16,990",7.89,"1,614",-19.02,"6,164",15.37,"37,844",-2.34,"406,443",10.50,"41,259",22.39,"60,140",3.14,"46,769",43.37,"258,275",6.21,-,-,-,-,-,-,-,-,-,-,"430,061",-1.41,"6,573",-13.26,"7,361",2.07,"10,130",-31.93,"405,997",-0.14,"342,164",-8.04,"102,421",-10.71,"1,145",-45.55,"7,321",-23.53,"231,277",-5.88,"311,761",-0.73,"52,323",-9.12,"21,398",-13.86,"10,364",-20.39,"227,676",4.14,"1,892,540",-1.63,"237,528",-17.40,"184,025",-11.72,884,-11.86,"1,470,103",3.03,"99,737",-1.59,"23,653",-5.70,"2,328",-14.47,657,-4.51,"73,099",0.34,"5,643,398",8.48,"3,484,896",6.10,"129,821",28.30,"26,953",-38.31,"2,001,728",12.92
2003M11,"13,202,942",4.23,"4,477,567",2.53,"886,989",-1.60,"221,392",-12.16,"7,616,994",6.59,"5,464,960",0.94,"725,034",-2.27,"574,530",-2.12,"193,819",-6.83,"3,971,577",2.44,"20,015",15.37,"1,396",8.98,"3,994",102.54,536,-20.59,"14,089",4.98,"6,664",-1.08,590,-21.44,293,-49.31,114,-59.14,"5,667",10.49,"2,512,114",-0.12,"317,195",-3.83,"351,370",-7.85,"62,700",-11.13,"1,780,849",2.73,"226,140",1.76,"34,806",6.99,"97,867",24.15,"28,434",-13.87,"65,033",-16.48,-,-,-,-,-,-,-,-,-,-,"339,251",-2.36,"41,672",-10.66,"4,450",-17.18,"8,495",-15.24,"284,634",-0.27,"777,264",6.31,"109,822",2.23,"21,964",-5.10,"11,113",-25.31,"634,365",8.32,"56,218",-10.25,"17,261",12.08,"1,624",-17.31,"5,818",9.79,"31,515",-21.17,"413,236",9.60,"42,112",23.85,"61,426",1.79,"50,006",41.72,"259,692",4.97,-,-,-,-,-,-,-,-,-,-,"451,473",-1.35,"6,223",-12.45,"8,274",18.64,"9,591",-37.88,"427,385",-0.17,"340,987",-6.94,"101,289",-9.85,"1,149",-46.56,"6,746",-28.70,"231,803",-4.39,"321,598",3.71,"52,668",-3.49,"22,119",-9.07,"10,266",-21.73,"236,545",8.46,"1,921,453",0.32,"233,829",-21.30,"180,550",-13.79,879,-11.48,"1,506,195",6.99,"109,751",0.91,"23,698",-6.15,"2,338",-11.74,645,-4.30,"83,070",3.60,"5,706,778",9.14,"3,495,006",5.82,"129,571",26.59,"26,049",-38.49,"2,056,152",15.43
2003M12,"13,504,740",4.91,"4,546,739",3.91,"893,398",-2.54,"229,577",-11.03,"7,835,026",7.00,"5,614,506",1.58,"733,294",-1.23,"578,694",-4.17,"201,674",-5.38,"4,100,844",3.36,"19,736",10.51,"1,341",8.76,"3,921",90.16,501,-24.09,"13,973",0.50,"6,777",-0.89,575,-27.49,335,-41.33,253,-9.96,"5,614",8.11,"2,533,431",-0.44,"315,842",-3.93,"351,999",-9.64,"63,320",-11.59,"1,802,270",2.71,"235,018",-0.59,"34,049",-1.52,"100,176",13.90,"28,468",-13.47,"72,325",-10.68,-,-,-,-,-,-,-,-,-,-,"345,856",-2.37,"43,849",-4.88,"4,577",-17.69,"8,885",-5.45,"288,545",-1.58,"809,932",8.28,"110,521",2.95,"23,585",-1.50,"11,636",-26.89,"664,190",10.55,"61,240",-2.54,"20,610",32.86,"1,634",-15.77,"5,829",10.67,"33,167",-17.32,"432,907",8.63,"44,567",28.68,"61,076",2.12,"54,010",43.27,"273,254",2.59,-,-,-,-,-,-,-,-,-,-,"501,102",5.89,"6,177",-8.80,"8,402",28.18,"11,288",-28.39,"475,235",7.01,"343,294",-8.09,"102,817",-8.31,998,-53.84,"7,592",-26.26,"231,887",-6.84,"325,213",4.65,"52,946",-2.97,"21,991",-7.37,"9,892",-25.85,"240,384",9.70,"1,944,921",0.62,"237,809",-16.30,"180,498",-12.05,869,-11.24,"1,525,745",5.77,"119,539",4.84,"23,730",-6.88,"2,267",-14.74,583,-10.31,"92,959",9.07,"5,825,774",9.94,"3,551,906",6.87,"131,939",25.71,"26,451",-38.89,"2,115,478",15.76
2004M01,"13,557,171",5.53,"4,585,144",4.48,"888,301",-2.77,"227,538",-11.79,"7,856,188",7.81,"5,550,243",2.04,"716,537",-2.63,"577,731",-3.69,"204,390",-4.82,"4,051,585",4.18,"19,697",9.51,"1,352",10.37,"3,938",87.88,510,-25.00,"13,897",-0.63,"6,822",3.79,671,-10.89,304,-43.60,207,-25.54,"5,640",12.73,"2,525,832",1.34,"306,727",-6.33,"349,684",-9.42,"63,777",-10.96,"1,805,644",5.77,"244,989",1.55,"32,802",-6.59,"99,487",12.49,"28,350",-17.71,"84,350",1.32,-,-,-,-,-,-,-,-,-,-,"344,207",1.27,"46,744",7.84,"4,189",-20.29,"7,999",-3.50,"285,275",0.80,"797,132",8.88,"104,606",-2.68,"19,915",-18.30,"12,073",-18.94,"660,538",12.85,"58,520",-6.56,"19,582",25.15,"1,139",-40.37,"5,016",-4.44,"32,783",-17.67,"437,351",9.33,"45,694",24.99,"63,642",6.11,"57,144",42.51,"270,871",2.84,-,-,-,-,-,-,-,-,-,-,"463,195",-4.95,"5,215",-21.90,"11,963",72.93,"10,461",-31.31,"435,556",-5.01,"332,541",-6.03,"103,051",-4.82,568,-73.45,"9,941",4.83,"218,981",-6.41,"319,957",4.79,"50,093",-6.09,"22,902",3.37,"8,912",-38.36,"238,050",10.52,"2,056,867",1.74,"240,988",-18.76,"180,489",-12.03,858,-11.91,"1,634,532",7.62,"116,587",12.26,"18,423",-18.48,"2,113",-17.91,407,-26.53,"95,644",22.42,"5,833,474",10.44,"3,609,196",8.27,"127,968",20.73,"21,883",-47.52,"2,074,427",15.18
2004M02,"13,636,398",6.45,"4,623,682",5.67,"917,026",0.87,"217,718",-14.17,"7,877,972",8.34,"5,616,205",3.45,"733,731",-0.40,"605,182",1.52,"194,575",-7.83,"4,082,717",5.09,"20,199",10.93,"1,355",11.80,"3,847",79.10,511,-24.30,"14,486",2.20,"6,690",0.19,663,-11.01,280,-47.66,204,-26.09,"5,543",8.24,"2,549,905",2.55,"306,773",-6.40,"362,991",-5.29,"64,218",-11.34,"1,815,923",6.63,"233,790",-2.59,"31,776",-11.99,"104,404",18.46,"25,439",-28.58,"72,171",-9.93,-,-,-,-,-,-,-,-,-,-,"347,458",1.24,"49,590",11.38,"4,354",-17.00,"7,619",-5.76,"285,895",0.19,"801,839",9.35,"105,252",-1.26,"23,003",-7.29,"11,500",-22.00,"662,084",12.77,"58,426",-5.42,"19,307",23.79,"1,467",-22.79,"5,160",-0.02,"32,492",-16.94,"447,366",14.19,"54,742",50.29,"67,193",12.65,"49,693",24.21,"275,738",7.84,-,-,-,-,-,-,-,-,-,-,"494,559",0.54,"5,543",-17.67,"11,895",75.65,"11,909",-1.55,"465,212",-0.23,"335,116",-5.46,"108,655",0.05,859,-59.78,"9,124",-2.67,"216,478",-7.63,"320,857",6.58,"50,075",-4.40,"24,889",15.66,"9,198",-27.21,"236,695",10.34,"2,055,580",1.60,"237,134",-19.66,"180,424",-12.06,426,-56.04,"1,637,596",7.60,"90,985",-0.96,"17,936",-19.76,"2,463",-1.04,579,-13.58,"70,007",5.50,"5,873,628",11.53,"3,634,881",9.44,"128,957",22.40,"22,138",-45.91,"2,087,652",16.08
2004M03,"13,746,522",7.84,"4,680,937",7.51,"930,979",3.85,"213,532",-13.95,"7,921,074",9.27,"5,662,155",5.27,"740,190",0.92,"619,594",5.42,"189,665",-8.24,"4,112,706",6.81,"21,117",17.20,"1,369",16.91,"3,781",81.43,772,21.57,"15,195",7.55,"6,706",-2.83,661,-12.57,259,-50.76,201,-26.64,"5,585",4.49,"2,569,318",3.44,"309,410",-5.50,"376,746",-0.03,"59,763",-16.99,"1,823,399",6.79,"236,011",0.38,"31,114",-12.79,"99,362",15.94,"24,631",-23.05,"80,904",-1.02,-,-,-,-,-,-,-,-,-,-,"356,101",2.51,"51,627",16.77,"4,347",-31.69,"8,640",17.12,"291,487",0.71,"808,404",9.46,"105,427",0.53,"22,496",-9.09,"11,324",-16.36,"669,157",12.39,"59,350",-5.04,"19,096",22.36,"1,691",-12.84,"5,562",8.19,"33,001",-17.11,"441,455",16.03,"54,570",48.90,"73,095",23.89,"49,539",23.66,"264,251",7.96,-,-,-,-,-,-,-,-,-,-,"509,559",13.44,"5,482",-18.48,"11,044",60.27,"12,449",3.30,"480,584",13.47,"334,697",-6.19,"110,739",2.27,"1,358",-36.69,"8,924",-18.05,"213,676",-9.25,"319,437",6.59,"50,695",-2.67,"25,415",18.51,"7,860",-38.25,"235,467",10.33,"2,029,204",0.53,"244,359",-10.22,"173,850",-12.60,833,-12.68,"1,610,162",4.12,"91,493",4.34,"17,608",-21.02,"4,307",75.87,569,2.89,"69,009",10.60,"5,963,670",13.32,"3,678,780",10.61,"133,228",24.11,"22,465",-43.76,"2,129,197",18.99
2004M04,"13,891,515",8.53,"4,737,893",8.59,"946,967",5.71,"213,581",-12.20,"7,993,074",9.52,"5,717,016",6.31,"742,354",1.58,"630,246",7.76,"190,038",-6.38,"4,154,378",7.65,"19,631",9.62,"1,562",33.28,"2,048",0.05,768,18.52,"15,253",8.62,"6,214",-9.06,659,-11.66,247,-52.59,197,-29.39,"5,111",-3.33,"2,608,494",4.20,"307,018",-6.66,"381,789",1.35,"59,468",-15.38,"1,860,219",7.69,"229,380",-2.58,"31,031",-11.30,"99,886",17.41,"24,824",-22.04,"73,639",-11.88,-,-,-,-,-,-,-,-,-,-,"357,239",3.14,"53,587",20.35,"4,434",-17.49,"9,368",37.85,"289,850",0.06,"829,172",11.64,"106,737",2.18,"27,014",7.99,"11,593",-11.17,"683,828",13.93,"59,924",-1.50,"19,262",18.67,"1,712",-10.97,"5,337",-0.84,"33,613",-9.88,"443,580",14.89,"54,126",47.24,"74,984",26.58,"49,352",23.46,"265,118",6.00,-,-,-,-,-,-,-,-,-,-,"506,911",19.35,"6,295",-7.48,"10,796",92.58,"11,561",3.96,"478,259",19.20,"333,282",-4.91,"111,494",6.87,"1,367",-29.28,"9,472",-13.28,"210,949",-9.58,"323,189",6.67,"50,583",-2.50,"25,969",21.12,"8,098",-36.17,"238,539",9.94,"2,013,709",-0.85,"244,393",-10.38,"171,416",-12.59,822,-12.92,"1,597,078",2.30,"103,485",5.82,"17,993",-18.35,"4,423",82.69,674,16.01,"80,395",10.51,"6,057,305",14.42,"3,733,153",11.85,"140,882",25.29,"22,047",-43.10,"2,161,223",19.73
2004M05,"14,097,001",10.04,"4,798,859",10.55,"968,168",8.33,"210,702",-13.37,"8,119,272",10.71,"5,815,245",8.14,"751,823",2.96,"636,828",9.78,"187,410",-8.00,"4,239,184",9.72,"20,179",13.26,"1,484",10.58,"2,019",-3.07,748,13.68,"15,928",15.98,"6,189",-10.20,691,-6.62,244,-53.26,235,-12.64,"5,019",-6.38,"2,666,557",6.22,"303,873",-7.97,"386,795",3.29,"58,309",-16.58,"1,917,580",10.46,"242,795",8.09,"32,205",-8.40,"99,844",17.38,"23,788",-25.39,"86,958",19.93,-,-,-,-,-,-,-,-,-,-,"360,801",6.54,"55,313",27.80,"4,361",-17.11,"9,434",35.00,"291,693",3.03,"850,719",13.58,"108,425",2.69,"25,293",2.52,"11,558",-12.56,"705,443",16.50,"59,903",-2.80,"19,524",18.05,"1,737",2.48,"5,111",-17.26,"33,531",-9.91,"456,243",17.36,"58,891",59.99,"77,579",33.62,"46,857",17.65,"272,916",7.43,-,-,-,-,-,-,-,-,-,-,"478,799",13.15,"6,336",-5.81,"11,697",111.79,"13,280",23.97,"447,486",11.82,"338,358",-3.86,"113,053",11.39,"1,385",-28.28,"9,733",-10.20,"214,187",-9.88,"334,702",9.82,"52,028",-0.66,"25,874",24.17,"8,357",-36.85,"248,443",13.80,"2,003,900",0.44,"219,517",-13.91,"167,943",-12.82,817,-12.99,"1,615,623",4.47,"112,769",8.37,"17,964",-19.39,"4,314",80.43,671,14.90,"89,820",13.99,"6,165,087",15.57,"3,809,555",14.29,"159,083",34.14,"21,804",-42.59,"2,174,645",17.90
2004M06,"14,144,940",8.65,"4,840,390",10.38,"974,533",7.66,"213,952",-6.19,"8,116,065",8.21,"5,848,785",6.21,"762,752",4.81,"633,928",7.82,"191,093",-3.85,"4,261,012",6.73,"19,538",1.74,"1,476",3.58,"2,041",-0.73,760,10.47,"15,261",1.51,"6,331",-3.37,676,-11.17,198,-61.85,231,84.80,"5,226",1.53,"2,662,965",4.82,"306,875",-6.84,"385,760",3.14,"58,058",-13.96,"1,912,272",8.06,"252,486",5.36,"32,398",-6.97,"97,977",3.61,"24,128",-23.95,"97,983",24.78,-,-,-,-,-,-,-,-,-,-,"365,747",6.01,"57,132",38.81,"3,793",-26.16,"9,721",50.60,"295,101",0.97,"864,398",12.83,"109,283",3.17,"27,344",13.20,"12,302",-3.77,"715,469",14.80,"59,879",-4.30,"18,933",13.94,"1,731",0.82,"5,143",-16.10,"34,072",-10.58,"469,901",17.12,"61,240",66.23,"76,096",32.09,"48,698",23.35,"283,867",6.20,-,-,-,-,-,-,-,-,-,-,"469,304",3.70,"6,544",-2.58,"11,302",110.04,"13,358",26.33,"438,100",1.91,"342,069",-3.88,"115,163",13.30,"1,400",-31.14,"10,033",-1.06,"215,473",-10.98,"336,167",5.83,"53,032",1.12,"26,286",26.58,"8,661",-34.20,"248,188",7.31,"1,898,309",-4.69,"204,135",-19.49,"167,936",-12.82,807,-12.66,"1,525,431",-1.25,"121,979",10.66,"17,909",-20.29,"4,439",65.82,500,-10.87,"99,131",17.28,"6,275,867",16.01,"3,855,594",14.02,"168,230",37.94,"21,552",-22.62,"2,230,491",18.74
2004M07,"14,216,853",9.73,"4,864,575",10.35,"985,511",8.77,"214,070",-7.11,"8,152,697",10.00,"5,840,158",7.97,"760,633",5.15,"632,704",8.04,"191,866",-4.59,"4,254,955",9.13,"18,775",-0.17,"1,338",-5.71,"2,036",3.04,718,0.42,"14,683",-0.10,"6,245",-4.36,657,-12.86,189,-62.43,228,86.89,"5,171",0.39,"2,662,410",7.04,"300,513",-7.05,"384,323",5.55,"57,389",-14.36,"1,920,185",10.80,"268,719",9.95,"32,342",-7.99,"97,998",-1.28,"24,084",-24.53,"114,295",46.43,-,-,-,-,-,-,-,-,-,-,"365,403",8.48,"57,245",40.41,"3,960",-25.20,"9,528",35.03,"294,670",3.86,"862,875",13.52,"108,438",2.32,"26,924",19.64,"12,294",-2.38,"715,219",15.54,"59,483",-4.00,"18,681",11.36,"1,729",0.82,"5,202",-17.02,"33,871",-8.96,"464,272",15.18,"62,121",62.80,"77,165",32.57,"51,450",21.44,"273,536",3.48,-,-,-,-,-,-,-,-,-,-,"450,577",5.08,"7,040",9.90,"11,495",60.50,"12,867",25.14,"419,175",3.52,"344,390",-0.95,"119,663",16.48,"1,310",-32.51,"9,840",2.61,"213,577",-8.50,"337,009",7.49,"52,595",1.28,"25,575",11.49,"8,266",-37.30,"250,573",11.14,"1,899,486",-3.20,"186,049",-25.92,"167,929",-12.82,796,-17.08,"1,544,712",1.79,"131,011",13.04,"17,864",-21.15,"4,410",44.35,511,-51.88,"108,226",21.43,"6,346,198",16.03,"3,900,029",14.33,"180,468",44.64,"20,897",-23.54,"2,244,804",17.78
2004M08,"14,263,503",9.91,"4,909,326",10.59,"987,899",9.06,"214,346",-7.22,"8,151,932",10.13,"5,863,110",7.66,"776,813",6.55,"623,139",6.68,"192,793",-4.48,"4,270,365",8.64,"18,619",-4.12,"1,322",-7.49,"1,999",-0.94,724,-6.58,"14,574",-4.11,"6,270",0.16,681,5.75,195,-44.13,224,86.67,"5,170",0.45,"2,663,248",6.80,"305,127",-5.87,"381,695",4.58,"57,659",-13.11,"1,918,767",10.39,"266,392",10.13,"32,243",-8.51,"94,687",-2.95,"23,906",-24.58,"115,556",49.34,-,-,-,-,-,-,-,-,-,-,"368,686",8.87,"58,557",44.38,"3,901",-26.03,"10,149",35.52,"296,079",3.76,"882,589",15.85,"109,542",3.07,"27,282",22.98,"12,223",-1.27,"733,542",18.13,"59,965",-3.02,"18,866",12.73,"1,749",3.74,"5,419",-12.57,"33,931",-8.82,"470,183",12.20,"62,519",53.12,"74,467",26.95,"51,259",12.01,"281,938",2.96,-,-,-,-,-,-,-,-,-,-,"439,825",-0.47,"8,291",26.52,"11,670",65.58,"12,081",21.04,"407,783",-2.52,"352,529",1.46,"128,155",23.22,"1,252",-35.06,"10,893",21.95,"212,229",-8.76,"334,804",6.66,"51,510",-2.11,"24,242",8.05,"8,256",-32.03,"250,796",10.64,"1,857,272",-2.68,"176,527",-29.45,"167,911",-12.82,786,-13.05,"1,512,048",3.24,"112,492",11.56,"17,801",-22.07,"4,389",54.49,507,-36.15,"89,795",20.76,"6,430,629",16.44,"3,938,185",14.58,"192,460",52.42,"20,260",-26.29,"2,279,724",18.00
2004M09,"14,334,628",9.54,"4,949,076",10.84,"987,255",10.28,"217,666",-4.36,"8,180,631",9.10,"5,877,876",7.55,"787,100",8.46,"627,374",8.53,"195,431",-1.86,"4,267,971",7.71,"19,062",-1.40,"1,327",-3.70,"1,947",-50.93,709,-6.71,"15,079",14.01,"6,785",6.18,697,8.91,193,-43.24,221,87.29,"5,674",7.22,"2,663,221",6.22,"309,271",-3.22,"386,395",8.62,"59,370",-12.19,"1,908,185",8.15,"265,672",13.38,"31,910",-7.80,"91,031",-7.10,"23,002",-19.36,"119,729",63.56,-,-,-,-,-,-,-,-,-,-,"371,685",9.45,"58,488",39.38,"4,121",-22.99,"10,255",38.39,"298,821",4.90,"887,718",15.49,"110,058",3.15,"27,634",25.35,"12,220",-3.31,"737,806",17.62,"60,235",-2.80,"19,211",14.05,"1,724",5.06,"5,432",-13.81,"33,868",-8.91,"477,515",14.63,"63,780",55.05,"75,520",26.13,"53,402",15.74,"284,813",5.71,-,-,-,-,-,-,-,-,-,-,"428,533",-4.04,"7,345",11.80,"13,385",79.95,"12,145",17.34,"395,658",-6.29,"358,186",2.73,"131,557",26.94,"1,123",-41.96,"10,501",24.20,"215,005",-8.37,"339,264",7.40,"53,456",1.49,"24,301",11.90,"8,174",-24.55,"253,333",9.83,"1,827,608",-6.27,"168,308",-36.53,"161,341",-13.47,776,-13.68,"1,497,183",-0.01,"117,827",30.10,"17,998",-20.86,"3,772",44.19,503,-24.47,"95,554",48.05,"6,511,317",16.67,"3,975,670",15.19,"194,768",52.01,"20,956",-22.06,"2,319,923",17.50
