期間,出口-合計_原始值,出口-合計_年增率(%),出口-合計_原始值,出口-合計_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%)
2006M04,"610,449",18.37,"18,794.6",14.98,"3,097",-30.70,95.4,-32.63,"2,430",-38.65,74.8,-40.40,972,24.46,29.9,20.56,"1,593",16.19,49.1,12.87,"29,673",7.16,913.6,4.09,"30,119",17.24,927.3,13.88,"44,160",16.15,"1,359.6",12.82,"38,501",16.17,"1,185.4",12.84,"5,659",15.99,174.2,12.68,"3,170",8.56,97.6,5.51,808,3.32,24.9,0.40,"34,755",2.56,"1,070.1",-0.37,"26,326",2.14,810.5,-0.80,"1,960",1.45,60.3,-1.47,"1,481",1.30,45.6,-1.51,"3,614",16.13,111.3,12.88,"60,533",5.14,"1,863.7",2.13,"36,869",-3.91,"1,135.1",-6.67,"23,664",23.24,728.6,19.72,"302,186",20.92,"9,303.8",17.46,"168,099",35.67,"5,175.5",31.79,"39,388",10.30,"1,212.7",7.15,"31,145",27.20,958.9,23.55,"27,168",-5.18,836.4,-7.91,"1,741",12.54,53.6,9.39,"22,151",18.40,682.0,15.01,"52,363",65.13,"1,612.2",60.40,"48,825",69.06,"1,503.2",64.21,256,1.99,7.9,-1.25,"5,039",5.75,155.1,2.72,"14,734",14.63,453.6,11.34,"3,456",5.43,106.4,2.41
2006M05,"599,807",12.13,"18,921.4",10.44,"3,371",-23.14,106.4,-24.27,"2,814",-25.42,88.8,-26.55,"1,053",13.35,33.2,11.41,"1,635",-7.16,51.6,-8.51,"31,198",15.57,984.2,13.82,"32,649",11.58,"1,029.9",9.89,"45,546",15.07,"1,436.8",13.33,"39,604",15.88,"1,249.4",14.13,"5,942",9.98,187.4,8.26,"3,105",-6.19,97.9,-7.64,828,-6.44,26.1,-8.10,"35,322",-0.13,"1,114.2",-1.64,"26,772",-0.44,844.5,-1.96,"2,010",-12.87,63.4,-14.21,"1,390",-13.13,43.9,-14.42,"3,630",0.89,114.5,-0.61,"64,863",6.06,"2,046.2",4.46,"39,354",-3.61,"1,241.5",-5.06,"25,509",25.49,804.7,23.59,"287,946",14.14,"9,083.5",12.41,"159,466",29.46,"5,030.5",27.50,"41,100",4.14,"1,296.5",2.56,"26,028",4.05,821.1,2.48,"26,415",-12.29,833.3,-13.61,"1,821",0.39,57.4,-1.20,"20,176",-4.31,636.5,-5.75,"47,193",39.58,"1,488.8",37.47,"43,878",43.88,"1,384.2",41.69,271,-0.37,8.6,-1.15,"4,718",-7.22,148.8,-8.66,"15,184",9.84,479.0,8.18,"3,625",-2.21,114.3,-3.71
2006M06,"582,099",19.75,"18,094.5",16.51,"3,701",-12.34,115.0,-14.75,"3,136",-14.36,97.5,-16.67,843,2.93,26.2,0.00,"1,556",4.92,48.4,2.11,"41,520",99.78,"1,290.7",94.38,"30,227",17.33,939.6,14.15,"41,294",4.31,"1,283.6",1.49,"35,934",4.20,"1,117.0",1.39,"5,360",5.08,166.6,2.21,"2,725",-0.15,84.7,-2.87,804,5.79,25.0,2.88,"33,267",2.01,"1,034.1",-0.75,"24,730",0.73,768.7,-1.99,"2,171",-11.60,67.5,-14.01,"1,294",-0.46,40.2,-3.13,"3,672",10.97,114.1,7.95,"60,148",15.51,"1,869.7",12.38,"35,660",5.34,"1,108.5",2.50,"24,488",34.39,761.2,30.77,"283,018",21.59,"8,797.6",18.30,"158,177",32.91,"4,916.9",29.31,"37,819",7.43,"1,175.6",4.53,"26,495",20.45,823.6,17.19,"27,039",6.29,840.5,3.42,"1,622",1.76,50.4,-0.98,"17,481",-4.89,543.4,-7.46,"41,152",26.49,"1,279.2",23.06,"38,075",28.76,"1,183.6",25.29,270,23.29,8.4,20.00,"4,271",-3.61,132.8,-6.21,"15,125",20.58,470.1,17.29,"3,269",5.11,101.6,2.21
2006M07,"636,796",24.22,"19,575.7",21.12,"4,229",10.27,130.0,7.53,"3,556",6.47,109.3,3.80,982,9.11,30.2,6.34,"1,568",14.20,48.2,11.32,"38,497",118.96,"1,183.4",113.49,"32,477",15.90,998.4,13.02,"44,686",14.60,"1,373.7",11.75,"38,910",14.27,"1,196.1",11.42,"5,776",16.88,177.6,13.99,"2,567",0.90,78.9,-1.62,889,21.45,27.3,18.18,"33,506",7.24,"1,030.0",4.57,"24,191",7.55,743.7,4.88,"2,685",-2.33,82.5,-4.84,"1,441",4.12,44.3,1.61,"4,325",36.09,133.0,32.73,"69,197",34.71,"2,127.2",31.36,"42,440",31.91,"1,304.6",28.62,"26,757",39.40,822.5,35.93,"313,233",22.70,"9,629.1",19.64,"179,289",32.64,"5,511.5",29.34,"42,012",17.85,"1,291.5",14.91,"26,401",13.12,811.6,10.30,"27,908",2.43,857.9,-0.12,"1,719",7.04,52.9,4.55,"22,970",10.84,706.1,8.08,"45,930",19.60,"1,411.9",16.62,"42,154",20.18,"1,295.9",17.19,255,-1.16,7.8,-3.70,"4,816",4.99,148.0,2.35,"15,484",24.04,476.0,20.97,"3,547",14.16,109.0,11.34
2006M08,"634,650",20.06,"19,372.7",16.62,"4,751",34.47,145.0,30.63,"4,109",32.85,125.4,29.01,832,29.60,25.4,25.74,"1,539",11.28,47.0,8.05,"29,552",61.78,902.1,57.13,"30,295",17.15,924.7,13.78,"46,768",17.03,"1,427.6",13.66,"41,120",18.18,"1,255.2",14.78,"5,648",9.27,172.4,6.16,"2,445",4.53,74.6,1.50,881,11.80,26.9,8.47,"31,993",1.37,976.6,-1.53,"22,345",0.06,682.1,-2.81,"2,495",-9.57,76.2,-12.11,"1,384",-8.47,42.3,-10.95,"4,172",27.82,127.4,24.17,"71,700",34.89,"2,188.6",31.01,"44,852",34.65,"1,369.1",30.79,"26,848",35.28,819.5,31.39,"318,669",19.17,"9,727.4",15.75,"179,988",27.62,"5,494.1",23.96,"42,410",12.23,"1,294.6",9.01,"30,879",15.63,942.6,12.32,"26,547",-4.43,810.3,-7.18,"1,860",27.84,56.8,24.29,"18,973",-1.41,579.2,-4.23,"49,707",17.59,"1,517.3",14.22,"45,962",18.23,"1,403.0",14.84,363,46.96,11.1,44.16,"4,869",-3.22,148.6,-6.01,"16,121",30.11,492.1,26.41,"3,354",4.75,102.4,1.79
2006M09,"658,867",19.43,"20,081.3",18.12,"4,683",15.57,142.7,14.25,"3,990",9.92,121.6,8.67,694,-1.14,21.2,-1.85,"1,425",5.95,43.4,4.58,"33,613",11.61,"1,024.5",10.39,"33,438",24.50,"1,019.1",23.12,"42,720",7.16,"1,302.0",5.98,"37,405",7.70,"1,140.0",6.51,"5,315",3.53,162.0,2.40,"2,277",-1.34,69.4,-2.39,854,7.83,26.0,6.56,"32,398",3.01,987.5,1.89,"23,509",3.83,716.5,2.69,"2,528",-9.46,77.0,-10.57,"1,441",1.69,43.9,0.46,"4,217",30.15,128.5,28.76,"73,015",41.30,"2,225.4",39.75,"44,704",38.31,"1,362.5",36.80,"28,311",46.30,862.9,44.71,"332,305",18.89,"10,128.2",17.58,"194,258",27.59,"5,920.7",26.19,"39,192",14.96,"1,194.5",13.70,"32,252",12.67,983.0,11.44,"25,831",-10.10,787.3,-11.08,"1,931",25.80,58.8,24.31,"21,638",13.53,659.5,12.29,"53,920",29.95,"1,643.4",28.52,"50,348",31.21,"1,534.5",29.77,268,-4.63,8.2,-4.65,"5,221",4.61,159.1,3.45,"15,009",17.09,457.4,15.80,"3,408",7.98,103.9,6.78
2006M10,"654,925",4.82,"19,840.2",5.58,"3,478",-7.94,105.4,-7.22,"2,785",-14.39,84.4,-13.70,723,25.09,21.9,25.86,"1,487",-3.57,45.0,-3.02,"29,787",-15.77,902.4,-15.16,"27,106",-4.80,821.1,-4.11,"44,201",2.84,"1,339.0",3.59,"38,808",3.76,"1,175.6",4.51,"5,393",-3.30,163.4,-2.56,"2,639",-9.44,79.9,-8.79,822,-6.70,24.9,-6.04,"32,759",-4.72,992.4,-4.02,"23,870",-5.06,723.1,-4.36,"2,385",-9.28,72.2,-8.72,"1,365",-8.45,41.4,-7.80,"4,333",6.65,131.3,7.45,"77,394",32.23,"2,344.6",33.19,"49,125",37.03,"1,488.2",38.03,"28,269",24.64,856.4,25.55,"334,363",6.03,"10,129.1",6.80,"190,527",9.34,"5,771.8",10.13,"40,135",2.85,"1,215.8",3.60,"34,233",12.03,"1,037.0",12.84,"28,593",-13.53,866.2,-12.90,"1,888",15.05,57.2,15.79,"20,121",-6.30,609.6,-5.61,"53,675",0.72,"1,626.0",1.45,"50,013",0.38,"1,515.1",1.11,288,12.06,8.7,12.99,"5,228",-5.70,158.4,-4.98,"15,445",8.71,467.9,9.50,"3,646",-3.93,110.5,-3.16
2006M11,"644,230",6.20,"19,539.9",8.20,"3,862",0.99,117.1,2.90,"3,511",5.66,106.5,7.68,692,7.96,21.0,9.95,"1,450",-6.93,44.0,-5.17,"28,528",-9.23,865.3,-7.51,"34,112",15.85,"1,034.6",18.02,"45,806",12.06,"1,389.3",14.17,"40,837",13.41,"1,238.6",15.54,"4,969",2.05,150.7,4.00,"2,689",-2.92,81.5,-1.21,860,-1.60,26.1,0.38,"31,198",-2.65,946.3,-0.81,"23,146",-0.15,702.0,1.72,"1,916",-27.31,58.1,-25.99,"1,378",-5.94,41.8,-4.13,"3,913",4.51,118.7,6.46,"72,219",28.50,"2,190.4",30.92,"44,123",26.76,"1,338.3",29.14,"28,096",31.33,852.2,33.80,"323,101",5.05,"9,799.9",7.03,"182,754",9.69,"5,543.1",11.76,"38,602",2.64,"1,170.8",4.57,"30,810",8.31,934.5,10.34,"28,048",-24.26,850.7,-22.83,"1,990",22.16,60.4,24.54,"19,423",-13.44,589.1,-11.81,"54,530",4.86,"1,653.9",6.83,"51,021",5.40,"1,547.5",7.38,294,-9.26,8.9,-7.29,"5,414",-1.20,164.2,0.67,"15,055",5.78,456.6,7.76,"3,718",-2.26,112.8,-0.35
2006M12,"637,787",6.47,"19,606.1",9.25,"3,067",-64.81,94.3,-63.88,"2,615",-67.40,80.4,-66.54,647,-16.84,19.9,-14.59,"1,513",-4.72,46.5,-2.31,"29,778",6.92,915.4,9.72,"32,596",7.32,"1,002.0",10.12,"46,282",8.05,"1,422.7",10.87,"40,966",8.60,"1,259.3",11.44,"5,316",3.99,163.4,6.66,"2,546",3.12,78.3,5.81,758,-4.53,23.3,-2.10,"31,435",-0.08,966.3,2.53,"23,324",2.05,717.0,4.72,"2,113",-19.60,64.9,-17.53,"1,349",-4.87,41.5,-2.35,"3,773",14.26,116.0,17.29,"71,901",34.91,"2,210.3",38.44,"44,497",38.38,"1,367.9",42.00,"27,404",29.64,842.4,33.02,"320,526",5.17,"9,853.2",7.91,"181,683",8.87,"5,585.1",11.72,"40,297",4.26,"1,238.8",6.99,"29,697",-2.05,912.9,0.52,"26,435",-17.44,812.6,-15.29,"1,756",2.63,54.0,5.26,"20,357",8.58,625.8,11.43,"50,610",-2.03,"1,555.8",0.53,"46,624",-2.76,"1,433.3",-0.22,406,30.97,12.5,34.41,"5,150",3.00,158.3,5.67,"15,500",11.04,476.5,13.94,"3,598",-1.99,110.6,0.55
2007M01,"645,315",18.42,"19,788.9",17.55,"3,382",-6.47,103.7,-7.16,"2,886",-6.27,88.5,-6.94,948,42.56,29.1,41.26,"1,611",28.78,49.4,27.98,"40,759",47.49,"1,249.9",46.41,"35,631",43.53,"1,092.6",42.47,"48,437",30.81,"1,485.4",29.85,"42,656",32.40,"1,308.1",31.43,"5,781",20.16,177.3,19.31,"2,258",26.15,69.3,25.32,746,4.48,22.9,4.09,"30,034",8.36,921.0,7.57,"21,831",10.49,669.5,9.68,"2,166",-10.50,66.4,-11.23,"1,433",6.78,43.9,5.78,"3,605",17.24,110.5,16.32,"79,661",48.91,"2,442.9",47.82,"50,391",53.73,"1,545.3",52.59,"29,270",41.29,897.6,40.25,"303,669",9.26,"9,312.2",8.45,"172,925",15.85,"5,302.8",15.00,"41,527",18.87,"1,273.4",17.99,"27,957",-11.11,857.3,-11.76,"21,358",-18.76,654.9,-19.37,"1,669",5.43,51.2,4.70,"21,959",17.80,673.4,16.93,"49,902",7.00,"1,530.3",6.21,"46,415",6.61,"1,423.3",5.82,251,0.00,7.7,0.00,"5,339",10.95,163.7,10.09,"15,939",15.79,488.8,14.93,"3,953",2.65,121.2,1.85
2007M02,"488,720",-1.42,"14,900.1",-3.64,"2,830",-10.04,86.3,-12.03,"2,373",-14.30,72.3,-16.32,551,-2.82,16.8,-5.08,"1,171",0.34,35.7,-1.92,"25,913",14.58,790.0,11.99,"24,854",-15.02,757.7,-16.95,"34,929",-3.81,"1,064.9",-5.98,"30,430",-3.89,927.7,-6.06,"4,499",-3.27,137.2,-5.44,"1,611",-5.46,49.1,-7.53,566,-2.75,17.3,-4.95,"22,856",-10.80,696.8,-12.81,"16,373",-12.45,499.2,-14.42,"1,953",4.61,59.6,2.41,"1,036",-3.54,31.6,-5.67,"2,605",-15.80,79.4,-17.72,"58,750",22.26,"1,791.2",19.50,"38,747",29.20,"1,181.3",26.27,"20,003",10.74,609.8,8.24,"236,919",-1.00,"7,223.2",-3.23,"131,604",-1.74,"4,012.3",-3.96,"30,243",2.99,922.1,0.68,"21,615",-16.83,659.0,-18.71,"20,011",-10.82,610.1,-12.83,"1,301",-3.06,39.7,-5.25,"18,976",2.48,578.5,0.16,"37,820",-24.11,"1,153.0",-25.82,"34,963",-25.88,"1,065.9",-27.56,220,35.80,6.7,31.37,"4,058",17.62,123.7,14.96,"13,276",15.81,404.8,13.20,"3,157",17.01,96.2,14.25
