期間,總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%)
2013M01,"23,199",0.36,"11,612",0.20,"11,587",0.52,"19,531",0.89,"9,569",0.73,"9,962",1.04,"11,410",1.15,"6,396",0.85,"5,014",1.54,"10,935",1.18,"6,112",0.84,"4,823",1.60,475,0.61,284,0.99,191,0.05,84.19,-,82.41,-,85.98,-,49.18,-,55.08,-,43.27,-,58.42,-,66.84,-,50.33,-,47.14,-,52.64,-,41.62,-,55.99,-,63.88,-,48.41,-,95.84,-,95.56,-,96.19,-,4.16,-,4.44,-,3.81,-
2013M02,"23,203",0.37,"11,613",0.21,"11,590",0.52,"19,544",0.89,"9,574",0.73,"9,970",1.04,"11,398",1.14,"6,385",0.77,"5,013",1.61,"10,915",1.15,"6,095",0.76,"4,820",1.65,483,0.80,290,0.95,193,0.57,84.23,-,82.45,-,86.02,-,49.12,-,54.99,-,43.25,-,58.32,-,66.69,-,50.28,-,47.04,-,52.49,-,41.58,-,55.85,-,63.66,-,48.34,-,95.76,-,95.46,-,96.15,-,4.24,-,4.54,-,3.85,-
2013M03,"23,206",0.36,"11,613",0.21,"11,594",0.51,"19,555",0.88,"9,578",0.72,"9,977",1.02,"11,396",1.06,"6,382",0.68,"5,014",1.54,"10,921",1.07,"6,099",0.73,"4,822",1.49,475,0.93,283,-0.34,191,2.86,84.27,-,82.48,-,86.06,-,49.11,-,54.96,-,43.25,-,58.28,-,66.63,-,50.25,-,47.06,-,52.52,-,41.60,-,55.85,-,63.67,-,48.34,-,95.83,-,95.56,-,96.19,-,4.17,-,4.44,-,3.81,-
2013M04,"23,208",0.35,"11,612",0.20,"11,596",0.50,"19,564",0.85,"9,582",0.69,"9,982",1.00,"11,392",0.98,"6,380",0.50,"5,013",1.61,"10,929",1.02,"6,099",0.51,"4,829",1.67,464,0.16,280,0.38,183,-0.18,84.30,-,82.51,-,86.08,-,49.09,-,54.94,-,43.23,-,58.23,-,66.58,-,50.22,-,47.09,-,52.52,-,41.65,-,55.86,-,63.66,-,48.38,-,95.93,-,95.61,-,96.34,-,4.07,-,4.39,-,3.66,-
2013M05,"23,212",0.34,"11,613",0.19,"11,599",0.48,"19,573",0.82,"9,585",0.68,"9,987",0.96,"11,401",0.90,"6,384",0.23,"5,017",1.76,"10,939",0.96,"6,102",0.21,"4,837",1.93,463,-0.70,282,0.56,181,-2.60,84.32,-,82.54,-,86.10,-,49.12,-,54.98,-,43.25,-,58.25,-,66.61,-,50.23,-,47.13,-,52.55,-,41.70,-,55.89,-,63.66,-,48.43,-,95.94,-,95.58,-,96.40,-,4.06,-,4.42,-,3.60,-
2013M06,"23,216",0.31,"11,613",0.16,"11,602",0.46,"19,583",0.80,"9,590",0.66,"9,993",0.93,"11,432",0.89,"6,400",0.29,"5,032",1.67,"10,959",0.97,"6,114",0.31,"4,844",1.81,473,-0.89,285,-0.19,188,-1.94,84.35,-,82.58,-,86.13,-,49.24,-,55.11,-,43.37,-,58.38,-,66.73,-,50.36,-,47.20,-,52.65,-,41.75,-,55.96,-,63.76,-,48.48,-,95.86,-,95.54,-,96.27,-,4.14,-,4.46,-,3.73,-
2013M07,"23,221",0.31,"11,614",0.16,"11,606",0.46,"19,592",0.77,"9,594",0.65,"9,998",0.89,"11,471",0.87,"6,411",0.36,"5,060",1.51,"10,984",0.93,"6,122",0.38,"4,862",1.63,487,-0.55,289,0.10,198,-1.48,84.37,-,82.61,-,86.14,-,49.40,-,55.20,-,43.59,-,58.55,-,66.82,-,50.61,-,47.30,-,52.71,-,41.89,-,56.06,-,63.81,-,48.63,-,95.75,-,95.49,-,96.09,-,4.25,-,4.51,-,3.91,-
2013M08,"23,224",0.30,"11,615",0.15,"11,610",0.44,"19,602",0.75,"9,599",0.64,"10,003",0.86,"11,498",0.83,"6,417",0.33,"5,081",1.47,"11,000",0.91,"6,123",0.30,"4,878",1.68,497,-0.92,294,0.80,203,-3.31,84.40,-,82.64,-,86.16,-,49.51,-,55.25,-,43.76,-,58.66,-,66.85,-,50.79,-,47.37,-,52.72,-,42.01,-,56.12,-,63.79,-,48.76,-,95.67,-,95.42,-,96.00,-,4.33,-,4.58,-,4.00,-
2013M09,"23,226",0.28,"11,614",0.13,"11,612",0.43,"19,611",0.72,"9,603",0.61,"10,008",0.82,"11,466",0.85,"6,405",0.50,"5,062",1.31,"10,980",0.94,"6,118",0.56,"4,862",1.42,486,-0.99,286,-0.88,200,-1.15,84.44,-,82.68,-,86.19,-,49.37,-,55.14,-,43.59,-,58.47,-,66.69,-,50.58,-,47.28,-,52.68,-,41.87,-,55.99,-,63.71,-,48.58,-,95.76,-,95.53,-,96.06,-,4.24,-,4.47,-,3.94,-
2013M10,"23,230",0.25,"11,614",0.10,"11,615",0.40,"19,620",0.68,"9,607",0.58,"10,013",0.78,"11,483",0.81,"6,411",0.46,"5,071",1.25,"10,996",0.90,"6,124",0.52,"4,872",1.38,487,-1.28,288,-0.86,199,-1.87,84.46,-,82.72,-,86.21,-,49.43,-,55.20,-,43.66,-,58.52,-,66.73,-,50.65,-,47.33,-,52.72,-,41.95,-,56.04,-,63.74,-,48.65,-,95.76,-,95.51,-,96.07,-,4.24,-,4.49,-,3.93,-
2013M11,"23,235",0.23,"11,616",0.08,"11,619",0.38,"19,630",0.65,"9,611",0.56,"10,018",0.74,"11,497",0.81,"6,423",0.62,"5,073",1.04,"11,019",0.92,"6,137",0.70,"4,882",1.21,478,-1.88,287,-1.01,191,-3.15,84.48,-,82.74,-,86.22,-,49.48,-,55.30,-,43.66,-,58.57,-,66.83,-,50.64,-,47.42,-,52.83,-,42.02,-,56.13,-,63.85,-,48.73,-,95.84,-,95.54,-,96.23,-,4.16,-,4.46,-,3.77,-
2013M12,"23,241",0.21,"11,617",0.06,"11,624",0.36,"19,639",0.62,"9,615",0.54,"10,024",0.70,"11,498",0.79,"6,429",0.61,"5,069",1.01,"11,029",0.90,"6,144",0.60,"4,885",1.27,469,-1.66,285,0.95,184,-5.43,84.50,-,82.77,-,86.24,-,49.47,-,55.34,-,43.61,-,58.55,-,66.86,-,50.57,-,47.46,-,52.89,-,42.03,-,56.16,-,63.90,-,48.74,-,95.92,-,95.57,-,96.37,-,4.08,-,4.43,-,3.63,-
2014M01,"23,244",0.19,"11,618",0.05,"11,626",0.34,"19,649",0.60,"9,620",0.53,"10,029",0.67,"11,498",0.77,"6,426",0.46,"5,072",1.16,"11,036",0.92,"6,142",0.49,"4,894",1.46,462,-2.70,283,-0.18,179,-6.43,84.53,-,82.81,-,86.26,-,49.47,-,55.31,-,43.63,-,58.52,-,66.80,-,50.58,-,47.48,-,52.87,-,42.09,-,56.17,-,63.85,-,48.79,-,95.98,-,95.59,-,96.48,-,4.02,-,4.41,-,3.52,-
2014M02,"23,245",0.18,"11,617",0.03,"11,629",0.33,"19,658",0.58,"9,624",0.53,"10,033",0.63,"11,489",0.79,"6,425",0.63,"5,063",1.00,"11,019",0.95,"6,134",0.64,"4,885",1.35,470,-2.75,291,0.46,178,-7.59,84.57,-,82.85,-,86.28,-,49.42,-,55.31,-,43.54,-,58.44,-,66.76,-,50.46,-,47.40,-,52.80,-,42.01,-,56.05,-,63.73,-,48.69,-,95.91,-,95.46,-,96.48,-,4.09,-,4.54,-,3.52,-
2014M03,"23,245",0.17,"11,615",0.02,"11,630",0.31,"19,667",0.57,"9,628",0.52,"10,038",0.62,"11,490",0.83,"6,418",0.57,"5,072",1.16,"11,027",0.97,"6,138",0.65,"4,889",1.38,463,-2.49,280,-1.21,183,-4.39,84.61,-,82.89,-,86.32,-,49.43,-,55.26,-,43.61,-,58.42,-,66.66,-,50.52,-,47.44,-,52.85,-,42.04,-,56.07,-,63.75,-,48.70,-,95.97,-,95.64,-,96.40,-,4.03,-,4.36,-,3.60,-
2014M04,"23,248",0.17,"11,615",0.02,"11,633",0.32,"19,676",0.58,"9,631",0.51,"10,046",0.64,"11,489",0.85,"6,409",0.46,"5,080",1.34,"11,040",1.02,"6,135",0.58,"4,906",1.58,449,-3.19,275,-2.03,174,-4.98,84.64,-,82.92,-,86.36,-,49.42,-,55.18,-,43.67,-,58.39,-,66.55,-,50.57,-,47.49,-,52.82,-,42.17,-,56.11,-,63.70,-,48.83,-,96.09,-,95.71,-,96.57,-,3.91,-,4.29,-,3.43,-
2014M05,"23,251",0.17,"11,615",0.02,"11,636",0.32,"19,687",0.59,"9,636",0.53,"10,052",0.64,"11,496",0.82,"6,419",0.55,"5,076",1.17,"11,052",1.04,"6,149",0.77,"4,903",1.38,443,-4.22,271,-4.11,173,-4.40,84.67,-,82.96,-,86.38,-,49.44,-,55.27,-,43.62,-,58.39,-,66.62,-,50.50,-,47.54,-,52.94,-,42.14,-,56.14,-,63.81,-,48.78,-,96.15,-,95.79,-,96.60,-,3.85,-,4.21,-,3.40,-
2014M06,"23,256",0.17,"11,616",0.02,"11,640",0.32,"19,698",0.59,"9,641",0.53,"10,057",0.65,"11,513",0.71,"6,437",0.58,"5,076",0.88,"11,062",0.94,"6,165",0.82,"4,897",1.09,451,-4.55,272,-4.52,179,-4.60,84.70,-,83.00,-,86.41,-,49.51,-,55.41,-,43.61,-,58.45,-,66.77,-,50.47,-,47.57,-,53.07,-,42.07,-,56.16,-,63.94,-,48.69,-,96.08,-,95.77,-,96.47,-,3.92,-,4.23,-,3.53,-
2014M07,"23,261",0.17,"11,617",0.03,"11,644",0.32,"19,709",0.60,"9,646",0.54,"10,063",0.65,"11,555",0.73,"6,450",0.60,"5,105",0.90,"11,091",0.98,"6,174",0.85,"4,917",1.14,464,-4.71,276,-4.52,188,-5.00,84.73,-,83.03,-,86.42,-,49.68,-,55.52,-,43.84,-,58.63,-,66.87,-,50.73,-,47.68,-,53.14,-,42.23,-,56.27,-,64.00,-,48.86,-,95.98,-,95.72,-,96.32,-,4.02,-,4.28,-,3.68,-
