期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
1996M04,"113,479.029","9,128.378",0.505,"50,350.442","22,412.549","27,937.893","1,188.376",417.071,"12,297.290","5,626.045",-,"-2,827.706",231.580,"22,683.411","8,096.193",...,269.092,"7,827.087",410.683,126.543,"1,401.776",59.583,"4,288.859",-,-,-,-
1996M05,"180,947.403","8,552.776",0.349,"55,897.010","25,709.451","30,187.559","1,889.608",453.776,"13,150.386","4,438.009",-,"40,364.463",944.752,"8,076.499","11,826.552",...,361.969,"11,464.583","26,677.136",113.101,"1,511.987","2,636.233","4,414.766",-,-,-,-
1996M06,"86,802.261","8,347.102",0.952,"24,841.438","7,560.991","17,280.447","1,387.422",488.548,"17,916.898","3,999.285",-,"-3,641.010",360.297,676.771,"10,567.712",...,235.325,"10,332.386","10,197.856",104.029,"1,448.077","1,301.048","8,805.836",-,-,-,-
1996M07,"109,446.265","7,998.686",0.012,"25,921.349","21,190.261","4,731.088","1,587.889",542.486,"8,845.382","3,242.865",-,"41,624.138",791.842,528.510,"11,537.105",...,173.869,"11,363.236",452.302,108.312,"1,356.819",74.949,"4,833.619",-,-,-,-
1996M08,"83,221.232","8,446.040",4.669,"38,304.767","28,258.567","10,046.200","1,702.252",512.260,"14,558.153","2,936.806",-,"-4,481.656",247.108,565.296,"12,669.006",...,153.598,"12,515.408",253.949,103.326,"1,299.170",54.060,"6,046.026",-,-,-,-
1996M09,"101,322.783","7,544.732",0.135,"21,826.728","10,371.408","11,455.320","1,013.975",485.569,"10,743.688","3,001.269",-,"39,322.303",824.313,406.625,"9,644.897",...,99.341,"9,545.556",225.212,106.945,"1,096.769",52.473,"5,027.150",-,-,-,-
1996M10,"51,877.240","8,693.478",0.168,"16,101.023","2,670.318","13,430.705","1,267.606",587.828,"10,792.577","3,208.618",-,"-3,883.867",217.907,564.279,"9,270.621",...,88.768,"9,181.853",193.540,104.259,"1,216.510",53.546,"3,489.147",-,-,-,-
1996M11,"104,633.762","8,439.428",0.390,"13,505.601",956.192,"12,549.409","1,711.177",406.097,"12,814.640","5,388.381",-,"41,845.970",810.286,665.906,"12,547.067",...,"3,797.131","8,749.936",145.569,121.758,"1,216.273",50.420,"4,964.799",-,-,-,-
1996M12,"84,080.874","8,842.399",0.553,"15,843.708","1,201.623","14,642.085","1,456.722",475.051,"11,171.490","4,446.668",-,"-5,252.387",255.027,229.945,"40,678.839",...,"30,001.917","10,676.922",152.104,107.062,"1,438.559",42.052,"4,193.082",-,-,-,-
1997M01,"135,486.536","9,224.663",3.765,"34,347.726","12,222.167","22,125.559","2,103.895",591.707,"11,251.023","6,390.352",-,"44,205.554",870.948,882.675,"18,173.526",...,"6,559.869","11,613.657",115.415,109.073,"1,468.292",41.645,"5,706.277",-,-,-,-
1997M02,"57,879.670","7,011.931",2.766,"19,485.249",958.101,"18,527.148","1,219.787",407.252,"13,977.268","7,405.097",-,"-5,527.993",260.849,687.144,"7,873.310",...,378.939,"7,494.371",86.596,96.527,850.632,33.869,"4,009.386",-,-,-,-
1997M03,"140,090.292","9,185.719",0.460,"47,353.288","23,359.501","23,993.787","1,607.232",574.051,"10,454.640","11,486.181",-,"40,399.317",815.499,"1,259.150","11,307.254",...,332.144,"10,975.108",175.602,114.888,"1,201.066",39.293,"4,116.652",-,-,-,-
1997M04,"114,248.683","9,335.863",0.179,"37,535.658","12,034.581","25,501.077","1,719.500",444.231,"12,239.335","11,873.963",-,"-3,302.227",299.077,"23,893.490","13,217.286",...,295.015,"12,922.271",437.586,97.890,"1,448.181",58.108,"4,950.563",-,-,-,-
1997M05,"198,628.793","9,396.403",0.118,"60,704.845","27,342.839","33,362.006","1,688.069",481.320,"14,016.544","7,995.408",-,"44,320.140",925.531,"8,654.915","13,229.493",...,197.420,"13,032.073","27,656.391",109.406,"1,418.617","2,662.438","5,369.155",-,-,-,-
1997M06,"90,536.553","9,286.648",0.739,"21,960.535","6,024.969","15,935.566","1,219.430",520.974,"15,580.187","11,742.626",-,"-5,818.992",436.650,732.157,"14,634.584",...,213.069,"14,421.514","11,700.213",111.989,"1,495.188","1,460.723","5,472.902",-,-,-,-
1997M07,"151,826.484","9,777.439",2.540,"44,475.453","37,346.151","7,129.302","1,892.972",428.708,"9,828.930","16,590.425",-,"45,989.016",617.282,657.773,"14,150.993",...,117.004,"14,033.989",515.813,108.669,"1,394.702",80.316,"5,315.453",-,-,-,-
1997M08,"79,475.449","8,268.970",1.840,"24,747.595","11,548.043","13,199.552","2,086.549",583.183,"13,169.628","13,063.131",-,"-5,286.837",306.067,553.983,"14,782.626",...,139.657,"14,642.969",325.505,111.988,"1,386.392",59.376,"5,315.453",-,-,-,-
1997M09,"125,208.853","8,725.824",0.157,"30,459.353","17,394.016","13,065.337","1,005.468",495.844,"11,093.845","8,484.881",-,"45,288.216",861.264,388.031,"12,156.211",...,140.228,"12,015.983",200.115,115.040,"1,229.047",48.305,"4,657.252",-,-,-,-
1997M10,"59,500.866","10,025.569",0.183,"15,991.755","1,009.237","14,982.518","1,626.171",467.621,"11,975.213","7,515.048",-,"-6,368.267",279.235,648.663,"10,553.392",...,311.821,"10,241.571",192.937,106.847,"1,218.365",50.935,"5,217.199",-,-,-,-
1997M11,"116,815.212","9,959.102",0.229,"16,956.433","1,991.012","14,965.421","1,386.688",355.119,"13,568.772","7,995.686",-,"46,465.764",915.398,593.349,"11,932.834",...,"3,649.315","8,283.519",119.531,110.148,"1,142.283",40.659,"5,273.217",-,-,-,-
1997M12,"97,559.829","11,365.381",0.100,"17,507.284",553.840,"16,953.444","1,227.038",477.407,"12,014.233","10,590.034",-,"-5,674.209",309.600,208.942,"45,620.470",...,"33,539.049","12,081.175",148.628,113.897,"1,397.012",45.928,"2,208.084",-,-,-,-
1998M01,"123,392.787","7,811.425",2.943,"25,967.663","2,762.194","23,205.469",888.006,415.589,"11,088.424","5,380.964",-,"48,217.884",968.430,761.724,"15,115.201",...,"5,906.221","9,208.980",109.597,111.191,"1,012.137",44.237,"5,497.372",-,-,-,-
1998M02,"85,525.340","8,749.192",-,"37,628.826","14,255.771","23,373.055","1,471.446",688.628,"15,064.340","12,892.602",-,"-6,244.294",221.409,834.482,"9,104.103",...,417.131,"8,686.972",90.636,118.897,981.632,41.603,"3,881.838",-,-,-,-
1998M03,"146,592.889","10,549.877",1.895,"45,802.820","21,453.921","24,348.899","1,788.075",780.817,"11,964.797","12,339.008",-,"45,033.141",904.036,"1,351.494","9,652.940",...,344.643,"9,308.297",103.886,124.895,"1,205.070",42.867,"4,947.271",-,-,-,-
1998M04,"113,870.956","9,915.140",0.018,"41,260.129","13,839.981","27,420.148",959.384,585.896,"13,407.210","9,412.251",-,"-4,623.702",307.859,"26,027.043","9,196.782",...,302.765,"8,894.017",506.480,115.601,"1,075.084",62.114,"5,663.667",-,-,-,-
1998M05,"196,840.990","8,884.477",0.203,"64,136.058","26,444.316","37,691.742","1,398.781","2,310.141","11,870.765","6,953.581",-,"47,725.324",934.602,"9,123.746","9,685.358",...,180.789,"9,504.569","24,623.768",112.923,"1,014.622","2,296.717","5,769.924",-,-,-,-
1998M06,"100,442.842","10,298.518",0.555,"33,456.863","14,756.051","18,700.812","1,483.929",715.955,"15,316.936","8,465.768",-,"-6,524.099",468.541,846.419,"11,852.075",...,265.988,"11,586.087","16,863.133",131.043,"1,290.676","2,075.462","3,701.068",-,-,-,-
1998M07,"149,791.696","9,572.095",3.764,"54,398.489","52,220.771","2,177.718","1,272.345",414.570,"6,604.131","8,232.237",-,"49,766.894",865.942,622.662,"11,149.661",...,208.686,"10,940.975",501.969,113.149,"1,139.651",74.643,"5,059.494",-,-,-,-
1998M08,"57,546.519","8,436.184",2.348,"26,254.475","13,122.207","13,132.268","1,075.678",398.176,"12,440.539","5,841.257",19.544,"-7,153.383",312.074,606.483,"10,139.091",...,216.324,"9,922.767",361.515,113.507,"1,001.084",60.121,"-2,362.174",-,-,-,-
1998M09,"127,699.898","9,088.356",0.122,"36,836.234","29,151.050","7,685.184","1,040.888",436.902,"8,582.638","6,541.441",55.993,"48,275.996",976.601,334.010,"10,141.632",...,121.164,"10,020.468",271.079,126.837,"1,120.701",58.751,"3,811.717",-,-,-,-
1998M10,"59,198.659","8,462.324",0.060,"17,048.858","3,102.475","13,946.383",989.008,649.202,"17,109.568","5,731.650",78.160,"-6,426.648",189.291,692.900,"8,360.448",...,128.972,"8,231.476",188.372,106.143,"1,097.749",47.130,"4,874.444",-,-,-,-
1998M11,"121,973.658","8,312.642",0.108,"15,325.943","1,925.945","13,399.998","1,255.946",298.423,"13,107.915","7,801.508",98.814,"48,545.679",974.121,499.275,"11,492.005",...,"3,802.287","7,689.718",152.281,102.660,986.779,39.606,"12,979.953",-,-,-,-
1998M12,"89,791.875","9,533.942",0.116,"14,513.267",293.179,"14,220.088","2,793.511",459.645,"11,153.962","5,706.308",126.086,"-6,727.361",377.858,188.139,"45,283.081",...,"34,755.602","10,527.479",158.033,115.679,"1,264.465",46.067,"4,799.077",-,-,-,-
1999M01,"136,608.236","8,139.399",2.253,"36,224.594","17,336.659","18,887.935","1,207.224",544.170,"12,123.538","4,739.289",119.467,"49,262.243","1,001.358",784.652,"15,900.290",-,"6,164.153","9,736.137",106.975,110.974,"1,303.483",41.927,"4,996.400",-,-,-,-
1999M02,"52,265.100","6,609.858",2.216,"22,526.148","6,310.843","16,215.305","1,267.664",314.619,"13,209.205","3,034.811",105.502,"-6,888.295",219.274,759.723,"6,615.210",-,332.316,"6,282.894",79.297,108.149,957.681,37.618,"3,306.420",-,-,-,-
1999M03,"150,623.460","9,453.146",0.048,"61,759.074","25,758.621","36,000.453","1,311.728",302.363,"11,129.227","7,671.680",148.331,"45,010.270",871.622,"1,477.453","7,584.668",-,411.556,"7,173.112",113.755,133.028,"1,129.484",44.512,"2,483.071",-,-,-,-
1999M04,"111,761.325","8,696.712",0.005,"44,099.792","13,390.790","30,709.002","1,508.728",292.258,"13,424.554","9,112.763",160.408,"-4,476.085",286.583,"27,156.911","6,818.316",-,245.301,"6,573.015",596.060,112.282,999.100,19.225,"2,953.713",-,-,-,-
1999M05,"216,313.372","7,589.526",0.160,"83,950.724","33,040.667","50,910.057","1,129.217",376.434,"12,409.853","8,640.323",147.038,"48,684.797",972.370,"9,472.387","6,897.144",-,199.260,"6,697.884","29,454.453",124.236,"1,037.649",12.726,"5,414.335",-,-,-,-
1999M06,"81,488.144","9,150.438",0.234,"19,451.278","-1,401.925","20,853.203","1,902.184",327.496,"14,202.019","11,624.079",144.835,"-6,091.970",351.517,621.309,"7,931.858",-,267.609,"7,664.249","13,677.297",124.336,"1,058.876",6.936,"7,005.422",-,-,-,-
1999M07,"158,316.011","8,558.415",2.136,"59,522.311","49,253.735","10,268.576","1,414.995",366.449,"11,359.627","10,319.619",154.551,"51,004.943",832.444,533.451,"8,456.463",-,264.916,"8,191.547",492.709,117.957,898.716,6.540,"4,274.685",-,-,-,-
1999M08,"63,772.588","8,061.013",2.890,"24,259.535","14,654.607","9,604.928","1,136.607",294.803,"12,781.686","8,306.754",178.618,"-6,438.102",262.521,487.049,"8,412.144",-,112.356,"8,299.788",370.667,138.990,868.361,6.576,"4,642.476",-,-,-,-
1999M09,"116,657.933","7,895.541",0.226,"32,780.638","25,629.362","7,151.276","1,365.592",536.320,"11,083.867","7,077.287",116.832,"40,800.341",906.963,337.885,"7,691.392",-,185.409,"7,505.983",234.414,134.934,741.365,4.118,"4,950.218",-,-,-,-
1999M10,"48,604.253","8,685.183",-,"15,485.141","1,835.194","13,649.947","2,014.034",346.225,"11,794.240","6,968.191",98.356,"-7,178.357",236.376,578.903,"7,386.376",-,244.345,"7,142.031",157.104,109.725,829.285,6.847,"1,086.624",-,-,-,-
1999M11,"101,262.175","8,778.549",0.086,"13,167.168",981.994,"12,185.174","1,614.248",351.543,"11,334.289","8,282.797",132.547,"40,696.279",929.774,603.008,"9,700.304",-,"3,740.660","5,959.644",122.930,108.604,744.341,6.099,"4,689.609",-,-,-,-
1999M12,"92,340.992","9,250.028",0.015,"15,508.094","1,399.329","14,108.765","2,859.272",284.151,"12,318.561","11,010.215",111.955,"-6,768.820",285.879,195.805,"40,911.662",-,"34,051.989","6,859.673",185.528,113.756,938.288,5.550,"5,131.053",-,-,-,-
2000M01,"143,358.821","8,585.277",0.011,"39,535.779","19,032.915","20,502.864","1,506.546",458.947,"12,296.814","14,280.231",154.156,"44,516.010",969.631,913.938,"13,698.852",-,"6,922.635","6,776.217",139.242,124.538,938.889,5.252,"5,234.708",-,-,-,-
2000M02,"57,364.850","6,865.924",4.324,"23,221.820","1,628.309","21,593.511","1,320.802",290.975,"12,602.415","11,323.431",120.111,"-9,293.125",220.598,823.275,"5,065.064",-,440.776,"4,624.288",95.803,127.263,642.279,4.203,"3,929.688",-,-,-,-
2000M03,"156,925.644","9,418.834",-,"61,284.073","29,330.622","31,953.451","1,483.625",356.047,"12,070.603","14,544.445",162.422,"41,857.350",896.045,"1,421.140","7,497.481",-,758.089,"6,739.392",120.295,139.707,833.477,3.972,"4,836.128",-,-,-,-
2000M04,"114,778.607","8,616.833",0.035,"41,924.761","14,254.751","27,670.010","1,855.532",386.226,"11,632.026","15,299.777",202.933,"-5,863.274",301.310,"25,194.207","6,936.264",-,326.872,"6,609.392",389.003,121.934,758.419,3.473,"7,019.148",-,-,-,-
2000M05,"230,011.992","9,338.972",0.112,"95,710.935","44,043.700","51,667.235","1,753.780",438.200,"13,192.420","9,137.709",128.688,"43,724.048","1,009.906","11,905.301","7,442.029",-,269.724,"7,172.305","30,339.795",125.735,866.460,3.935,"4,893.967",-,-,-,-
2000M06,"82,753.486","9,066.003",0.060,"30,246.825","11,374.189","18,872.636","1,698.394",447.442,"12,367.216","8,294.219",102.339,"-8,272.784",293.245,706.589,"7,987.268",-,218.229,"7,769.039","13,861.910",126.254,875.678,4.114,"4,948.714",-,-,-,-
2000M07,"167,670.025","8,851.591",2.387,"74,350.160","66,805.772","7,544.388","1,534.841",392.331,"14,218.376","6,438.188",123.145,"46,054.410","1,050.965",643.350,"7,352.950",-,165.460,"7,187.490",480.376,124.496,870.319,3.918,"5,178.222",-,-,-,-
2000M08,"53,659.843","8,502.749",2.041,"21,071.887","13,214.999","7,856.888","1,738.950",273.994,"10,719.009","6,325.124",118.058,"-9,629.177",276.682,544.073,"7,280.273",-,107.088,"7,173.185",437.211,136.358,784.761,2.703,"5,075.147",-,-,-,-
2000M09,"105,136.337","8,311.914",0.012,"12,711.766","6,982.373","5,729.393","2,527.635",431.431,"13,138.674","7,239.772",133.386,"45,378.356",987.079,394.755,"7,607.327",-,52.503,"7,554.824",354.651,129.994,974.492,4.379,"4,810.714",-,-,-,-
2000M10,"51,248.424","8,858.311",0.010,"18,068.603","3,306.469","14,762.134","2,652.103",344.183,"11,487.397","5,809.624",136.771,"-10,847.619",272.438,700.008,"7,536.725",-,132.441,"7,404.284",254.148,122.868,884.717,4.592,"4,963.545",-,-,-,-
2000M11,"107,174.519","9,362.399",0.086,"16,220.225","2,022.605","14,197.620","2,673.823",308.893,"12,230.261","6,114.573",171.680,"43,488.819",943.854,531.503,"9,548.717",-,"3,983.110","5,565.607",171.652,130.741,842.294,3.862,"4,431.137",-,-,-,-
2000M12,"78,730.839","9,807.489",0.180,"15,510.300","1,284.256","14,226.044","1,227.834",448.308,"12,797.275","3,520.287",137.074,"-8,819.640",356.141,174.796,"45,021.474",-,"40,062.598","4,958.876",228.552,118.084,975.056,7.571,"-2,779.942",-,-,-,-
2001M01,"101,886.505","7,669.559",0.986,"24,872.279","2,955.403","21,916.876","1,267.300",381.762,"9,053.012","5,523.464",143.061,"43,599.858",854.484,716.616,"6,425.226",-,"2,080.408","4,344.818",100.982,114.826,660.468,2.622,500.000,-,-,-,-
2001M02,"62,390.415","6,706.361",3.258,"23,794.170","1,239.065","22,555.105","1,757.571",332.574,"13,282.207","8,365.486",160.094,"-6,100.662",216.686,781.522,"4,706.581",-,399.962,"4,306.619",73.782,126.394,656.255,1.681,"7,526.455",-,-,-,-
2001M03,"134,776.234","8,677.317",-,"51,052.343","23,993.906","27,058.437","1,471.831",280.001,"10,971.634","7,792.164",129.683,"41,193.696",944.590,"1,300.289","5,240.543",-,410.696,"4,829.847",90.136,128.331,846.821,3.033,"4,653.822",-,-,-,-
