期間,總指數_原始值,總指數_年增率(%),一.食物類_原始值,一.食物類_年增率(%),1.穀類及其製品_原始值,1.穀類及其製品_年增率(%),(1)米類及其製品_原始值,(1)米類及其製品_年增率(%),(2)其他穀類及其製品_原始值,(2)其他穀類及其製品_年增率(%),2.肉類_原始值,2.肉類_年增率(%),(1)生鮮家畜_原始值,(1)生鮮家畜_年增率(%),(2)生鮮家禽_原始值,(2)生鮮家禽_年增率(%),3.肉類製品_原始值,3.肉類製品_年增率(%),4.蛋類_原始值,4.蛋類_年增率(%),5.水產品_原始值,5.水產品_年增率(%),6.加工水產品_原始值,6.加工水產品_年增率(%),7.蔬菜_原始值,7.蔬菜_年增率(%),(1)根菜_原始值,(1)根菜_年增率(%),(2)莖菜_原始值,(2)莖菜_年增率(%),(3)葉菜_原始值,(3)葉菜_年增率(%),(4)果菜及其他_原始值,(4)果菜及其他_年增率(%),8.加工蔬菜_原始值,8.加工蔬菜_年增率(%),9.水果_原始值,9.水果_年增率(%),10.加工水果_原始值,10.加工水果_年增率(%),11.乳類_原始值,11.乳類_年增率(%),12.食用油_原始值,12.食用油_年增率(%),13.調味品_原始值,13.調味品_年增率(%),14.酒_原始值,14.酒_年增率(%),15.非酒精性飲料及材料_原始值,15.非酒精性飲料及材料_年增率(%),16.調理食品_原始值,16.調理食品_年增率(%),17.外食費_原始值,17.外食費_年增率(%),18.其他食品_原始值,18.其他食品_年增率(%),二.衣著類_原始值,二.衣著類_年增率(%),1.成衣_原始值,1.成衣_年增率(%),(1)男人衣著_原始值,(1)男人衣著_年增率(%),(2)女人衣著_原始值,(2)女人衣著_年增率(%),(3)兒童衣著及學生制服_原始值,(3)兒童衣著及學生制服_年增率(%),2.鞋類_原始值,2.鞋類_年增率(%),3.衣著服務及配件_原始值,3.衣著服務及配件_年增率(%),三.居住類_原始值,三.居住類_年增率(%),1.房租_原始值,1.房租_年增率(%),2.住宅維修費_原始值,2.住宅維修費_年增率(%),(1)維修材料_原始值,(1)維修材料_年增率(%),(2)維修服務_原始值,(2)維修服務_年增率(%),3.家庭用品_原始值,3.家庭用品_年增率(%),(1)紡織品_原始值,(1)紡織品_年增率(%),(2)家具_原始值,(2)家具_年增率(%),(3)家庭耐久設備_原始值,(3)家庭耐久設備_年增率(%),(4)餐具及其他家用品_原始值,(4)餐具及其他家用品_年增率(%),4.家庭管理費用_原始值,4.家庭管理費用_年增率(%),5.水電燃氣_原始值,5.水電燃氣_年增率(%),(1)燃氣_原始值,(1)燃氣_年增率(%),(2)水費_原始值,(2)水費_年增率(%),(3)電費_原始值,(3)電費_年增率(%),(4)公共附加費_原始值,(4)公共附加費_年增率(%),四.交通及通訊類_原始值,四.交通及通訊類_年增率(%),1.交通設備_原始值,1.交通設備_年增率(%),(1)交通工具_原始值,(1)交通工具_年增率(%),(2)通訊設備_原始值,(2)通訊設備_年增率(%),2.油料費_原始值,2.油料費_年增率(%),3.交通服務及維修零件_原始值,3.交通服務及維修零件_年增率(%),(1)運輸費_原始值,(1)運輸費_年增率(%),(2)通訊費_原始值,(2)通訊費_年增率(%),(3)交通工具零件及維修費_原始值,(3)交通工具零件及維修費_年增率(%),(4)其他交通服務費_原始值,(4)其他交通服務費_年增率(%),五.醫藥保健類_原始值,五.醫藥保健類_年增率(%),1.醫療費用_原始值,1.醫療費用_年增率(%),2.藥品及保健食品_原始值,2.藥品及保健食品_年增率(%),3.醫療保健器材_原始值,3.醫療保健器材_年增率(%),六.教養娛樂類_原始值,六.教養娛樂類_年增率(%),1.教養費用_原始值,1.教養費用_年增率(%),(1)書報期刊_原始值,(1)書報期刊_年增率(%),(2)學雜費_原始值,(2)學雜費_年增率(%),(3)補習及學習費_原始值,(3)補習及學習費_年增率(%),(4)教養設備及用具_原始值,(4)教養設備及用具_年增率(%),2.娛樂費用_原始值,2.娛樂費用_年增率(%),(1)娛樂設備_原始值,(1)娛樂設備_年增率(%),(2)娛樂服務_原始值,(2)娛樂服務_年增率(%),七.雜項類_原始值,七.雜項類_年增率(%),1.香菸及檳榔_原始值,1.香菸及檳榔_年增率(%),2.美容及衛生用品_原始值,2.美容及衛生用品_年增率(%),3.個人隨身用品_原始值,3.個人隨身用品_年增率(%),4.個人服務_原始值,4.個人服務_年增率(%),5.理容服務費_原始值,5.理容服務費_年增率(%),6.其他_原始值,6.其他_年增率(%)
1995M10,84.35,2.87,74.77,1.11,69.77,8.47,76.07,8.76,66.56,8.12,73.82,7.27,82.51,11.15,61.46,0.95,79.75,3.30,59.68,-0.68,54.66,3.33,73.79,6.79,83.89,-14.62,103.52,-3.31,86.52,-22.75,81.27,-9.71,84.38,-12.00,78.92,5.30,76.45,1.54,77.95,-0.35,69.26,2.33,65.07,5.38,88.20,3.29,58.61,-0.26,99.44,2.49,80.06,3.72,78.82,3.96,69.87,0.76,95.68,4.58,93.77,4.94,87.23,10.07,95.77,1.15,94.48,8.29,110.16,3.75,95.49,2.45,94.15,3.18,96.72,3.29,89.82,5.47,72.86,6.91,104.90,4.75,103.94,2.15,110.69,0.62,86.48,4.65,123.50,0.46,92.39,2.59,88.37,6.32,76.00,1.60,51.84,1.49,89.72,0.00,89.15,0.00,98.21,24.24,89.34,2.93,118.21,3.28,107.05,3.49,922.01,-6.45,51.50,5.02,98.39,2.00,82.71,4.01,137.63,-3.74,89.47,2.99,72.49,3.23,69.58,1.37,64.93,0.89,68.79,2.56,127.71,0.99,84.48,6.60,80.97,7.99,86.61,11.51,68.38,7.77,71.08,6.68,359.80,0.31,95.53,2.85,155.81,0.95,73.79,4.67,75.70,3.39,49.90,1.01,98.82,2.96,70.37,2.73,76.82,8.12,87.22,6.08,85.64,1.84
1995M11,84.69,4.23,74.66,4.92,70.32,8.20,76.96,8.32,66.77,8.08,72.80,5.84,80.43,7.80,61.86,2.62,80.50,3.80,63.93,5.25,54.35,3.43,74.60,8.27,80.90,2.63,86.65,11.79,89.03,-10.41,73.70,12.40,82.21,4.08,78.72,5.62,77.93,9.61,78.36,0.27,69.07,3.18,64.98,4.76,88.49,4.07,58.61,-0.32,99.36,1.81,80.27,4.04,78.91,4.14,71.95,2.82,100.93,5.50,99.78,5.78,90.10,9.25,105.77,3.60,95.02,7.29,112.85,5.16,96.55,2.99,94.39,3.25,97.02,3.37,89.91,4.85,73.00,6.45,104.97,4.06,104.15,2.66,110.80,1.18,86.44,4.66,123.84,1.16,92.72,3.24,89.32,7.19,76.00,1.60,51.84,1.49,89.72,0.00,89.15,0.00,98.21,24.24,89.52,3.20,118.44,3.60,107.26,3.81,921.01,-6.20,51.50,5.02,98.66,2.33,83.01,4.63,137.63,-3.74,89.79,3.05,72.49,3.23,69.61,1.34,64.93,0.89,68.86,2.39,127.65,0.98,84.81,7.06,81.39,8.56,86.55,11.63,68.38,7.77,73.78,10.70,360.74,0.57,95.54,2.93,155.84,1.14,73.80,4.65,75.89,3.62,49.87,0.58,99.04,3.63,71.09,4.05,76.82,7.58,87.66,6.54,85.86,1.97
1995M12,84.65,4.57,74.45,6.18,70.57,7.97,77.19,7.27,67.06,8.92,73.09,6.65,80.82,8.28,62.01,3.92,80.19,2.85,64.73,9.95,54.22,2.34,75.28,9.37,81.66,22.10,79.88,14.44,93.64,9.97,69.94,26.27,85.28,27.89,78.37,5.19,77.22,4.35,78.33,0.64,65.65,1.91,64.76,3.68,88.34,3.98,58.60,-0.19,99.26,1.56,80.11,4.09,78.35,3.30,71.99,2.98,100.86,6.65,99.86,7.35,88.95,7.81,106.90,6.02,94.28,10.59,111.67,4.22,96.69,3.42,94.49,3.16,97.09,3.28,90.34,4.33,72.95,6.19,105.76,3.41,104.21,2.87,109.95,0.69,86.66,5.21,123.96,1.56,92.82,3.12,89.90,7.86,76.00,1.27,51.84,0.29,89.72,0.00,89.15,0.00,98.21,24.24,89.50,2.76,118.29,3.42,107.11,3.61,923.54,-6.08,51.50,2.73,98.69,2.28,83.04,4.43,137.63,-3.74,89.85,3.25,72.49,3.23,69.54,1.15,64.93,0.89,68.67,1.79,127.39,0.99,84.75,6.95,81.40,8.62,86.69,11.84,68.38,7.77,73.76,10.68,359.27,0.90,95.28,2.48,154.99,0.83,73.78,4.05,76.16,3.60,50.66,0.48,98.57,3.51,70.98,4.43,77.27,8.13,87.98,6.68,85.72,1.66
1996M01,84.52,2.29,73.84,0.89,72.45,10.04,79.56,9.77,68.50,10.43,73.00,6.31,81.22,8.61,61.27,2.46,80.31,2.95,65.61,-1.99,54.58,-1.78,74.96,8.89,69.95,-16.38,70.15,-12.99,87.95,-7.63,55.65,-19.65,72.48,-19.65,78.29,3.49,80.48,2.63,78.26,0.12,64.21,0.39,64.70,3.65,88.54,3.94,58.49,-0.03,99.58,1.49,80.14,3.79,79.23,4.04,72.19,3.71,96.96,5.78,95.32,6.42,86.18,7.31,100.24,5.11,92.59,8.87,110.12,3.26,95.95,3.70,94.84,2.77,97.58,3.38,90.38,4.03,73.06,5.85,105.75,3.12,104.40,3.32,110.31,1.16,86.88,5.65,123.75,1.62,93.31,4.06,89.98,-19.55,76.00,1.18,51.84,0.00,89.72,0.00,89.15,0.00,98.21,24.24,89.45,2.45,118.04,2.85,106.90,3.05,916.07,-6.41,51.50,1.96,98.72,2.31,83.13,4.58,137.63,-3.49,89.75,2.83,72.49,3.23,69.72,1.41,64.93,0.82,69.24,2.61,127.65,2.56,85.77,8.24,82.67,10.23,94.46,21.66,68.38,7.77,73.81,10.56,358.94,0.09,95.48,2.88,155.36,0.78,73.91,4.88,76.83,-4.44,52.38,-0.19,98.55,3.12,70.81,6.11,77.45,-40.22,87.98,0.87,86.05,2.05
1996M02,85.36,3.76,74.62,1.52,73.15,7.87,80.06,5.58,69.45,10.96,73.80,7.31,82.43,10.20,61.51,2.52,80.44,3.37,70.17,4.34,56.67,1.12,75.32,8.77,66.79,-19.66,67.16,-21.43,84.40,-14.48,50.68,-21.61,71.97,-21.47,78.84,3.22,85.73,8.20,78.40,0.37,62.62,-0.45,64.55,2.98,88.43,3.67,58.27,-0.48,99.85,1.66,80.38,3.96,79.40,3.87,71.60,3.27,90.46,2.56,88.20,3.35,83.23,5.62,89.84,0.39,87.77,8.13,103.80,-2.06,96.05,3.45,95.35,3.47,97.79,3.40,90.32,3.22,73.09,3.15,105.63,3.28,104.11,2.07,110.30,0.33,87.46,4.91,122.47,-0.22,93.06,3.02,117.60,37.83,76.00,1.18,51.84,0.00,89.72,0.00,89.15,0.00,98.21,24.24,89.59,2.23,117.98,2.22,106.87,2.41,906.22,-6.94,51.51,1.98,99.09,2.32,83.72,4.69,137.63,-3.49,89.81,2.62,72.49,3.23,70.38,2.28,65.79,2.11,69.42,2.81,127.39,1.30,86.49,8.74,83.39,10.98,98.41,25.24,68.45,7.88,74.10,10.96,358.21,0.55,96.14,2.69,157.17,0.51,74.10,4.81,84.14,10.86,53.62,-3.02,97.96,2.52,71.25,6.77,134.64,83.38,97.63,14.66,86.08,2.29
1996M03,84.86,3.01,74.95,2.07,74.41,6.97,81.77,3.97,70.27,11.10,74.36,8.51,82.40,10.53,62.84,5.12,80.43,3.14,66.48,-13.11,57.14,4.61,74.85,8.64,65.06,-17.78,66.80,-19.66,75.14,-21.04,53.21,-14.58,69.94,-17.63,79.11,3.06,87.06,7.64,77.22,-1.00,63.20,1.44,64.76,1.38,88.22,3.72,58.55,-0.17,99.89,0.73,80.52,3.76,80.19,4.09,71.10,2.43,89.84,3.06,87.80,4.52,83.17,6.40,89.24,2.50,87.42,7.25,100.81,-5.09,96.74,3.64,95.04,2.70,97.93,3.04,90.09,2.57,72.91,2.13,105.35,2.81,104.38,1.92,110.32,0.02,87.52,4.18,122.91,0.35,93.42,2.50,89.37,4.48,76.00,1.18,51.84,0.00,89.72,0.00,89.15,0.00,98.21,24.24,89.61,2.32,118.07,2.38,106.95,2.52,907.31,-4.60,51.51,1.98,99.07,2.39,83.66,5.01,137.63,-3.49,89.87,2.19,72.49,3.23,70.41,1.78,65.79,1.47,69.51,2.63,127.51,0.87,86.37,8.42,83.40,10.76,98.42,24.71,68.46,7.79,74.14,10.54,356.63,-0.66,95.60,2.15,154.68,-0.06,74.39,4.25,77.84,1.57,55.27,-2.81,98.23,2.50,71.03,6.19,75.53,2.76,88.95,4.21,86.06,1.80
1996M04,85.95,2.82,76.41,3.02,74.54,5.76,81.83,2.47,70.49,10.33,74.82,7.73,81.19,6.90,65.53,9.14,81.28,4.37,67.63,13.11,57.54,6.48,75.31,8.53,83.01,2.58,74.55,-13.47,86.58,-6.92,71.81,7.32,92.24,8.06,79.10,2.18,79.10,-4.32,78.84,1.36,69.25,3.11,64.93,0.98,88.32,3.24,58.46,-0.26,99.91,-0.52,80.90,3.97,80.47,3.90,71.29,1.84,101.50,-1.01,101.13,-1.07,89.96,-0.52,105.51,1.19,102.34,-6.94,107.71,-3.09,97.90,3.74,95.08,2.42,97.97,2.87,90.05,1.68,72.85,1.72,105.32,1.67,104.47,1.18,110.24,-0.14,87.47,2.62,122.60,-0.54,94.10,2.54,89.39,4.17,76.00,1.18,51.84,0.00,89.72,0.00,89.15,0.00,98.21,24.24,89.65,2.11,118.03,1.99,106.95,2.17,890.47,-6.76,51.51,1.84,99.19,2.29,83.78,4.95,137.63,-3.49,90.04,1.87,72.49,3.23,70.41,1.75,65.79,1.47,69.54,2.58,127.22,0.34,86.38,7.88,83.42,9.98,98.43,19.63,68.46,7.79,74.16,10.51,358.26,-0.27,95.60,2.19,154.56,0.05,74.45,4.21,78.29,0.59,56.42,-3.82,97.80,1.20,71.85,3.41,75.53,2.48,89.15,3.60,86.14,1.64
1996M05,85.84,2.88,75.36,3.08,75.40,6.08,82.87,2.56,71.20,11.01,76.31,8.89,81.40,5.65,68.72,14.44,81.86,4.84,67.92,15.63,57.85,7.07,75.86,9.01,81.89,1.34,80.62,-14.36,81.00,-12.00,76.51,13.58,88.23,6.65,78.75,1.10,69.79,-4.24,79.42,1.65,69.34,0.95,64.79,0.59,88.36,2.13,58.52,-0.14,99.62,-0.54,80.88,4.05,80.45,3.49,72.00,2.71,104.96,2.24,104.76,2.21,92.14,1.38,107.00,2.19,113.12,3.26,111.35,1.19,99.25,4.64,95.09,2.16,98.05,2.70,89.96,1.26,72.81,1.25,105.20,1.26,104.32,0.37,110.14,-0.42,87.16,1.88,123.11,-1.52,93.45,1.73,88.04,2.50,76.00,1.18,51.84,0.00,89.72,0.00,89.15,0.00,98.21,24.24,89.73,2.04,118.15,1.37,107.09,1.56,877.33,-7.64,51.51,1.84,99.31,2.58,83.74,5.29,137.63,-3.49,90.62,2.45,72.49,3.23,70.41,1.73,65.79,1.47,69.55,2.55,126.82,0.02,86.37,7.53,83.42,9.79,98.54,18.81,68.46,7.79,74.16,10.41,356.18,-1.27,95.56,1.45,154.34,-0.93,74.48,3.72,79.21,0.10,59.37,-3.65,97.19,-0.52,71.13,3.42,75.68,2.69,89.17,3.34,86.09,1.50
1996M06,86.35,2.38,76.05,2.20,75.58,7.40,82.81,5.71,71.64,9.64,77.92,10.01,84.16,7.70,68.78,14.01,81.53,3.94,60.44,6.78,58.57,8.56,75.75,8.29,78.12,-8.46,104.07,-2.01,75.26,-13.44,83.00,-2.95,77.39,-8.73,78.79,-0.16,76.31,-1.78,79.27,1.55,69.65,1.44,64.90,1.07,88.51,1.84,58.48,-0.24,99.70,-0.65,81.05,4.07,80.55,3.11,71.49,1.49,105.05,0.73,104.36,0.27,92.34,-1.23,105.60,-1.11,114.30,5.41,114.48,1.53,99.84,4.86,95.92,1.96,98.18,2.52,89.87,0.95,72.78,0.93,105.06,0.97,104.49,0.24,110.97,0.05,87.25,1.37,122.78,-1.75,94.03,1.93,91.80,1.12,81.24,1.11,51.84,0.00,89.72,0.00,100.98,0.00,98.21,24.24,89.78,1.50,118.22,-0.14,107.17,0.03,868.16,-8.52,51.51,1.84,99.37,2.59,83.80,5.37,137.63,-3.49,90.74,2.33,72.49,3.23,70.42,1.44,65.79,1.32,69.57,1.93,127.08,-0.31,86.55,7.68,83.61,10.07,98.56,19.08,68.46,7.79,75.38,12.22,355.48,-1.72,95.69,1.24,153.91,-1.28,74.87,3.61,79.80,0.03,58.51,-2.26,97.83,-0.89,72.35,2.99,83.24,-0.47,89.17,3.25,86.02,0.77
1996M07,85.06,1.44,73.52,-0.82,75.07,7.78,81.74,7.52,71.72,8.11,77.07,6.76,83.19,4.93,68.10,9.91,81.65,3.49,62.55,9.87,59.01,6.92,75.60,6.69,71.64,-17.78,106.11,-7.56,70.69,-17.96,73.81,-18.55,69.95,-17.88,78.29,-1.44,62.99,-11.74,79.42,1.65,69.50,2.22,64.57,-0.02,88.18,0.49,58.93,0.46,99.71,-0.84,81.14,2.89,80.86,3.20,72.24,2.50,99.43,1.74,98.54,1.76,88.30,0.36,98.98,-0.34,108.16,8.63,107.17,0.09,99.05,4.58,96.13,1.93,98.38,2.42,89.59,0.52,72.72,0.59,104.61,0.48,104.47,0.54,110.16,-0.74,87.03,1.03,122.80,-0.97,94.40,2.54,87.94,0.43,82.42,1.45,51.84,0.00,89.72,0.00,100.98,0.00,123.58,25.83,89.72,0.81,118.18,-0.16,107.15,0.00,860.53,-8.70,50.92,-1.13,99.63,2.15,83.96,4.69,137.63,-3.49,91.14,2.27,73.29,1.24,70.61,1.54,66.01,1.66,69.62,1.44,127.77,-0.14,86.53,7.49,83.59,10.04,98.56,18.98,68.46,7.79,75.37,12.16,352.69,-1.96,95.67,0.66,153.73,-1.02,74.92,2.24,77.20,0.56,54.07,0.78,97.83,-0.83,70.82,2.39,75.74,0.03,88.31,1.72,85.97,0.53
1996M08,88.30,5.04,83.46,10.51,75.12,7.48,81.91,7.21,71.65,7.81,77.94,4.67,84.30,2.12,68.64,9.18,80.73,0.95,70.10,21.85,60.82,11.05,75.27,4.38,134.61,47.94,172.72,43.50,104.15,14.60,138.45,44.52,160.56,82.97,77.81,-2.52,76.28,0.21,79.69,1.75,70.20,4.09,64.80,-0.40,88.15,0.19,69.64,18.86,99.83,-0.52,81.30,2.07,81.12,3.40,71.30,1.51,93.76,2.28,91.71,2.53,86.11,0.64,92.17,1.82,94.91,6.84,106.29,0.30,98.34,3.42,96.22,1.87,98.51,2.40,89.61,0.22,72.81,0.10,104.58,0.29,104.47,0.35,110.68,0.25,87.29,1.02,122.62,-1.45,94.14,2.15,88.02,0.79,82.42,1.45,51.84,0.00,89.72,0.00,100.98,0.00,123.58,25.83,89.60,0.69,117.94,-0.12,106.96,0.07,848.15,-9.79,50.95,-1.07,99.49,1.86,83.85,4.30,137.63,-3.49,90.85,1.85,73.29,1.24,70.62,1.47,66.01,1.66,69.66,1.26,127.89,-0.45,86.97,7.56,84.00,10.16,98.96,18.44,68.49,7.82,77.52,13.55,350.71,-2.32,96.19,0.58,155.25,-0.90,75.02,1.94,76.40,0.88,52.78,3.51,97.53,-0.89,70.66,2.30,76.04,0.30,86.74,-0.01,85.94,0.44
1996M09,87.81,3.84,80.95,7.06,74.78,7.00,81.57,6.81,71.30,7.25,76.36,3.75,83.12,1.76,66.55,7.23,80.60,1.02,59.95,1.97,58.67,5.01,75.62,3.79,105.72,18.85,153.88,28.40,91.71,4.35,106.41,12.67,121.54,41.05,77.66,-1.91,86.37,11.03,80.05,2.63,70.17,1.93,64.60,-0.52,88.20,0.47,69.66,19.14,100.03,0.03,81.71,2.73,81.43,3.36,71.45,3.01,92.04,1.93,89.36,2.22,85.08,0.67,89.59,1.45,91.36,6.27,107.86,-0.10,98.14,2.82,96.37,1.69,98.61,2.19,89.64,-0.22,72.86,-0.08,104.59,-0.30,104.52,0.37,110.81,-0.11,87.50,1.27,122.79,-1.06,93.89,1.59,93.05,0.00,82.42,1.45,51.84,0.00,89.72,0.00,100.98,0.00,123.58,25.83,89.45,0.73,117.60,-0.35,106.66,-0.15,841.04,-10.14,50.95,-1.07,99.36,2.14,83.43,3.08,137.63,0.00,91.32,2.24,73.43,1.35,70.61,1.44,66.01,1.66,69.61,1.06,128.15,0.34,89.69,6.36,87.60,8.42,98.36,13.62,73.23,7.09,77.64,10.84,349.54,-2.52,95.96,0.51,154.10,-1.12,75.19,2.04,78.10,1.94,52.23,4.11,98.07,-0.84,70.88,1.08,86.56,-0.06,89.54,3.22,88.77,3.69
1996M10,87.46,3.69,79.64,6.51,74.12,6.23,79.83,4.94,71.79,7.86,74.83,1.37,81.11,-1.70,65.67,6.85,81.88,2.67,58.66,-1.71,58.23,6.53,75.99,2.98,90.76,8.19,107.42,3.77,91.25,5.47,88.95,9.45,92.86,10.05,77.91,-1.28,91.63,19.86,80.02,2.66,70.09,1.20,64.73,-0.52,87.91,-0.33,69.66,18.85,99.97,0.53,81.63,1.96,81.39,3.26,71.46,2.28,100.26,4.79,98.44,4.98,89.85,3.00,101.75,6.24,98.70,4.47,114.86,4.27,98.98,3.65,95.63,1.57,98.66,2.01,89.48,-0.38,72.72,-0.19,104.41,-0.47,104.35,0.39,110.43,-0.23,87.01,0.61,122.45,-0.85,94.32,2.09,88.82,0.51,77.18,1.55,51.84,0.00,89.72,0.00,89.15,0.00,123.58,25.83,89.35,0.01,117.62,-0.50,106.68,-0.35,841.63,-8.72,50.95,-1.07,99.10,0.72,82.84,0.16,137.63,0.00,91.72,2.51,73.43,1.30,70.77,1.71,66.21,1.97,69.64,1.24,128.51,0.63,89.75,6.24,87.65,8.25,98.36,13.57,73.23,7.09,77.91,9.61,350.25,-2.65,96.05,0.54,153.38,-1.56,75.63,2.49,76.93,1.62,51.65,3.51,97.73,-1.10,71.05,0.97,76.42,-0.52,89.73,2.88,88.77,3.65
1996M11,87.40,3.20,78.80,5.55,74.09,5.36,79.77,3.65,71.80,7.53,72.88,0.11,77.80,-3.27,65.56,5.98,82.33,2.27,59.74,-6.55,57.59,5.96,75.72,1.50,85.41,5.57,92.05,6.23,88.57,-0.52,80.88,9.74,87.15,6.01,77.37,-1.71,91.86,17.88,80.09,2.21,70.17,1.59,64.45,-0.82,87.88,-0.69,69.63,18.80,99.96,0.60,82.03,2.19,81.55,3.35,72.90,1.32,104.96,3.99,104.08,4.31,93.65,3.94,110.35,4.33,99.54,4.76,116.06,2.84,99.08,2.62,95.65,1.33,98.73,1.76,89.28,-0.70,72.69,-0.42,104.08,-0.85,104.23,0.08,110.00,-0.72,87.04,0.69,122.19,-1.33,94.25,1.65,88.82,-0.56,77.21,1.59,51.90,0.12,89.72,0.00,89.15,0.00,123.58,25.83,89.39,-0.15,117.61,-0.70,106.70,-0.52,827.08,-10.20,50.95,-1.07,99.21,0.56,82.84,-0.20,137.63,0.00,92.15,2.63,73.43,1.30,70.85,1.78,66.21,1.97,69.92,1.54,128.51,0.67,89.82,5.91,87.65,7.69,98.35,13.63,73.23,7.09,77.93,5.62,349.38,-3.15,96.34,0.84,153.74,-1.35,75.91,2.86,76.91,1.34,51.65,3.57,97.41,-1.65,71.54,0.63,76.42,-0.52,89.76,2.40,88.79,3.41
1996M12,86.79,2.53,77.39,3.95,74.16,5.09,79.89,3.50,71.80,7.07,71.11,-2.71,75.48,-6.61,64.54,4.08,81.52,1.66,59.64,-7.86,58.72,8.30,75.61,0.44,82.38,0.88,88.26,10.49,86.59,-7.53,75.36,7.75,85.30,0.02,77.17,-1.53,85.99,11.36,79.28,1.21,65.88,0.35,64.34,-0.65,87.86,-0.54,69.52,18.63,100.17,0.92,81.19,1.35,81.65,4.21,72.73,1.03,102.66,1.78,101.67,1.81,92.44,3.92,107.18,0.26,97.37,3.28,113.23,1.40,98.80,2.18,95.57,1.14,98.67,1.63,89.05,-1.43,72.69,-0.36,103.68,-1.97,103.94,-0.26,109.14,-0.74,86.68,0.02,122.06,-1.53,94.07,1.35,89.15,-0.83,77.24,1.63,51.99,0.29,89.72,0.00,89.15,0.00,123.58,25.83,89.41,-0.10,117.51,-0.66,106.60,-0.48,830.34,-10.09,50.95,-1.07,99.31,0.63,83.10,0.07,137.63,0.00,91.91,2.29,73.43,1.30,70.90,1.96,66.25,2.03,69.96,1.88,128.41,0.80,89.75,5.90,87.62,7.64,98.36,13.46,73.23,7.09,77.89,5.60,346.12,-3.66,96.17,0.93,153.34,-1.06,75.83,2.78,77.13,1.27,52.00,2.65,96.85,-1.74,70.74,-0.34,77.11,-0.21,90.66,3.05,89.17,4.02
1997M01,86.19,1.98,75.70,2.52,74.80,3.24,81.10,1.94,71.86,4.91,70.68,-3.18,75.38,-7.19,63.67,3.92,82.03,2.14,61.23,-6.68,59.44,8.90,75.94,1.31,66.13,-5.46,72.58,3.46,79.01,-10.16,53.35,-4.13,69.60,-3.97,77.68,-0.78,86.38,7.33,79.62,1.74,64.56,0.55,64.40,-0.46,87.97,-0.64,69.76,19.27,100.01,0.43,81.43,1.61,81.69,3.10,73.14,1.32,97.79,0.86,96.21,0.93,88.91,3.17,99.55,-0.69,94.67,2.25,109.73,-0.35,98.10,2.24,95.88,1.10,98.77,1.22,88.93,-1.60,72.74,-0.44,103.42,-2.20,103.93,-0.45,109.61,-0.63,87.01,0.15,121.66,-1.69,93.94,0.68,89.27,-0.79,79.17,4.17,56.71,9.39,89.72,0.00,89.15,0.00,123.58,25.83,90.36,1.02,117.19,-0.72,106.35,-0.51,810.83,-11.49,54.49,5.81,99.38,0.67,83.19,0.07,137.63,0.00,91.69,2.16,74.52,2.80,70.94,1.75,66.25,2.03,70.11,1.26,128.47,0.64,89.78,4.68,87.61,5.98,98.36,4.13,73.23,7.09,77.89,5.53,345.51,-3.74,96.30,0.86,153.55,-1.17,75.93,2.73,77.58,0.98,52.76,0.73,97.63,-0.93,69.57,-1.75,77.11,-0.44,91.04,3.48,89.52,4.03
1997M02,87.11,2.05,76.69,2.77,74.79,2.24,81.09,1.29,71.85,3.46,71.95,-2.51,76.72,-6.93,64.84,5.41,82.72,2.83,62.27,-11.26,62.31,9.95,75.91,0.78,69.59,4.19,71.81,6.92,77.90,-7.70,56.83,12.13,76.89,6.84,78.38,-0.58,86.74,1.18,79.72,1.68,63.37,1.20,63.88,-1.04,87.78,-0.74,69.89,19.94,100.04,0.19,82.12,2.16,81.79,3.01,73.22,2.26,92.97,2.77,90.60,2.72,86.13,3.48,92.17,2.59,89.55,2.03,107.15,3.23,98.31,2.35,96.44,1.14,98.87,1.10,88.97,-1.49,72.80,-0.40,103.45,-2.06,103.72,-0.37,109.16,-1.03,86.97,-0.56,121.35,-0.91,93.75,0.74,122.21,3.92,79.30,4.34,57.02,9.99,89.72,0.00,89.15,0.00,123.58,25.83,90.60,1.13,117.20,-0.66,106.34,-0.50,818.83,-9.64,54.51,5.82,99.91,0.83,83.96,0.29,137.63,0.00,91.94,2.37,74.52,2.80,71.01,0.90,66.28,0.74,70.33,1.31,127.64,0.20,89.73,3.75,87.36,4.76,96.48,-1.96,73.31,7.10,77.85,5.06,344.86,-3.73,96.93,0.82,154.15,-1.92,76.61,3.39,85.42,1.52,53.25,-0.69,97.08,-0.90,67.94,-4.65,145.25,7.88,100.94,3.39,88.75,3.10
