期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2013M03,"1,999,756",-5.09,"445,322",-11.59,"556,720",17.81,"8,960",49.33,"3,063",104.20,"544,697",17.12,"186,976",33.46,"4,972",-,"10,841",-7.88,"2,706",-59.78,"473,506",9.25,"130,108",-14.13,-,-,330,-25.34,"188,275",-51.31,"1,330,398",11.97,"335,322",8.30,"5,013",-21.35,"62,120",-3.07,"3,754",-3.05,"116,775",4.56,"1,572",-77.77,40,17.65,"146,048",25.38,-,-,"12,650",-86.26,"67,937",56.38,936,"1,460.00","35,839",-29.28,"1,000",0.00,"159,520",-55.29,"57,090",-12.46
2013M04,"1,856,111",-15.67,"528,845",-9.91,"455,735",-10.19,"8,300",10.67,"6,617",60.57,"440,818",-11.10,"169,960",26.77,"2,937",-,"4,697",-53.69,"1,677",-43.67,"390,376",-9.43,"153,262",-1.90,-,-,152,-64.49,"148,470",-60.05,"1,184,566",-1.64,"241,217",-17.51,"4,045",-18.84,"48,600",-24.61,"3,691",-7.00,"97,014",-9.65,572,-91.30,40,17.65,"87,255",-16.92,-,-,"43,191",-75.46,"158,900",243.96,"1,430","2,244.26","31,989",-28.95,"1,000",0.00,"136,801",-63.08,"58,447",-10.77
2013M05,"1,881,948",-13.86,"512,483",-16.72,"456,871",-8.99,"10,800",170.00,"8,000",91.16,"438,071",-11.29,"179,669",26.64,"4,488",-,"6,816",-24.63,"4,461",24.50,"390,694",-8.96,"169,436",32.60,-,-,157,-60.75,"156,873",-55.88,"1,205,218",-0.40,"234,409",-21.27,"3,954",-44.00,"47,702",-25.46,"3,641",-10.80,"93,549",-12.43,572,-91.84,40,17.65,"84,951",-21.86,-,-,"29,477",-84.25,"190,596",456.78,"1,543","3,328.89","34,035",-24.19,"1,000",0.00,"128,548",-63.92,"58,665",9.99
2013M06,"1,991,354",-7.07,"580,531",0.63,"483,914",-1.13,"11,500",74.24,"10,000",150.00,"462,414",-3.43,"152,382",2.08,"8,785",-,"8,004",-15.61,"4,498",74.95,"398,355",-6.14,"188,161",41.98,-,-,124,-66.76,"166,600",-53.44,"1,266,978",9.41,"253,517",-14.92,"3,817",-35.89,"49,492",-23.36,"4,516",13.58,"94,137",-7.33,682,-90.62,40,17.65,"100,833",-12.00,-,-,"51,783",-73.69,"188,975",234.20,"1,605","3,547.73","42,997",-2.73,"1,000",0.00,"126,906",-61.79,"59,198",5.28
2013M07,"2,090,173",-0.25,"620,840",24.26,"515,484",0.62,"11,000",66.67,"11,000",175.00,"493,484",-1.64,"168,042",5.17,"10,980",-,"6,284",-38.27,"2,172",-15.35,"393,734",-10.06,"225,405",53.39,-,-,131,-65.25,"147,101",-54.84,"1,308,670",8.19,"254,814",-12.15,"3,562",-39.28,"48,195",-21.98,"5,245",47.66,"100,303",-3.89,610,-91.61,39,14.71,"96,860",-9.64,-,-,"86,644",-27.49,"225,160",306.79,"1,766","3,824.44","45,129",-0.52,"1,000",0.00,"108,968",-65.50,"59,788",2.00
2013M08,"2,237,695",6.63,"743,539",44.20,"505,585",-3.73,"12,000",81.82,"9,500",137.50,"484,085",-5.92,"172,571",7.89,"9,221",-,"6,139",-39.49,"2,171",-15.69,"425,350",-4.01,"232,583",91.74,-,-,120,-67.30,"140,416",-56.16,"1,354,468",12.67,"248,246",-17.58,"4,128",-9.99,"45,530",-24.05,"6,941",60.67,"98,624",-0.20,610,-87.63,39,14.71,"92,374",-28.15,-,-,"131,158",13.12,"286,993",369.95,"1,881","4,378.57","45,758",13.76,"1,000",0.00,"109,194",-65.67,"60,878",3.45
2013M09,"2,523,017",22.78,"864,558",69.22,"527,737",-0.85,"13,980",72.59,"10,139",575.93,"503,618",-3.64,"176,992",11.70,"11,821",-,"8,975",-20.42,"1,170",-56.34,"443,854",4.95,"304,992",212.57,-,-,115,-65.15,"182,803",-42.60,"1,503,536",24.92,"256,217",-15.22,"5,032",-22.90,"49,612",-19.30,"5,795",35.40,"96,098",-5.53,655,-86.00,39,14.71,"98,986",-19.83,-,-,"165,611",126.58,"337,358",398.62,"2,399",269.65,"53,999",32.90,"1,000",0.00,"143,858",-53.49,"61,438",6.99
2013M10,"2,721,860",36.20,"912,675",71.52,"526,113",-4.32,"14,220",75.56,"10,000",150.00,"501,893",-6.67,"183,471",16.04,"11,181",-,"9,723",-11.38,"1,170",-56.18,"424,459",0.79,"319,384",287.41,-,-,117,-66.48,"333,567",38.54,"1,447,752",18.02,"258,044",-11.52,"3,613",-5.00,"50,427",-15.46,"5,928",45.26,"98,102",2.57,655,-86.00,6,-83.33,"99,313",-19.74,-,-,"190,307",113.37,"399,213",556.50,"1,832",181.85,"66,226",70.07,"1,000",0.00,"297,583",27.18,"61,735",9.85
2013M11,"3,018,735",50.25,"1,104,344",107.78,"553,521",2.71,"15,924",90.48,"10,181",154.46,"527,416",0.16,"190,492",16.22,"13,406","1,235.26","11,364",40.19,"3,691",45.31,"448,209",3.46,"363,087",373.80,-,-,138,-58.93,"330,483",30.68,"1,612,501",29.34,"261,608",-9.35,"3,850",-5.80,"49,323",-16.61,"5,278",37.70,"99,043",1.64,655,-25.57,39,8.33,"103,420",-16.02,-,-,"237,283",299.73,"450,540",547.75,"6,677",924.08,"108,224",194.88,"1,000",0.00,"286,247",14.04,"61,332",9.27
2013M12,"3,003,647",47.45,"1,202,681",115.26,"558,005",3.53,"13,720",39.57,"11,900",197.50,"532,385",1.38,"210,809",21.85,"9,913",247.46,"7,525",31.69,"1,375",-45.82,"488,706",8.18,"334,949",209.18,-,-,136,-61.58,"189,548",-2.70,"1,691,704",27.51,"291,137",-9.54,"4,512",15.49,"58,383",-3.25,"5,450",46.39,"97,962",-3.74,635,-61.98,39,8.33,"124,156",-17.45,-,-,"256,790",325.97,"456,935",683.86,"4,647",605.16,"123,556",197.13,"1,000",0.00,"120,023",-29.94,"62,502",11.57
2014M01,"3,406,912",80.17,"1,444,114",264.05,"581,919",7.55,"18,720",113.94,"11,900",197.50,"551,299",4.35,"223,357",26.29,"10,219",252.14,"10,499",5.99,"4,293",14.33,"482,308",0.96,"452,379",325.62,-,-,107,-79.96,"197,717",13.45,"1,848,491",49.64,"287,428",-9.76,"4,244",4.89,"56,906",-8.38,"5,367",36.15,"98,789",-9.35,635,-66.22,39,-2.50,"121,448",-11.69,-,-,"305,270",855.40,"613,157","1,193.33","6,472",612.78,"153,008",306.62,"1,000",0.00,"134,909",-16.49,"63,649",10.47
2014M02,"3,617,352",86.34,"1,639,099",272.31,"588,039",4.77,"18,070",201.17,"11,900",39.88,"558,069",2.06,"241,558",33.46,"7,180",156.25,"11,182",26.12,"2,876",6.40,"484,194",6.01,"454,678",291.65,-,-,111,-69.84,"188,435",10.08,"1,849,783",42.90,"295,807",-3.06,"4,459",-10.14,"57,007",-5.64,"5,363",49.72,"102,788",-8.61,545,-65.33,39,-2.50,"125,606",2.87,-,-,"336,481",937.27,"774,618","1,296.26","5,302",493.73,"154,150",318.07,"1,000",0.00,"140,498",-11.21,"65,015",12.72
2014M03,"3,707,071",85.38,"1,736,525",289.95,"588,099",5.64,"17,440",94.64,"11,900",288.51,"558,759",2.58,"239,720",28.21,"6,930",39.38,"8,591",-20.75,"3,178",17.44,"568,426",20.05,"354,771",172.67,-,-,151,-54.24,"200,680",6.59,"1,895,015",42.44,"323,973",-3.38,"6,573",31.12,"58,521",-5.79,"4,494",19.71,"110,893",-5.04,685,-56.42,39,-2.50,"142,768",-2.25,-,-,"338,555","2,576.32","768,624","1,031.38","3,878",314.32,"159,397",344.76,"1,000",0.00,"154,855",-2.92,"65,652",15.00
2014M04,"3,792,366",104.32,"1,814,355",243.08,"607,414",33.28,"23,340",181.20,"12,400",87.40,"571,674",29.68,"229,619",35.10,"9,285",216.14,"11,712",149.35,"4,242",152.95,"539,857",38.29,"406,523",165.25,-,-,137,-9.87,"169,222",13.98,"1,959,523",65.42,"320,516",32.87,"4,264",5.41,"55,418",14.03,"4,477",21.30,"117,321",20.93,855,49.48,39,-2.50,"138,142",58.32,-,-,"335,222",676.14,"798,450",402.49,"2,700",88.81,"171,199",435.18,"1,000",0.00,"137,759",0.70,"68,697",17.54
2014M05,"3,796,764",101.75,"1,827,205",256.54,"612,556",34.08,"19,840",83.70,"14,322",79.03,"578,394",32.03,"247,081",37.52,"7,243",61.39,"10,589",55.36,"1,295",-70.97,"535,325",37.02,"384,517",126.94,-,-,133,-15.29,"170,820",8.89,"1,965,195",63.06,"322,574",37.61,"4,040",2.18,"50,072",4.97,"4,706",29.25,"114,828",22.75,855,49.48,38,-5.00,"148,035",74.26,-,-,"336,487","1,041.52","802,098",320.84,"1,722",11.60,"161,544",374.64,"1,000",0.00,"137,107",6.66,"70,759",20.62
2014M06,"3,839,861",92.83,"1,870,321",222.17,"618,769",27.87,"22,900",99.13,"12,400",24.00,"583,469",26.18,"246,196",61.57,"10,687",21.65,"5,839",-27.05,"2,085",-53.65,"551,603",38.47,"361,368",92.05,-,-,140,12.90,"172,853",3.75,"1,942,832",53.34,"342,444",35.08,"4,371",14.51,"56,036",13.22,"4,531",0.33,"117,089",24.38,875,28.30,38,-5.00,"159,504",58.19,-,-,"337,971",552.67,"842,828",346.00,"1,045",-34.89,"165,256",284.34,"1,000",0.00,"134,176",5.73,"73,354",23.91
2014M07,"3,783,910",81.03,"1,828,199",194.47,"635,937",23.37,"28,100",155.45,"11,400",3.64,"596,437",20.86,"225,783",34.36,"11,139",1.45,"9,909",57.69,"2,969",36.69,"536,415",36.24,"354,743",57.38,-,-,113,-13.74,"178,703",21.48,"1,863,306",42.38,"345,783",35.70,"4,188",17.57,"55,105",14.34,"4,526",-13.71,"116,142",15.79,865,41.80,38,-2.56,"164,919",70.27,-,-,"397,141",358.36,"816,498",262.63,"1,862",5.44,"163,869",263.11,"1,000",0.00,"123,525",13.36,"72,788",21.74
