期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
2000M04,62.42,3.36,49.28,-0.73,46.24,-11.62,71.00,-1.88,39.65,-8.13,41.82,-11.06,36.33,-5.42,59.59,-7.06,67.69,-7.31,22.91,33.12,57.99,-7.95,23.06,41.04,21.15,42.23,65.05,29.30,44.75,0.74,44.18,69.14,74.45,-4.77,81.20,-9.00,83.13,-4.40,118.46,4.31,54.52,6.07,64.99,8.14,26.91,-3.44,58.53,-3.13,67.05,-6.58,67.05,-6.58,78.43,20.03,77.74,53.97,76.84,-3.31,60.11,-6.65,94.90,-3.49,110.96,-8.05,119.93,-8.90,34.22,1.85,32.52,0.15,43.55,-16.79,24.60,3.67,63.08,2.45,130.99,-7.90,100.44,-5.22,156.42,-10.21,80.70,5.39,80.70,5.39,117.70,-2.22,119.85,-1.76,86.62,-5.82
2000M05,63.28,5.57,49.39,1.33,43.86,-11.07,71.60,-0.60,40.45,-4.12,43.24,-7.67,36.73,1.32,59.56,-6.46,68.27,-6.09,24.71,38.28,58.54,-6.68,25.09,46.64,24.58,60.76,63.19,25.73,45.24,1.91,42.49,60.83,74.92,-3.84,79.95,-9.83,83.39,-3.67,114.39,2.49,54.28,5.26,64.51,6.65,27.22,-1.13,62.69,3.26,67.46,-6.64,67.46,-6.64,79.60,21.10,79.35,50.97,77.49,-0.69,61.01,-4.27,95.67,0.39,112.03,-5.77,121.12,-6.40,35.03,3.79,33.17,1.90,43.93,-8.42,25.72,8.11,64.24,2.69,132.43,-4.51,99.60,-4.87,160.89,-4.18,79.77,5.84,79.77,5.84,117.41,-1.16,119.61,-0.63,86.69,-5.22
2000M06,64.13,7.44,50.65,4.97,44.20,-9.67,72.97,0.54,39.79,-3.75,42.44,-7.62,36.20,0.78,60.30,-4.89,68.40,-5.17,26.06,44.78,58.30,-6.39,26.64,54.08,26.51,72.03,64.08,24.77,45.62,3.59,43.05,55.30,76.05,-1.81,80.58,-10.09,83.79,-2.41,115.27,1.93,54.07,5.50,64.30,6.99,27.02,-1.49,63.10,3.71,67.65,-5.50,67.65,-5.50,77.85,12.68,74.88,31.62,78.75,-1.84,61.17,-3.84,95.79,-1.34,112.42,-4.69,121.58,-5.29,34.85,4.53,33.07,1.91,44.01,-7.52,25.72,11.68,64.94,5.17,133.92,-2.03,100.94,-2.57,162.39,-1.55,81.35,8.38,81.35,8.38,118.69,0.45,120.43,0.56,87.28,-4.06
2000M07,64.20,6.64,49.72,3.26,39.36,-20.31,73.28,1.75,39.32,-4.24,41.61,-8.71,35.59,0.03,60.32,-4.69,68.69,-4.14,26.22,35.78,58.53,-5.37,26.81,42.45,25.45,45.43,63.45,19.76,46.53,5.61,42.06,40.67,76.29,-1.01,84.75,-3.54,83.84,-1.95,115.82,3.23,54.59,6.29,65.11,7.82,26.87,-1.03,65.25,5.55,67.70,-5.14,67.70,-5.14,77.17,10.23,71.23,19.88,81.32,2.43,60.88,-3.46,95.56,-2.14,112.15,-5.22,122.44,-4.00,34.87,3.07,32.99,2.61,44.20,-6.51,25.92,4.90,66.71,4.59,134.54,-0.53,100.64,-2.10,164.23,0.87,82.12,9.49,82.12,9.49,118.30,0.38,119.99,0.37,87.33,-3.67
2000M08,64.53,6.15,49.37,2.19,40.16,-21.10,74.14,4.60,38.53,-4.58,40.48,-10.30,34.88,0.37,59.77,-5.47,69.00,-2.90,26.71,32.69,58.39,-4.72,27.37,38.37,26.46,41.20,63.14,17.32,46.74,6.98,41.59,35.30,79.17,3.37,83.52,-2.99,84.35,-0.87,116.27,2.59,54.45,5.83,64.67,6.84,27.39,1.14,65.55,4.41,68.53,-4.30,68.53,-4.30,75.27,9.92,66.97,16.88,82.01,4.42,61.51,-1.71,96.55,-0.25,114.13,-1.68,124.95,-1.21,35.22,4.48,33.19,4.80,44.40,-2.44,26.78,7.16,66.43,1.95,135.72,-0.45,100.25,-3.89,167.47,2.66,82.47,5.69,82.47,5.69,117.86,-1.31,119.60,-1.30,87.38,-3.64
2000M09,65.25,2.76,49.60,2.93,43.82,-13.35,74.43,4.76,37.39,-6.03,40.94,-8.98,32.56,-3.35,59.79,-5.19,69.27,-1.88,28.05,26.98,58.19,-4.45,28.90,31.07,28.68,37.36,63.79,13.83,46.62,6.78,42.16,26.87,79.39,4.16,85.35,-0.28,83.63,-0.84,117.17,2.20,54.65,3.11,64.89,3.31,27.52,2.04,65.68,5.48,68.42,-3.80,68.42,-3.80,75.03,8.83,66.29,14.08,82.27,4.66,61.09,-1.91,96.08,-0.15,112.24,-3.79,122.33,-2.64,36.05,5.32,33.58,5.56,44.57,-1.44,28.06,9.23,67.40,1.74,135.80,-7.26,100.56,-4.78,167.22,-9.26,83.52,4.74,83.52,4.74,119.04,-2.01,120.88,-2.08,87.57,-3.36
2000M10,65.86,3.80,51.13,6.45,43.70,-8.79,75.83,6.55,38.34,-3.13,41.90,-4.49,33.01,-2.02,60.57,-3.95,70.57,0.06,28.74,29.87,59.22,-2.68,29.64,34.12,29.00,39.02,64.48,7.00,47.68,7.51,42.52,12.22,80.51,5.71,85.61,1.28,85.13,0.72,118.85,1.99,55.51,1.24,65.95,1.51,27.88,-0.04,67.45,9.39,70.05,-0.55,70.05,-0.55,78.45,13.11,70.66,19.82,84.55,7.65,62.66,2.55,96.84,-1.07,115.78,0.27,126.52,1.96,36.29,5.62,34.06,6.40,45.41,0.53,28.56,10.65,67.35,1.71,135.00,-4.94,101.21,-4.71,164.47,-5.13,83.87,4.97,83.87,4.97,119.90,-2.07,121.72,-2.15,88.26,-2.77
2000M11,66.44,3.96,52.12,8.40,46.84,-2.13,76.76,8.11,39.24,0.13,42.14,1.81,34.56,0.41,61.28,-2.36,71.95,2.11,29.13,26.16,60.30,0.13,30.02,29.34,28.76,29.43,64.63,4.16,49.32,10.98,42.33,5.82,80.65,5.97,79.12,-9.68,86.79,2.61,121.02,4.00,55.36,0.51,65.63,0.63,28.11,-0.04,68.54,11.90,72.05,2.36,72.05,2.36,77.41,9.89,67.16,10.24,86.20,9.60,63.65,4.40,99.01,1.30,117.40,1.77,128.15,3.36,36.38,5.48,34.55,7.57,46.29,2.57,27.91,8.43,67.68,2.14,135.93,-3.59,102.64,-3.25,164.57,-3.88,85.76,7.64,85.76,7.64,121.88,-1.94,123.89,-2.06,89.24,-1.13
2000M12,65.46,2.20,52.27,8.76,43.37,-9.04,77.12,8.21,41.57,5.70,43.87,5.97,38.20,8.49,62.52,-0.11,73.48,4.67,24.99,5.49,61.50,2.48,25.22,5.48,22.49,-2.89,64.50,3.88,50.90,14.30,41.67,4.86,81.95,7.97,81.32,-6.60,88.33,2.76,123.50,4.69,55.28,1.79,65.35,2.11,28.47,0.35,70.82,17.00,73.54,5.69,73.54,5.69,76.10,7.93,63.32,2.66,87.67,12.44,65.57,7.67,103.29,4.92,124.02,7.69,136.36,10.40,36.90,6.56,34.75,8.59,47.28,5.16,28.65,10.28,70.97,4.43,136.32,-2.99,103.49,-2.73,164.25,-3.22,85.55,6.23,85.55,6.23,123.32,-1.04,125.12,-1.42,90.31,0.27
2001M01,64.27,2.16,52.14,7.68,44.94,-3.27,75.10,8.14,41.28,7.50,43.02,8.47,38.30,8.53,62.19,2.08,72.61,6.16,24.93,6.13,60.82,3.84,25.19,6.02,22.71,-1.09,62.69,0.11,51.24,16.88,40.26,-1.52,81.21,8.24,80.80,-6.19,86.84,3.62,120.57,1.10,54.91,2.67,64.89,2.69,28.30,2.50,70.03,17.03,72.86,7.16,72.86,7.16,76.21,7.25,63.15,-1.05,88.08,14.72,64.75,6.85,103.36,7.90,120.93,9.44,132.59,10.17,35.82,3.38,33.43,4.14,46.72,6.64,28.01,8.23,69.94,1.11,133.54,-1.13,101.23,-1.68,161.11,-0.65,82.63,2.80,82.63,2.80,119.79,-0.13,121.33,-0.63,89.30,0.98
2001M02,63.64,1.53,51.75,7.37,43.69,-6.18,74.76,8.79,41.53,6.32,42.53,3.61,39.46,10.72,61.89,2.45,71.75,5.21,25.35,4.84,60.95,4.37,25.68,4.56,23.99,0.84,61.61,-1.17,50.84,13.66,39.53,-4.10,79.81,6.60,80.75,-5.58,85.85,2.37,117.20,0.88,54.19,0.71,64.02,0.79,27.98,0.29,71.99,21.38,71.19,4.92,71.19,4.92,74.80,1.77,62.52,-8.30,85.87,11.40,64.11,5.31,102.18,6.76,120.74,8.36,132.68,9.81,35.25,1.88,33.01,2.83,46.16,5.20,27.27,5.17,69.47,2.24,131.44,-0.76,99.79,-0.84,158.37,-0.67,81.84,3.40,81.84,3.40,118.10,0.50,119.68,0.08,88.51,0.68
2001M03,63.00,-0.03,51.74,4.10,43.81,-8.54,73.73,3.10,41.34,4.10,42.75,3.26,38.76,5.76,61.76,2.86,72.35,6.12,25.21,2.94,62.08,6.32,25.47,2.21,23.39,-1.85,60.58,-4.91,51.29,13.07,38.63,-9.68,80.31,7.29,81.74,-2.98,85.91,2.78,114.05,-2.51,54.19,-0.20,64.16,-0.56,27.70,1.61,75.26,28.17,72.13,5.76,72.13,5.76,71.56,-5.64,55.71,-23.31,86.58,12.35,63.93,4.38,101.88,6.68,120.79,8.45,132.51,9.70,35.28,1.76,33.37,3.38,46.55,6.11,27.40,7.87,67.54,0.33,129.90,-1.16,98.47,-2.61,156.73,0.16,80.33,-1.07,80.33,-1.07,112.22,-5.09,113.58,-5.68,88.39,2.01
2001M04,62.94,0.83,51.41,4.32,45.00,-2.68,70.48,-0.73,41.22,3.96,41.66,-0.38,38.63,6.33,62.38,4.68,73.08,7.96,25.88,12.96,61.58,6.19,26.20,13.62,24.63,16.45,60.30,-7.30,50.42,12.67,38.34,-13.22,79.90,7.32,82.18,1.21,86.27,3.78,113.46,-4.22,54.15,-0.68,63.91,-1.66,28.09,4.38,80.32,37.23,72.09,7.52,72.09,7.52,69.72,-11.11,51.83,-33.33,87.00,13.22,63.96,6.40,100.39,5.78,120.25,8.37,131.49,9.64,35.40,3.45,33.90,4.24,46.98,7.88,27.09,10.12,67.33,6.74,128.50,-1.90,97.33,-3.10,155.15,-0.81,79.91,-0.98,79.91,-0.98,109.37,-7.08,110.64,-7.68,88.60,2.29
2001M05,63.53,0.40,52.09,5.47,46.86,6.84,73.75,3.00,41.19,1.83,41.74,-3.47,38.07,3.65,62.87,5.56,73.68,7.92,27.13,9.79,62.46,6.70,27.59,9.96,26.20,6.59,60.28,-4.61,48.21,6.56,38.01,-10.54,80.41,7.33,83.62,4.59,87.07,4.41,114.90,0.45,53.05,-2.27,62.23,-3.53,28.35,4.15,80.75,28.81,71.90,6.58,71.90,6.58,70.24,-11.76,52.26,-34.14,87.61,13.06,64.00,4.90,100.43,4.98,125.27,11.82,137.95,13.90,35.54,1.46,33.76,1.78,47.80,8.81,27.16,5.60,69.64,8.41,129.09,-2.52,98.36,-1.24,155.04,-3.64,81.25,1.86,81.25,1.86,108.83,-7.31,109.81,-8.19,89.23,2.93
2001M06,65.02,1.39,53.93,6.48,49.06,11.00,76.16,4.37,42.22,6.11,42.55,0.26,38.84,7.29,64.85,7.55,76.09,11.24,28.05,7.64,64.48,10.60,28.53,7.09,26.95,1.66,61.78,-3.59,46.96,2.94,39.02,-9.36,82.44,8.40,86.45,7.28,89.96,7.36,117.91,2.29,54.60,0.98,64.01,-0.45,29.24,8.22,79.79,26.45,73.42,8.53,73.42,8.53,72.21,-7.24,53.31,-28.81,90.53,14.96,65.59,7.23,103.32,7.86,127.58,13.49,140.08,15.22,36.49,4.71,35.00,5.84,49.37,12.18,27.38,6.45,70.17,8.05,131.08,-2.12,100.59,-0.35,156.42,-3.68,83.41,2.53,83.41,2.53,111.97,-5.66,112.99,-6.18,90.93,4.18
2001M07,64.69,0.76,54.46,9.53,50.13,27.36,77.25,5.42,42.68,8.55,43.24,3.92,38.61,8.49,66.10,9.58,79.12,15.18,26.75,2.02,65.37,11.69,26.99,0.67,25.15,-1.18,62.10,-2.13,48.85,4.99,38.96,-7.37,83.35,9.25,89.70,5.84,90.93,8.46,118.87,2.63,54.23,-0.66,63.37,-2.67,29.50,9.79,82.26,26.07,74.51,10.06,74.51,10.06,71.51,-7.33,52.98,-25.62,89.43,9.97,65.52,7.62,104.81,9.68,124.59,11.09,135.68,10.81,36.16,3.70,35.19,6.67,50.07,13.28,26.67,2.89,69.50,4.18,131.60,-2.19,100.65,0.01,157.51,-4.09,82.94,1.00,82.94,1.00,111.82,-5.48,112.78,-6.01,91.93,5.27
2001M08,64.50,-0.05,53.96,9.30,48.95,21.89,74.58,0.59,43.34,12.48,44.14,9.04,39.86,14.28,66.65,11.51,78.71,14.07,26.91,0.75,65.05,11.41,27.19,-0.66,25.84,-2.34,61.44,-2.69,48.13,2.97,38.05,-8.51,83.02,4.86,88.72,6.23,91.19,8.11,120.41,3.56,53.66,-1.45,62.53,-3.31,29.53,7.81,77.35,18.00,74.25,8.35,74.25,8.35,71.14,-5.49,52.87,-21.05,88.81,8.29,65.04,5.74,105.80,9.58,125.51,9.97,137.06,9.69,35.51,0.82,35.03,5.54,49.81,12.18,25.58,-4.48,68.22,2.69,131.64,-3.01,101.73,1.48,156.08,-6.80,84.02,1.88,84.02,1.88,112.24,-4.77,113.04,-5.48,92.56,5.93
2001M09,64.17,-1.66,54.29,9.46,49.55,13.08,74.54,0.15,42.91,14.76,45.14,10.26,38.58,18.49,67.92,13.60,78.66,13.56,26.41,-5.85,64.88,11.50,26.63,-7.85,25.70,-10.39,60.33,-5.42,45.58,-2.23,36.94,-12.38,82.98,4.52,85.74,0.46,91.45,9.35,121.13,3.38,53.20,-2.65,61.94,-4.55,29.40,6.83,74.35,13.20,73.84,7.92,73.84,7.92,70.53,-6.00,50.63,-23.62,89.97,9.36,64.28,5.22,105.89,10.21,124.83,11.22,136.16,11.31,35.19,-2.39,35.02,4.29,49.78,11.69,25.05,-10.73,67.08,-0.47,132.29,-2.58,102.52,1.95,156.45,-6.44,84.66,1.36,84.66,1.36,112.75,-5.28,113.44,-6.15,91.07,4.00
2001M10,62.44,-5.19,54.89,7.35,50.27,15.03,73.30,-3.34,43.01,12.18,44.33,5.80,39.12,18.51,67.78,11.90,78.60,11.38,23.58,-17.95,64.82,9.46,23.39,-21.09,21.16,-27.03,59.59,-7.58,46.67,-2.12,36.28,-14.68,82.41,2.36,82.69,-3.41,90.75,6.60,119.57,0.61,53.14,-4.27,62.00,-5.99,29.11,4.41,73.17,8.48,73.98,5.61,73.98,5.61,68.94,-12.12,50.74,-28.19,86.59,2.41,63.86,1.92,105.87,9.32,119.69,3.38,129.35,2.24,34.44,-5.10,34.49,1.26,49.51,9.03,24.29,-14.95,64.98,-3.52,130.16,-3.59,101.21,0.00,153.44,-6.71,83.32,-0.66,83.32,-0.66,112.16,-6.46,112.86,-7.28,90.28,2.29
2001M11,61.33,-7.69,54.19,3.97,51.97,10.95,74.93,-2.38,42.37,7.98,43.31,2.78,38.69,11.95,67.88,10.77,78.46,9.05,21.93,-24.72,64.72,7.33,21.51,-28.35,18.86,-34.42,58.38,-9.67,46.17,-6.39,35.14,-16.99,82.21,1.93,80.35,1.55,90.34,4.09,119.07,-1.61,51.73,-6.56,60.02,-8.55,29.05,3.34,72.79,6.20,73.87,2.53,73.87,2.53,68.55,-11.45,50.35,-25.03,86.22,0.02,63.06,-0.93,104.98,6.03,116.19,-1.03,124.73,-2.67,34.42,-5.39,34.18,-1.07,49.65,7.26,24.58,-11.93,66.03,-2.44,128.61,-5.39,100.04,-2.53,151.57,-7.90,82.83,-3.42,82.83,-3.42,112.92,-7.35,113.75,-8.18,89.02,-0.25
2001M12,61.01,-6.80,53.58,2.51,51.24,18.15,74.80,-3.01,41.11,-1.11,42.05,-4.15,36.88,-3.46,68.10,8.93,78.94,7.43,21.98,-12.04,65.09,5.84,21.54,-14.59,19.09,-15.12,57.08,-11.50,45.42,-10.77,33.71,-19.10,83.17,1.49,82.65,1.64,90.37,2.31,118.21,-4.28,50.93,-7.87,59.05,-9.64,28.69,0.77,70.65,-0.24,74.33,1.07,74.33,1.07,69.24,-9.01,51.16,-19.20,86.74,-1.06,63.59,-3.02,105.72,2.35,116.85,-5.78,125.44,-8.01,34.85,-5.56,34.29,-1.32,49.96,5.67,25.42,-11.27,66.58,-6.19,127.74,-6.29,98.70,-4.63,151.47,-7.78,81.23,-5.05,81.23,-5.05,112.49,-8.78,113.40,-9.37,89.50,-0.90
2002M01,61.02,-5.06,54.49,4.51,52.50,16.82,78.14,4.05,41.91,1.53,41.78,-2.88,38.71,1.07,68.96,10.89,79.69,9.75,22.38,-10.23,65.67,7.97,21.97,-12.78,20.03,-11.80,54.86,-12.49,44.24,-13.66,31.63,-21.44,83.11,2.34,82.10,1.61,90.83,4.59,113.41,-5.94,50.96,-7.19,58.96,-9.14,28.95,2.30,71.71,2.40,74.99,2.92,74.99,2.92,68.28,-10.41,51.28,-18.80,84.64,-3.91,64.66,-0.14,106.73,3.26,115.42,-4.56,123.24,-7.05,35.62,-0.56,34.76,3.98,52.71,12.82,26.13,-6.71,67.62,-3.32,127.62,-4.43,97.72,-3.47,152.59,-5.29,78.05,-5.54,78.05,-5.54,112.29,-6.26,113.22,-6.68,89.78,0.54
2002M02,61.22,-3.80,54.54,5.39,53.62,22.73,78.82,5.43,42.07,1.30,42.04,-1.15,38.84,-1.57,69.69,12.60,79.78,11.19,23.13,-8.76,65.76,7.89,22.83,-11.10,20.64,-13.96,55.24,-10.34,43.87,-13.71,32.36,-18.14,81.49,2.10,80.62,-0.16,90.92,5.91,112.69,-3.85,51.17,-5.57,59.37,-7.26,28.73,2.68,71.30,-0.96,74.56,4.73,74.56,4.73,68.78,-8.05,52.14,-16.60,84.74,-1.32,65.24,1.76,106.26,3.99,109.83,-9.04,115.76,-12.75,36.01,2.16,35.23,6.73,53.24,15.34,26.83,-1.61,67.23,-3.22,126.14,-4.03,96.71,-3.09,150.65,-4.87,78.02,-4.67,78.02,-4.67,113.22,-4.13,114.31,-4.49,89.43,1.04
2002M03,62.86,-0.22,53.80,3.98,53.54,22.21,79.01,7.16,42.34,2.42,41.74,-2.36,39.62,2.22,69.70,12.86,79.66,10.10,26.04,3.29,65.68,5.80,26.16,2.71,24.90,6.46,57.48,-5.12,42.20,-17.72,35.22,-8.83,81.60,1.61,81.10,-0.78,90.99,5.91,110.55,-3.07,52.40,-3.30,60.93,-5.03,29.13,5.16,71.75,-4.66,74.22,2.90,74.22,2.90,68.66,-4.05,51.71,-7.18,84.97,-1.86,65.39,2.28,106.25,4.29,110.53,-8.49,116.74,-11.90,36.75,4.17,35.75,7.13,52.69,13.19,27.33,-0.26,69.93,3.54,126.50,-2.62,97.25,-1.24,150.70,-3.85,78.89,-1.79,78.89,-1.79,114.58,2.10,115.66,1.83,89.69,1.47
2002M04,63.75,1.29,52.93,2.96,53.37,18.60,78.17,10.91,42.24,2.47,41.92,0.62,39.04,1.06,69.59,11.56,79.41,8.66,27.37,5.76,65.48,6.33,27.69,5.69,26.14,6.13,61.88,2.62,42.46,-15.79,40.50,5.63,81.42,1.90,80.39,-2.18,91.40,5.95,110.64,-2.49,53.44,-1.31,62.40,-2.36,29.15,3.77,72.31,-9.97,73.67,2.19,73.67,2.19,69.47,-0.36,54.81,5.75,83.27,-4.29,65.67,2.67,106.19,5.78,104.49,-13.11,108.79,-17.26,36.59,3.36,35.71,5.34,53.16,13.15,27.03,-0.22,68.47,1.69,125.76,-2.13,96.56,-0.79,149.99,-3.33,78.22,-2.11,78.22,-2.11,114.83,4.99,116.21,5.03,89.69,1.23
2002M05,63.62,0.14,51.84,-0.48,52.67,12.40,77.72,5.38,41.67,1.17,41.94,0.48,38.07,0.00,69.05,9.83,78.37,6.37,27.16,0.11,64.97,4.02,27.48,-0.40,26.00,-0.76,62.52,3.72,41.90,-13.09,41.13,8.21,80.96,0.68,80.83,-3.34,90.76,4.24,111.88,-2.63,53.58,1.00,62.34,0.18,29.71,4.80,71.99,-10.85,73.25,1.88,73.25,1.88,71.68,2.05,60.08,14.96,82.11,-6.28,64.75,1.17,105.30,4.85,96.97,-22.59,99.18,-28.10,36.66,3.15,36.38,7.76,52.46,9.75,26.79,-1.36,66.81,-4.06,125.12,-3.08,96.63,-1.76,148.43,-4.26,79.03,-2.73,79.03,-2.73,114.71,5.40,115.52,5.20,89.46,0.26
2002M06,63.21,-2.78,50.29,-6.75,49.16,0.20,76.35,0.25,41.26,-2.27,41.51,-2.44,37.91,-2.39,68.35,5.40,77.28,1.56,26.34,-6.10,64.12,-0.56,26.59,-6.80,25.25,-6.31,61.97,0.31,41.71,-11.18,40.54,3.90,81.38,-1.29,80.84,-6.49,89.88,-0.09,111.69,-5.28,53.43,-2.14,61.55,-3.84,30.93,5.78,71.81,-10.00,72.54,-1.20,72.54,-1.20,74.22,2.78,65.49,22.85,81.47,-10.01,65.13,-0.70,104.21,0.86,99.21,-22.24,102.58,-26.77,36.98,1.34,37.02,5.77,51.73,4.78,27.07,-1.13,66.23,-5.61,124.31,-5.16,96.54,-4.03,146.72,-6.20,78.78,-5.55,78.78,-5.55,114.97,2.68,115.28,2.03,89.10,-2.01
2002M07,62.70,-3.08,49.11,-9.82,46.61,-7.02,75.07,-2.82,43.43,1.76,48.33,11.77,38.55,-0.16,67.28,1.79,75.98,-3.97,26.44,-1.16,63.11,-3.46,26.77,-0.82,25.60,1.79,61.19,-1.47,41.29,-15.48,39.94,2.52,82.05,-1.56,80.08,-10.72,89.10,-2.01,108.94,-8.35,52.50,-3.19,60.64,-4.31,30.07,1.93,70.22,-14.64,71.50,-4.04,71.50,-4.04,70.96,-0.77,60.46,14.12,80.21,-10.31,64.10,-2.17,102.93,-1.79,90.17,-27.63,91.03,-32.91,36.41,0.69,36.58,3.95,49.38,-1.38,26.34,-1.24,64.90,-6.62,123.63,-6.06,97.22,-3.41,144.20,-8.45,79.62,-4.00,79.62,-4.00,111.37,-0.40,111.24,-1.37,89.97,-2.13
2002M08,63.71,-1.22,50.86,-5.74,47.41,-3.15,76.93,3.15,44.91,3.62,50.37,14.11,39.19,-1.68,68.45,2.70,77.28,-1.82,27.23,1.19,64.23,-1.26,27.61,1.54,26.37,2.05,63.17,2.82,42.44,-11.82,41.86,10.01,83.03,0.01,81.41,-8.24,90.50,-0.76,110.02,-8.63,54.03,0.69,62.75,0.35,30.19,2.24,73.69,-4.73,73.25,-1.35,73.25,-1.35,69.81,-1.87,56.82,7.47,81.79,-7.90,65.21,0.26,104.21,-1.50,86.16,-31.35,85.20,-37.84,36.23,2.03,36.71,4.80,50.23,0.84,25.58,0.00,65.39,-4.15,124.83,-5.17,97.95,-3.72,145.90,-6.52,80.04,-4.74,80.04,-4.74,113.62,1.23,113.77,0.65,90.85,-1.85
2002M09,65.15,1.53,52.15,-3.94,49.28,-0.54,78.28,5.02,47.34,10.32,51.55,14.20,43.32,12.29,68.69,1.13,78.64,-0.03,28.80,9.05,65.24,0.55,29.35,10.21,28.40,10.51,64.73,7.29,43.33,-4.94,43.10,16.68,85.02,2.46,86.13,0.45,91.83,0.42,110.09,-9.11,55.30,3.95,63.70,2.84,32.04,8.98,74.90,0.74,74.35,0.69,74.35,0.69,72.02,2.11,59.68,17.87,83.24,-7.48,66.96,4.17,105.41,-0.45,90.62,-27.41,90.62,-33.45,36.55,3.86,36.97,5.57,51.11,2.67,25.63,2.32,66.43,-0.97,126.26,-4.56,98.68,-3.75,148.13,-5.32,80.60,-4.80,80.60,-4.80,114.99,1.99,115.13,1.49,91.98,1.00
2002M10,65.75,5.30,53.50,-2.53,51.66,2.77,79.17,8.01,49.65,15.44,53.17,19.94,46.96,20.04,68.90,1.65,79.53,1.18,28.95,22.77,65.53,1.10,29.49,26.08,28.27,33.60,65.77,10.37,44.29,-5.10,44.44,22.49,84.68,2.75,86.11,4.14,92.43,1.85,108.72,-9.07,55.65,4.72,64.10,3.39,32.24,10.75,77.38,5.75,75.15,1.58,75.15,1.58,72.87,5.70,60.63,19.49,83.94,-3.06,68.56,7.36,106.33,0.43,97.97,-18.15,100.07,-22.64,37.43,8.68,38.33,11.13,51.32,3.66,25.66,5.64,67.25,3.49,126.33,-2.94,98.39,-2.79,148.70,-3.09,80.14,-3.82,80.14,-3.82,114.04,1.68,114.12,1.12,92.49,2.45
