期間,新臺幣_原始值,新臺幣_年增率(%),日圓_原始值,日圓_年增率(%),馬克_原始值,馬克_年增率(%),英鎊_原始值,英鎊_年增率(%),法國法郎_原始值,法國法郎_年增率(%),港幣_原始值,港幣_年增率(%),韓元_原始值,韓元_年增率(%),加拿大幣_原始值,加拿大幣_年增率(%),新加坡元_原始值,新加坡元_年增率(%),人民幣_原始值,人民幣_年增率(%),澳幣_原始值,澳幣_年增率(%),印尼盾_原始值,印尼盾_年增率(%),荷蘭幣_原始值,荷蘭幣_年增率(%),泰銖_原始值,泰銖_年增率(%),馬來西亞幣_原始值,馬來西亞幣_年增率(%),菲律賓披索_原始值,菲律賓披索_年增率(%),歐元_原始值,歐元_年增率(%)
2008M02,31.6140,4.28,107.1640,12.39,-,--,0.5092,0.35,-,--,7.7970,0.17,944.4200,-0.77,0.9991,17.17,1.4108,8.73,7.1650,8.23,1.0952,16.72,"9,164.0000",-0.86,-,--,32.5673,9.59,3.2223,8.50,40.6711,18.96,0.6782,12.79
2008M03,30.6042,7.87,100.7900,16.36,-,--,0.4991,2.89,-,--,7.7820,0.40,982.5100,-4.00,1.0020,16.46,1.3855,10.06,7.0752,9.38,1.0811,16.83,"9,185.8000",-0.29,-,--,31.4116,11.47,3.1868,9.56,41.2524,17.61,0.6442,17.24
2008M04,30.3495,9.21,102.4890,15.98,-,--,0.5048,-0.45,-,--,7.7920,0.30,987.2400,-5.70,1.0132,12.01,1.3644,11.03,7.0008,10.36,1.0746,12.78,"9,212.0000",-1.22,-,--,31.5429,10.42,3.1621,8.75,41.8196,14.35,0.6349,16.53
2008M05,30.6017,8.69,104.1385,15.93,-,--,0.5088,-0.91,-,--,7.8000,0.24,"1,038.2100",-10.67,0.9984,9.65,1.3665,11.39,6.9741,10.03,1.0537,14.97,"9,300.3000",-5.44,-,--,32.0570,7.85,3.2180,5.70,42.9020,9.12,0.6428,15.13
2008M06,30.3660,8.45,106.9048,14.70,-,--,0.5092,-1.10,-,--,7.8070,0.08,"1,031.0700",-10.04,1.0167,4.79,1.3676,12.35,6.8984,10.65,1.0517,12.94,"9,283.5000",-2.94,-,--,33.1482,4.19,3.2584,5.73,44.2805,4.24,0.6430,15.90
2008M07,30.4068,7.84,106.8118,13.83,-,--,0.5028,-2.19,-,--,7.8000,0.24,"1,018.1800",-9.79,1.0127,3.72,1.3588,11.58,6.8376,10.85,1.0389,10.95,"9,145.3000",-0.69,-,--,33.4504,0.65,3.2499,5.92,44.9563,1.49,0.6341,14.98
2008M08,31.1915,5.65,109.2795,6.81,-,--,0.5290,-5.93,-,--,7.8090,0.08,"1,047.1100",-10.71,1.0544,0.41,1.4029,8.60,6.8515,10.56,1.0975,9.85,"9,149.2500",2.40,-,--,33.8043,1.00,3.3273,4.71,44.8769,2.67,0.6681,9.89
2008M09,31.9566,3.22,106.7480,7.74,-,--,0.5565,-10.89,-,--,7.7890,-0.06,"1,136.6400",-18.10,1.0583,-3.27,1.4287,5.88,6.8306,10.16,1.2188,-2.92,"9,372.8000",-1.03,-,--,34.2410,-0.09,3.4416,0.94,44.8769,2.80,0.6961,3.40
2008M10,32.6889,-0.42,100.3336,15.36,-,--,0.5910,-17.19,-,--,7.7590,-0.06,"1,326.8500",-31.05,1.1847,-17.68,1.4771,-0.71,6.8316,9.79,1.4422,-22.88,"10,100.0000",-9.85,-,--,34.3764,-0.73,3.5264,-4.19,48.0252,-7.59,0.7516,-6.48
2008M11,33.1155,-2.36,96.6763,15.03,-,--,0.6512,-25.84,-,--,7.7510,0.34,"1,400.8100",-34.46,1.2180,-20.47,1.5067,-3.96,6.8286,8.71,1.5251,-27.00,"11,836.0000",-21.58,-,--,35.0382,-3.42,3.6175,-7.19,49.1862,-12.13,0.7855,-13.29
2008M12,33.1459,-2.20,91.3215,22.91,-,--,0.6723,-26.50,-,--,7.7510,0.61,"1,368.8000",-32.00,1.2345,-18.68,1.4778,-1.96,6.8427,7.73,1.4931,-23.26,"11,243.8000",-16.83,-,--,34.9783,-3.77,3.5518,-6.13,48.0942,-13.21,0.7341,-6.56
2009M01,33.3301,-2.89,90.4822,18.98,-,--,0.6934,-26.78,-,--,7.7560,0.63,"1,354.6800",-30.41,1.2263,-17.44,1.4880,-3.80,6.8381,5.99,1.4753,-23.12,"11,178.5000",-15.96,-,--,34.8672,-4.94,3.5662,-8.36,47.2071,-13.28,0.7553,-10.04
2009M02,34.2772,-7.77,92.5021,15.85,-,--,0.6942,-26.65,-,--,7.7540,0.55,"1,440.1900",-34.42,1.2451,-19.76,1.5178,-7.05,6.8358,4.82,1.5408,-28.92,"11,866.3000",-22.77,-,--,35.2723,-7.67,3.6386,-11.44,48.0942,-15.43,0.7822,-13.31
2009M03,34.3398,-10.88,98.1640,2.68,-,--,0.7048,-29.18,-,--,7.7530,0.37,"1,453.3500",-32.40,1.2867,-22.12,1.5303,-9.46,6.8382,3.47,1.5047,-28.15,"11,847.5000",-22.47,-,--,35.7344,-12.10,3.6730,-13.24,48.4580,-14.87,0.7670,-16.01
2009M04,33.6952,-9.93,99.0033,3.52,-,--,0.6804,-25.81,-,--,7.7510,0.53,"1,336.2800",-26.12,1.2231,-17.16,1.5045,-9.31,6.8312,2.48,1.4043,-23.48,"10,978.3000",-16.09,-,--,35.4079,-10.92,3.6100,-12.41,48.2165,-13.27,0.7582,-16.26
2009M05,32.9072,-7.01,96.3044,8.13,-,--,0.6488,-21.58,-,--,7.7510,0.63,"1,255.6200",-17.32,1.1509,-13.25,1.4616,-6.51,6.8246,2.19,1.3114,-19.65,"10,339.5000",-10.05,-,--,34.5369,-7.18,3.5224,-8.64,47.5241,-9.73,0.7338,-12.39
2009M06,32.7916,-7.40,96.5173,10.76,-,--,0.6113,-16.71,-,--,7.7510,0.72,"1,262.2800",-18.32,1.1252,-9.64,1.4523,-5.83,6.8332,0.95,1.2464,-15.61,"10,209.3000",-9.07,-,--,34.0880,-2.76,3.5182,-7.38,47.9053,-7.57,0.7135,-9.88
2009M07,32.9199,-7.63,94.4959,13.03,-,--,0.6116,-17.79,-,--,7.7500,0.65,"1,261.9600",-19.32,1.1207,-9.63,1.4501,-6.29,6.8320,0.08,1.2443,-16.51,"10,095.8000",-9.41,-,--,33.9976,-1.61,3.5475,-8.39,48.1460,-6.63,0.7099,-10.67
2009M08,32.8835,-5.15,94.8381,15.23,-,--,0.6042,-12.44,-,--,7.7510,0.75,"1,239.6900",-15.53,1.0882,-3.11,1.4421,-2.72,6.8322,0.28,1.1989,-8.46,"9,984.5000",-8.37,-,--,33.9679,-0.48,3.5179,-5.42,48.1607,-6.82,0.7009,-4.69
2009M09,32.5878,-1.94,91.4932,16.67,-,--,0.6120,-9.08,-,--,7.7510,0.49,"1,215.0000",-6.45,1.0822,-2.21,1.4243,0.31,6.8289,0.02,1.1613,4.95,"9,816.8000",-4.52,-,--,33.7802,1.36,3.4954,-1.54,48.1394,-6.78,0.6868,1.35
2009M10,32.3300,1.11,90.2890,11.12,-,--,0.6180,-4.36,-,--,7.7500,0.12,"1,174.8000",12.94,1.0549,12.31,1.3980,5.66,6.8275,0.06,1.1023,30.84,"9,445.5000",6.93,-,--,33.3610,3.04,3.4037,3.60,46.8513,2.51,0.6750,11.35
2009M11,32.3366,2.41,89.1905,8.39,-,--,0.6029,8.01,-,--,7.7500,0.01,"1,163.1800",20.43,1.0596,14.95,1.3891,8.47,6.8274,0.02,1.0867,40.35,"9,459.5000",25.12,-,--,33.2326,5.43,3.3895,6.73,47.0324,4.58,0.6705,17.15
2009M12,32.2793,2.68,89.5610,1.97,-,--,0.6156,9.20,-,--,7.7530,-0.03,"1,166.1300",17.38,1.0544,17.08,1.3961,5.85,6.8279,0.22,1.1100,34.52,"9,457.7500",18.88,-,--,33.1832,5.41,3.4117,4.11,46.4211,3.60,0.6850,7.17
2010M01,31.8961,4.50,91.1589,-0.74,-,--,0.6183,12.13,-,--,7.7620,-0.08,"1,138.7700",18.96,1.0429,17.58,1.3961,6.58,6.8273,0.16,1.0946,34.78,"9,296.5000",20.24,-,--,32.9870,5.70,3.3752,5.66,46.0276,2.56,0.7008,7.78
2010M02,32.0938,6.80,90.2837,2.46,-,--,0.6402,8.44,-,--,7.7670,-0.17,"1,156.8300",24.49,1.0568,17.82,1.4124,7.46,6.8270,0.13,1.1283,36.56,"9,346.5000",26.96,-,--,33.0970,6.57,3.4157,6.53,46.3116,3.85,0.7308,7.04
2010M03,31.8768,7.73,90.5177,8.45,-,--,0.6645,6.05,-,--,7.7620,-0.12,"1,136.1100",27.92,1.0230,25.77,1.4002,9.29,6.8264,0.17,1.0965,37.23,"9,168.5000",29.22,-,--,32.4598,10.09,3.3255,10.45,45.7425,5.94,0.7357,4.25
2010M04,31.5194,6.90,93.3771,6.03,-,--,0.6525,4.28,-,--,7.7620,-0.14,"1,115.7100",19.77,1.0052,21.68,1.3818,8.88,6.8262,0.07,1.0807,29.95,"9,017.3000",21.75,-,--,32.2346,9.84,3.2062,12.59,44.6266,8.04,0.7458,1.66
2010M05,31.9617,2.96,91.7653,4.95,-,--,0.6832,-5.03,-,--,7.7870,-0.46,"1,168.4100",7.46,1.0396,10.71,1.3931,4.92,6.8274,-0.04,1.1475,14.28,"9,225.5000",12.08,-,--,32.3419,6.79,3.2535,8.26,45.5971,4.23,0.7963,-7.85
2010M06,32.3066,1.50,90.9214,6.15,-,--,0.6777,-9.79,-,--,7.7880,-0.48,"1,212.4955",4.11,1.0379,8.41,1.3984,3.85,6.8165,0.25,1.1730,6.25,"9,153.0000",11.54,-,--,32.4208,5.14,3.2645,7.77,46.3027,3.46,0.8192,-12.90
2010M07,32.1725,2.32,87.7070,7.74,-,--,0.6540,-6.48,-,--,7.7770,-0.35,"1,204.9400",4.73,1.0423,7.52,1.3780,5.23,6.7777,0.80,1.1438,8.79,"9,032.0000",11.78,-,--,32.2772,5.33,3.2085,10.57,46.3203,3.94,0.7826,-9.29
2010M08,31.9484,2.93,85.4736,10.96,-,--,0.6385,-5.38,-,--,7.7710,-0.26,"1,179.9864",5.06,1.0419,4.44,1.3561,6.34,6.7901,0.62,1.1111,7.90,"8,987.8000",11.09,-,--,31.6979,7.16,3.1538,11.54,45.1825,6.59,0.7758,-9.65
2010M09,31.7775,2.55,84.3853,8.42,-,--,0.6421,-4.68,-,--,7.7660,-0.19,"1,162.9400",4.48,1.0331,4.76,1.3359,6.62,6.7420,1.29,1.0686,8.67,"8,965.3000",9.50,-,--,30.7870,9.72,3.1062,12.53,44.3137,8.63,0.7652,-10.24
2010M10,30.9596,4.43,81.8670,10.29,-,--,0.6306,-2.00,-,--,7.7590,-0.12,"1,122.2300",4.68,1.0180,3.62,1.3046,7.16,6.6732,2.31,1.0199,8.08,"8,928.5000",5.79,-,--,29.9207,11.50,3.1005,9.78,43.4449,7.84,0.7196,-6.20
2010M11,30.7060,5.31,82.4760,8.14,-,--,0.6262,-3.72,-,--,7.7550,-0.06,"1,128.0800",3.11,1.0128,4.62,1.2983,6.99,6.6558,2.58,1.0099,7.60,"8,948.0000",5.72,-,--,29.8860,11.20,3.1150,8.81,43.4918,8.14,0.7324,-8.45
2010M12,30.5492,5.66,83.4255,7.35,-,--,0.6402,-3.84,-,--,7.7740,-0.27,"1,146.2300",1.74,1.0084,4.56,1.3072,6.80,6.6536,2.62,1.0080,10.12,"9,016.3000",4.90,-,--,30.1185,10.18,3.1284,9.05,43.9547,5.61,0.7565,-9.46
2011M01,29.6125,7.71,82.6111,10.35,-,--,0.6339,-2.46,-,--,7.7810,-0.24,"1,119.4300",1.73,0.9947,4.85,1.2879,8.40,6.6034,3.39,1.0048,8.94,"9,049.5000",2.73,-,--,30.5803,7.87,3.0611,10.26,44.1722,4.20,0.7485,-6.38
2011M02,29.3944,9.18,82.4978,9.44,-,--,0.6202,3.23,-,--,7.7890,-0.28,"1,119.5100",3.33,0.9883,6.93,1.2774,10.57,6.5840,3.69,0.9915,13.80,"8,894.0000",5.09,-,--,30.7166,7.75,3.0442,12.20,43.7031,5.97,0.7327,-0.26
2011M03,29.5288,7.95,81.7936,10.67,-,--,0.6185,7.44,-,--,7.7920,-0.38,"1,120.4455",1.40,0.9762,4.79,1.2689,10.35,6.5662,3.96,0.9901,10.74,"8,748.0000",4.81,-,--,30.3686,6.89,3.0368,9.51,43.5160,5.12,0.7143,2.99
2011M04,29.0092,8.65,83.3470,12.03,-,--,0.6119,6.64,-,--,7.7730,-0.14,"1,084.8300",2.85,0.9583,4.89,1.2480,10.72,6.5292,4.55,0.9447,14.40,"8,629.5000",4.49,-,--,30.0540,7.26,3.0127,6.42,43.2402,3.21,0.6924,7.71
2011M05,28.8144,10.92,81.2572,12.93,-,--,0.6127,11.50,-,--,7.7740,0.17,"1,084.0500",7.78,0.9707,7.10,1.2374,12.58,6.4995,5.04,0.9356,22.65,"8,557.5000",7.81,-,--,30.2432,6.94,3.0132,7.98,43.1307,5.72,0.6970,14.24
2011M06,28.8728,11.89,80.5118,12.93,-,--,0.6167,9.89,-,--,7.7850,0.04,"1,080.8700",12.18,0.9768,6.26,1.2347,13.26,6.4778,5.23,0.9432,24.37,"8,565.5000",6.86,-,--,30.5131,6.25,3.0298,7.75,43.3657,6.77,0.6950,17.87
2011M07,28.8587,11.48,79.3974,10.47,-,--,0.6202,5.45,-,--,7.7890,-0.15,"1,058.4900",13.84,0.9555,9.09,1.2172,13.21,6.4612,4.90,0.9289,23.14,"8,526.8000",5.92,-,--,30.0773,7.31,2.9950,7.13,42.8088,8.20,0.7017,11.53
2011M08,28.9976,10.18,77.2209,10.69,-,--,0.6108,4.55,-,--,7.7970,-0.33,"1,074.0500",9.86,0.9828,6.01,1.2088,12.19,6.4090,5.95,0.9519,16.72,"8,550.3000",5.12,-,--,29.8793,6.09,2.9853,5.65,42.4209,6.51,0.6972,11.26
2011M09,29.7445,6.84,76.8375,9.82,-,--,0.6335,1.35,-,--,7.7930,-0.35,"1,125.0900",3.36,1.0029,3.01,1.2506,6.82,6.3828,5.63,0.9767,9.41,"8,722.8000",2.78,-,--,30.4180,1.21,3.0856,0.67,43.0256,2.99,0.7273,5.20
2011M10,30.2789,2.25,76.7720,6.64,-,--,0.6344,-0.61,-,--,7.7770,-0.23,"1,150.2500",-2.44,1.0205,-0.25,1.2792,1.99,6.3565,4.98,0.9883,3.20,"8,891.0000",0.42,-,--,30.8862,-3.13,3.1403,-1.27,43.4514,-0.02,0.7296,-1.37
2011M11,30.2418,1.53,77.5794,6.31,-,--,0.6314,-0.83,-,--,7.7810,-0.33,"1,134.1900",-0.54,1.0235,-1.05,1.2875,0.84,6.3392,4.99,0.9899,2.02,"9,035.0000",-0.96,-,--,30.9543,-3.45,3.1534,-1.22,43.2745,0.50,0.7377,-0.72
2011M12,30.2720,0.92,77.8586,7.15,-,--,0.6408,-0.10,-,--,7.7770,-0.04,"1,148.3000",-0.18,1.0241,-1.53,1.2957,0.89,6.3286,5.14,0.9880,2.02,"9,075.3000",-0.65,-,--,31.2099,-3.50,3.1628,-1.09,43.6486,0.70,0.7588,-0.30
2012M01,30.0610,-1.49,76.9783,7.32,-,--,0.6443,-1.61,-,--,7.7630,0.23,"1,144.5600",-2.20,1.0131,-1.82,1.2805,0.58,6.3158,4.55,0.9631,4.33,"9,073.8000",-0.27,-,--,31.5755,-3.15,3.1136,-1.69,43.6191,1.27,0.7749,-3.41
2012M02,29.5627,-0.57,78.3920,5.24,-,--,0.6329,-2.01,-,--,7.7540,0.45,"1,122.9381",-0.31,0.9966,-0.83,1.2537,1.89,6.3004,4.50,0.9324,6.34,"9,048.0000",-1.70,-,--,30.7303,-0.04,3.0236,0.68,42.6608,2.44,0.7562,-3.11
2012M03,29.5460,-0.06,82.4348,-0.78,-,--,0.6322,-2.17,-,--,7.7620,0.39,"1,126.9400",-0.58,0.9939,-1.77,1.2584,0.83,6.3081,4.09,0.9485,4.39,"9,184.0000",-4.75,-,--,30.6901,-1.05,3.0443,-0.25,42.8574,1.54,0.7575,-5.70
2012M04,29.5044,-1.68,81.4895,2.28,-,--,0.6250,-2.10,-,--,7.7610,0.15,"1,135.4100",-4.45,0.9926,-3.46,1.2515,-0.28,6.2966,3.69,0.9670,-2.30,"9,176.7500",-5.96,-,--,30.8884,-2.70,3.0619,-1.61,42.6998,1.27,0.7598,-8.86
2012M05,29.5226,-2.40,79.7155,1.93,-,--,0.6281,-2.45,-,--,7.7630,0.14,"1,157.0700",-6.31,1.0092,-3.81,1.2625,-1.99,6.3054,3.08,1.0005,-6.49,"9,321.2500",-8.19,-,--,31.3373,-3.49,3.1030,-2.89,42.8515,0.65,0.7819,-10.86
2012M06,29.9475,-3.59,79.3214,1.50,-,--,0.6425,-4.02,-,--,7.7580,0.35,"1,163.6100",-7.11,1.0281,-4.99,1.2783,-3.41,6.3178,2.53,1.0020,-5.87,"9,449.0000",-9.35,-,--,31.6539,-3.60,3.1790,-4.69,42.7764,1.38,0.7983,-12.94
2012M07,30.0075,-3.83,78.9830,0.52,-,--,0.6415,-3.32,-,--,7.7550,0.44,"1,142.3318",-7.34,1.0140,-5.77,1.2618,-3.53,6.3240,2.17,0.9716,-4.39,"9,418.2500",-9.47,-,--,31.6530,-4.98,3.1682,-5.47,41.9054,2.16,0.8141,-13.80
2012M08,29.9880,-3.30,78.6648,-1.84,-,--,0.6364,-4.03,-,--,7.7560,0.53,"1,132.0600",-5.12,0.9921,-0.94,1.2485,-3.18,6.3404,1.08,0.9552,-0.35,"9,505.2500",-10.05,-,--,31.4318,-4.94,3.1172,-4.23,42.0452,0.89,0.8065,-13.54
2012M09,29.6080,0.46,78.1678,-1.70,-,--,0.6204,2.12,-,--,7.7540,0.50,"1,123.6700",0.13,0.9781,2.53,1.2318,1.53,6.3394,0.68,0.9620,1.52,"9,578.0000",-8.93,-,--,30.9989,-1.87,3.0824,0.10,41.7490,3.06,0.7778,-6.49
2012M10,29.3352,3.22,78.9686,-2.78,-,--,0.6218,2.04,-,--,7.7510,0.34,"1,105.4900",4.05,0.9859,3.51,1.2247,4.45,6.3144,0.67,0.9709,1.79,"9,603.2500",-7.42,-,--,30.6962,0.62,3.0581,2.69,41.4521,4.82,0.7708,-5.34
2012M11,29.1850,3.62,80.7920,-3.98,-,--,0.6263,0.81,-,--,7.7500,0.40,"1,087.1500",4.33,0.9969,2.66,1.2234,5.24,6.2958,0.69,0.9606,3.05,"9,625.2500",-6.13,-,--,30.7058,0.81,3.0585,3.10,41.1222,5.23,0.7795,-5.37
2012M12,29.1188,3.96,83.5778,-6.84,-,--,0.6194,3.45,-,--,7.7500,0.35,"1,076.4200",6.68,0.9897,3.48,1.2209,6.12,6.2900,0.61,0.9558,3.37,"9,656.7500",-6.02,-,--,30.6359,1.87,3.0559,3.50,41.0067,6.44,0.7622,-0.46
2013M01,29.1844,3.00,89.1600,-13.66,-,--,0.6263,2.87,-,--,7.7530,0.13,"1,066.5400",7.32,0.9921,2.12,1.2285,4.23,6.2787,0.59,0.9528,1.08,"9,702.7500",-6.48,-,--,30.0664,5.02,3.0390,2.46,40.7295,7.09,0.7526,2.97
2013M02,29.6648,-0.34,93.1661,-15.86,-,--,0.6459,-2.01,-,--,7.7550,-0.01,"1,086.0600",3.40,1.0100,-1.33,1.2381,1.26,6.2842,0.26,0.9691,-3.79,"9,697.2500",-6.70,-,--,29.8232,3.04,3.0978,-2.39,40.6722,4.89,0.7486,1.02
2013M03,29.7982,-0.85,94.7884,-13.03,-,--,0.6634,-4.70,-,--,7.7580,0.05,"1,103.8100",2.10,1.0248,-3.02,1.2466,0.95,6.2746,0.53,0.9678,-1.99,"9,709.4200",-5.41,-,--,29.5169,3.97,3.1076,-2.04,40.7127,5.27,0.7714,-1.80
2013M04,29.8803,-1.26,97.6995,-16.59,-,--,0.6538,-4.40,-,--,7.7630,-0.03,"1,121.1000",1.28,1.0192,-2.61,1.2380,1.09,6.2471,0.79,0.9631,0.40,"9,724.0500",-5.63,-,--,29.0697,6.26,3.0498,0.40,41.1422,3.79,0.7677,-1.03
2013M05,29.8882,-1.22,101.0820,-21.14,-,--,0.6533,-3.86,-,--,7.7610,0.03,"1,112.1000",4.04,1.0192,-0.99,1.2481,1.15,6.1978,1.74,1.0081,-0.75,"9,760.9100",-4.50,-,--,29.7806,5.23,3.0168,2.86,41.2976,3.76,0.7703,1.51
2013M06,30.0886,-0.47,97.3311,-18.50,-,--,0.6451,-0.39,-,--,7.7590,-0.01,"1,136.5900",2.38,1.0294,-0.13,1.2606,1.40,6.1708,2.38,1.0598,-5.45,"9,881.5300",-4.38,-,--,30.8280,2.68,3.1489,0.96,42.9069,-0.30,0.7582,5.29
2013M07,30.0412,-0.11,99.7505,-20.82,-,--,0.6583,-2.55,-,--,7.7560,-0.01,"1,126.5950",1.40,1.0395,-2.45,1.2680,-0.49,6.1718,2.47,1.0903,-10.89,"10,073.1300",-6.50,-,--,31.1248,1.70,3.1906,-0.70,43.3559,-3.35,0.7645,6.48
2013M08,30.0292,-0.14,97.8700,-19.62,-,--,0.6454,-1.40,-,--,7.7550,0.01,"1,116.1600",1.42,1.0409,-4.68,1.2737,-1.98,6.1708,2.75,1.1059,-13.62,"10,572.5000",-10.09,-,--,31.6019,-0.54,3.2816,-5.01,43.8639,-4.15,0.7513,7.34
2013M09,29.7825,-0.59,99.2789,-21.26,-,--,0.6301,-1.54,-,--,7.7540,0.00,"1,084.7900",3.58,1.0342,-5.42,1.2635,-2.51,6.1582,2.94,1.0778,-10.74,"11,346.2400",-15.58,-,--,31.7102,-2.24,3.2503,-5.16,43.8318,-4.75,0.7492,3.82
2013M10,29.4915,-0.53,97.8214,-19.27,-,--,0.6211,0.10,-,--,7.7530,-0.03,"1,065.7400",3.73,1.0360,-4.84,1.2443,-1.58,6.1404,2.83,1.0505,-7.58,"11,366.9000",-15.52,-,--,31.2150,-1.66,3.1788,-3.80,43.1825,-4.01,0.7334,5.10
2013M11,29.5890,-1.37,99.7883,-19.04,-,--,0.6219,0.70,-,--,7.7520,-0.03,"1,062.6900",2.30,1.0481,-4.88,1.2474,-1.92,6.1376,2.58,1.0717,-10.37,"11,613.1000",-17.12,-,--,31.6309,-2.92,3.2006,-4.44,43.5546,-5.58,0.7411,5.19
2013M12,29.8128,-2.33,103.4116,-19.18,-,--,0.6107,1.43,-,--,7.7530,-0.04,"1,056.0600",1.93,1.0640,-6.99,1.2588,-3.01,6.1172,2.83,1.1133,-14.14,"12,087.1000",-20.11,-,--,32.3440,-5.28,3.2493,-5.95,44.1043,-7.02,0.7297,4.46
2014M01,30.2642,-3.57,103.9350,-14.22,-,--,0.6070,3.18,-,--,7.7570,-0.05,"1,065.8000",0.07,1.0939,-9.31,1.2725,-3.46,6.1039,2.86,1.1284,-15.56,"12,179.6500",-20.34,-,--,32.9394,-8.72,3.3044,-8.03,44.9266,-9.34,0.7348,2.42
2014M02,30.3774,-2.35,102.1561,-8.80,-,--,0.6046,6.84,-,--,7.7570,-0.03,"1,070.9700",1.41,1.1055,-8.64,1.2667,-2.26,6.1133,2.80,1.1153,-13.11,"11,935.1000",-18.75,-,--,32.6518,-8.66,3.3082,-6.36,44.8950,-9.41,0.7322,2.23
2014M03,30.4460,-2.13,102.2725,-7.32,-,--,0.6016,10.28,-,--,7.7610,-0.04,"1,070.6900",3.09,1.1111,-7.77,1.2674,-1.64,6.1369,2.24,1.1024,-12.21,"11,427.0500",-15.03,-,--,32.3941,-8.88,3.2830,-5.34,44.7916,-9.11,0.7235,6.62
2014M04,30.2685,-1.28,102.5638,-4.74,-,--,0.5974,9.43,-,--,7.7540,0.12,"1,042.7500",7.51,1.0991,-7.27,1.2557,-1.41,6.1551,1.49,1.0737,-10.30,"11,435.7500",-14.97,-,--,32.3176,-10.05,3.2579,-6.39,44.6416,-7.84,0.7240,6.04
2014M05,30.1772,-0.96,101.7900,-0.70,-,--,0.5935,10.09,-,--,7.7520,0.12,"1,023.9900",8.60,1.0896,-6.46,1.2517,-0.29,6.1629,0.57,1.0742,-6.16,"11,525.9400",-15.31,-,--,32.5269,-8.44,3.2285,-6.56,43.9236,-5.98,0.7349,4.81
2014M06,30.0429,0.15,102.0524,-4.63,-,--,0.5916,9.04,-,--,7.7510,0.10,"1,018.7000",11.57,1.0843,-5.06,1.2514,0.74,6.1564,0.23,1.0676,-0.74,"11,892.6200",-16.91,-,--,32.5111,-5.18,3.2184,-2.16,43.8175,-2.08,0.7357,3.06
2014M07,30.0001,0.14,102.7800,-2.95,-,--,0.5858,12.38,-,--,7.7500,0.08,"1,024.3000",9.99,1.0890,-4.55,1.2430,2.01,6.1675,0.07,1.0647,2.40,"11,689.0556",-13.82,-,--,32.0998,-3.04,3.1842,0.20,43.4665,-0.25,0.7386,3.51
2014M08,30.0366,-0.02,102.9451,-4.93,-,--,0.5984,7.86,-,--,7.7505,0.06,"1,024.4133",8.96,1.0924,-4.72,1.2483,2.04,6.1546,0.26,1.0746,2.92,"11,714.7980",-9.75,-,--,32.0176,-1.30,3.1773,3.29,43.7832,0.18,0.7507,0.08
