期間,營造工程總指數_原始值,營造工程總指數_年增率(%),一.材料類_原始值,一.材料類_年增率(%),(一)水泥及其製品類_原始值,(一)水泥及其製品類_年增率(%),(二)砂石及級配類_原始值,(二)砂石及級配類_年增率(%),(三)磚瓦瓷類_原始值,(三)磚瓦瓷類_年增率(%),(四)金屬製品類_原始值,(四)金屬製品類_年增率(%),(五)木材及其製品類_原始值,(五)木材及其製品類_年增率(%),(六)塑膠製品類_原始值,(六)塑膠製品類_年增率(%),(七)油漆塗裝類_原始值,(七)油漆塗裝類_年增率(%),(八)機電設備類_原始值,(八)機電設備類_年增率(%),(九)瀝青及其製品類_原始值,(九)瀝青及其製品類_年增率(%),(十)雜項類_原始值,(十)雜項類_年增率(%),二.勞務類_原始值,二.勞務類_年增率(%),(一)工資類_原始值,(一)工資類_年增率(%),(二)機具設備租金類_原始值,(二)機具設備租金類_年增率(%),建築工程總指數_原始值,建築工程總指數_年增率(%),一.材料類_原始值,一.材料類_年增率(%),二.勞務類_原始值,二.勞務類_年增率(%),按構造別分－鋼筋混凝土工程總指數_原始值,按構造別分－鋼筋混凝土工程總指數_年增率(%),按構造別分－鋼骨鋼筋混凝土工程總指數_原始值,按構造別分－鋼骨鋼筋混凝土工程總指數_年增率(%),按構造別分－鋼骨構造工程總指數_原始值,按構造別分－鋼骨構造工程總指數_年增率(%),土木工程總指數_原始值,土木工程總指數_年增率(%),一.材料類_原始值,一.材料類_年增率(%),二.勞務類_原始值,二.勞務類_年增率(%),按工程別分－公路工程總指數_原始值,按工程別分－公路工程總指數_年增率(%),按工程別分－橋梁工程總指數_原始值,按工程別分－橋梁工程總指數_年增率(%),按工程別分－下水道工程總指數_原始值,按工程別分－下水道工程總指數_年增率(%),按工程別分－自來水工程總指數_原始值,按工程別分－自來水工程總指數_年增率(%),按工程別分－治水工程總指數_原始值,按工程別分－治水工程總指數_年增率(%),按工程別分－隧道工程總指數_原始值,按工程別分－隧道工程總指數_年增率(%),按工程別分－港灣工程總指數_原始值,按工程別分－港灣工程總指數_年增率(%)
1995M09,62.09,2.09,50.28,2.22,76.07,1.94,36.30,-4.27,78.50,-8.57,45.86,12.68,53.59,-1.33,59.28,4.40,60.52,15.96,63.61,3.00,27.29,-0.07,67.07,4.85,94.00,1.91,101.57,1.47,79.49,3.37,68.31,2.63,57.42,3.20,97.34,1.91,-,-,-,-,-,-,57.49,1.64,45.53,1.52,91.11,1.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995M10,62.06,1.74,50.27,1.72,76.00,2.29,36.30,-3.99,78.01,-8.88,46.09,9.48,53.31,-1.82,58.93,3.59,61.04,12.54,63.58,2.81,27.12,-0.55,67.10,4.57,93.97,1.88,101.53,1.43,79.49,3.37,68.29,2.09,57.42,2.30,97.31,1.86,-,-,-,-,-,-,57.46,1.47,45.49,1.25,91.10,1.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995M11,62.01,2.12,50.19,2.30,76.13,3.40,36.28,-1.79,77.22,-9.36,45.97,9.56,53.07,-2.89,58.52,2.47,61.04,10.18,63.26,2.54,27.03,-0.63,67.05,4.39,93.93,1.82,101.49,1.37,79.49,3.38,68.16,2.10,57.22,2.31,97.26,1.78,-,-,-,-,-,-,57.45,2.10,45.48,2.23,91.08,1.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995M12,61.78,2.07,49.89,2.25,75.79,3.72,36.16,-1.69,76.18,-9.86,45.25,8.57,53.07,-2.82,58.13,1.64,61.04,9.67,63.26,3.47,27.03,-0.63,67.15,2.77,93.92,1.74,101.46,1.27,79.49,3.35,67.87,1.95,56.81,2.12,97.25,1.72,-,-,-,-,-,-,57.26,2.09,45.25,2.24,91.06,1.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M01,61.71,1.33,49.73,1.37,75.60,3.46,36.22,-1.20,75.60,-10.35,44.81,4.65,52.98,-2.59,57.88,0.77,61.04,9.67,63.04,2.07,27.04,-1.02,67.19,2.47,94.13,1.29,101.45,0.73,80.31,3.17,67.70,0.86,56.53,0.64,97.36,1.17,-,-,-,-,-,-,57.24,1.63,45.16,1.80,91.34,1.40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M02,61.57,0.26,49.60,-0.10,75.15,2.79,36.37,-0.63,75.05,-10.58,44.71,-1.93,53.11,-2.62,57.87,0.28,61.04,9.67,62.75,1.77,27.06,-0.95,67.05,2.02,93.93,0.78,101.20,0.45,80.22,1.98,67.47,-0.57,56.31,-1.47,97.09,0.68,-,-,-,-,-,-,57.16,0.85,45.09,0.80,91.19,0.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M03,61.42,-0.42,49.42,-1.18,74.59,1.75,36.37,-0.36,74.93,-10.19,44.50,-4.59,53.37,-3.05,57.93,-3.40,61.04,8.07,62.47,0.27,27.06,-0.95,66.76,1.14,93.88,0.72,101.14,0.38,80.17,1.92,67.29,-1.36,56.06,-2.81,97.02,0.59,-,-,-,-,-,-,57.03,0.23,44.95,-0.09,91.14,0.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M04,61.29,-0.78,49.30,-1.48,74.46,1.26,36.16,-0.77,74.48,-10.20,44.36,-4.23,53.44,-3.05,58.03,-3.81,61.07,7.99,62.26,-1.64,27.06,-0.84,66.66,0.83,93.75,0.32,100.96,-0.15,80.17,1.92,67.14,-1.77,55.90,-3.17,96.88,0.09,-,-,-,-,-,-,56.92,-0.05,44.84,-0.38,91.02,0.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M05,61.17,-0.83,49.15,-1.54,74.05,0.30,36.16,-0.77,74.19,-9.59,44.05,-3.04,53.43,-3.05,58.14,-3.88,61.12,8.06,62.51,-1.84,27.06,-0.66,66.70,0.47,93.72,0.27,100.93,-0.21,80.17,1.92,67.03,-1.69,55.76,-2.94,96.86,0.06,-,-,-,-,-,-,56.79,-0.25,44.69,-0.62,91.00,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M06,60.80,-1.89,48.68,-3.09,72.74,-3.46,36.00,-3.25,73.53,-9.72,43.58,-1.98,53.42,-2.43,58.75,-2.88,61.14,3.86,62.18,-2.77,27.06,-1.31,66.61,0.08,93.67,-0.02,100.84,-0.30,80.17,0.86,66.62,-2.25,55.18,-3.80,96.77,-0.19,-,-,-,-,-,-,56.48,-1.60,44.30,-2.59,90.98,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M07,61.00,-1.23,48.89,-2.02,72.50,-3.94,37.78,3.65,72.97,-9.23,43.13,-2.09,53.46,-0.89,58.79,-2.95,61.14,2.70,61.78,-2.97,27.06,-1.31,66.55,-0.72,93.85,0.01,100.76,-0.57,81.00,1.90,66.47,-2.11,54.93,-3.46,96.87,-0.28,-,-,-,-,-,-,56.85,-0.63,44.71,-1.15,91.19,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M08,61.48,-0.77,49.53,-1.16,72.36,-4.89,40.98,12.49,73.00,-7.74,42.91,-4.11,53.91,0.50,58.73,-2.25,61.10,1.39,61.60,-3.37,27.06,-0.84,66.49,-0.84,93.81,-0.20,100.72,-0.84,81.00,1.90,66.49,-2.38,55.00,-3.73,96.81,-0.54,-,-,-,-,-,-,57.58,0.31,45.61,0.40,91.17,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M09,61.58,-0.82,49.74,-1.07,72.82,-4.27,41.61,14.63,72.96,-7.06,42.60,-7.11,54.20,1.14,58.68,-1.01,61.10,0.96,61.80,-2.85,27.06,-0.84,66.30,-1.15,93.61,-0.41,100.69,-0.87,80.35,1.08,66.51,-2.64,55.07,-4.09,96.68,-0.68,-,-,-,-,-,-,57.73,0.42,45.87,0.75,90.95,-0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M10,61.49,-0.92,49.59,-1.35,72.39,-4.75,41.49,14.30,72.91,-6.54,42.37,-8.07,55.16,3.47,58.68,-0.42,61.09,0.08,61.39,-3.44,26.93,-0.70,66.20,-1.34,93.68,-0.31,100.59,-0.93,80.87,1.74,66.43,-2.72,54.94,-4.32,96.70,-0.63,-,-,-,-,-,-,57.65,0.33,45.74,0.55,91.05,-0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996M11,61.32,-1.11,49.37,-1.63,71.12,-6.58,41.43,14.20,72.91,-5.58,42.65,-7.22,55.43,4.45,58.60,0.14,61.09,0.08,61.43,-2.89,26.87,-0.59,66.21,-1.25,93.68,-0.27,100.61,-0.87,80.80,1.65,66.32,-2.70,54.79,-4.25,96.71,-0.57,-,-,-,-,-,-,57.45,0.00,45.49,0.02,91.05,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-
