期間,總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),總人口數(千人)_原始值,總人口數(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),15歲以上民間人口(千人)_原始值,15歲以上民間人口(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),勞動力(千人)_原始值,勞動力(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),就業人數(千人)_原始值,就業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),失業人數(千人)_原始值,失業人數(千人)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),15歲以上民間人口占總人口數(%)_原始值,15歲以上民間人口占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力占總人口數(%)_原始值,勞動力占總人口數(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),勞動力參與率(%)_原始值,勞動力參與率(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占總人口數(%)_原始值,就業人口占總人口數(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占15歲以上民間人口(%)_原始值,就業人口占15歲以上民間人口(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),就業人口占勞動力(%)_原始值,就業人口占勞動力(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%),失業率(%)_原始值,失業率(%)_年增率(%)
2003M12,"22,535",0.36,"11,478",0.25,"11,057",0.48,"17,668",1.12,"8,766",1.00,"8,902",1.24,"10,148",1.37,"5,921",0.32,"4,227",2.89,"9,683",1.87,"5,620",1.02,"4,063",3.07,465,-7.95,301,-11.18,164,-1.36,78.40,-,76.37,-,80.52,-,45.03,-,51.58,-,38.23,-,57.44,-,67.54,-,47.48,-,42.97,-,48.96,-,36.75,-,54.81,-,64.11,-,45.64,-,95.42,-,94.92,-,96.12,-,4.58,-,5.08,-,3.88,-
2004M01,"22,541",0.36,"11,480",0.24,"11,061",0.48,"17,684",1.12,"8,773",1.00,"8,912",1.24,"10,157",1.29,"5,921",0.28,"4,236",2.73,"9,697",1.81,"5,624",1.04,"4,073",2.89,460,-8.65,298,-12.29,163,-1.14,78.45,-,76.42,-,80.57,-,45.06,-,51.58,-,38.29,-,57.44,-,67.50,-,47.53,-,43.02,-,48.99,-,36.82,-,54.83,-,64.11,-,45.70,-,95.47,-,94.97,-,96.15,-,4.53,-,5.03,-,3.85,-
2004M02,"22,546",0.36,"11,481",0.24,"11,065",0.48,"17,697",1.12,"8,778",1.00,"8,920",1.24,"10,154",1.35,"5,920",0.54,"4,234",2.51,"9,686",1.95,"5,620",1.42,"4,066",2.70,468,-9.66,300,-13.53,168,-1.81,78.50,-,76.46,-,80.61,-,45.04,-,51.57,-,38.26,-,57.38,-,67.45,-,47.46,-,42.96,-,48.95,-,36.74,-,54.73,-,64.03,-,45.58,-,95.39,-,94.93,-,96.03,-,4.61,-,5.07,-,3.97,-
2004M03,"22,551",0.35,"11,482",0.23,"11,069",0.48,"17,709",1.11,"8,782",0.98,"8,927",1.24,"10,168",1.44,"5,931",0.87,"4,237",2.26,"9,715",2.12,"5,646",1.84,"4,069",2.51,452,-11.16,285,-15.14,167,-3.45,78.53,-,76.49,-,80.65,-,45.09,-,51.65,-,38.27,-,57.41,-,67.53,-,47.46,-,43.08,-,49.17,-,36.76,-,54.86,-,64.29,-,45.59,-,95.55,-,95.20,-,96.05,-,4.45,-,4.80,-,3.95,-
2004M04,"22,556",0.35,"11,483",0.23,"11,073",0.48,"17,721",1.10,"8,789",0.98,"8,933",1.21,"10,176",1.48,"5,941",0.99,"4,235",2.17,"9,732",2.07,"5,661",1.79,"4,072",2.47,444,-9.96,281,-12.73,163,-4.75,78.57,-,76.53,-,80.67,-,45.12,-,51.74,-,38.25,-,57.42,-,67.60,-,47.41,-,43.15,-,49.29,-,36.77,-,54.92,-,64.41,-,45.58,-,95.64,-,95.28,-,96.15,-,4.36,-,4.72,-,3.85,-
2004M05,"22,562",0.36,"11,485",0.24,"11,077",0.49,"17,734",1.09,"8,795",0.98,"8,940",1.21,"10,214",1.91,"5,957",1.29,"4,256",2.80,"9,764",2.53,"5,669",2.13,"4,094",3.09,450,-9.84,288,-12.81,162,-4.04,78.60,-,76.57,-,80.71,-,45.27,-,51.87,-,38.43,-,57.59,-,67.74,-,47.61,-,43.27,-,49.36,-,36.96,-,55.05,-,64.46,-,45.80,-,95.59,-,95.16,-,96.19,-,4.41,-,4.84,-,3.81,-
2004M06,"22,569",0.37,"11,487",0.24,"11,082",0.50,"17,748",1.09,"8,801",0.97,"8,948",1.20,"10,257",2.02,"5,975",1.26,"4,282",3.10,"9,791",2.61,"5,675",1.98,"4,116",3.49,466,-8.94,300,-10.73,166,-5.50,78.64,-,76.61,-,80.74,-,45.45,-,52.01,-,38.64,-,57.79,-,67.89,-,47.86,-,43.38,-,49.40,-,37.14,-,55.16,-,64.48,-,46.00,-,95.46,-,94.98,-,96.12,-,4.54,-,5.02,-,3.88,-
2004M07,"22,576",0.37,"11,489",0.24,"11,087",0.51,"17,763",1.07,"8,807",0.96,"8,956",1.18,"10,305",1.88,"5,984",1.01,"4,321",3.11,"9,829",2.46,"5,690",1.68,"4,139",3.55,476,-8.82,294,-10.43,182,-6.08,78.68,-,76.66,-,80.78,-,45.65,-,52.08,-,38.97,-,58.01,-,67.94,-,48.25,-,43.54,-,49.52,-,37.33,-,55.33,-,64.61,-,46.21,-,95.38,-,95.09,-,95.79,-,4.62,-,4.91,-,4.21,-
2004M08,"22,582",0.37,"11,491",0.24,"11,091",0.51,"17,778",1.05,"8,814",0.94,"8,964",1.16,"10,318",1.73,"6,003",1.17,"4,314",2.53,"9,836",2.32,"5,710",1.93,"4,126",2.87,481,-8.95,293,-11.70,188,-4.30,78.73,-,76.70,-,80.83,-,45.69,-,52.24,-,38.90,-,58.04,-,68.11,-,48.13,-,43.56,-,49.69,-,37.21,-,55.33,-,64.78,-,46.03,-,95.33,-,95.11,-,95.64,-,4.67,-,4.89,-,4.36,-
2004M09,"22,587",0.37,"11,493",0.23,"11,095",0.51,"17,794",1.04,"8,821",0.92,"8,973",1.16,"10,249",1.54,"5,978",1.24,"4,271",1.96,"9,788",2.13,"5,692",1.91,"4,097",2.44,461,-9.62,286,-10.54,175,-8.07,78.78,-,76.75,-,80.88,-,45.38,-,52.02,-,38.50,-,57.60,-,67.77,-,47.60,-,43.34,-,49.52,-,36.92,-,55.01,-,64.52,-,45.65,-,95.50,-,95.21,-,95.91,-,4.50,-,4.79,-,4.09,-
2004M10,"22,596",0.36,"11,496",0.22,"11,100",0.51,"17,812",1.04,"8,829",0.92,"8,983",1.15,"10,280",1.69,"6,003",1.54,"4,277",1.91,"9,837",2.34,"5,721",2.16,"4,116",2.60,443,-10.82,282,-9.50,161,-13.04,78.83,-,76.80,-,80.93,-,45.50,-,52.22,-,38.53,-,57.71,-,67.99,-,47.61,-,43.53,-,49.76,-,37.08,-,55.22,-,64.79,-,45.82,-,95.69,-,95.30,-,96.24,-,4.31,-,4.70,-,3.76,-
2004M11,"22,606",0.37,"11,499",0.22,"11,107",0.52,"17,829",1.02,"8,837",0.90,"8,993",1.13,"10,296",1.63,"6,006",1.51,"4,290",1.81,"9,870",2.24,"5,731",2.08,"4,139",2.45,426,-10.65,275,-9.19,151,-13.19,78.87,-,76.85,-,80.96,-,45.55,-,52.23,-,38.62,-,57.75,-,67.97,-,47.71,-,43.66,-,49.84,-,37.26,-,55.36,-,64.85,-,46.03,-,95.86,-,95.42,-,96.48,-,4.14,-,4.58,-,3.52,-
2004M12,"22,615",0.36,"11,502",0.21,"11,113",0.51,"17,845",1.00,"8,843",0.89,"9,002",1.11,"10,309",1.59,"5,997",1.29,"4,312",2.01,"9,887",2.11,"5,722",1.82,"4,165",2.51,422,-9.25,275,-8.67,147,-10.33,78.91,-,76.88,-,81.00,-,45.59,-,52.14,-,38.80,-,57.77,-,67.81,-,47.91,-,43.72,-,49.75,-,37.48,-,55.41,-,64.70,-,46.27,-,95.91,-,95.42,-,96.59,-,4.09,-,4.58,-,3.41,-
2005M01,"22,622",0.36,"11,504",0.21,"11,118",0.51,"17,861",1.00,"8,851",0.89,"9,010",1.11,"10,320",1.60,"6,001",1.34,"4,319",1.96,"9,901",2.11,"5,732",1.92,"4,169",2.36,419,-9.11,269,-9.72,150,-8.01,78.95,-,76.93,-,81.04,-,45.62,-,52.16,-,38.85,-,57.78,-,67.80,-,47.93,-,43.77,-,49.83,-,37.50,-,55.43,-,64.76,-,46.27,-,95.94,-,95.52,-,96.53,-,4.06,-,4.48,-,3.47,-
2005M02,"22,627",0.36,"11,505",0.21,"11,122",0.51,"17,876",1.01,"8,857",0.91,"9,019",1.11,"10,316",1.59,"5,999",1.32,"4,317",1.97,"9,874",1.94,"5,722",1.80,"4,153",2.14,441,-5.71,277,-7.66,164,-2.23,79.00,-,76.99,-,81.09,-,45.59,-,52.14,-,38.82,-,57.71,-,67.72,-,47.87,-,43.64,-,49.73,-,37.34,-,55.24,-,64.60,-,46.05,-,95.72,-,95.38,-,96.20,-,4.28,-,4.62,-,3.80,-
2005M03,"22,628",0.34,"11,504",0.19,"11,124",0.50,"17,888",1.01,"8,863",0.91,"9,026",1.11,"10,305",1.35,"6,001",1.18,"4,304",1.59,"9,877",1.66,"5,731",1.50,"4,146",1.89,428,-5.35,270,-5.12,158,-5.74,79.06,-,77.04,-,81.14,-,45.54,-,52.17,-,38.69,-,57.61,-,67.71,-,47.68,-,43.65,-,49.82,-,37.27,-,55.21,-,64.66,-,45.94,-,95.85,-,95.49,-,96.34,-,4.15,-,4.51,-,3.66,-
