期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
2012M07,58.49,9.12,52.07,91.90,86.46,84.14,83.47,79.25,67.71,52.66,32.53,8.01,67.01,9.34,47.75,95.02,95.82,95.20,94.71,90.79,82.69,70.58,46.76,12.10,50.30,8.88,56.08,88.93,77.46,73.56,72.50,67.90,52.96,35.44,19.05,4.36,4.31,10.05,13.51,7.27,4.37,3.45,2.70,2.70,2.34,1.89,1.73,0.20,4.52,10.42,12.52,7.62,5.19,4.40,3.63,2.87,2.74,2.28,2.11,0.14,4.03,9.64,14.30,6.92,3.39,2.26,1.50,2.48,1.72,1.15,0.86,0.33
2012M08,58.61,9.10,53.70,92.04,86.52,84.20,83.45,78.88,67.78,52.78,32.70,8.04,67.06,9.23,49.09,95.19,95.17,94.34,94.37,91.45,83.07,69.85,47.70,12.35,50.49,8.97,57.98,89.03,78.20,74.53,72.78,66.47,52.80,36.37,18.49,4.18,4.40,9.31,14.41,7.38,4.36,3.48,2.81,2.59,2.28,2.11,1.66,0.23,4.56,8.66,13.28,7.99,4.87,4.14,3.56,2.76,2.98,2.81,2.07,0.26,4.20,10.03,15.30,6.76,3.77,2.68,1.87,2.37,1.20,0.82,0.67,0.15
2012M09,58.39,8.27,53.08,91.82,86.35,84.10,83.41,78.68,67.67,52.57,32.98,8.11,66.77,8.46,49.08,94.72,94.40,94.91,94.02,91.76,82.39,68.79,47.73,12.53,50.33,8.07,56.79,89.05,78.62,73.75,73.07,65.78,53.28,36.92,19.03,4.17,4.32,9.84,14.21,7.21,4.23,3.50,2.89,2.47,2.09,2.24,1.61,0.21,4.53,7.24,14.35,8.16,4.75,4.03,3.52,2.68,2.44,3.28,1.84,0.29,4.04,12.77,14.10,6.24,3.62,2.85,2.10,2.19,1.56,0.38,1.06,0.00
2012M10,58.45,8.39,53.08,92.47,86.18,84.01,83.40,79.10,67.90,52.56,33.12,8.11,66.81,9.14,50.42,96.10,95.29,94.10,93.89,91.35,81.66,68.62,46.84,12.38,50.41,7.59,55.54,88.99,77.43,74.33,73.19,67.06,54.45,37.07,20.11,4.31,4.33,9.61,14.26,7.20,4.13,3.57,2.85,2.51,2.27,2.15,1.88,0.13,4.55,11.63,13.85,7.66,4.89,3.74,3.13,3.47,2.73,2.53,2.16,0.19,4.06,7.01,14.60,6.72,3.22,3.37,2.51,1.23,1.59,1.46,1.27,0.00
2012M11,58.48,8.43,53.06,92.57,86.03,84.05,83.67,79.03,68.10,52.89,33.04,8.19,66.79,8.80,49.28,96.17,95.14,93.54,93.98,91.74,81.90,69.51,46.92,12.62,50.49,8.04,56.56,89.12,77.26,74.94,73.65,66.49,54.61,36.91,19.91,4.25,4.27,9.73,14.06,7.08,4.20,3.48,2.67,2.56,2.26,2.09,1.70,0.20,4.53,11.06,13.75,7.85,4.73,4.38,2.99,3.19,2.94,2.33,1.85,0.28,3.93,8.16,14.30,6.29,3.57,2.41,2.28,1.71,1.27,1.67,1.37,0.00
2012M12,58.45,8.16,52.88,92.55,86.24,84.28,83.77,78.93,68.08,52.98,33.02,8.25,66.81,8.37,48.36,95.84,94.23,94.29,94.42,92.33,82.62,69.42,47.08,12.92,50.41,7.93,57.04,89.39,78.56,74.70,73.43,65.69,53.81,37.23,19.71,4.08,4.18,8.28,13.58,6.92,4.25,3.43,2.54,2.66,2.39,1.98,1.38,0.19,4.41,9.47,14.05,7.44,4.68,4.37,3.02,2.93,2.64,2.68,1.84,0.23,3.88,6.93,13.22,6.39,3.74,2.29,1.96,2.28,2.00,0.73,0.32,0.05
2013M01,58.42,8.10,52.57,92.67,86.42,84.36,83.74,79.36,67.87,52.86,33.02,8.29,66.84,8.03,49.84,94.40,94.18,95.33,94.89,91.47,82.65,68.83,48.61,13.02,50.33,8.18,55.08,91.01,78.97,73.87,72.91,67.44,53.36,37.55,18.20,4.09,4.16,8.53,13.22,6.90,4.28,3.49,2.42,2.73,2.30,2.20,1.46,0.19,4.44,9.95,12.91,7.49,4.65,4.11,3.06,3.47,2.57,3.18,1.96,0.13,3.81,7.02,13.47,6.30,3.86,2.73,1.60,1.74,1.89,0.46,0.18,0.36
2013M02,58.32,7.99,52.24,92.74,86.31,84.26,83.75,79.34,68.05,52.94,32.62,8.24,66.69,7.65,51.77,93.76,93.77,94.36,94.90,91.83,82.00,67.78,49.68,13.00,50.28,8.35,52.67,91.75,79.14,74.58,72.91,67.05,54.40,38.70,16.46,4.01,4.24,9.45,13.58,7.11,4.17,3.53,2.48,2.76,2.42,2.32,1.28,0.21,4.54,6.52,15.46,7.51,4.80,4.00,3.10,3.60,2.64,2.90,1.22,0.28,3.85,12.34,11.88,6.72,3.47,2.96,1.69,1.63,2.11,1.35,1.46,0.00
2013M03,58.28,7.85,52.13,92.65,86.29,84.17,83.88,79.41,67.85,53.11,32.63,8.24,66.63,8.13,52.36,94.79,93.66,94.22,95.07,90.95,81.63,68.17,48.59,12.55,50.25,7.56,51.92,90.57,79.22,74.54,72.99,68.05,54.35,38.67,17.54,4.43,4.17,8.62,13.35,7.18,4.12,3.34,2.62,2.65,2.27,2.19,1.48,0.17,4.44,6.81,14.83,7.55,4.70,3.81,2.96,3.21,2.69,2.69,1.89,0.24,3.81,10.71,11.99,6.80,3.47,2.76,2.19,1.91,1.63,1.35,0.41,0.00
2013M04,58.23,7.88,51.74,92.64,86.31,84.20,83.86,79.50,67.82,53.06,32.57,8.31,66.58,7.53,51.96,95.02,94.94,94.20,94.45,91.13,81.11,68.22,48.13,12.69,50.22,8.26,51.54,90.34,78.03,74.63,73.58,68.04,54.81,38.48,17.90,4.42,4.07,9.59,13.04,6.87,4.13,3.40,2.44,2.51,2.15,2.29,1.42,0.17,4.39,9.21,14.12,7.48,4.41,4.16,2.35,3.39,2.85,2.99,1.73,0.18,3.66,9.95,12.05,6.25,3.81,2.48,2.55,1.35,1.14,1.08,0.63,0.15
2013M05,58.25,7.71,51.64,92.54,86.46,84.24,83.90,79.62,68.06,53.04,32.91,8.26,66.61,7.91,51.53,95.70,94.40,93.78,93.96,91.03,80.73,68.31,49.73,13.06,50.23,7.49,51.73,89.47,78.85,75.11,74.12,68.39,55.66,38.41,17.06,4.01,4.06,9.91,12.74,6.95,4.21,3.48,2.50,2.42,2.14,2.03,1.41,0.13,4.42,7.73,13.23,8.45,4.65,4.10,2.80,2.95,2.62,2.61,1.89,0.18,3.60,12.38,12.29,5.40,3.71,2.74,2.14,1.73,1.46,1.05,0.08,0.00
2013M06,58.38,7.72,52.09,92.62,86.57,84.22,84.22,79.71,68.31,53.24,33.07,8.29,66.73,8.73,50.87,95.04,93.98,93.94,94.51,90.55,82.40,69.58,49.28,12.80,50.36,6.64,53.22,90.27,79.46,74.91,74.24,69.04,54.51,37.63,17.73,4.30,4.14,9.58,13.34,7.13,4.18,3.31,2.63,2.56,2.22,2.19,1.18,0.18,4.46,9.14,13.74,7.58,5.36,3.31,3.37,3.20,2.55,3.00,1.43,0.24,3.73,10.20,12.98,6.66,2.84,3.32,1.72,1.72,1.74,0.76,0.51,0.00
2013M07,58.55,8.73,53.26,92.74,86.65,84.16,84.18,79.61,68.40,53.04,33.36,8.37,66.82,9.22,50.49,94.74,94.85,94.44,94.29,91.64,82.39,70.16,47.46,12.62,50.61,8.20,55.82,90.81,78.78,74.35,74.40,67.78,54.69,36.62,19.98,4.62,4.25,9.66,14.05,7.30,4.23,3.37,2.50,2.50,2.29,2.33,1.35,0.20,4.51,9.55,13.41,7.67,5.13,3.91,3.12,3.41,2.74,2.64,1.90,0.28,3.91,9.79,14.60,6.93,3.20,2.71,1.74,1.30,1.64,1.75,0.13,0.00
2013M08,58.66,8.91,54.31,92.62,86.69,84.03,84.05,79.76,68.62,53.08,33.58,8.42,66.85,9.34,51.89,95.39,95.00,93.81,94.58,91.62,83.15,67.83,47.19,12.84,50.79,8.45,56.55,89.95,78.70,74.68,73.86,68.13,54.39,38.93,20.69,4.52,4.33,10.00,14.77,7.28,4.24,3.42,2.37,2.67,2.47,2.16,1.41,0.08,4.58,9.59,14.62,7.68,5.34,4.14,2.83,3.38,2.75,2.17,2.00,0.11,4.00,10.49,14.90,6.86,2.96,2.56,1.79,1.72,2.06,2.16,0.16,0.00
2013M09,58.47,8.06,53.41,92.30,86.85,83.94,84.08,79.64,68.53,53.11,33.77,8.33,66.69,8.54,50.90,95.11,94.66,93.59,94.83,91.38,83.03,67.85,48.08,13.00,50.58,7.56,55.75,89.58,79.35,74.71,73.67,68.13,54.36,38.95,20.27,4.21,4.24,10.07,14.57,7.16,4.23,3.29,2.53,2.61,2.32,2.02,1.29,0.05,4.47,10.38,14.24,8.26,5.03,3.98,2.43,3.28,2.88,2.04,1.68,0.07,3.94,9.68,14.86,6.03,3.31,2.47,2.66,1.73,1.47,1.98,0.40,0.00
2013M10,58.52,8.08,53.37,92.26,87.23,83.97,84.06,79.63,68.53,53.34,34.11,8.37,66.73,8.62,51.83,94.43,95.19,93.36,94.61,91.33,82.41,69.16,48.26,12.76,50.65,7.50,54.82,90.16,79.58,75.02,73.86,68.12,54.98,38.13,20.75,4.49,4.24,10.35,14.46,7.25,4.29,3.41,2.56,2.54,2.20,1.92,1.31,0.18,4.49,8.09,14.44,9.08,4.65,3.76,3.02,3.24,2.61,1.87,1.36,0.14,3.93,13.15,14.47,5.39,3.87,2.99,1.99,1.61,1.59,2.02,1.19,0.29
2013M11,58.57,8.21,53.33,92.11,87.30,83.82,84.22,79.54,68.58,53.79,34.42,8.43,66.83,8.96,51.86,94.53,95.43,93.63,94.21,91.56,83.30,69.00,48.18,12.52,50.64,7.40,54.71,89.76,79.51,74.45,74.59,67.70,54.18,39.17,21.43,4.82,4.16,10.40,14.08,7.21,4.24,3.22,2.44,2.57,2.19,2.02,1.07,0.03,4.46,9.23,13.98,8.51,5.20,3.70,3.21,3.25,2.59,1.64,0.99,0.04,3.77,11.92,14.17,5.87,3.14,2.65,1.51,1.67,1.59,2.65,1.24,0.02
2013M12,58.55,8.10,52.71,92.05,87.41,83.88,84.35,79.62,68.56,53.83,34.81,8.50,66.86,8.50,52.11,94.31,95.19,93.98,94.35,91.36,82.79,68.79,49.70,12.97,50.57,7.68,53.27,89.85,79.95,74.23,74.71,68.11,54.59,39.52,20.70,4.57,4.08,9.63,13.66,7.03,4.12,3.15,2.59,2.53,2.12,2.09,1.26,0.14,4.43,6.87,14.50,8.29,4.98,3.87,3.35,2.82,2.34,2.04,1.64,0.20,3.63,12.92,12.88,5.75,3.14,2.28,1.66,2.15,1.80,2.17,0.40,0.00
2014M01,58.52,8.01,51.93,91.71,87.52,84.02,84.48,79.88,68.95,53.82,34.89,8.51,66.80,8.39,51.64,94.22,95.40,94.33,94.44,90.25,82.90,68.77,50.00,13.23,50.58,7.61,52.20,89.27,79.96,74.18,74.89,69.70,55.27,39.50,20.60,4.36,4.02,9.67,13.18,6.84,4.00,3.21,2.63,2.48,2.30,2.20,1.08,0.17,4.41,8.08,14.96,7.89,4.17,3.99,3.00,3.32,2.83,2.56,1.08,0.24,3.52,11.55,11.51,5.77,3.80,2.28,2.18,1.41,1.52,1.60,1.08,0.00
2014M02,58.44,7.95,51.44,91.50,87.64,83.84,84.40,80.00,69.08,53.83,35.02,8.50,66.76,8.73,51.25,94.12,95.33,93.70,94.18,90.27,83.46,68.78,50.40,13.30,50.46,7.11,51.63,88.95,80.27,74.41,74.96,69.92,55.03,39.47,20.58,4.30,4.09,9.87,13.38,7.08,4.07,3.33,2.59,2.60,2.19,2.23,1.31,0.00,4.54,12.38,13.82,7.58,4.75,4.23,2.62,3.81,2.81,2.82,1.86,0.00,3.52,6.55,12.97,6.56,3.30,2.24,2.56,1.05,1.28,1.24,0.06,0.00
2014M03,58.42,7.68,50.91,91.32,87.83,84.08,84.49,79.84,69.26,54.04,35.32,8.60,66.66,8.45,51.00,93.97,95.51,92.85,94.87,90.67,84.23,68.12,49.05,13.63,50.52,6.86,50.83,88.74,80.48,75.70,74.49,69.19,54.64,40.52,22.39,4.18,4.03,8.41,13.23,7.01,4.01,3.51,2.65,2.45,2.03,2.10,1.43,0.16,4.36,7.18,13.88,7.37,4.81,3.71,2.87,3.55,2.70,2.69,1.68,0.21,3.60,10.04,12.61,6.64,3.09,3.28,2.39,1.04,1.01,1.16,0.91,0.00
2014M04,58.39,7.64,50.39,91.65,87.87,83.87,84.42,80.00,69.34,54.07,35.65,8.61,66.55,8.63,50.84,94.07,95.81,93.27,94.01,90.91,83.67,68.43,48.41,13.45,50.57,6.57,49.96,89.29,80.26,74.91,75.18,69.32,55.33,40.29,23.63,4.37,3.91,8.69,12.84,6.91,3.97,3.32,2.51,2.37,1.94,2.00,1.39,0.15,4.29,6.28,13.49,7.31,4.39,3.74,3.33,3.26,2.73,2.61,1.59,0.21,3.43,12.09,12.21,6.51,3.49,2.83,1.53,1.23,0.79,0.99,1.00,0.00
2014M05,58.39,7.51,50.05,91.25,88.02,83.85,84.47,80.29,69.48,54.40,35.84,8.62,66.62,8.03,50.89,94.68,96.25,93.60,93.99,90.65,82.82,68.81,50.01,13.30,50.50,6.96,49.25,87.91,80.14,74.54,75.31,70.15,56.42,40.61,22.49,4.53,3.85,8.21,12.35,6.85,4.10,3.22,2.65,2.39,1.86,1.95,1.16,0.00,4.21,6.98,13.11,7.31,4.94,4.02,3.07,2.86,2.38,2.33,1.25,0.00,3.40,9.74,11.60,6.38,3.13,2.27,2.15,1.81,1.12,1.33,0.97,0.00
2014M06,58.45,7.55,50.42,91.00,87.92,83.86,84.69,80.30,69.71,54.63,35.98,8.67,66.77,8.14,50.57,94.88,96.52,93.39,94.34,91.37,83.05,69.74,49.67,13.11,50.47,6.91,50.28,87.23,79.67,74.76,75.39,69.45,56.64,40.20,23.09,4.79,3.92,8.55,12.88,6.85,4.03,3.25,2.71,2.34,2.00,2.11,1.22,0.16,4.23,9.93,12.40,8.01,4.64,3.55,2.98,3.10,2.56,2.43,1.33,0.22,3.53,6.81,13.34,5.61,3.34,2.89,2.39,1.37,1.19,1.57,1.00,0.00
2014M07,58.63,8.38,51.54,91.20,88.27,83.74,84.69,80.29,69.86,54.58,35.87,8.75,66.87,9.47,49.93,95.19,96.56,93.51,94.29,91.75,83.82,69.50,48.81,13.04,50.73,7.21,53.08,87.30,80.31,74.41,75.45,69.08,56.19,40.30,23.67,5.01,4.02,8.56,13.54,7.01,4.07,3.29,2.67,2.26,2.14,2.17,1.22,0.14,4.28,13.33,13.82,7.55,4.77,3.78,3.12,2.84,2.57,1.81,1.33,0.20,3.68,1.82,13.29,6.43,3.26,2.70,2.12,1.51,1.53,2.78,0.99,0.00
