期間,新臺幣_原始值,新臺幣_年增率(%),日圓_原始值,日圓_年增率(%),馬克_原始值,馬克_年增率(%),英鎊_原始值,英鎊_年增率(%),法國法郎_原始值,法國法郎_年增率(%),港幣_原始值,港幣_年增率(%),韓元_原始值,韓元_年增率(%),加拿大幣_原始值,加拿大幣_年增率(%),新加坡元_原始值,新加坡元_年增率(%),人民幣_原始值,人民幣_年增率(%),澳幣_原始值,澳幣_年增率(%),印尼盾_原始值,印尼盾_年增率(%),荷蘭幣_原始值,荷蘭幣_年增率(%),泰銖_原始值,泰銖_年增率(%),馬來西亞幣_原始值,馬來西亞幣_年增率(%),菲律賓披索_原始值,菲律賓披索_年增率(%),歐元_原始值,歐元_年增率(%)
1987M05,32.2730,18.92,140.5400,18.71,1.7863,24.74,0.5997,9.52,5.9696,19.18,7.7805,0.37,828.2200,7.12,1.3412,2.54,2.1191,4.56,3.7221,-14.18,1.4004,-1.81,"1,641.7700",-31.43,2.0135,24.70,25.6180,2.73,2.4746,5.05,20.4732,0.13,-,--
1987M06,31.1560,22.32,144.4800,16.24,1.8184,22.99,0.6134,8.18,6.0750,17.35,7.7851,0.26,814.2700,9.10,1.3386,3.82,2.1178,4.97,3.7221,-13.93,1.3936,4.03,"1,645.1500",-31.31,2.0491,22.90,25.7640,2.37,2.5083,4.66,20.4564,0.47,-,--
1987M07,31.0670,22.54,150.2100,5.59,1.8470,16.58,0.6211,6.67,6.1514,12.61,7.7851,0.11,808.1100,9.52,1.3258,4.13,2.1191,3.13,3.7221,-2.25,1.4114,12.13,"1,645.1500",-31.29,2.0801,16.63,25.9350,0.97,2.5428,3.91,20.4500,0.02,-,--
1987M08,29.6720,25.87,147.5600,4.36,1.8581,11.06,0.6269,7.32,6.2020,8.45,7.7851,0.16,808.1400,9.19,1.3257,4.74,2.1074,2.53,3.7221,-0.50,1.4137,15.55,"1,640.9600",-31.10,2.0935,11.12,25.9010,0.73,2.5377,2.86,20.4387,-0.03,-,--
1987M09,30.0990,22.38,143.0000,8.20,1.8129,12.53,0.6081,11.66,6.0523,10.37,7.7851,0.08,806.3800,9.02,1.3153,5.46,2.0927,3.59,3.7221,-0.42,1.3757,17.06,"1,645.5400",-12.72,2.0402,12.89,25.7270,1.47,2.5183,3.91,20.6005,-0.44,-,--
1987M10,29.9840,22.07,143.5400,8.65,1.8021,11.24,0.6020,16.35,6.0199,8.79,7.7960,-0.06,804.4800,8.72,1.3095,6.02,2.0896,4.16,3.7221,-0.15,1.4006,11.87,"1,649.3000",-0.98,2.0272,11.69,25.7650,1.34,2.5317,3.65,20.7060,-1.30,-,--
1987M11,29.7450,22.27,135.2500,20.25,1.6812,20.53,0.5633,24.69,5.7066,16.09,7.8094,-0.23,798.5100,8.88,1.3161,5.32,2.0439,7.26,3.7221,0.00,1.4562,6.52,"1,648.2500",-0.02,1.8923,20.97,25.4720,3.12,2.4977,4.63,20.8171,-1.83,-,--
1987M12,28.9120,24.35,128.5900,26.21,1.6332,21.94,0.5471,27.22,5.5369,18.17,7.8094,-0.23,794.7400,8.78,1.3074,5.54,2.0123,8.81,3.7221,0.00,1.4067,7.77,"1,650.6400",0.04,1.8381,22.42,25.2250,3.96,2.4942,4.14,20.8148,-1.42,-,--
1988M01,28.5780,23.33,127.5600,21.10,1.6517,12.50,0.5546,19.71,5.5753,11.10,7.8094,-0.23,787.4600,9.05,1.2853,5.84,2.0253,6.24,3.7221,0.00,1.4038,7.94,"1,657.8800",-1.61,1.8559,12.94,25.2330,2.89,2.5398,1.44,20.8461,-1.84,-,--
1988M02,28.6160,22.31,129.1600,18.83,1.6976,7.59,0.5693,15.07,5.7369,6.06,7.8094,-0.23,773.4400,10.71,1.2679,5.21,2.0173,6.20,3.7221,0.00,1.4003,7.18,"1,661.2400",-1.31,1.9063,8.16,25.3120,2.39,2.5800,-1.40,20.9030,-1.81,-,--
1988M03,28.6370,20.91,127.2800,19.06,1.6780,9.29,0.5463,14.96,5.6942,7.21,7.8094,-0.23,753.4900,13.08,1.2491,5.61,2.0133,6.39,3.7221,0.00,1.3654,6.61,"1,660.3500",-0.80,1.8849,9.90,25.2150,2.00,2.5691,-1.78,21.0277,-2.21,-,--
1988M04,28.6480,15.54,124.9300,14.45,1.6733,8.23,0.5331,15.04,5.6802,6.18,7.8103,-0.36,741.8000,13.36,1.2351,6.78,2.0037,6.50,3.7221,0.00,1.3372,5.18,"1,665.6800",-1.44,1.8773,8.93,25.1460,2.07,2.5742,-3.39,21.0296,-2.50,-,--
1988M05,28.6160,12.78,124.7700,12.64,1.6934,5.49,0.5345,12.20,5.7339,4.11,7.8125,-0.41,735.6700,12.58,1.2369,8.43,2.0098,5.44,3.7221,0.00,1.2840,9.07,"1,670.5500",-1.72,1.8976,6.11,25.1490,1.86,2.5841,-4.24,20.9540,-2.29,-,--
1988M06,28.6770,8.64,127.1400,13.64,1.7557,3.57,0.5612,9.30,5.9219,2.59,7.8125,-0.35,729.4600,11.63,1.2174,9.96,2.0269,4.48,3.7221,0.00,1.2357,12.78,"1,678.1900",-1.97,1.9734,3.84,25.2630,1.98,2.5859,-3.00,20.9487,-2.35,-,--
1988M07,28.6870,8.30,133.0700,12.88,1.8440,0.16,0.5864,5.92,6.2152,-1.03,7.8125,-0.35,725.8100,11.34,1.2073,9.82,2.0462,3.56,3.7221,0.00,1.2510,12.82,"1,690.3500",-2.67,2.0804,-0.01,25.5020,1.70,2.6265,-3.19,21.0247,-2.73,-,--
1988M08,28.6470,3.58,133.6300,10.42,1.8874,-1.55,0.5891,6.42,6.3912,-2.96,7.8125,-0.35,722.8100,11.81,1.2243,8.28,2.0411,3.25,3.7221,0.00,1.2405,13.96,"1,696.4800",-3.27,2.1315,-1.78,25.5430,1.40,2.6506,-4.26,21.0591,-2.95,-,--
1988M09,28.8610,4.29,134.4400,6.37,1.8669,-2.89,0.5940,2.37,6.3503,-4.69,7.8125,-0.35,720.3000,11.95,1.2265,7.24,2.0398,2.59,3.7221,0.00,1.2612,9.08,"1,702.3200",-3.34,2.1062,-3.13,25.5330,0.76,2.6639,-5.47,21.2485,-3.05,-,--
1988M10,28.8220,4.03,129.0200,11.25,1.8215,-1.07,0.5762,4.48,6.2175,-3.18,7.8125,-0.21,709.3500,13.41,1.2053,8.65,2.0214,3.37,3.7221,0.00,1.2361,13.31,"1,709.7600",-3.54,2.0519,-1.20,25.3550,1.62,2.6801,-5.54,21.3616,-3.07,-,--
1988M11,28.1180,5.79,123.1900,9.79,1.7497,-3.92,0.5531,1.84,5.9702,-4.42,7.8125,-0.04,693.0000,15.23,1.2174,8.11,1.9606,4.25,3.7221,0.00,1.1771,23.71,"1,709.6200",-3.59,1.9728,-4.08,25.1240,1.39,2.6762,-6.67,21.3771,-2.62,-,--
1988M12,28.1540,2.69,123.6300,4.01,1.7555,-6.97,0.5472,-0.02,5.9965,-7.66,7.8034,0.08,685.0300,16.02,1.1960,9.31,1.9437,3.53,3.7221,0.00,1.1642,20.83,"1,726.0300",-4.37,1.9808,-7.20,25.1500,0.30,2.6950,-7.45,21.3560,-2.53,-,--
1989M01,27.7670,2.92,127.2300,0.26,1.8304,-9.76,0.5631,-1.51,6.2503,-10.80,7.8125,-0.04,682.4200,15.39,1.1914,7.88,1.9401,4.39,3.7221,0.00,1.1493,22.14,"1,735.9200",-4.50,2.0666,-10.20,25.3040,-0.28,2.7204,-6.64,21.3421,-2.32,-,--
1989M02,27.6570,3.47,127.7700,1.09,1.8521,-8.34,0.5702,-0.16,6.3072,-9.04,7.8125,-0.04,676.9900,14.25,1.1890,6.64,1.9273,4.67,3.7221,0.00,1.1675,19.94,"1,741.9600",-4.63,2.0910,-8.83,25.3640,-0.20,2.7312,-5.54,21.3574,-2.13,-,--
1989M03,27.5260,4.04,130.3600,-2.36,1.8653,-10.04,0.5831,-6.31,6.3248,-9.97,7.8125,-0.04,672.9700,11.96,1.1953,4.50,1.9406,3.75,3.7221,0.00,1.2259,11.38,"1,751.2900",-5.19,2.1050,-10.46,25.4770,-1.03,2.7542,-6.72,21.3388,-1.46,-,--
1989M04,26.9630,6.25,132.0800,-5.41,1.8704,-10.54,0.5881,-9.35,6.3248,-10.19,7.8125,-0.03,667.3600,11.15,1.1886,3.91,1.9491,2.80,3.7221,0.00,1.2432,7.56,"1,755.9200",-5.14,2.1104,-11.05,25.5210,-1.47,2.7269,-5.60,21.4136,-1.79,-,--
1989M05,25.8200,10.83,138.3500,-9.82,1.9503,-13.17,0.6131,-12.82,6.6166,-13.34,7.8125,0.00,666.5600,10.37,1.1927,3.71,1.9569,2.70,3.7221,0.00,1.2933,-0.72,"1,765.4100",-5.37,2.1977,-13.66,25.7500,-2.33,2.6972,-4.19,21.5796,-2.90,-,--
