期間,出口-合計_原始值,出口-合計_年增率(%),出口-合計_原始值,出口-合計_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%)
2009M06,"553,391",-25.11,"16,944.0",-30.38,"3,154",-30.21,96.6,-35.08,"2,683",-32.74,82.1,-37.52,"1,243",3.58,38.1,-3.54,"2,331",13.60,71.4,5.62,"38,483",-45.35,"1,178.3",-49.20,"38,103",-30.59,"1,166.7",-35.48,"46,365",-21.54,"1,419.6",-27.07,"41,306",-20.22,"1,264.7",-25.84,"5,059",-30.85,154.9,-35.73,"1,968",-31.26,60.3,-36.06,460,-29.56,14.1,-34.42,"25,715",-12.21,787.3,-18.40,"19,175",-11.90,587.1,-18.11,"1,264",-30.24,38.7,-35.18,999,-14.40,30.6,-20.52,"4,008",0.53,122.7,-6.55,"51,107",-36.05,"1,564.8",-40.56,"33,025",-35.78,"1,011.2",-40.30,"18,083",-36.54,553.7,-41.00,"256,631",-16.73,"7,857.7",-22.60,"149,555",-11.11,"4,579.1",-17.37,"30,759",-32.14,941.8,-36.92,"26,881",-26.40,823.0,-31.59,"27,485",2.71,841.5,-4.53,"1,449",-30.44,44.4,-35.28,"18,169",-33.87,556.3,-38.53,"42,533",-38.98,"1,302.3",-43.28,"39,229",-40.47,"1,201.1",-44.67,298,11.61,9.1,3.41,"3,923",-13.91,120.1,-19.99,"18,197",-3.94,557.2,-10.71,"2,629",-23.93,80.5,-29.26
2009M07,"567,550",-18.20,"17,261.3",-24.49,"3,518",-20.64,107.0,-26.76,"3,040",-23.85,92.4,-29.73,"1,066",-19.61,32.4,-25.86,"2,204",19.14,67.0,10.02,"34,691",-33.29,"1,055.1",-38.42,"42,079",-9.10,"1,279.8",-16.10,"48,429",-13.08,"1,472.9",-19.77,"43,182",-11.95,"1,313.3",-18.72,"5,247",-21.43,159.6,-27.45,"1,835",-25.92,55.8,-31.62,503,-19.13,15.3,-25.37,"25,748",-6.98,783.1,-14.13,"18,478",-7.96,562.0,-15.04,"1,431",-25.82,43.5,-31.60,"1,079",-11.92,32.8,-18.81,"3,828",3.80,116.4,-4.20,"51,408",-33.23,"1,563.5",-38.37,"32,098",-35.33,976.2,-40.30,"19,311",-29.42,587.3,-34.85,"266,811",-14.22,"8,114.7",-20.82,"163,030",-8.08,"4,958.3",-15.16,"27,362",-36.00,832.2,-40.92,"26,924",-19.16,818.9,-25.37,"25,971",0.14,789.9,-7.56,"1,643",-11.29,50.0,-18.03,"18,619",-12.75,566.3,-19.46,"45,691",-25.73,"1,389.6",-31.44,"42,861",-25.85,"1,303.6",-31.55,215,-19.48,6.5,-26.14,"4,208",-11.43,128.0,-18.21,"15,832",-24.02,481.5,-29.87,"2,916",-18.32,88.7,-24.57
2009M08,"622,697",-19.77,"18,996.3",-24.65,"3,595",-27.97,109.7,-32.33,"3,029",-31.44,92.4,-35.61,871,-17.60,26.6,-22.45,"2,571",33.42,78.4,25.24,"39,045",-46.56,"1,191.1",-49.81,"43,734",-15.99,"1,334.2",-21.09,"51,133",-11.51,"1,559.9",-16.88,"45,635",-9.21,"1,392.2",-14.72,"5,498",-26.83,167.7,-31.27,"1,859",-27.21,56.7,-31.69,496,-28.12,15.1,-32.59,"26,018",-10.80,793.7,-16.21,"18,766",-12.50,572.5,-17.82,"1,175",-37.17,35.8,-41.02,"1,054",-20.21,32.1,-25.17,"4,520",5.14,137.9,-1.22,"57,357",-31.50,"1,749.8",-35.65,"35,620",-33.98,"1,086.6",-37.99,"21,737",-27.01,663.1,-31.44,"291,129",-15.73,"8,881.3",-20.85,"180,539",-7.84,"5,507.6",-13.43,"30,623",-34.58,934.2,-38.55,"30,281",-20.19,923.8,-25.03,"23,526",-23.07,717.7,-27.75,"1,539",-20.18,47.0,-24.92,"20,786",-12.32,634.1,-17.64,"57,756",-11.14,"1,761.9",-16.54,"54,809",-9.94,"1,672.0",-15.41,251,-11.31,7.7,-16.30,"4,356",-16.07,132.9,-21.17,"16,418",-32.08,500.9,-36.20,"2,968",-22.34,90.5,-27.07
2009M09,"624,800",-9.86,"19,066.2",-12.72,"3,496",-21.81,106.7,-24.27,"2,974",-24.67,90.8,-27.01,817,-19.51,24.9,-22.19,"2,507",40.92,76.5,36.36,"36,761",-20.12,"1,121.8",-22.66,"41,634",-3.59,"1,270.5",-6.66,"47,114",-1.71,"1,437.7",-4.83,"41,450",0.61,"1,264.9",-2.58,"5,664",-15.91,172.8,-18.61,"2,131",-16.17,65.0,-18.85,495,-14.36,15.1,-17.03,"26,301",-7.79,802.6,-10.72,"19,400",-8.50,592.0,-11.40,"1,054",-32.74,32.2,-34.82,"1,064",-15.29,32.5,-17.93,"4,562",17.82,139.2,14.10,"56,859",-27.68,"1,735.1",-29.98,"35,350",-31.28,"1,078.7",-33.46,"21,509",-20.88,656.4,-23.39,"297,042",-8.63,"9,064.5",-11.53,"186,586",-0.54,"5,693.8",-3.70,"29,875",-27.03,911.6,-29.35,"29,154",-20.70,889.7,-23.22,"23,782",-14.81,725.7,-17.52,"1,406",-30.26,42.9,-32.44,"19,433",-25.24,593.0,-27.61,"62,754",5.52,"1,915.0",2.17,"59,844",7.34,"1,826.2",3.94,285,5.56,8.7,2.35,"4,570",-9.25,139.4,-12.16,"17,260",-2.73,526.7,-5.81,"3,116",-16.68,95.1,-19.34
2009M10,"639,947",-4.27,"19,843.3",-4.60,"3,429",-27.29,106.3,-27.54,"2,884",-28.84,89.4,-29.10,801,-20.06,24.8,-20.51,"2,144",13.08,66.5,12.71,"29,994",-41.62,930.1,-41.81,"39,402",4.24,"1,221.8",3.89,"48,942",0.25,"1,517.6",-0.09,"43,266",3.27,"1,341.6",2.92,"5,675",-18.02,176.0,-18.29,"2,227",-19.75,69.1,-19.93,510,-11.61,15.8,-11.73,"27,838",-7.68,863.2,-7.99,"20,602",-9.34,638.8,-9.65,"1,054",-32.44,32.7,-32.58,"1,083",-9.30,33.6,-9.68,"4,325",11.24,134.1,10.83,"59,316",-21.61,"1,839.2",-21.89,"38,026",-23.80,"1,179.1",-24.06,"21,290",-17.37,660.1,-17.66,"309,908",-0.43,"9,609.6",-0.77,"187,594",5.85,"5,816.9",5.49,"33,227",-20.95,"1,030.3",-21.22,"28,919",-11.35,896.7,-11.65,"29,873",0.59,926.3,0.25,"1,517",-14.73,47.0,-15.16,"26,053",10.36,807.8,9.98,"56,063",16.49,"1,738.4",16.09,"52,968",19.82,"1,642.4",19.41,294,4.26,9.1,3.41,"4,856",-6.16,150.6,-6.46,"23,057",12.67,714.9,12.28,"3,366",-9.25,104.4,-9.53
2009M11,"647,610",16.81,"20,012.7",19.33,"3,580",-18.49,110.6,-16.78,"3,017",-21.00,93.2,-19.31,869,-14.30,26.8,-12.70,"2,318",14.53,71.6,16.99,"31,871",-17.74,984.9,-15.96,"45,032",51.71,"1,391.6",54.98,"48,954",20.29,"1,512.8",22.89,"43,241",25.78,"1,336.3",28.52,"5,713",-9.58,176.5,-7.64,"2,221",-26.11,68.6,-24.53,531,-7.49,16.4,-5.75,"26,993",3.37,834.1,5.60,"20,132",1.06,622.1,3.24,"1,003",-34.62,31.0,-33.19,"1,006",-17.74,31.1,-15.95,"3,876",8.57,119.8,10.93,"58,458",-2.11,"1,806.5",0.01,"37,192",-6.27,"1,149.3",-4.25,"21,266",6.14,657.2,8.43,"315,903",20.36,"9,762.2",22.96,"187,716",31.25,"5,800.9",34.09,"32,596",-19.32,"1,007.3",-17.58,"30,026",31.54,927.9,34.40,"34,399",13.83,"1,063.0",16.29,"1,455",0.07,45.0,2.27,"19,680",-10.56,608.2,-8.62,"59,737",69.09,"1,846.0",72.75,"56,474",76.37,"1,745.2",80.18,281,0.72,8.7,3.57,"4,652",-6.02,143.7,-4.01,"21,929",15.93,677.7,18.46,"3,387",-9.41,104.7,-7.43
2009M12,"643,974",41.80,"20,017.9",46.83,"3,173",-19.30,98.6,-16.51,"2,753",-21.72,85.6,-18.94,921,26.69,28.6,31.19,"2,634",17.69,81.9,21.88,"36,495",56.52,"1,134.5",62.07,"46,768",80.56,"1,453.8",86.96,"50,452",43.89,"1,568.3",48.99,"44,407",47.18,"1,380.4",52.40,"6,045",23.59,187.9,28.00,"1,829",-15.99,56.8,-13.15,503,-8.71,15.6,-5.45,"27,166",15.49,844.4,19.57,"19,973",15.12,620.9,19.22,"1,077",-34.25,33.5,-31.91,"1,099",-5.91,34.2,-2.56,"4,277",49.13,133.0,54.47,"59,113",5.28,"1,837.5",9.01,"36,966",-5.01,"1,149.1",-1.63,"22,147",28.51,688.4,33.05,"308,155",45.52,"9,579.0",50.68,"179,407",66.07,"5,576.8",71.95,"37,161",4.74,"1,155.1",8.45,"30,639",67.28,952.4,73.20,"30,396",11.83,944.8,15.78,"1,374",10.54,42.7,14.48,"20,041",-9.42,623.0,-6.20,"49,868",108.27,"1,550.1",115.65,"46,793",132.59,"1,454.6",140.83,237,-25.47,7.4,-22.11,"4,931",17.71,153.3,21.86,"26,549",83.02,825.3,89.51,"3,308",0.06,102.8,3.52
2010M01,"693,783",69.69,"21,735.1",75.75,"3,625",-18.59,113.6,-15.66,"3,134",-24.12,98.2,-21.38,"1,074",31.94,33.6,36.59,"2,834",67.10,88.8,73.10,"47,877",68.68,"1,499.9",74.71,"49,683",120.30,"1,556.5",128.16,"55,797",81.76,"1,748.0",88.26,"49,713",85.16,"1,557.4",91.77,"6,084",58.03,190.6,63.61,"1,945",9.33,60.9,13.20,502,9.13,15.7,12.95,"26,455",40.13,828.8,45.12,"19,043",43.29,596.6,48.41,"1,302",-28.19,40.8,-25.55,"1,117",10.70,35.0,14.75,"4,645",110.66,145.5,118.14,"64,749",42.94,"2,028.5",48.04,"40,395",30.95,"1,265.5",35.62,"24,354",68.53,763.0,74.56,"322,020",73.96,"10,088.4",80.17,"194,890",98.76,"6,105.6",105.86,"36,934",20.94,"1,157.1",25.25,"30,327",82.00,950.1,88.51,"30,465",50.65,954.4,56.02,"1,464",43.11,45.9,48.06,"24,960",-4.85,782.0,-1.45,"58,994",186.41,"1,848.2",196.66,"55,759",221.53,"1,746.8",232.98,257,22.38,8.0,26.98,"4,833",24.21,151.4,28.63,"22,672",53.19,710.3,58.66,"3,496",13.95,109.5,18.00
2010M02,"534,275",25.80,"16,690.9",32.60,"3,205",-13.52,100.1,-8.83,"2,880",-13.59,90.0,-8.91,843,4.98,26.3,10.50,"1,625",2.01,50.8,7.63,"31,515",-2.22,984.5,3.06,"38,495",19.34,"1,202.6",25.79,"40,512",11.04,"1,265.6",17.04,"35,659",10.56,"1,114.0",16.54,"4,853",14.67,151.6,20.89,"1,347",-25.50,42.1,-21.46,364,-16.32,11.4,-11.63,"19,080",-1.27,596.1,4.07,"13,522",-7.46,422.4,-2.47,"1,129",-1.91,35.3,3.52,760,-9.85,23.7,-5.20,"3,556",41.00,111.1,48.73,"49,797",12.10,"1,555.7",18.16,"31,746",4.80,991.8,10.47,"18,051",27.75,563.9,34.65,"254,239",39.90,"7,942.5",47.46,"155,486",49.12,"4,857.4",57.18,"31,401",36.45,981.0,43.82,"22,001",26.54,687.3,33.38,"19,743",3.71,616.8,9.32,"1,006",-9.53,31.4,-4.85,"18,492",-5.18,577.7,-0.05,"52,240",114.77,"1,632.0",126.38,"49,308",123.73,"1,540.4",135.82,245,-21.73,7.7,-17.20,"3,921",37.72,122.5,45.14,"14,285",-28.14,446.3,-24.25,"2,550",8.79,79.6,14.53
2010M03,"745,296",38.13,"23,356.2",50.08,"4,267",32.47,133.7,43.92,"3,749",33.89,117.5,45.60,"1,166",23.91,36.5,34.69,"2,645",17.29,82.9,27.34,"37,576",55.92,"1,177.6",69.41,"62,240",85.39,"1,950.5",101.41,"63,729",38.12,"1,997.2",50.08,"56,525",38.97,"1,771.4",51.00,"7,204",31.75,225.8,43.18,"2,621",-2.60,82.2,5.93,530,2.12,16.6,10.67,"32,629",12.35,"1,022.5",22.07,"24,476",11.24,767.0,20.86,"1,280",-23.31,40.1,-16.63,"1,273",10.79,39.9,20.54,"5,186",52.57,162.5,65.65,"72,126",30.35,"2,260.3",41.63,"45,837",29.23,"1,436.4",40.40,"26,289",32.36,823.8,43.79,"340,753",43.73,"10,678.6",56.16,"201,183",49.24,"6,304.7",62.15,"41,896",33.36,"1,313.0",44.91,"33,357",43.18,"1,045.3",55.55,"30,577",33.90,958.2,45.47,"1,353",-12.77,42.4,-5.15,"24,714",-17.00,774.5,-9.82,"68,578",95.12,"2,149.1",112.01,"64,610",103.71,"2,024.7",121.33,219,-43.26,6.9,-37.84,"4,845",13.63,151.8,23.41,"20,418",-34.03,639.9,-28.32,"3,473",8.46,108.8,17.88
2010M04,"692,728",38.81,"21,921.8",47.69,"3,656",18.74,115.7,26.31,"3,131",20.01,99.1,27.71,"1,039",11.36,32.9,18.77,"2,821",35.36,89.3,44.03,"31,473",29.50,996.0,37.78,"50,055",49.30,"1,584.0",58.84,"59,152",35.03,"1,871.9",43.66,"52,602",35.19,"1,664.6",43.83,"6,551",33.72,207.3,42.28,"2,646",5.38,83.7,12.05,536,-2.01,17.0,4.29,"31,084",13.64,983.7,20.91,"23,682",12.02,749.4,19.18,988,-24.17,31.3,-19.33,"1,149",20.82,36.4,28.62,"4,569",35.26,144.6,43.88,"65,199",33.77,"2,063.3",42.33,"40,543",35.40,"1,283.0",44.04,"24,656",31.18,780.3,39.56,"326,564",37.57,"10,334.3",46.36,"193,657",34.61,"6,128.4",43.21,"39,998",44.08,"1,265.8",53.30,"30,839",32.55,975.9,41.03,"33,023",58.82,"1,045.0",68.96,"1,190",-21.45,37.7,-16.22,"23,952",33.25,758.0,41.76,"65,140",91.88,"2,061.4",104.16,"61,765",97.93,"1,954.6",110.58,246,17.14,7.8,25.81,"4,503",20.56,142.5,28.26,"19,189",29.83,607.3,38.15,"3,413",28.89,108.0,37.06
2010M05,"802,131",49.44,"25,464.5",57.46,"4,333",36.26,137.6,43.63,"3,679",39.94,116.8,47.47,"1,268",7.73,40.3,13.52,"3,237",42.35,102.7,49.93,"49,925",72.89,"1,584.9",82.17,"58,384",45.59,"1,853.5",53.41,"65,324",41.51,"2,073.8",49.10,"57,977",42.25,"1,840.5",49.88,"7,347",35.90,233.2,43.16,"3,109",22.93,98.7,29.53,609,19.18,19.3,25.32,"35,217",26.19,"1,118.0",32.97,"26,930",26.49,854.9,33.27,"1,185",6.85,37.6,12.57,"1,226",24.09,38.9,30.54,"5,365",28.35,170.3,35.16,"78,184",53.91,"2,482.0",62.17,"49,609",57.82,"1,574.9",66.29,"28,575",47.58,907.2,55.50,"358,934",44.93,"11,394.7",52.71,"208,408",39.32,"6,616.1",46.79,"46,212",66.37,"1,467.0",75.29,"34,812",49.68,"1,105.1",57.69,"35,777",47.61,"1,135.8",55.55,"1,416",1.51,44.9,6.90,"28,869",51.59,916.5,59.72,"75,393",86.73,"2,393.4",96.74,"71,601",90.79,"2,273.0",101.03,286,41.58,9.1,49.18,"5,361",40.12,170.2,47.61,"27,394",59.63,869.6,68.17,"3,636",26.73,115.4,33.56
2010M06,"732,329",32.33,"22,714.9",34.06,"3,611",14.49,112.0,15.94,"2,990",11.44,92.8,13.03,"1,431",15.12,44.4,16.54,"2,774",19.00,86.0,20.45,"40,044",4.06,"1,242.1",5.41,"50,864",33.49,"1,577.7",35.23,"56,513",21.89,"1,752.9",23.48,"49,312",19.38,"1,529.5",20.94,"7,201",42.34,223.4,44.22,"2,522",28.15,78.2,29.68,530,15.22,16.5,17.02,"30,711",19.43,952.6,21.00,"23,173",20.85,718.8,22.43,"1,267",0.24,39.3,1.55,"1,186",18.72,36.8,20.26,"5,335",33.11,165.5,34.88,"70,147",37.26,"2,175.8",39.05,"44,431",34.54,"1,378.1",36.28,"25,716",42.21,797.6,44.05,"344,209",34.13,"10,676.5",35.87,"199,909",33.67,"6,200.7",35.41,"44,835",45.76,"1,390.7",47.66,"29,714",10.54,921.7,11.99,"38,340",39.49,"1,189.2",41.32,"1,270",-12.35,39.4,-11.26,"21,888",20.47,678.9,22.04,"67,071",57.69,"2,080.4",59.75,"62,816",60.13,"1,948.4",62.22,288,-3.36,8.9,-2.20,"4,842",23.43,150.2,25.06,"28,650",57.44,888.6,59.48,"3,826",45.53,118.7,47.45
2010M07,"766,940",35.13,"23,899.6",38.46,"4,777",35.79,148.9,39.16,"4,137",36.09,128.9,39.50,"1,228",15.20,38.3,18.21,"2,753",24.91,85.8,28.06,"51,740",49.15,"1,612.3",52.81,"53,314",26.70,"1,661.4",29.82,"59,703",23.28,"1,860.5",26.32,"52,745",22.15,"1,643.7",25.16,"6,959",32.63,216.8,35.84,"2,666",45.29,83.1,48.92,528,4.97,16.4,7.19,"30,289",17.64,943.9,20.53,"22,760",23.17,709.3,26.21,"1,542",7.76,48.0,10.34,"1,221",13.16,38.1,16.16,"5,143",34.35,160.3,37.71,"69,649",35.48,"2,170.4",38.82,"43,014",34.01,"1,340.4",37.31,"26,635",37.93,830.0,41.32,"364,842",36.74,"11,369.3",40.11,"215,247",32.03,"6,707.6",35.28,"48,368",76.77,"1,507.3",81.12,"32,207",19.62,"1,003.7",22.57,"37,204",43.25,"1,159.4",46.78,"1,351",-17.77,42.1,-15.80,"22,814",22.53,710.9,25.53,"72,260",58.15,"2,251.8",62.05,"67,925",58.48,"2,116.7",62.37,350,62.79,10.9,67.69,"5,050",20.01,157.4,22.97,"18,963",19.78,590.9,22.72,"3,775",29.46,117.6,32.58
2010M08,"767,372",23.23,"24,048.0",26.59,"4,952",37.75,155.2,41.48,"4,279",41.27,134.1,45.13,"1,107",27.10,34.7,30.45,"2,963",15.25,92.8,18.37,"38,059",-2.53,"1,192.7",0.13,"50,763",16.07,"1,590.8",19.23,"64,208",25.57,"2,012.2",29.00,"56,416",23.62,"1,768.0",26.99,"7,791",41.71,244.2,45.62,"2,566",38.03,80.4,41.80,516,4.03,16.2,7.28,"29,857",14.76,935.7,17.89,"22,719",21.06,712.0,24.37,"1,357",15.49,42.5,18.72,"1,363",29.32,42.7,33.02,"5,240",15.93,164.2,19.07,"72,393",26.21,"2,268.7",29.65,"45,466",27.64,"1,424.8",31.12,"26,927",23.88,843.9,27.27,"372,241",27.86,"11,665.3",31.35,"219,172",21.40,"6,868.5",24.71,"50,183",63.87,"1,572.6",68.34,"32,593",7.64,"1,021.4",10.57,"36,065",53.30,"1,130.2",57.48,"1,357",-11.83,42.5,-9.57,"30,162",45.11,945.2,49.06,"67,354",16.62,"2,110.7",19.80,"62,756",14.50,"1,966.7",17.63,365,45.42,11.4,48.05,"5,475",25.69,171.6,29.12,"18,154",10.57,568.9,13.58,"3,845",29.55,120.5,33.15
2010M09,"713,754",14.24,"22,395.8",17.46,"4,262",21.91,133.7,25.30,"3,692",24.14,115.8,27.53,954,16.77,30.0,20.48,"2,945",17.47,92.4,20.78,"28,569",-22.28,896.4,-20.09,"47,013",12.92,"1,475.2",16.11,"55,669",18.16,"1,746.8",21.50,"49,230",18.77,"1,544.7",22.12,"6,439",13.68,202.1,16.96,"2,273",6.66,71.3,9.69,519,4.85,16.3,7.95,"28,878",9.80,906.1,12.90,"21,936",13.07,688.3,16.27,"1,203",14.14,37.7,17.08,"1,195",12.31,37.5,15.38,"5,083",11.42,159.5,14.58,"67,155",18.11,"2,107.2",21.45,"42,865",21.26,"1,345.0",24.69,"24,290",12.93,762.1,16.10,"360,055",21.21,"11,297.6",24.64,"217,047",16.33,"6,810.4",19.61,"43,883",46.89,"1,376.9",51.04,"29,803",2.23,935.2,5.11,"38,896",63.55,"1,220.5",68.18,"1,219",-13.30,38.3,-10.72,"22,609",16.34,709.4,19.63,"57,659",-8.12,"1,809.2",-5.52,"53,921",-9.90,"1,691.9",-7.35,279,-2.11,8.8,1.15,"5,238",14.62,164.3,17.86,"23,677",37.18,742.9,41.05,"3,475",11.52,109.0,14.62
