期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1995M01,"9,092",2.56,"2,402",-0.35,"1,855",3.84,760,-3.72,"2,245",4.80,"1,041",2.29,789,9.80,"5,610",2.02,"1,441",-0.60,"1,309",3.71,487,-3.55,"1,277",5.76,607,0.42,488,3.94,"3,482",3.46,960,0.03,546,4.13,273,-4.03,969,3.55,434,5.02,301,20.87,127,18.05,12,33.93,27,18.70,13,6.37,45,27.35,17,1.14,13,13.23,74,10.75,8,17.94,19,10.60,8,14.31,24,26.32,11,11.48,5,-36.10,53,29.85,5,73.37,8,41.88,6,-2.84,21,28.57,7,-12.07,8,131.54,"6,341",0.83,"2,676",0.31,871,1.58,669,-9.02,"1,231",5.58,417,2.65,476,4.66,"2,120",1.50,714,2.55,250,2.96,302,-6.63,406,2.58,182,-0.05,267,7.08,"4,220",0.50,"1,962",-0.49,621,1.04,367,-10.90,825,7.11,235,4.85,210,1.74
1995M02,"9,008",3.37,"2,412",-0.33,"1,854",5.14,740,-5.63,"2,178",4.48,"1,030",3.73,794,18.70,"5,560",2.12,"1,441",-1.54,"1,327",5.22,471,-6.01,"1,234",3.72,598,-0.62,490,14.45,"3,448",5.46,971,1.52,527,4.96,270,-4.95,944,5.49,432,10.42,304,26.25,156,6.06,20,11.53,43,12.25,15,-8.00,41,-0.59,22,15.41,14,5.50,98,4.93,13,-0.99,31,2.43,11,25.47,22,-9.52,13,11.28,9,43.65,58,8.04,8,41.66,13,45.96,5,-43.55,19,11.91,9,22.01,4,-32.13,"6,416",-0.15,"2,700",-0.99,906,-1.15,697,-5.01,"1,224",0.63,419,6.21,470,7.41,"2,155",1.19,728,3.38,258,-1.81,322,-0.49,400,-4.29,186,3.34,261,8.21,"4,262",-0.82,"1,972",-2.52,648,-0.88,375,-8.57,823,3.21,233,8.62,209,6.43
1995M03,"8,999",1.13,"2,419",-5.29,"1,832",-0.27,729,-7.77,"2,210",6.53,"1,054",8.98,755,11.88,"5,555",1.18,"1,450",-3.52,"1,296",0.70,469,-5.94,"1,240",4.73,619,7.32,481,9.07,"3,444",1.06,969,-7.82,537,-2.53,261,-10.90,970,8.92,434,11.43,274,17.18,139,1.26,14,-20.69,28,0.69,17,16.53,45,-0.01,21,14.92,13,0.56,92,1.06,11,-19.55,23,2.16,12,20.94,24,-11.09,14,26.17,8,15.11,47,1.66,3,-24.04,5,-5.04,5,7.69,21,16.68,7,-2.50,5,-17.29,"6,464",2.94,"2,690",1.58,937,1.71,698,-0.58,"1,250",4.06,420,11.75,469,8.82,"2,177",3.71,725,2.07,274,1.40,314,2.00,418,3.17,185,9.60,261,10.19,"4,287",2.55,"1,966",1.40,663,1.84,383,-2.59,832,4.51,235,13.50,208,7.16
1995M04,"9,016",1.58,"2,406",-6.18,"1,822",0.42,747,-5.92,"2,224",7.43,"1,067",11.53,751,10.91,"5,550",1.02,"1,431",-5.76,"1,279",-0.45,477,-4.78,"1,251",6.33,635,10.65,477,8.55,"3,466",2.48,975,-6.80,543,2.51,270,-7.87,973,8.89,432,12.84,274,15.25,141,13.20,15,41.34,28,-7.73,15,3.75,49,28.36,19,5.14,14,15.57,92,17.44,12,36.98,23,-0.59,10,6.50,29,42.64,10,-3.66,8,26.33,49,5.98,3,59.88,5,-29.92,4,-2.37,21,12.56,9,16.37,6,4.18,"6,470",2.07,"2,677",1.78,993,3.60,692,-2.72,"1,255",4.47,424,7.78,429,-3.44,"2,180",2.82,713,2.45,307,8.06,305,1.15,433,7.72,181,-4.10,241,-2.80,"4,291",1.69,"1,964",1.54,686,1.72,388,-5.56,823,2.84,243,18.73,188,-4.24
1995M05,"9,008",1.46,"2,391",-5.04,"1,824",-0.47,785,-0.48,"2,195",5.55,"1,046",7.75,767,11.41,"5,513",0.72,"1,392",-5.76,"1,271",-1.90,500,-0.93,"1,253",6.45,623,6.22,474,9.56,"3,496",2.65,999,-4.03,553,2.96,285,0.32,941,4.39,423,10.09,294,14.52,149,15.61,13,-14.04,34,16.25,21,65.91,47,12.24,19,21.50,14,5.71,93,12.91,9,-24.45,26,23.13,14,64.27,26,1.96,10,10.64,8,33.17,56,20.38,4,29.46,9,-0.14,7,69.21,22,27.49,9,37.82,6,-16.18,"6,492",2.13,"2,627",0.12,"1,014",2.37,724,1.72,"1,248",4.17,417,3.14,463,7.94,"2,228",3.70,722,2.04,322,2.61,320,7.50,421,4.48,180,-4.36,263,10.38,"4,265",1.33,"1,905",-0.59,692,2.26,404,-2.42,827,4.01,237,9.67,199,4.87
1995M06,"8,983",1.39,"2,348",-4.03,"1,810",-0.21,766,1.52,"2,212",5.55,"1,068",6.85,780,3.90,"5,512",0.72,"1,378",-4.63,"1,272",-1.36,484,0.60,"1,261",6.67,633,4.86,483,2.70,"3,472",2.48,969,-3.15,538,2.63,282,3.15,951,4.10,435,9.90,296,5.90,162,17.56,14,-13.02,34,56.80,20,42.89,46,6.67,24,8.35,24,16.10,103,22.02,11,1.38,26,43.03,14,47.66,25,18.49,12,1.30,15,16.21,59,10.56,3,-41.97,8,133.03,6,33.35,21,-4.52,11,17.14,10,15.93,"6,528",2.20,"2,633",0.27,"1,040",2.03,749,4.74,"1,214",2.52,408,2.68,484,8.53,"2,233",3.45,723,1.61,331,4.39,328,6.43,399,1.79,182,2.66,269,6.97,"4,295",1.56,"1,909",-0.22,709,0.97,421,3.46,815,2.87,225,2.70,215,10.55
1995M07,"9,075",1.36,"2,350",-3.76,"1,807",0.27,757,0.34,"2,273",4.44,"1,081",5.22,808,7.46,"5,562",0.54,"1,370",-6.34,"1,270",-0.31,489,3.16,"1,289",5.67,644,2.64,500,5.44,"3,514",2.69,980,0.10,538,1.68,269,-4.42,983,2.87,437,9.26,308,10.91,180,6.61,14,-9.53,31,6.07,16,6.71,58,7.54,35,26.90,27,-5.27,104,17.57,11,4.21,24,27.60,9,8.00,30,30.33,17,25.72,14,-6.88,77,-5.33,2,-45.98,7,-32.65,7,5.23,29,-8.94,18,28.02,14,-3.60,"6,444",2.52,"2,634",-0.76,"1,056",3.58,720,0.58,"1,194",8.11,391,3.70,449,8.25,"2,195",4.16,730,3.95,341,8.57,308,-2.46,394,8.21,176,4.47,246,1.34,"4,249",1.69,"1,904",-2.45,715,1.35,412,2.97,800,8.06,215,3.08,203,18.03
1995M08,"9,084",0.32,"2,350",-4.90,"1,790",1.32,746,-1.82,"2,251",1.47,"1,084",1.61,863,11.77,"5,579",0.69,"1,374",-5.55,"1,269",2.90,488,-0.54,"1,275",2.44,640,1.46,532,9.59,"3,505",-0.26,977,-3.95,521,-2.34,258,-4.15,975,0.24,443,1.82,331,15.46,194,5.63,14,-23.79,33,2.74,17,-6.66,60,7.24,41,23.37,29,12.47,105,10.10,10,-17.51,24,7.63,8,-14.39,29,20.85,21,26.89,13,19.09,89,0.83,3,-38.39,9,-7.93,9,1.24,32,-2.75,19,19.75,16,7.88,"6,444",3.97,"2,625",-0.08,881,8.35,769,4.10,"1,191",4.38,452,11.47,525,11.40,"2,188",3.92,724,2.63,239,5.42,335,0.83,395,2.84,203,6.83,292,9.38,"4,256",4.00,"1,901",-1.07,642,9.48,434,6.77,796,5.16,250,15.54,233,14.03
1995M09,"9,035",0.61,"2,345",-4.01,"1,800",3.49,784,4.61,"2,178",-1.06,"1,091",2.25,836,7.28,"5,561",1.06,"1,374",-3.87,"1,281",5.17,518,4.98,"1,242",-0.31,629,0.22,518,5.79,"3,474",-0.10,972,-4.21,519,-0.44,266,3.91,936,-2.04,462,5.17,318,9.80,187,24.07,16,10.82,34,18.71,17,11.90,61,39.89,31,13.90,29,29.25,110,24.55,11,7.45,25,14.69,11,10.33,29,37.25,16,21.19,17,52.16,78,23.39,5,19.94,8,32.86,6,14.96,31,42.46,15,7.35,12,6.40,"6,525",3.07,"2,658",0.23,844,3.77,746,1.67,"1,253",3.57,479,16.23,546,6.98,"2,212",2.19,735,2.35,212,-2.48,328,-1.80,430,2.31,209,11.85,298,3.49,"4,313",3.53,"1,923",-0.56,632,6.04,418,4.57,822,4.24,270,19.87,248,11.49
1995M10,"9,066",0.23,"2,319",-4.04,"1,814",1.00,793,1.73,"2,231",1.31,"1,088",1.48,822,5.49,"5,559",0.29,"1,370",-2.51,"1,273",2.65,518,2.24,"1,264",-0.08,624,-2.10,509,4.39,"3,507",0.15,949,-6.16,541,-2.68,274,0.76,967,3.17,464,6.72,312,7.32,187,25.44,18,30.40,36,32.44,15,22.61,60,24.87,29,-1.31,28,60.48,119,38.10,14,18.93,29,42.81,11,69.13,31,26.05,19,43.33,15,52.58,68,8.11,5,85.25,7,1.17,4,-30.59,30,23.67,11,-36.85,12,71.22,"6,517",3.51,"2,688",3.09,844,3.33,732,5.51,"1,277",2.55,462,10.84,514,-0.42,"2,215",3.42,755,6.22,216,3.22,324,4.18,436,-0.02,201,6.98,283,-1.27,"4,302",3.55,"1,933",1.92,628,3.37,408,6.58,841,3.93,261,14.01,231,0.65
1995M11,"9,074",0.13,"2,308",-3.98,"1,813",-1.57,791,1.72,"2,260",2.21,"1,074",1.86,828,7.05,"5,561",0.07,"1,366",-3.26,"1,269",-0.15,512,1.03,"1,271",1.03,629,0.34,514,6.48,"3,513",0.22,942,-5.02,543,-4.75,278,3.01,989,3.75,446,4.10,314,8.00,180,32.16,22,34.06,41,73.65,15,26.33,53,21.09,26,22.28,23,19.21,116,40.06,18,31.56,33,70.85,10,32.71,31,40.84,16,69.23,8,-24.88,64,19.83,4,46.08,8,85.59,5,14.09,22,1.25,10,-15.54,14,78.28,"6,542",3.53,"2,717",2.76,853,2.91,704,2.43,"1,328",7.11,445,9.42,496,-3.42,"2,226",3.79,767,5.30,227,9.82,310,3.13,455,6.54,197,2.14,270,-6.59,"4,317",3.39,"1,951",1.80,626,0.62,395,1.89,873,7.41,247,16.03,225,0.69
1995M12,"9,095",0.21,"2,280",-5.25,"1,803",-2.90,803,4.14,"2,327",3.14,"1,072",4.07,810,7.21,"5,570",-0.18,"1,344",-5.24,"1,258",-2.24,504,1.42,"1,338",4.05,634,3.10,491,3.09,"3,526",0.84,936,-5.26,545,-4.39,299,9.07,989,1.93,438,5.52,319,14.23,177,35.71,23,90.27,31,25.16,17,32.31,61,31.83,24,43.04,20,17.75,107,40.41,18,133.49,24,33.07,10,13.57,33,36.64,12,25.53,9,25.10,70,29.13,6,18.59,7,4.89,8,68.80,28,26.47,11,68.01,11,11.92,"6,546",3.25,"2,718",1.14,877,1.97,700,4.55,"1,330",7.06,432,9.37,489,0.76,"2,236",4.35,766,3.81,246,4.16,311,7.72,455,9.03,188,3.64,269,-4.11,"4,310",2.70,"1,952",0.12,631,1.14,389,2.14,875,6.06,243,14.25,220,7.42
1996M01,"9,103",0.12,"2,255",-6.11,"1,815",-2.19,801,5.48,"2,354",4.82,"1,079",3.68,799,1.28,"5,568",-0.75,"1,329",-7.77,"1,271",-2.90,503,3.32,"1,351",5.81,633,4.20,480,-1.62,"3,535",1.52,926,-3.61,543,-0.49,298,9.35,"1,003",3.52,446,2.95,319,5.98,189,48.35,24,93.21,36,32.91,19,40.55,58,31.01,26,51.57,26,102.44,122,65.94,19,147.99,29,56.20,12,55.96,31,30.92,14,34.96,16,222.44,66,24.06,5,1.30,7,-19.05,7,19.54,27,31.11,12,78.47,9,23.02,"6,542",3.18,"2,708",1.20,903,3.63,708,5.79,"1,297",5.42,438,5.00,488,2.42,"2,228",5.10,769,7.68,257,2.80,318,5.50,431,6.13,189,3.67,265,-0.69,"4,314",2.21,"1,939",-1.16,646,3.97,390,6.02,867,5.08,249,6.03,223,6.37
1996M02,"9,131",1.37,"2,282",-5.37,"1,832",-1.16,773,4.45,"2,308",5.99,"1,105",7.25,830,4.56,"5,570",0.18,"1,339",-7.03,"1,276",-3.81,496,5.44,"1,306",5.83,640,7.00,512,4.55,"3,562",3.29,943,-2.90,556,5.50,277,2.71,"1,002",6.19,465,7.59,318,4.58,195,25.19,28,39.67,46,6.64,16,2.36,54,31.88,30,32.26,21,57.32,130,31.99,23,82.12,38,23.99,11,5.06,29,33.26,16,17.58,13,39.44,65,13.59,5,-31.71,8,-35.12,4,-4.03,25,30.31,14,53.66,9,94.63,"6,528",1.75,"2,664",-1.35,953,5.17,694,-0.50,"1,281",4.69,439,4.84,498,5.86,"2,228",3.40,755,3.77,279,8.13,307,-4.66,426,6.40,190,2.30,271,3.80,"4,300",0.91,"1,908",-3.24,674,3.99,387,3.07,855,3.86,249,6.86,227,8.44
