期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
2000M08,"9,531",1.07,"1,710",-5.05,"1,799",0.58,882,-0.71,"2,518",1.96,"1,489",5.71,"1,134",5.54,"5,687",0.44,971,-6.71,"1,235",0.02,583,-0.42,"1,388",1.03,841,7.01,669,4.31,"3,843",2.04,738,-2.78,564,1.85,299,-1.28,"1,129",3.12,648,4.06,465,7.38,311,-0.65,33,-11.99,68,7.71,28,-8.37,91,2.27,52,-5.40,40,2.87,197,-0.61,26,-11.99,52,6.49,21,-12.30,52,5.25,28,10.19,18,-14.72,114,-0.73,7,-11.99,16,11.84,7,4.67,38,-1.54,24,-18.97,22,24.59,"7,152",2.48,"2,696",2.39,982,2.17,847,2.07,"1,351",0.68,553,1.09,723,8.53,"2,584",4.75,850,6.71,306,8.20,351,2.43,460,1.96,225,-7.56,392,11.93,"4,568",1.24,"1,846",0.52,676,-0.34,496,1.81,891,0.04,328,8.05,331,4.76
2000M09,"9,505",1.38,"1,701",-3.74,"1,789",0.37,885,-0.88,"2,514",2.29,"1,486",5.79,"1,130",5.46,"5,668",0.83,974,-5.43,"1,223",-1.06,577,-0.66,"1,393",3.47,834,6.04,667,3.96,"3,837",2.19,726,-1.37,566,3.63,307,-1.29,"1,121",0.87,652,5.47,463,7.69,304,2.03,34,-0.15,65,-2.16,28,0.16,92,4.51,53,3.06,32,6.46,193,3.75,26,-6.76,50,0.48,19,-8.09,55,8.47,27,19.37,16,10.83,111,-0.82,8,30.54,15,-9.90,9,22.93,37,-0.77,26,-10.04,16,2.28,"7,202",1.79,"2,703",-0.01,883,-6.29,881,8.82,"1,394",1.21,578,2.43,762,12.47,"2,617",3.28,846,2.20,266,-0.57,376,11.33,476,-2.98,245,-2.70,408,13.82,"4,585",0.96,"1,856",-0.99,618,-8.56,505,7.03,919,3.52,333,6.57,354,10.96
2000M10,"9,521",1.03,"1,697",-3.53,"1,781",-1.24,887,0.55,"2,511",1.56,"1,504",5.37,"1,142",5.70,"5,664",0.43,958,-5.90,"1,225",-1.66,565,-0.92,"1,390",1.46,844,5.09,681,7.84,"3,858",1.92,739,-0.28,555,-0.31,322,3.26,"1,121",1.68,660,5.73,461,2.69,313,5.63,39,10.39,69,2.53,29,11.73,96,6.23,51,1.55,30,6.84,200,6.09,33,17.39,51,-1.05,20,13.17,55,5.28,26,14.74,16,-7.49,113,4.82,6,-17.21,18,14.12,9,8.60,41,7.51,25,-9.36,14,28.79,"7,193",1.93,"2,691",-0.11,907,-2.81,855,4.40,"1,369",0.21,579,5.72,791,13.69,"2,623",3.74,850,2.22,269,2.43,378,7.12,464,-0.46,243,3.24,419,10.30,"4,570",0.92,"1,841",-1.15,638,-4.87,478,2.35,905,0.55,336,7.59,373,17.75
2000M11,"9,545",0.70,"1,685",-4.38,"1,775",-2.36,893,1.72,"2,525",1.32,"1,515",5.29,"1,151",5.76,"5,669",-0.12,953,-6.49,"1,221",-1.44,570,-0.93,"1,391",0.82,851,3.49,683,6.65,"3,876",1.93,732,-1.49,555,-4.33,324,6.75,"1,134",1.94,664,7.69,468,4.49,319,11.03,40,4.45,68,18.30,30,2.45,99,16.38,51,7.87,31,3.52,212,13.61,34,12.23,55,23.03,21,6.37,59,23.41,26,3.58,16,-11.03,107,6.26,5,-28.31,13,1.81,9,-5.80,41,7.54,25,12.80,15,26.21,"7,182",1.99,"2,694",0.59,942,-0.01,844,2.58,"1,348",0.45,570,3.94,784,10.65,"2,614",4.18,849,3.64,285,-0.91,371,6.75,454,-0.88,236,8.60,418,10.42,"4,568",0.77,"1,845",-0.76,656,0.38,473,-0.47,894,1.14,334,0.88,366,10.91
2000M12,"9,549",0.53,"1,676",-5.10,"1,768",-2.74,897,2.58,"2,528",1.30,"1,520",5.04,"1,159",5.71,"5,669",-0.28,956,-6.40,"1,216",-2.37,571,-1.17,"1,392",1.84,854,3.28,681,5.18,"3,880",1.74,720,-3.32,552,-3.55,326,9.91,"1,137",0.64,667,7.39,479,6.46,323,15.74,43,17.43,70,22.95,31,12.91,100,18.47,48,10.62,30,1.84,216,11.53,36,12.62,59,23.88,22,13.14,62,16.35,22,-7.30,14,-15.56,107,25.23,7,47.99,11,18.32,9,12.38,38,22.12,26,32.33,15,26.74,"7,192",1.91,"2,699",1.00,965,-0.88,840,1.34,"1,346",0.56,566,4.24,777,10.64,"2,617",4.41,847,4.16,297,-2.06,371,7.13,447,-4.17,235,11.66,420,14.47,"4,576",0.53,"1,852",-0.38,668,-0.35,469,-2.81,899,3.10,332,-0.44,356,6.44
2001M01,"9,483",-0.12,"1,654",-6.77,"1,763",-2.43,880,1.74,"2,515",0.48,"1,515",4.63,"1,155",5.38,"5,651",-0.90,955,-6.72,"1,217",-3.40,562,-1.99,"1,384",0.44,846,3.44,687,5.75,"3,832",1.07,699,-6.82,546,-0.21,318,9.08,"1,132",0.53,669,6.16,468,4.84,329,23.25,47,32.84,74,24.14,32,13.28,103,29.81,46,13.00,27,14.42,224,17.39,37,30.80,58,13.92,22,9.89,66,26.83,25,3.95,15,2.27,105,37.96,9,41.60,16,85.67,10,21.58,37,35.51,21,25.63,12,35.69,"7,268",2.50,"2,711",2.14,990,-1.68,856,1.24,"1,354",2.64,573,3.96,784,9.80,"2,634",5.34,842,4.60,314,5.38,382,7.56,452,1.19,235,4.70,408,10.18,"4,634",0.95,"1,869",1.06,676,-4.64,474,-3.34,902,3.39,338,3.45,376,9.38
2001M02,"9,394",-0.13,"1,623",-6.93,"1,740",-2.86,863,0.46,"2,505",0.85,"1,510",5.38,"1,152",5.30,"5,590",-1.31,945,-6.99,"1,193",-4.46,556,-1.20,"1,370",-0.99,837,4.15,689,6.14,"3,803",1.66,678,-6.85,547,0.82,307,3.62,"1,135",3.18,674,6.94,463,4.08,364,29.12,52,31.99,86,28.54,38,47.55,111,29.92,50,28.38,28,6.67,249,26.81,39,24.48,65,19.31,29,59.84,68,26.41,32,48.18,15,-6.23,115,34.40,12,63.30,21,69.23,9,19.21,42,36.04,18,4.10,12,28.78,"7,339",2.11,"2,729",1.49,"1,015",-2.01,870,3.89,"1,359",0.59,578,2.06,788,11.31,"2,676",5.18,840,3.19,340,8.95,379,6.59,467,3.68,242,0.05,407,10.21,"4,663",0.43,"1,888",0.76,676,-6.73,491,1.90,892,-0.95,336,3.56,380,12.51
2001M03,"9,378",-0.55,"1,614",-7.14,"1,738",-3.99,863,-0.93,"2,497",0.97,"1,511",5.22,"1,155",4.90,"5,569",-1.52,928,-7.93,"1,200",-4.05,552,-3.02,"1,373",-0.18,844,4.54,673,4.25,"3,809",0.92,686,-6.05,538,-3.85,311,3.02,"1,124",2.41,667,6.09,482,5.81,380,38.40,53,48.44,93,42.53,39,54.86,114,28.77,53,42.70,28,23.09,260,31.46,45,51.14,71,28.42,27,28.06,71,24.70,31,39.00,15,21.39,120,56.33,8,35.44,21,124.81,12,184.99,43,36.02,22,48.43,13,25.17,"7,356",2.28,"2,735",1.61,"1,042",-0.48,864,4.28,"1,364",-0.48,571,2.28,780,12.11,"2,693",4.97,853,3.78,338,3.00,380,9.07,463,0.14,238,2.16,421,13.29,"4,663",0.79,"1,882",0.65,705,-2.07,484,0.80,901,-0.80,333,2.36,359,10.77
2001M04,"9,349",-1.09,"1,602",-8.29,"1,729",-4.35,868,-1.68,"2,488",1.20,"1,505",4.24,"1,156",3.98,"5,550",-2.09,932,-8.33,"1,191",-5.01,558,-4.86,"1,354",0.15,839,3.48,675,4.19,"3,799",0.40,671,-8.23,538,-2.86,310,4.59,"1,134",2.47,666,5.22,481,3.68,385,45.06,52,60.46,95,51.35,37,67.22,117,30.48,54,60.83,30,20.60,268,43.82,42,66.87,80,48.61,26,56.37,76,31.45,27,61.09,16,3.11,117,47.97,10,37.69,15,67.91,11,101.78,41,28.76,27,60.58,14,49.95,"7,398",2.74,"2,743",2.06,"1,072",-1.56,860,5.57,"1,370",-0.95,578,5.08,776,14.61,"2,713",5.34,846,3.38,353,1.25,373,12.49,477,-1.27,247,5.97,417,15.55,"4,685",1.30,"1,897",1.48,719,-2.88,486,0.81,893,-0.77,331,4.42,359,13.53
2001M05,"9,337",-1.40,"1,593",-8.45,"1,735",-4.21,864,-1.15,"2,495",1.01,"1,502",2.87,"1,149",3.04,"5,514",-2.53,921,-8.04,"1,179",-5.09,558,-3.50,"1,349",-1.09,840,2.39,667,2.49,"3,823",0.27,672,-9.02,556,-2.29,306,3.41,"1,146",3.60,662,3.50,482,3.82,411,51.77,57,59.43,103,69.66,38,65.13,126,45.85,54,40.56,34,24.92,285,49.51,45,70.88,86,59.79,29,72.23,78,34.92,27,40.67,20,20.16,127,57.11,12,28.29,17,146.40,9,45.63,47,68.51,27,40.45,14,32.04,"7,402",2.84,"2,741",2.36,"1,082",-2.84,864,3.19,"1,355",-0.24,579,9.90,780,14.20,"2,740",5.65,848,3.47,369,-1.18,376,7.46,472,2.07,246,11.48,428,16.74,"4,662",1.25,"1,893",1.87,713,-3.68,488,0.12,883,-1.44,333,8.75,352,11.25
2001M06,"9,360",-1.32,"1,592",-8.70,"1,730",-4.25,854,-1.03,"2,512",0.94,"1,519",3.63,"1,152",3.24,"5,523",-2.48,908,-7.93,"1,185",-5.36,551,-2.78,"1,356",-1.10,852,3.34,670,1.24,"3,838",0.41,685,-9.70,545,-1.75,303,2.31,"1,156",3.43,667,4.01,482,6.17,442,56.34,61,85.17,108,77.93,39,53.06,134,57.43,58,43.99,42,9.81,296,53.22,49,90.57,83,69.15,28,43.77,85,52.28,32,36.60,20,-1.68,145,63.10,12,66.77,25,115.88,11,81.70,49,67.22,26,54.17,22,22.93,"7,367",2.48,"2,731",2.26,"1,104",-2.75,874,3.59,"1,329",0.71,556,6.56,772,10.83,"2,728",5.15,854,2.71,379,1.65,384,7.46,459,3.34,226,4.59,425,14.42,"4,640",0.97,"1,878",2.05,725,-4.91,490,0.75,870,-0.63,330,7.95,346,6.72
2001M07,"9,370",-1.48,"1,589",-8.18,"1,723",-4.92,857,-0.93,"2,513",0.32,"1,528",3.59,"1,161",3.29,"5,544",-2.28,915,-6.06,"1,187",-5.83,552,-2.73,"1,363",-1.37,852,3.38,674,1.41,"3,827",-0.29,673,-10.92,536,-2.86,305,2.50,"1,150",2.40,676,3.86,487,6.02,485,61.52,62,85.85,112,71.79,46,91.32,148,68.13,67,52.16,49,9.00,318,62.30,50,81.50,86,72.28,33,85.73,88,61.74,40,56.22,23,4.82,167,60.05,13,105.29,26,70.21,13,106.33,61,78.28,27,46.60,26,12.86,"7,333",2.37,"2,730",1.54,"1,052",-6.31,893,6.83,"1,341",1.29,544,5.92,773,13.95,"2,693",4.02,850,0.80,350,-3.58,394,12.21,464,3.69,215,-0.53,419,14.19,"4,640",1.43,"1,879",1.88,702,-7.61,499,2.93,877,0.06,329,10.60,354,13.65
2001M08,"9,384",-1.54,"1,592",-6.87,"1,707",-5.11,859,-2.60,"2,519",0.07,"1,534",3.06,"1,172",3.38,"5,554",-2.35,897,-7.64,"1,169",-5.38,569,-2.35,"1,369",-1.37,866,3.06,683,2.07,"3,831",-0.33,695,-5.84,538,-4.52,290,-3.08,"1,150",1.83,668,3.07,489,5.27,512,64.47,64,92.53,114,68.15,51,81.62,157,73.26,74,42.84,52,30.98,334,69.48,54,110.28,89,71.82,35,71.44,88,67.29,42,48.59,26,41.19,178,55.84,9,28.99,25,56.30,16,109.91,70,81.41,32,36.03,26,22.35,"7,312",2.24,"2,714",0.68,901,-8.24,899,6.13,"1,341",-0.74,579,4.70,878,21.39,"2,676",3.54,855,0.61,283,-7.56,378,7.73,458,-0.39,225,-0.31,477,21.62,"4,636",1.50,"1,859",0.71,618,-8.55,521,4.99,883,-0.92,354,8.14,401,21.12
2001M09,"9,356",-1.57,"1,599",-5.99,"1,697",-5.15,852,-3.73,"2,511",-0.13,"1,529",2.86,"1,169",3.40,"5,535",-2.35,898,-7.80,"1,163",-4.86,566,-2.03,"1,371",-1.59,850,1.90,687,3.03,"3,820",-0.42,700,-3.57,533,-5.77,286,-6.94,"1,140",1.69,679,4.10,481,3.94,519,70.82,64,87.50,119,83.55,51,81.72,161,75.25,76,43.61,48,50.14,340,76.18,51,93.28,93,87.36,37,97.98,88,61.82,43,56.71,28,70.27,179,61.50,13,68.33,26,71.06,14,48.14,73,94.83,33,29.66,20,29.27,"7,351",2.08,"2,698",-0.15,815,-7.69,915,3.80,"1,356",-2.73,610,5.49,957,25.55,"2,696",3.04,847,0.09,248,-6.64,387,2.88,456,-4.12,251,2.30,508,24.42,"4,655",1.53,"1,851",-0.26,567,-8.14,528,4.49,900,-2.02,359,7.83,449,26.85
2001M10,"9,362",-1.67,"1,593",-6.12,"1,686",-5.35,846,-4.63,"2,519",0.34,"1,537",2.21,"1,181",3.42,"5,524",-2.47,905,-5.50,"1,160",-5.34,546,-3.47,"1,376",-1.00,841,-0.37,696,2.21,"3,838",-0.50,688,-6.92,526,-5.35,300,-6.65,"1,143",2.00,696,5.52,485,5.21,527,68.15,65,66.75,121,75.40,53,82.88,165,72.48,76,49.52,47,56.94,347,73.34,52,58.05,93,82.92,39,96.39,93,70.84,41,57.89,28,79.39,180,58.96,13,115.37,28,54.29,13,52.19,72,74.65,35,40.77,19,32.24,"7,355",2.25,"2,701",0.34,847,-6.60,917,7.19,"1,343",-1.90,604,4.23,944,19.29,"2,709",3.29,839,-1.32,258,-4.07,403,6.83,447,-3.67,263,7.93,499,19.19,"4,646",1.66,"1,862",1.11,589,-7.66,513,7.47,896,-0.99,341,1.55,445,19.41
2001M11,"9,395",-1.56,"1,589",-5.69,"1,676",-5.61,850,-4.84,"2,527",0.08,"1,550",2.31,"1,203",4.55,"5,535",-2.36,902,-5.33,"1,158",-5.15,547,-3.93,"1,381",-0.74,847,-0.57,701,2.58,"3,860",-0.41,687,-6.17,518,-6.62,303,-6.45,"1,147",1.10,704,6.00,502,7.41,524,64.22,67,69.42,117,71.18,52,72.10,161,62.04,78,53.79,49,58.57,351,65.88,52,51.75,90,63.49,40,87.07,94,60.32,47,82.52,27,69.59,173,60.95,15,185.92,27,103.62,12,36.53,67,64.52,30,23.46,22,46.46,"7,343",2.24,"2,698",0.17,884,-6.13,914,8.26,"1,340",-0.61,589,3.37,918,17.00,"2,701",3.32,839,-1.20,271,-4.87,402,8.32,444,-2.16,253,7.14,491,17.43,"4,642",1.62,"1,859",0.80,613,-6.68,512,8.21,896,0.18,336,0.71,426,16.50
2001M12,"9,422",-1.33,"1,582",-5.59,"1,669",-5.62,852,-4.97,"2,540",0.48,"1,559",2.56,"1,219",5.15,"5,545",-2.19,904,-5.43,"1,147",-5.67,547,-4.19,"1,376",-1.12,865,1.29,706,3.70,"3,877",-0.07,678,-5.80,522,-5.51,305,-6.34,"1,164",2.43,694,4.19,513,7.21,519,60.67,66,54.02,115,62.96,51,62.08,158,57.49,82,70.19,47,58.72,353,63.84,53,47.46,90,51.98,36,65.50,101,62.27,46,110.09,27,86.36,166,54.31,14,85.75,25,120.23,15,54.17,57,49.69,36,36.32,20,32.38,"7,339",2.04,"2,698",-0.04,916,-5.03,915,8.90,"1,332",-1.04,574,1.37,905,16.48,"2,697",3.05,832,-1.83,300,0.95,404,8.99,444,-0.76,234,-0.48,484,15.18,"4,643",1.46,"1,866",0.78,616,-7.70,511,8.82,888,-1.18,340,2.68,421,18.01
2002M01,"9,447",-0.38,"1,576",-4.72,"1,665",-5.57,856,-2.74,"2,551",1.42,"1,568",3.49,"1,231",6.58,"5,552",-1.74,912,-4.54,"1,135",-6.72,553,-1.60,"1,372",-0.87,864,2.17,716,4.30,"3,895",1.63,664,-4.98,529,-3.00,303,-4.74,"1,179",4.23,704,5.17,515,9.92,512,55.46,64,38.47,113,51.89,52,61.88,159,53.81,79,71.29,45,66.27,353,57.67,52,38.87,94,61.18,37,68.94,99,49.79,45,81.11,26,69.88,158,50.76,13,36.87,19,17.53,15,46.25,59,61.04,34,59.94,19,61.50,"7,338",0.97,"2,701",-0.38,945,-4.53,908,6.05,"1,320",-2.49,567,-1.05,898,14.49,"2,696",2.35,826,-2.01,321,2.41,400,4.58,445,-1.61,232,-1.53,473,15.85,"4,642",0.18,"1,875",0.35,624,-7.74,508,7.24,875,-2.94,335,-0.72,425,13.01
2002M02,"9,420",0.28,"1,556",-4.12,"1,669",-4.05,850,-1.49,"2,540",1.40,"1,565",3.65,"1,238",7.48,"5,541",-0.89,894,-5.39,"1,145",-4.05,544,-2.28,"1,368",-0.16,859,2.70,731,6.06,"3,879",2.00,662,-2.34,525,-4.04,306,-0.05,"1,173",3.29,706,4.83,507,9.60,508,39.57,65,25.87,109,26.88,51,34.35,161,45.48,75,50.40,47,68.42,354,42.34,53,33.40,91,40.02,41,41.79,101,47.01,43,34.98,26,70.36,154,33.60,13,1.93,18,-13.93,10,11.34,60,43.00,32,77.33,21,65.99,"7,385",0.63,"2,712",-0.60,969,-4.56,912,4.81,"1,328",-2.28,573,-0.86,891,13.07,"2,714",1.41,830,-1.23,327,-3.81,404,6.43,451,-3.43,241,-0.64,461,13.27,"4,672",0.19,"1,882",-0.32,642,-4.93,508,3.55,877,-1.68,332,-1.02,429,12.86
2002M03,"9,416",0.41,"1,546",-4.22,"1,671",-3.84,853,-1.15,"2,543",1.84,"1,570",3.91,"1,233",6.75,"5,532",-0.67,885,-4.57,"1,156",-3.66,536,-3.00,"1,374",0.04,859,1.82,722,7.37,"3,885",1.99,661,-3.74,515,-4.26,318,2.13,"1,169",4.05,711,6.54,511,5.90,513,35.03,66,25.44,115,23.67,52,33.26,160,40.18,72,35.69,48,71.13,349,34.13,55,23.93,95,32.95,37,40.15,95,33.81,41,31.37,25,66.19,164,37.00,11,33.51,20,-7.21,14,18.22,65,50.62,31,41.96,23,77.00,"7,401",0.61,"2,714",-0.80,988,-5.20,909,5.22,"1,326",-2.79,570,-0.14,894,14.68,"2,737",1.63,836,-1.97,326,-3.58,412,8.43,451,-2.54,241,1.14,471,11.85,"4,664",0.01,"1,877",-0.26,662,-5.97,497,2.69,875,-2.92,330,-1.06,423,18.00
2002M04,"9,440",0.97,"1,536",-4.15,"1,678",-2.98,857,-1.30,"2,552",2.55,"1,575",4.61,"1,244",7.58,"5,538",-0.21,879,-5.66,"1,147",-3.76,542,-2.81,"1,379",1.87,865,3.07,725,7.43,"3,902",2.71,657,-2.06,531,-1.26,314,1.42,"1,172",3.36,709,6.55,519,7.79,495,28.53,62,19.46,114,19.58,49,32.25,159,35.91,70,29.87,41,36.88,342,27.83,51,19.41,93,15.59,34,29.06,98,29.83,42,54.22,25,54.88,153,30.12,12,19.67,21,40.87,15,40.13,61,47.02,28,4.98,16,16.12,"7,413",0.21,"2,725",-0.65,"1,007",-6.02,907,5.48,"1,318",-3.77,566,-2.08,890,14.70,"2,746",1.21,845,-0.16,348,-1.25,412,10.26,437,-8.38,236,-4.52,468,12.28,"4,667",-0.37,"1,881",-0.86,659,-8.37,495,1.82,881,-1.31,330,-0.26,421,17.52
2002M05,"9,451",1.22,"1,531",-3.90,"1,670",-3.75,855,-1.05,"2,561",2.64,"1,579",5.12,"1,257",9.39,"5,536",0.40,861,-6.56,"1,127",-4.38,558,0.03,"1,385",2.62,873,3.95,733,9.83,"3,915",2.41,670,-0.25,543,-2.42,297,-3.00,"1,176",2.66,706,6.60,524,8.78,499,21.37,64,12.68,115,11.80,47,23.52,161,28.35,70,29.64,42,23.58,345,21.35,54,20.33,98,14.27,32,9.75,96,22.70,40,48.81,25,28.73,154,21.41,10,-15.06,17,-0.66,15,68.32,65,37.74,30,10.38,17,16.57,"7,413",0.16,"2,720",-0.75,"1,039",-3.92,909,5.16,"1,306",-3.65,562,-2.95,877,12.38,"2,751",0.41,846,-0.18,378,2.51,397,5.55,436,-7.58,232,-5.78,461,7.64,"4,662",0.01,"1,874",-1.01,661,-7.25,512,4.85,870,-1.55,330,-0.86,416,18.16
2002M06,"9,454",1.00,"1,535",-3.58,"1,659",-4.11,856,0.21,"2,564",2.08,"1,580",4.02,"1,259",9.29,"5,545",0.40,864,-4.87,"1,145",-3.33,564,2.26,"1,374",1.30,871,2.19,727,8.50,"3,910",1.88,672,-1.87,513,-5.82,292,-3.51,"1,190",2.99,709,6.37,532,10.38,509,15.22,66,8.60,111,2.70,49,25.72,162,21.19,73,26.54,47,12.66,348,17.40,53,10.07,90,7.97,37,33.28,99,16.90,43,34.49,25,27.45,161,10.78,13,2.89,21,-15.14,12,7.31,63,28.61,30,16.82,22,-0.84,"7,416",0.67,"2,705",-0.95,994,-9.98,912,4.28,"1,316",-0.99,566,1.74,923,19.62,"2,747",0.70,839,-1.70,353,-6.88,388,0.98,441,-4.04,227,0.69,498,17.18,"4,670",0.65,"1,866",-0.61,641,-11.61,524,6.87,875,0.62,339,2.46,425,22.62
2002M07,"9,468",1.05,"1,528",-3.82,"1,649",-4.29,860,0.35,"2,574",2.44,"1,582",3.56,"1,275",9.83,"5,554",0.19,850,-7.17,"1,157",-2.54,555,0.64,"1,382",1.38,868,1.89,742,10.06,"3,914",2.29,678,0.73,492,-8.15,305,-0.16,"1,192",3.69,714,5.66,533,9.52,523,7.83,64,2.36,105,-6.58,54,16.55,164,10.36,79,17.70,58,18.31,352,10.57,55,10.07,84,-1.48,39,21.12,100,14.55,44,10.87,29,26.15,171,2.61,9,-28.09,20,-23.21,14,5.47,63,4.32,35,27.66,30,11.57,"7,404",0.96,"2,703",-0.96,990,-5.91,908,1.65,"1,311",-2.25,564,3.63,928,20.04,"2,740",1.76,843,-0.90,341,-2.55,394,0.03,435,-6.30,230,6.79,498,18.71,"4,664",0.50,"1,861",-0.99,649,-7.59,514,2.93,876,-0.10,334,1.56,430,21.60
2002M08,"9,474",0.96,"1,525",-4.22,"1,636",-4.16,866,0.79,"2,577",2.29,"1,584",3.24,"1,286",9.70,"5,556",0.04,863,-3.83,"1,131",-3.19,560,-1.61,"1,384",1.05,871,0.59,747,9.32,"3,918",2.28,662,-4.73,505,-6.28,306,5.52,"1,193",3.77,713,6.69,539,10.24,536,4.62,60,-5.79,103,-9.54,55,8.36,170,8.19,84,13.70,63,21.02,356,6.55,51,-6.47,88,-1.26,36,1.35,104,18.39,45,8.66,32,24.43,180,1.02,9,-1.79,15,-38.87,19,24.26,66,-4.66,39,20.23,31,17.69,"7,401",1.22,"2,703",-0.43,837,-7.09,916,1.89,"1,329",-0.88,580,0.16,"1,036",18.05,"2,741",2.43,834,-2.46,276,-2.63,401,5.99,439,-4.21,239,6.33,553,15.93,"4,660",0.51,"1,869",0.50,562,-9.13,515,-1.10,891,0.85,341,-3.76,483,20.56
2002M09,"9,443",0.94,"1,518",-5.04,"1,623",-4.35,861,1.11,"2,577",2.65,"1,578",3.24,"1,285",9.96,"5,547",0.21,859,-4.35,"1,117",-4.00,562,-0.65,"1,386",1.14,871,2.51,751,9.34,"3,896",1.98,659,-5.91,506,-5.11,299,4.60,"1,191",4.46,707,4.15,534,10.85,531,2.20,61,-4.31,107,-10.08,51,0.03,173,7.10,79,3.64,60,24.77,352,3.51,49,-2.68,87,-6.76,34,-8.06,108,21.96,45,5.92,28,2.20,179,-0.27,12,-10.51,20,-21.98,17,22.35,65,-10.91,34,0.71,32,55.61,"7,452",1.37,"2,698",-0.01,807,-1.01,931,1.78,"1,336",-1.49,599,-1.81,"1,081",13.00,"2,760",2.38,838,-1.08,259,4.56,406,4.95,437,-4.12,242,-3.26,578,13.74,"4,692",0.79,"1,860",0.48,548,-3.45,525,-0.55,899,-0.16,356,-0.79,504,12.17
2002M10,"9,451",0.95,"1,508",-5.34,"1,620",-3.90,856,1.19,"2,583",2.53,"1,586",3.18,"1,298",9.91,"5,548",0.43,837,-7.50,"1,113",-4.07,561,2.75,"1,403",1.96,876,4.20,758,8.88,"3,903",1.69,671,-2.50,507,-3.50,295,-1.64,"1,180",3.21,710,1.95,541,11.38,530,0.54,58,-9.89,110,-8.89,50,-5.52,176,6.61,76,-0.13,59,25.65,346,-0.37,47,-10.46,87,-6.13,39,-1.84,100,6.81,43,4.95,30,7.77,184,2.28,12,-7.56,23,-18.07,11,-16.31,76,6.34,33,-6.11,29,52.33,"7,462",1.46,"2,701",0.01,837,-1.21,935,1.97,"1,326",-1.29,595,-1.45,"1,069",13.26,"2,773",2.36,856,2.05,271,5.04,404,0.08,427,-4.38,241,-8.25,574,14.97,"4,689",0.93,"1,845",-0.91,566,-3.94,531,3.46,899,0.25,354,3.79,495,11.35
2002M11,"9,480",0.90,"1,509",-5.04,"1,616",-3.58,854,0.47,"2,589",2.45,"1,597",3.03,"1,315",9.31,"5,557",0.39,842,-6.68,"1,123",-3.04,550,0.55,"1,401",1.46,867,2.38,775,10.55,"3,923",1.64,667,-2.88,493,-4.77,304,0.35,"1,188",3.63,730,3.81,540,7.58,522,-0.44,57,-15.80,112,-4.10,48,-8.52,171,6.29,78,0.50,56,14.44,344,-2.18,45,-14.45,89,-0.96,37,-7.34,101,7.35,45,-4.25,26,-4.39,178,3.12,12,-20.54,23,-14.75,11,-12.37,70,4.79,33,7.93,30,38.41,"7,457",1.55,"2,692",-0.22,865,-2.10,937,2.49,"1,325",-1.13,581,-1.39,"1,057",15.18,"2,773",2.66,844,0.61,284,4.65,412,2.34,429,-3.51,246,-2.77,558,13.67,"4,684",0.91,"1,848",-0.60,581,-5.09,525,2.61,896,0.05,335,-0.36,499,16.92
