期間,利率有關契約_原始值,利率有關契約_年增率(%),利率有關契約-店頭市場_原始值,利率有關契約-店頭市場_年增率(%),利率有關契約-店頭市場-遠期利率協議_原始值,利率有關契約-店頭市場-遠期利率協議_年增率(%),利率有關契約-店頭市場-換利_原始值,利率有關契約-店頭市場-換利_年增率(%),利率有關契約-店頭市場-買入選擇權_原始值,利率有關契約-店頭市場-買入選擇權_年增率(%),利率有關契約-店頭市場-賣出選擇權_原始值,利率有關契約-店頭市場-賣出選擇權_年增率(%),利率有關契約-交易所_原始值,利率有關契約-交易所_年增率(%),利率有關契約-交易所-期貨-長部位_原始值,利率有關契約-交易所-期貨-長部位_年增率(%),利率有關契約-交易所-期貨-短部位_原始值,利率有關契約-交易所-期貨-短部位_年增率(%),利率有關契約-交易所-買入選擇權_原始值,利率有關契約-交易所-買入選擇權_年增率(%),利率有關契約-交易所-賣出選擇權_原始值,利率有關契約-交易所-賣出選擇權_年增率(%),匯率有關契約_原始值,匯率有關契約_年增率(%),匯率有關契約-店頭市場_原始值,匯率有關契約-店頭市場_年增率(%),匯率有關契約-店頭市場-遠期契約_原始值,匯率有關契約-店頭市場-遠期契約_年增率(%),匯率有關契約-店頭市場-換匯_原始值,匯率有關契約-店頭市場-換匯_年增率(%),匯率有關契約-店頭市場-換匯換利_原始值,匯率有關契約-店頭市場-換匯換利_年增率(%),匯率有關契約-店頭市場-買入選擇權_原始值,匯率有關契約-店頭市場-買入選擇權_年增率(%),匯率有關契約-店頭市場-賣出選擇權_原始值,匯率有關契約-店頭市場-賣出選擇權_年增率(%),匯率有關契約-交易所_原始值,匯率有關契約-交易所_年增率(%),匯率有關契約-交易所-期貨-長部位_原始值,匯率有關契約-交易所-期貨-長部位_年增率(%),匯率有關契約-交易所-期貨-期貨-短部位_原始值,匯率有關契約-交易所-期貨-期貨-短部位_年增率(%),匯率有關契約-交易所-期貨-買入選擇權_原始值,匯率有關契約-交易所-期貨-買入選擇權_年增率(%),匯率有關契約-交易所-期貨-賣出選擇權_原始值,匯率有關契約-交易所-期貨-賣出選擇權_年增率(%),權益證券有關契約_原始值,權益證券有關契約_年增率(%),權益證券有關契約-店頭市場_原始值,權益證券有關契約-店頭市場_年增率(%),權益證券有關契約-交易所_原始值,權益證券有關契約-交易所_年增率(%),商品有關契約_原始值,商品有關契約_年增率(%),商品有關契約-店頭市場_原始值,商品有關契約-店頭市場_年增率(%),商品有關契約-交易所_原始值,商品有關契約-交易所_年增率(%),小計(利率、匯率、權益證券與商品有關契約)_原始值,小計(利率、匯率、權益證券與商品有關契約)_年增率(%),信用有關契約_原始值,信用有關契約_年增率(%),信用有關契約-信用違約交換_原始值,信用有關契約-信用違約交換_年增率(%),信用有關契約-買入信用違約選擇權_原始值,信用有關契約-買入信用違約選擇權_年增率(%),信用有關契約-賣出信用違約選擇權_原始值,信用有關契約-賣出信用違約選擇權_年增率(%),信用有關契約-其他_原始值,信用有關契約-其他_年增率(%),其他有關契約_原始值,其他有關契約_年增率(%),其他有關契約-遠期契約_原始值,其他有關契約-遠期契約_年增率(%),其他有關契約-交換_原始值,其他有關契約-交換_年增率(%),其他有關契約-選擇權_原始值,其他有關契約-選擇權_年增率(%),總計_原始值,總計_年增率(%)
2008M12,"1,901,783",32.15,"1,339,899",141.65,"62,207",21.36,"1,195,251",230.45,"27,066",-64.23,"55,375",-15.92,"561,884",-36.49,"277,901",-39.09,"283,983",-33.71,0,--,0,--,"4,634,432",-15.70,"4,634,432",-15.70,"809,219",-27.83,"3,350,145",-6.13,"40,439",-57.99,"224,454",-38.83,"210,175",-38.89,0,--,0,--,0,--,0,--,0,--,"202,594",-16.46,0,-100.00,"202,594",-16.15,"146,106","2,226.53","118,991","1,794.76","27,115",--,"6,884,915",-4.18,"3,709",-59.22,"3,709",-59.22,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"6,888,624",-4.25
2009M01,"2,344,384",-33.68,"1,611,255",21.86,"57,205",-47.71,"1,509,381",61.34,"30,298",-80.75,"14,371",-88.01,"733,129",-66.87,"338,726",-67.39,"325,284",-71.05,"68,161",142.38,958,-95.79,"3,871,472",-40.42,"3,871,472",-40.42,"734,702",-46.37,"2,616,056",-35.42,"57,099",-59.73,"229,709",-52.27,"233,906",-48.40,0,--,0,--,0,--,0,--,0,--,"142,200",-64.73,243,-90.57,"141,956",-64.56,"99,741",67.48,"41,610",-30.13,"58,131",--,"6,457,796",-38.47,"6,433",-11.55,"6,433",-11.55,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"6,464,230",-38.45
2009M02,"3,124,378",18.83,"2,041,153",68.44,"17,475",-88.02,"1,952,499",96.16,"44,036",54.25,"27,143",-35.38,"1,083,225",-23.58,"525,715",-30.86,"516,053",-20.97,"23,410",726.62,"18,047","1,432.00","4,966,324",-3.25,"4,966,324",-3.25,"759,168",-36.00,"3,469,680",14.69,"75,894",1.82,"338,311",-22.82,"323,271",-20.88,0,--,0,--,0,--,0,--,0,--,"183,318",11.45,142,149.12,"183,176",11.40,"115,714",614.73,"20,788",28.40,"94,926",--,"8,389,734",5.63,"3,869",-45.10,"3,869",-45.10,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,393,603",5.58
2009M03,"3,565,070",20.99,"2,311,009",39.66,"24,759",62.87,"2,182,412",51.67,"63,083",-46.69,"40,755",-50.49,"1,254,061",-2.93,"633,239",-6.17,"620,822",2.46,0,-100.00,0,-100.00,"5,330,087",-18.66,"5,330,087",-18.66,"842,328",-42.67,"3,690,243",-8.93,"64,433",-54.45,"363,842",-20.56,"369,241",-14.53,0,--,0,--,0,--,0,--,0,--,"209,940",-41.47,278,-30.50,"209,662",-41.48,"196,191",372.42,"103,777",151.98,"92,414","26,686.67","9,301,288",-6.04,"10,231",143.60,"10,231",143.60,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,311,519",-5.98
2009M04,"2,898,672",15.92,"2,079,812",86.11,"18,767",-49.48,"2,026,730",124.04,"14,829",-82.42,"19,486",-78.68,"818,860",-40.80,"406,394",-43.91,"408,016",-38.04,"2,225",--,"2,225",--,"5,290,798",-13.70,"5,290,798",-13.70,"842,780",-37.34,"3,718,838",-1.07,"59,384",-51.57,"341,658",-27.13,"328,138",-24.57,0,--,0,--,0,--,0,--,0,--,"226,701",-14.84,202,-81.45,"226,499",-14.56,"191,791",156.70,"96,905",120.04,"94,886",209.35,"8,607,962",-4.06,"4,628",-61.64,"4,628",-60.65,0,--,0,--,0,-100.00,0,-100.00,0,--,0,-100.00,0,--,"8,612,590",-4.14
2009M05,"2,864,210",9.38,"2,072,160",103.49,"27,426",-19.84,"2,012,680",128.96,"13,973",-72.93,"18,081",-66.17,"792,050",-50.51,"390,521",-49.98,"396,632",-49.78,"3,265",-81.79,"1,632",-86.23,"5,084,914",-14.18,"5,084,914",-14.18,"782,688",-38.41,"3,477,618",-2.55,"113,391",-7.81,"353,724",-25.69,"357,493",-26.54,0,--,0,--,0,--,0,--,0,--,"209,174",-32.22,177,60.91,"208,997",-32.25,"99,667",84.88,"61,599",130.24,"38,068",40.18,"8,257,965",-7.28,"4,758",-76.99,"4,758",-76.99,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,262,723",-7.44
2009M06,"3,522,238",23.60,"2,565,062",112.20,"33,476",53.17,"2,467,910",125.61,"37,010",-5.79,"26,666",-50.41,"957,176",-41.67,"479,259",-41.29,"474,678",-41.68,0,-100.00,"3,239",-57.31,"5,706,837",-1.31,"5,706,837",-1.31,"757,589",-29.33,"4,005,819",12.16,"77,759",-21.51,"439,221",-17.54,"426,449",-15.97,0,--,0,--,0,--,0,--,0,--,"233,389",-40.79,380,-55.14,"233,009",-40.76,"97,020",11.71,"58,122",-3.46,"38,898",45.99,"9,559,484",4.90,"3,823",-85.04,"3,823",-85.04,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,563,307",4.64
2009M07,"3,255,113",57.11,"2,496,057",131.84,0,-100.00,"2,413,055",156.80,"38,489",-30.40,"44,513",-26.06,"759,056",-23.72,"361,055",-26.47,"370,080",-25.78,"16,389",495.31,"11,532",318.89,"5,730,547",-5.84,"5,730,547",-5.84,"779,186",-30.14,"3,971,943",4.71,"71,365",-41.39,"459,032",-14.84,"449,021",-13.06,0,--,0,--,0,--,0,--,0,--,"237,549",-38.34,302,-4.13,"237,247",-38.37,"108,127",-45.37,"70,212",-57.83,"37,915",20.60,"9,331,336",6.76,"13,719",149.48,"13,719",149.48,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,345,055",6.85
2009M08,"3,453,717",105.02,"2,772,001",197.87,"5,268",-58.99,"2,696,639",209.61,"46,331",99.20,"23,763",1.02,"681,716",-9.58,"315,853",-12.70,"336,947",-6.32,"13,428",-21.55,"15,488",0.74,"5,749,648",1.15,"5,749,648",1.15,"774,111",-31.95,"3,911,229",8.23,"64,558",-44.22,"501,971",20.92,"497,779",23.87,0,--,0,--,0,--,0,--,0,--,"217,678",-30.51,478,298.33,"217,200",-30.63,"85,394",-0.16,"47,581",-20.36,"37,813",46.62,"9,506,437",22.39,"10,569",3.18,"10,569",3.18,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,517,006",22.36
2009M09,"2,265,033",-11.52,"1,730,002",41.18,"6,440",-77.72,"1,654,810",48.25,"43,404",-13.64,"25,348",-15.42,"535,031",-59.91,"261,522",-57.01,"247,933",-64.16,"13,805",-19.80,"11,771",-31.62,"6,452,391",-4.14,"6,452,391",-4.14,"857,098",-48.51,"4,379,337",4.08,"77,836",-23.35,"574,388",46.44,"563,732",54.36,0,--,0,--,0,--,0,--,0,--,"270,434",-22.18,738,432.85,"269,696",-22.37,"87,883",-9.75,"47,190",-28.75,"40,693",30.65,"9,075,741",-6.78,"13,514",67.52,"13,514",67.52,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,089,255",-6.72
2009M10,"1,855,182",26.74,"996,620",19.21,0,-100.00,"932,240",37.68,"35,866",-37.67,"28,514",-18.13,"858,562",36.78,"411,465",10.94,"434,648",101.00,"7,223",-63.97,"5,226",-74.50,"6,679,218",-10.50,"6,679,218",-10.50,"842,003",-55.70,"4,643,935",-4.82,"56,907",-49.85,"564,740",93.04,"571,633",106.65,0,--,0,--,0,--,0,--,0,--,"252,638",-4.56,294,880.00,"252,344",-4.66,"92,480",38.95,"49,119",30.58,"43,361",49.82,"8,879,518",-4.08,"23,277",202.06,"23,277",202.06,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,902,795",-3.91
2009M11,"1,349,071",3.52,"633,813",-24.78,0,-100.00,"589,046",-15.96,"30,733",-29.40,"14,034",-71.52,"715,258",55.29,"367,302",46.91,"339,475",71.17,"4,658",-33.34,"3,823",-27.06,"7,110,271",54.03,"7,110,271",54.03,"780,192",-7.58,"5,179,964",56.60,"73,411",12.78,"544,452",165.94,"532,252",173.82,0,--,0,--,0,--,0,--,0,--,"280,521",58.69,884,"4,811.11","279,637",58.21,"70,325",-0.23,"27,087",-36.99,"43,238",57.23,"8,810,188",42.87,"12,166",306.48,"12,166",306.48,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,822,354",43.00
2009M12,"1,082,367",-43.09,"617,724",-53.90,0,-100.00,"563,334",-52.87,"28,528",5.40,"25,862",-53.30,"464,643",-17.31,"225,547",-18.84,"238,220",-16.11,876,--,0,--,"6,944,166",49.84,"6,944,166",49.84,"687,800",-15.00,"5,390,774",60.91,"42,993",6.32,"409,363",82.38,"413,236",96.62,0,--,0,--,0,--,0,--,0,--,"275,931",36.20,588,--,"275,343",35.91,"93,668",-35.89,"47,896",-59.75,"45,772",68.81,"8,396,132",21.95,"10,129",173.09,"10,129",173.09,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,406,261",22.03
2010M01,"2,377,985",1.43,"1,602,368",-0.55,"10,350",-81.91,"1,493,067",-1.08,"55,267",82.41,"43,684",203.97,"775,617",5.80,"384,288",13.45,"391,329",20.30,0,-100.00,0,-100.00,"7,055,208",82.24,"7,055,208",82.24,"861,068",17.20,"4,981,942",90.44,"56,991",-0.19,"567,520",147.06,"587,687",151.25,0,--,0,--,0,--,0,--,0,--,"294,553",107.14,"1,114",358.44,"293,439",106.71,"60,122",-39.72,"57,940",39.25,"2,182",-96.25,"9,787,868",51.57,"40,869",535.30,"40,869",535.30,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"9,828,737",52.05
2010M02,"1,881,537",-39.78,"1,097,930",-46.21,"5,306",-69.64,"962,286",-50.72,"71,035",61.31,"59,303",118.48,"783,607",-27.66,"386,606",-26.46,"397,001",-23.07,0,-100.00,0,-100.00,"5,867,879",18.15,"5,867,879",18.15,"578,426",-23.81,"4,264,824",22.92,"50,331",-33.68,"475,980",40.69,"498,318",54.15,0,--,0,--,0,--,0,--,0,--,"229,734",25.32,163,14.79,"229,571",25.33,"59,434",-48.64,"57,946",178.75,"1,488",-98.43,"8,038,584",-4.19,"56,731","1,366.30","56,731","1,366.30",0,--,0,--,0,--,0,--,0,--,0,--,0,--,"8,095,315",-3.55
2010M03,"2,317,093",-35.01,"1,347,026",-41.71,"7,954",-67.87,"1,217,846",-44.20,"63,231",0.23,"57,995",42.30,"970,067",-22.65,"480,012",-24.20,"490,055",-21.06,0,--,0,--,"7,729,764",45.02,"7,729,764",45.02,"810,421",-3.79,"5,673,319",53.74,"88,048",36.65,"575,525",58.18,"582,451",57.74,0,--,0,--,0,--,0,--,0,--,"367,169",74.89,189,-32.01,"366,980",75.03,"76,270",-61.12,"71,538",-31.07,"4,732",-94.88,"10,490,296",12.78,"18,931",85.04,"18,931",85.04,0,--,0,--,0,--,0,--,0,--,0,--,0,--,"10,509,227",12.86
