期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1982M12,"6,949",2.07,"3,253",-0.87,"1,371",3.67,498,1.21,"1,025",8.88,416,0.82,386,7.82,"4,538",0.18,"2,121",-2.79,934,3.16,354,-1.35,580,3.79,272,2.49,278,6.66,"2,411",5.83,"1,132",2.94,437,4.79,144,8.06,445,16.30,144,-2.17,108,10.92,199,118.50,49,225.00,41,96.43,26,83.94,55,126.30,19,95.93,10,33.80,136,135.76,42,279.82,31,103.43,15,74.25,30,145.45,12,108.24,6,23.32,63,88.57,7,73.56,10,77.73,11,99.61,24,106.38,7,76.42,4,51.47,"4,979",0.15,"2,747",-1.09,582,-0.37,502,-4.87,731,9.48,191,9.82,227,-6.20,"1,396",2.46,520,4.33,152,-8.52,219,-4.44,289,12.42,89,9.93,127,-2.88,"3,583",-0.72,"2,226",-2.27,430,2.87,283,-5.19,441,7.64,102,9.72,101,-10.08
1983M01,"7,064",3.06,"3,343",0.96,"1,376",3.45,492,1.01,"1,069",9.79,420,6.72,364,1.53,"4,558",0.12,"2,134",-2.55,937,2.23,347,-0.97,606,5.52,273,7.71,261,-2.56,"2,506",8.86,"1,208",7.80,440,6.14,145,6.07,463,15.92,147,4.90,103,13.63,198,110.53,44,107.24,41,62.63,26,118.24,57,157.02,21,133.43,10,100.80,124,112.36,37,135.13,27,55.63,16,191.00,27,127.76,12,138.09,5,69.65,74,107.53,7,27.74,14,77.60,10,55.59,29,191.82,9,127.35,5,155.72,"4,871",-1.59,"2,665",-4.38,572,-3.13,488,-7.22,737,12.64,186,3.54,222,5.02,"1,388",2.65,509,3.65,159,-7.48,216,-7.33,288,12.36,87,3.64,129,11.34,"3,483",-3.18,"2,156",-6.10,413,-1.34,272,-7.14,449,12.82,100,3.45,93,-2.63
1983M02,"6,912",2.49,"3,259",-0.21,"1,355",4.33,492,1.36,"1,034",8.41,413,3.07,359,5.69,"4,473",-0.85,"2,071",-4.99,929,3.40,352,1.57,597,6.49,267,-2.45,256,1.81,"2,439",9.24,"1,188",9.38,425,6.41,140,0.83,437,11.16,146,14.92,103,16.70,247,121.65,79,271.34,55,72.33,26,80.15,57,100.85,19,110.66,10,65.95,170,120.28,63,254.45,40,68.72,19,119.26,29,61.98,11,123.59,7,85.15,77,124.73,16,356.36,15,83.03,8,24.84,28,166.62,8,94.02,3,31.75,"4,990",-1.56,"2,683",-4.56,633,-1.14,517,-1.89,745,10.33,187,-1.56,225,-0.31,"1,435",2.95,514,3.85,178,-7.09,230,1.63,302,14.09,84,-7.18,126,0.91,"3,555",-3.28,"2,169",-6.36,454,1.41,287,-4.54,443,7.90,103,3.53,99,-1.81
1983M03,"6,854",2.59,"3,232",-0.44,"1,344",5.53,464,-7.33,"1,023",11.78,407,6.18,385,6.06,"4,482",-0.12,"2,088",-4.46,924,6.08,341,-5.91,593,8.06,261,2.36,275,3.92,"2,372",8.12,"1,144",7.86,420,4.32,123,-11.06,430,17.34,146,13.74,109,11.85,205,129.57,57,157.67,53,135.57,24,86.04,45,119.08,16,155.76,11,101.82,142,128.22,48,162.33,36,104.51,17,142.70,23,83.03,10,206.42,7,128.65,63,132.67,8,133.53,17,246.08,7,19.68,21,180.34,6,95.76,4,67.23,"5,111",-1.42,"2,722",-3.65,678,1.50,529,-5.22,733,8.01,216,7.70,233,-8.33,"1,464",0.99,514,2.25,201,-0.89,229,-3.19,296,10.28,101,7.73,123,-15.40,"3,647",-2.35,"2,208",-4.92,477,2.55,300,-6.70,437,6.53,116,7.67,110,1.18
1983M04,"6,825",2.78,"3,196",-0.74,"1,330",4.66,486,-4.97,"1,049",15.53,400,6.85,365,2.23,"4,454",-0.21,"2,080",-4.23,902,2.62,352,-4.60,598,12.64,255,4.36,266,-0.41,"2,371",8.89,"1,115",6.50,427,9.24,134,-5.93,451,19.58,145,11.56,99,10.11,183,81.54,43,71.77,52,88.70,20,85.72,43,84.38,15,121.68,10,36.53,127,78.14,36,73.94,36,90.29,15,94.45,23,50.92,10,98.31,7,89.46,56,89.82,7,61.36,16,85.23,5,64.64,20,149.33,5,195.96,3,-17.18,"5,188",-0.81,"2,731",-4.12,728,4.52,544,-3.88,729,9.73,222,5.55,234,-4.42,"1,520",3.40,526,3.84,229,4.93,236,-8.06,295,17.30,106,5.85,128,-6.45,"3,668",-2.45,"2,206",-5.84,499,4.34,308,-0.42,434,5.13,116,5.27,106,-1.82
1983M05,"6,897",3.44,"3,232",-0.52,"1,334",3.31,474,-1.10,"1,069",15.50,417,9.93,372,7.98,"4,490",0.71,"2,066",-5.36,911,1.98,336,-1.71,632,17.17,273,11.26,273,6.46,"2,407",8.95,"1,166",9.40,422,6.29,138,0.43,438,13.17,144,7.49,99,12.39,171,27.55,41,43.20,40,16.06,14,-17.71,55,57.21,13,27.82,8,-7.99,113,25.05,31,43.01,31,31.38,9,-18.81,28,34.13,9,19.19,4,-13.19,58,32.69,10,43.78,8,-19.25,5,-15.53,27,92.07,4,49.35,4,-1.59,"5,154",-0.60,"2,717",-4.33,723,3.74,536,-0.94,736,8.96,206,6.91,236,-1.14,"1,511",3.29,527,5.53,228,1.81,240,-2.89,280,6.68,102,6.72,133,-0.24,"3,643",-2.12,"2,190",-6.44,495,4.66,296,0.70,456,10.42,104,7.11,103,-2.28
1983M06,"7,008",2.93,"3,331",-0.85,"1,331",1.37,484,2.23,"1,057",13.17,423,9.08,383,12.07,"4,526",0.95,"2,106",-4.13,902,-0.68,343,6.17,618,11.70,278,9.89,280,11.87,"2,482",6.75,"1,225",5.34,429,5.96,141,-6.25,439,15.31,145,7.58,102,12.64,180,32.78,33,20.09,40,14.49,21,42.07,49,30.93,22,74.99,16,76.36,109,27.74,26,20.79,27,10.58,12,35.78,24,33.84,12,76.72,8,35.15,71,41.34,7,17.62,13,23.21,8,53.03,24,28.16,10,72.92,8,145.57,"5,058",0.09,"2,685",-1.47,732,0.12,506,-2.64,702,5.00,201,7.78,233,4.10,"1,493",3.12,526,6.74,241,3.06,226,-4.63,265,0.97,102,9.62,134,3.38,"3,566",-1.13,"2,159",-3.28,491,-1.26,280,-0.97,438,7.59,99,5.97,99,5.08
1983M07,"7,138",3.62,"3,330",0.12,"1,349",2.22,502,2.07,"1,106",8.85,441,12.33,409,19.86,"4,597",1.28,"2,104",-3.64,927,1.74,351,4.17,636,6.53,284,9.09,295,18.04,"2,541",8.14,"1,227",7.28,422,3.29,151,-2.50,470,12.16,157,18.70,114,24.82,212,36.20,29,28.73,49,14.78,28,31.65,56,54.55,29,71.74,20,30.65,124,35.16,22,43.18,35,17.40,17,32.98,27,66.01,13,44.83,10,18.52,88,37.71,7,-1.88,14,8.49,11,29.78,30,45.49,16,101.29,10,46.33,"4,918",-1.08,"2,672",-3.11,740,-0.86,486,-2.00,628,2.61,177,9.73,215,8.57,"1,424",2.12,532,7.07,245,-3.22,218,-2.94,221,-5.78,86,17.29,123,8.98,"3,494",-2.32,"2,141",-5.35,495,0.34,268,-1.22,407,7.82,91,3.45,92,8.02
1983M08,"7,186",5.11,"3,295",2.14,"1,391",5.90,500,0.07,"1,140",10.96,434,6.78,426,17.03,"4,623",1.98,"2,083",-2.85,942,4.88,351,0.72,674,10.20,266,-0.18,307,16.05,"2,563",11.27,"1,212",12.04,449,8.10,150,-1.42,465,12.09,168,20.07,119,19.64,215,15.62,37,28.42,49,11.42,23,-16.59,64,25.87,24,25.09,19,15.85,129,17.51,32,49.74,34,4.09,14,-17.39,26,29.56,13,18.76,10,23.91,86,12.91,4,-39.88,15,32.03,9,-15.40,38,23.42,11,33.17,9,7.92,"4,895",-2.48,"2,656",-5.42,581,-9.42,540,3.68,693,5.43,185,14.33,240,4.37,"1,406",0.68,523,1.89,159,-20.69,239,6.23,255,3.17,92,24.61,137,0.97,"3,490",-3.70,"2,133",-7.06,422,-4.28,301,1.74,437,6.80,93,5.75,104,9.21
1983M09,"7,118",4.29,"3,265",1.12,"1,390",4.76,517,3.44,"1,107",10.66,436,7.37,404,10.95,"4,596",1.98,"2,095",-1.10,939,3.20,360,2.64,642,7.88,274,4.32,286,5.97,"2,523",8.76,"1,170",5.34,450,8.16,157,5.32,465,14.73,162,12.95,118,25.14,198,5.10,33,-0.36,33,-20.38,24,4.90,63,11.68,25,25.25,20,36.09,123,6.61,29,7.37,24,-18.77,13,-4.92,30,23.31,14,5.96,12,77.23,75,2.73,3,-39.33,9,-24.62,11,18.59,33,2.66,11,60.38,8,0.09,"5,008",-0.76,"2,713",-2.62,546,-4.15,540,0.08,747,4.08,195,4.03,267,8.65,"1,452",1.99,532,1.94,143,-3.27,229,-2.59,291,3.98,101,8.12,156,7.13,"3,556",-1.84,"2,181",-3.67,403,-4.46,311,2.15,455,4.14,94,-0.07,112,10.82
1983M10,"7,184",4.81,"3,327",2.82,"1,360",1.56,514,5.65,"1,120",11.59,457,8.66,407,10.01,"4,628",2.34,"2,119",0.04,931,1.72,361,3.38,642,8.78,289,5.40,287,3.99,"2,556",9.58,"1,208",8.10,429,1.21,153,11.44,478,15.60,168,14.74,120,27.68,206,5.76,35,-17.11,37,-16.48,26,23.05,67,30.03,26,12.18,15,19.76,125,1.47,30,-10.40,24,-19.92,12,-7.93,32,36.40,18,8.03,9,37.37,81,13.15,5,-41.22,13,-8.94,14,74.85,35,24.66,8,23.04,6,1.36,"4,958",-1.26,"2,649",-4.31,567,1.61,531,-1.70,758,5.87,204,6.05,249,0.98,"1,429",1.71,512,0.68,146,-3.05,235,-1.94,290,5.53,100,10.55,146,3.57,"3,529",-2.42,"2,137",-5.43,421,3.33,297,-1.50,467,6.08,103,2.02,103,-2.47
1983M11,"7,349",5.36,"3,461",4.52,"1,422",3.99,501,2.47,"1,129",13.36,444,4.79,392,1.14,"4,659",3.14,"2,133",0.72,961,4.60,352,1.94,637,11.40,289,3.51,285,0.90,"2,690",9.45,"1,327",11.26,460,2.74,148,3.76,492,16.00,155,7.26,107,1.81,176,-9.49,32,-20.83,34,-21.06,23,4.05,54,-4.89,20,2.96,13,2.54,110,-14.04,27,-8.50,26,-19.30,12,-24.33,25,-16.58,13,5.87,8,-14.34,66,-0.73,4,-56.86,8,-26.00,11,72.54,29,8.03,7,-1.83,6,39.93,"4,854",-1.57,"2,567",-4.74,585,0.72,506,-2.16,747,6.58,199,1.73,249,3.31,"1,428",0.74,509,-2.15,162,-2.82,233,0.74,285,3.92,92,1.33,147,9.43,"3,426",-2.50,"2,058",-5.36,423,2.15,274,-4.49,462,8.28,108,2.07,102,-4.42
1983M12,"7,300",5.05,"3,388",4.16,"1,428",4.14,510,2.48,"1,162",13.35,430,3.25,382,-1.01,"4,646",2.37,"2,111",-0.44,976,4.45,351,-0.74,657,13.39,274,0.61,277,-0.44,"2,654",10.08,"1,277",12.77,452,3.46,159,10.38,505,13.30,156,8.22,105,-2.49,170,-14.79,33,-31.86,37,-9.69,20,-21.03,51,-7.54,16,-15.02,12,24.78,111,-18.72,28,-34.27,28,-10.03,11,-29.57,28,-8.56,10,-17.89,7,20.90,59,-6.27,6,-17.30,9,-8.65,10,-8.97,23,-6.27,6,-9.66,5,30.10,"4,951",-0.57,"2,629",-4.27,614,5.55,505,0.76,763,4.40,207,8.41,232,2.08,"1,459",4.54,524,0.68,174,14.53,224,2.33,302,4.54,99,10.94,136,7.78,"3,492",-2.56,"2,105",-5.43,440,2.39,282,-0.45,460,4.31,108,6.21,95,-5.10
1984M01,"7,376",4.41,"3,390",1.40,"1,468",6.68,549,11.54,"1,161",8.57,428,2.08,379,4.23,"4,672",2.49,"2,093",-1.92,996,6.34,380,9.36,656,8.16,274,0.43,273,4.66,"2,704",7.89,"1,296",7.27,472,7.40,169,16.74,505,9.10,154,5.16,106,3.15,177,-10.97,37,-14.95,32,-21.36,24,-8.18,52,-7.92,17,-17.90,14,38.95,114,-7.90,30,-17.86,25,-7.20,13,-20.42,27,0.89,12,-4.17,8,41.33,62,-16.12,7,0.30,7,-47.89,11,11.53,25,-16.08,6,-36.68,6,36.17,"4,890",0.37,"2,584",-3.03,624,9.08,509,4.33,741,0.44,207,11.08,224,0.85,"1,438",3.61,518,1.74,179,12.47,225,4.07,295,2.51,95,9.67,126,-2.28,"3,451",-0.92,"2,066",-4.16,445,7.78,284,4.53,445,-0.89,112,12.32,98,5.18
1984M02,"7,271",5.19,"3,328",2.12,"1,437",6.11,536,8.88,"1,131",9.47,441,6.70,397,10.43,"4,631",3.54,"2,039",-1.57,987,6.22,375,6.35,657,10.00,285,6.99,288,12.70,"2,640",8.21,"1,289",8.56,450,5.88,161,15.24,475,8.74,155,6.18,108,4.81,206,-16.55,49,-38.39,46,-16.43,26,-0.10,55,-3.46,17,-11.58,13,28.26,134,-20.89,40,-36.76,32,-19.16,15,-18.95,29,0.08,10,-9.71,7,1.57,72,-7.00,9,-44.80,13,-8.95,11,46.73,26,-7.11,7,-14.35,6,95.08,"4,971",-0.37,"2,588",-3.53,637,0.70,533,3.12,748,0.33,208,11.36,257,14.14,"1,461",1.80,523,1.76,197,10.53,234,1.46,281,-7.06,91,8.40,135,7.06,"3,511",-1.25,"2,065",-4.78,440,-3.17,300,4.45,467,5.38,117,13.76,122,23.14
1984M03,"7,214",5.26,"3,312",2.49,"1,403",4.43,522,12.48,"1,111",8.61,459,12.89,407,5.80,"4,614",2.96,"2,063",-1.17,947,2.45,380,11.20,634,6.95,295,13.16,296,7.46,"2,600",9.63,"1,249",9.17,457,8.80,143,16.03,477,10.90,164,12.40,111,1.59,154,-24.89,30,-47.36,33,-38.70,22,-8.57,46,3.18,17,2.90,8,-31.55,97,-31.70,25,-48.12,22,-40.07,12,-29.31,26,9.00,9,-18.16,4,-37.05,57,-9.60,5,-42.97,11,-35.83,10,40.67,20,-3.28,8,41.93,3,-21.86,"5,085",-0.50,"2,613",-4.00,701,3.38,538,1.71,747,1.88,215,-0.38,271,16.40,"1,514",3.38,525,2.21,229,13.77,244,6.75,271,-8.54,100,-0.51,144,16.88,"3,572",-2.06,"2,088",-5.44,472,-1.01,294,-2.13,476,8.94,115,-0.26,127,15.85
1984M04,"7,151",4.78,"3,254",1.83,"1,405",5.66,513,5.49,"1,133",7.99,455,13.75,392,7.41,"4,576",2.75,"2,050",-1.47,941,4.25,369,4.73,647,8.20,290,13.70,280,5.33,"2,575",8.59,"1,205",7.98,464,8.63,144,7.48,486,7.71,165,13.85,112,13.03,146,-19.88,27,-36.21,29,-43.44,19,-5.19,42,-0.59,18,17.75,10,1.04,99,-22.09,23,-34.65,21,-41.62,13,-13.28,24,5.73,10,-2.10,7,0.80,47,-14.83,4,-44.26,8,-47.56,6,17.86,18,-8.00,8,60.04,3,1.60,"5,175",-0.26,"2,658",-2.68,763,4.84,526,-3.24,765,4.97,208,-6.47,254,8.53,"1,562",2.77,545,3.71,253,10.09,231,-1.88,286,-2.73,101,-5.28,146,13.68,"3,612",-1.52,"2,113",-4.20,511,2.42,295,-4.28,478,10.18,107,-7.56,108,2.27
1984M05,"7,202",4.42,"3,244",0.40,"1,387",4.01,517,9.07,"1,184",10.76,458,9.89,411,10.47,"4,609",2.65,"2,032",-1.61,949,4.13,362,7.64,680,7.63,297,8.90,289,6.06,"2,592",7.71,"1,212",3.96,438,3.77,155,12.56,505,15.27,161,11.77,122,22.56,156,-9.21,29,-29.65,33,-17.28,17,18.18,52,-4.93,15,10.65,10,23.89,100,-11.65,22,-30.51,23,-25.39,13,41.75,28,1.10,9,1.18,4,-0.47,56,-4.50,7,-26.97,9,13.12,4,-26.77,24,-11.28,6,29.53,6,50.33,"5,140",-0.26,"2,632",-3.11,771,6.67,529,-1.38,778,5.73,198,-3.99,232,-1.67,"1,546",2.33,538,2.03,252,10.52,231,-3.80,300,7.27,94,-7.75,131,-2.03,"3,594",-1.34,"2,095",-4.34,520,4.91,298,0.59,477,4.78,104,-0.30,101,-1.19
1984M06,"7,308",4.28,"3,321",-0.28,"1,406",5.64,514,6.21,"1,178",11.48,469,11.08,419,9.41,"4,624",2.16,"2,033",-3.45,966,7.08,357,3.91,665,7.74,307,10.70,296,5.63,"2,684",8.14,"1,288",5.17,440,2.62,157,11.84,513,16.73,162,11.81,123,19.76,167,-7.49,29,-11.57,32,-19.28,16,-22.19,57,16.61,20,-10.24,13,-20.75,104,-4.14,22,-13.28,23,-15.40,10,-16.56,29,19.03,13,7.16,7,-5.66,62,-12.62,7,-5.38,10,-27.08,6,-30.89,28,14.20,7,-31.48,5,-34.69,"5,044",-0.29,"2,599",-3.19,778,6.33,496,-1.95,740,5.35,192,-4.59,239,2.67,"1,537",2.99,546,3.69,257,6.94,232,2.70,275,3.76,95,-6.20,132,-0.96,"3,506",-1.66,"2,054",-4.86,521,6.03,264,-5.71,465,6.30,96,-2.95,107,7.56
1984M07,"7,416",3.89,"3,349",0.55,"1,423",5.49,540,7.50,"1,223",10.57,476,7.93,405,-0.98,"4,705",2.37,"2,064",-1.88,973,4.94,372,5.99,700,10.05,314,10.54,283,-4.12,"2,710",6.65,"1,285",4.72,451,6.71,168,11.01,523,11.27,162,3.20,122,7.15,192,-9.46,30,1.91,36,-26.44,19,-30.78,63,12.91,23,-20.86,20,-0.87,115,-7.50,24,7.52,25,-29.37,14,-18.65,30,12.19,13,2.88,9,-10.64,77,-12.23,6,-15.43,11,-18.83,6,-48.37,34,13.57,10,-39.61,11,9.36,"4,937",0.40,"2,639",-1.24,756,2.23,496,2.07,648,3.25,172,-2.81,226,5.12,"1,459",2.47,554,4.18,243,-0.82,226,3.77,221,-0.22,85,-0.81,131,6.47,"3,478",-0.44,"2,085",-2.59,514,3.73,270,0.69,428,5.13,87,-4.70,95,3.30
1984M08,"7,330",1.99,"3,262",-0.99,"1,398",0.47,532,6.40,"1,224",7.42,480,10.74,433,1.50,"4,686",1.36,"2,042",-1.97,955,1.40,367,4.79,708,4.96,306,14.77,308,0.47,"2,643",3.13,"1,220",0.69,443,-1.49,165,10.15,516,10.97,175,4.34,124,4.14,228,5.95,38,4.81,50,2.41,26,15.16,66,3.43,24,-1.30,23,24.15,139,7.68,31,-4.09,37,10.65,15,14.01,33,24.48,12,-8.55,10,3.82,89,3.38,7,75.86,13,-15.86,11,16.82,34,-11.24,12,6.96,13,47.08,"5,012",2.38,"2,660",0.15,617,6.05,553,2.34,727,4.90,208,12.40,248,3.31,"1,466",4.32,543,3.74,164,3.16,251,4.89,257,0.80,102,10.96,149,9.03,"3,546",1.60,"2,117",-0.73,452,7.14,302,0.31,469,7.30,106,13.82,99,-4.22
1984M09,"7,293",2.45,"3,237",-0.87,"1,408",1.34,519,0.36,"1,221",10.32,489,12.14,419,3.73,"4,672",1.66,"2,052",-2.05,960,2.24,356,-1.01,699,9.01,310,13.19,293,2.75,"2,621",3.89,"1,184",1.25,448,-0.54,163,3.51,522,12.13,179,10.36,126,6.10,228,15.18,39,19.38,49,50.27,25,2.30,64,0.75,29,15.86,22,11.31,140,14.31,30,0.52,36,49.49,14,6.06,32,4.71,15,10.72,14,14.50,88,16.59,9,187.65,13,52.48,11,-1.91,32,-2.93,14,22.05,8,6.38,"5,082",1.47,"2,692",-0.77,588,7.84,542,0.31,777,4.07,216,10.74,266,-0.41,"1,497",3.09,538,1.17,155,8.50,239,4.20,296,1.58,111,9.97,158,1.43,"3,585",0.81,"2,154",-1.24,433,7.61,303,-2.56,481,5.66,104,11.57,109,-2.97
1984M10,"7,324",1.94,"3,272",-1.63,"1,414",4.03,513,-0.30,"1,212",8.24,487,6.55,426,4.55,"4,700",1.56,"2,062",-2.66,978,5.03,363,0.41,687,6.97,311,7.75,300,4.55,"2,623",2.64,"1,210",0.16,437,1.87,150,-1.99,525,9.96,176,4.47,125,4.55,209,1.15,43,23.53,41,10.38,24,-7.45,63,-5.46,24,-8.20,13,-12.78,137,9.10,32,9.11,30,25.09,16,30.47,33,2.80,15,-14.36,9,5.86,72,-11.15,11,102.50,10,-17.99,8,-40.83,30,-13.08,8,5.98,4,-39.19,"5,101",2.89,"2,655",0.22,626,10.29,546,2.88,784,3.49,218,7.16,272,9.12,"1,489",4.17,532,3.93,159,9.01,237,1.15,297,2.18,110,10.41,153,4.75,"3,613",2.37,"2,123",-0.66,467,10.74,309,4.26,488,4.31,108,4.02,119,15.32
1984M11,"7,387",0.51,"3,279",-5.24,"1,442",1.46,505,0.87,"1,231",9.01,487,9.62,442,12.66,"4,715",1.21,"2,038",-4.48,986,2.62,354,0.35,705,10.54,314,8.48,319,11.80,"2,672",-0.68,"1,242",-6.47,456,-0.96,151,2.11,527,7.03,173,11.74,123,14.93,170,-3.24,27,-14.20,37,7.45,22,-4.31,45,-17.34,23,17.30,16,23.86,111,0.68,21,-22.44,26,1.79,14,22.98,21,-16.46,17,31.21,11,50.45,59,-9.78,6,36.84,11,24.87,7,-33.21,24,-18.09,7,-7.34,5,-12.18,"5,103",5.14,"2,613",1.79,625,6.79,542,7.05,803,7.42,240,20.53,281,12.76,"1,513",5.95,535,5.05,173,6.68,242,3.94,297,4.25,113,23.39,153,3.82,"3,591",4.80,"2,078",0.98,452,6.84,300,9.70,506,9.38,127,18.09,128,25.67
1984M12,"7,425",1.72,"3,266",-3.59,"1,477",3.43,514,0.64,"1,247",7.34,497,15.74,424,11.01,"4,731",1.83,"2,024",-4.12,"1,001",2.56,349,-0.43,722,9.84,324,18.35,311,12.13,"2,694",1.53,"1,242",-2.72,476,5.32,164,3.01,525,4.08,173,11.15,114,8.06,168,-1.40,28,-15.02,35,-5.77,22,7.28,46,-7.99,20,26.59,15,25.12,107,-3.92,23,-15.06,25,-10.13,12,14.13,22,-21.60,14,34.50,11,52.90,61,3.32,5,-14.82,10,7.36,10,-0.20,25,8.43,7,13.13,5,-10.35,"5,089",2.79,"2,605",-0.92,617,0.50,537,6.23,844,10.67,226,8.87,260,12.19,"1,510",3.50,542,3.52,173,-0.43,238,6.27,308,1.79,104,5.10,145,6.50,"3,579",2.50,"2,063",-2.03,444,0.86,299,6.19,536,16.51,122,12.31,115,20.32
1985M01,"7,539",2.21,"3,289",-2.97,"1,473",0.34,558,1.62,"1,266",9.06,503,17.47,449,18.46,"4,755",1.77,"2,008",-4.05,998,0.24,389,2.43,727,10.93,313,14.06,319,16.80,"2,784",2.97,"1,280",-1.23,475,0.55,169,-0.19,539,6.63,190,23.54,130,22.73,156,-11.63,28,-23.85,35,7.73,22,-9.36,45,-13.38,16,-9.48,11,-23.73,91,-20.48,24,-21.89,22,-11.47,13,-2.15,19,-29.47,8,-33.78,6,-22.41,65,4.69,5,-32.27,13,71.80,9,-17.65,26,4.58,8,40.84,5,-25.34,"5,008",2.42,"2,512",-2.79,647,3.73,535,5.05,816,10.21,235,13.34,262,16.99,"1,513",5.19,536,3.41,177,-0.94,240,6.97,303,2.59,110,15.52,147,16.27,"3,495",1.26,"1,976",-4.34,470,5.60,294,3.53,513,15.25,125,11.48,116,17.92
1985M02,"7,501",3.17,"3,308",-0.62,"1,474",2.52,552,2.91,"1,235",9.16,501,13.69,432,8.90,"4,753",2.62,"2,030",-0.45,"1,007",2.03,389,3.72,702,6.97,317,10.99,308,6.69,"2,749",4.13,"1,278",-0.89,466,3.57,163,1.02,533,12.18,184,18.67,124,14.77,165,-20.04,33,-32.45,41,-10.65,21,-18.84,45,-18.31,13,-24.92,12,-9.75,104,-22.46,25,-37.69,29,-9.80,12,-20.51,24,-17.19,6,-43.16,8,8.88,61,-15.51,8,-9.01,12,-12.73,9,-16.54,21,-19.56,7,3.62,4,-34.02,"5,072",2.02,"2,588",-0.02,672,5.45,520,-2.44,795,6.31,220,5.89,277,7.69,"1,520",4.06,553,5.75,195,-1.19,238,1.83,288,2.40,92,1.84,154,14.02,"3,552",1.17,"2,034",-1.48,477,8.43,282,-5.77,507,8.67,128,9.03,123,0.69
1985M03,"7,335",1.67,"3,234",-2.37,"1,462",4.18,528,1.17,"1,192",7.35,491,7.05,427,5.01,"4,668",1.17,"2,013",-2.44,995,5.05,368,-3.02,677,6.86,317,7.37,299,0.90,"2,667",2.57,"1,221",-2.25,467,2.36,160,12.35,515,8.01,175,6.47,129,15.99,187,21.48,44,46.99,45,37.31,20,-7.08,48,3.61,18,6.23,13,76.39,123,26.34,33,33.17,31,44.45,13,14.06,25,-1.19,11,23.37,9,96.40,65,13.23,10,120.12,14,23.28,7,-32.29,22,9.62,7,-12.08,5,47.97,"5,248",3.20,"2,655",1.62,739,5.43,527,-2.03,832,11.36,216,0.17,279,2.95,"1,604",5.95,569,8.39,231,0.65,238,-2.46,313,15.86,95,-5.44,157,9.07,"3,645",2.03,"2,086",-0.08,508,7.75,289,-1.67,518,8.81,121,5.04,122,-4.00
