期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
2009M01,97.09,-9.38,71.77,5.68,73.82,9.93,103.09,22.06,60.23,-34.10,59.43,-34.82,71.48,-23.15,64.31,-48.79,56.24,-37.30,105.69,3.47,102.69,-0.50,80.97,-13.33,81.42,-15.03,78.34,-1.61,83.87,-9.62,83.87,-9.62,84.72,-1.03,78.60,-2.78,69.14,-17.77,102.41,3.26,100.98,7.64,89.99,5.61,92.34,-3.65,92.34,-3.65,89.99,-12.51,94.42,-8.11,88.94,-13.64,63.13,-33.90,103.00,-13.66,111.25,3.44,117.42,3.22,114.19,-5.17,111.37,-4.18,115.31,-5.56,104.05,7.84,104.05,7.84,110.86,-13.53,110.89,-13.82,108.93,8.98,106.03,12.09
2009M02,98.96,-5.84,72.93,7.12,75.02,10.85,109.50,28.91,61.74,-31.82,60.99,-32.41,74.71,-17.66,62.76,-51.19,60.32,-30.71,107.49,6.43,105.21,4.62,83.09,-10.31,84.19,-11.50,76.77,-2.00,85.05,-9.48,85.05,-9.48,87.23,3.59,81.83,3.91,71.28,-14.09,104.27,7.04,103.38,11.15,92.58,9.72,92.83,-0.36,92.83,-0.36,88.67,-13.89,89.57,-14.04,90.14,-11.62,63.85,-33.53,99.87,-15.53,114.17,8.59,120.95,8.91,116.66,-0.44,115.01,1.33,117.32,-1.10,104.14,10.08,104.14,10.08,114.02,-9.01,114.05,-9.30,111.83,15.48,108.37,16.92
2009M03,98.16,-4.67,71.22,3.91,72.80,6.28,109.33,29.37,57.69,-37.55,56.86,-38.30,75.54,-16.24,61.39,-52.40,61.95,-28.76,107.26,7.93,103.91,5.02,84.28,-8.15,85.60,-9.21,76.64,-0.91,84.99,-10.98,84.99,-10.98,87.39,5.38,81.78,5.21,71.54,-12.20,103.75,8.15,104.11,13.60,93.39,12.45,91.10,-1.34,91.10,-1.34,87.52,-15.33,86.86,-17.12,88.59,-13.96,66.45,-32.03,97.34,-17.96,114.49,12.01,119.46,11.13,115.99,2.68,113.22,2.30,117.10,2.83,102.63,11.23,102.63,11.23,112.44,-7.07,112.44,-7.40,109.98,16.52,104.12,14.22
2009M04,97.33,-6.18,71.41,4.17,74.35,8.57,107.32,26.38,60.43,-38.91,59.70,-39.54,77.38,-14.70,63.75,-49.72,65.60,-25.46,105.87,5.71,101.97,4.67,85.17,-7.78,86.68,-8.45,76.44,-3.25,83.58,-14.84,83.58,-14.84,86.40,5.42,80.83,5.56,73.50,-7.70,101.88,6.77,100.35,10.26,92.00,11.70,89.36,-3.90,89.36,-3.90,85.11,-20.13,82.15,-26.14,86.22,-16.13,70.25,-29.60,96.62,-21.49,110.54,8.30,114.88,6.70,114.58,1.88,112.99,1.80,115.21,1.90,100.99,8.66,100.99,8.66,109.85,-8.96,109.85,-9.29,108.41,15.26,103.18,13.02
2009M05,95.39,-10.13,70.66,-4.32,74.25,-1.67,104.73,22.32,61.25,-45.42,60.59,-46.00,78.90,-14.82,65.20,-46.04,69.06,-23.65,103.35,1.78,98.88,0.83,82.64,-13.17,84.01,-13.78,74.81,-8.89,81.77,-18.71,81.77,-18.71,85.84,4.01,81.10,5.71,74.68,-6.28,99.94,4.56,98.86,6.29,89.91,8.17,87.94,-6.92,87.94,-6.92,82.27,-26.09,75.76,-37.59,85.92,-16.99,71.84,-29.02,96.16,-21.43,108.18,5.21,111.36,2.17,112.03,-0.66,110.76,-0.33,112.54,-0.80,100.09,6.73,100.09,6.73,105.79,-12.04,105.76,-12.37,103.81,5.89,101.12,9.05
2009M06,96.17,-9.89,70.09,-9.27,73.97,-7.39,103.43,18.87,67.12,-45.58,66.56,-46.11,78.39,-18.54,72.20,-36.86,67.93,-29.13,103.93,2.37,99.56,1.43,83.91,-15.29,85.56,-15.55,74.37,-13.51,82.56,-16.80,82.56,-16.80,85.84,3.73,80.32,4.79,76.38,-5.41,99.68,5.26,99.34,5.32,89.63,7.96,88.27,-4.98,88.27,-4.98,84.09,-24.07,77.98,-35.50,88.36,-14.74,73.55,-25.72,96.59,-21.43,108.02,5.87,110.20,0.45,111.82,0.52,110.63,0.64,112.30,0.48,99.87,7.08,99.87,7.08,107.60,-7.98,107.60,-8.27,103.17,4.62,100.14,5.58
2009M07,97.22,-9.34,71.49,-10.19,75.38,-9.19,104.48,17.64,67.45,-47.97,66.92,-48.47,80.73,-19.53,80.01,-28.29,71.41,-29.36,104.61,0.93,99.41,-0.40,85.49,-16.28,87.29,-15.33,75.16,-22.11,85.25,-12.47,85.25,-12.47,87.97,5.03,84.76,9.54,78.69,-4.34,99.78,5.24,100.18,3.17,89.81,7.72,89.29,-4.02,89.29,-4.02,86.98,-22.07,82.77,-32.81,89.96,-12.32,76.48,-23.05,95.85,-21.45,108.44,3.99,109.21,-1.12,111.75,1.56,111.20,1.85,111.98,1.46,100.75,7.22,100.75,7.22,109.65,-2.88,109.68,-3.12,103.59,4.52,100.58,5.03
2009M08,98.83,-7.72,71.53,-10.72,75.06,-9.94,104.32,14.41,71.71,-39.33,71.27,-39.71,83.07,-15.78,84.11,-24.53,75.12,-22.73,103.23,-3.21,99.37,-2.85,86.54,-15.76,88.22,-14.47,76.85,-23.46,87.99,-11.37,87.99,-11.37,88.29,2.69,85.57,6.05,79.91,-4.36,99.10,1.55,99.03,0.76,89.97,5.54,89.18,-6.43,89.18,-6.43,91.32,-20.55,88.79,-31.28,94.05,-9.77,81.97,-17.58,96.68,-22.79,108.08,1.45,107.22,-4.52,112.66,1.34,112.38,2.70,112.78,0.82,100.67,5.22,100.67,5.22,110.61,3.06,110.67,2.95,103.14,1.42,100.16,2.00
2009M09,99.20,-7.70,73.13,-11.16,76.70,-10.46,103.81,11.10,71.54,-35.12,71.10,-35.44,82.01,-13.46,83.73,-22.75,73.20,-18.90,103.75,-4.85,100.04,-3.44,86.05,-14.85,87.27,-13.65,79.04,-21.79,90.75,-8.96,90.75,-8.96,88.39,0.94,85.63,3.82,80.07,-5.05,98.94,-0.88,100.14,0.17,89.68,3.29,89.59,-6.69,89.59,-6.69,93.53,-19.23,92.40,-29.45,93.53,-11.05,86.79,-11.18,97.89,-21.51,107.67,-1.03,106.49,-7.46,112.78,-0.48,110.76,-1.09,113.59,-0.24,101.22,4.63,101.22,4.63,112.22,2.35,112.31,2.27,102.74,-2.05,99.89,-2.16
2009M10,98.26,-6.99,73.39,-10.61,76.99,-9.75,102.26,-0.48,69.88,-29.66,69.45,-29.86,79.84,-8.43,89.22,-13.54,70.49,-9.92,102.39,-6.18,97.80,-6.29,85.03,-9.94,86.23,-7.68,78.11,-22.03,91.90,-5.86,91.90,-5.86,88.93,0.40,88.17,3.28,79.00,-3.53,98.18,-3.59,99.75,-0.53,89.42,1.50,89.67,-7.57,89.67,-7.57,92.73,-16.86,91.13,-27.87,93.00,-9.76,86.31,-1.05,96.51,-19.66,107.32,-3.04,106.56,-8.80,111.83,-2.40,109.98,-1.84,112.57,-2.61,102.26,4.08,102.26,4.08,109.94,0.17,110.01,0.18,101.91,-5.13,99.18,-5.39
2009M11,99.11,-1.78,76.74,-2.02,78.94,-2.76,102.29,-1.74,75.96,-2.99,75.61,-2.66,82.50,9.77,95.04,8.67,74.42,23.85,102.28,-6.64,97.96,-6.07,86.04,-1.07,87.51,1.04,77.54,-12.93,93.49,2.53,93.49,2.53,90.38,4.03,90.51,10.30,81.98,7.78,98.52,-4.00,100.07,-0.59,89.62,0.73,89.02,-9.10,89.02,-9.10,93.13,-8.04,91.31,-17.52,92.11,-4.81,88.74,17.91,97.84,-13.79,107.39,-4.08,106.57,-9.72,111.70,-2.17,110.55,0.30,112.16,-3.12,100.76,-0.80,100.76,-0.80,109.77,0.49,109.83,0.53,101.96,-6.23,99.26,-6.50
2009M12,99.38,1.48,75.07,-5.56,77.30,-6.51,104.66,0.35,75.76,23.83,75.42,24.99,86.72,21.75,100.09,56.17,80.68,46.74,102.96,-3.76,98.04,-5.95,88.71,7.24,90.43,9.25,78.83,-4.39,93.39,9.00,93.39,9.00,91.29,7.08,92.22,15.45,84.48,18.80,98.02,-4.22,99.33,-1.47,89.85,0.92,89.23,-5.64,89.23,-5.64,93.07,-0.93,90.07,-9.17,92.58,-0.40,90.57,34.20,100.35,-7.30,107.15,-4.73,105.13,-9.92,111.16,-2.49,109.43,-0.97,111.85,-3.08,100.06,-5.10,100.06,-5.10,109.16,-1.23,109.22,-1.21,101.83,-6.57,99.14,-6.90
2010M01,99.30,2.28,74.40,3.66,76.65,3.83,103.01,-0.08,78.93,31.05,78.64,32.32,88.79,24.22,103.16,60.41,84.07,49.48,100.91,-4.52,97.95,-4.62,90.79,12.13,92.59,13.72,80.40,2.63,96.75,15.36,96.75,15.36,91.14,7.58,90.99,15.76,86.30,24.82,97.11,-5.18,99.84,-1.13,89.34,-0.72,89.86,-2.69,89.86,-2.69,93.51,3.91,89.93,-4.76,93.98,5.67,92.60,46.68,101.28,-1.67,105.05,-5.57,103.83,-11.57,109.71,-3.92,107.89,-3.12,110.44,-4.22,98.93,-4.92,98.93,-4.92,108.15,-2.44,108.21,-2.42,100.79,-7.47,98.00,-7.57
2010M02,100.04,1.09,75.93,4.11,77.89,3.83,103.93,-5.09,77.69,25.83,77.40,26.91,90.51,21.15,106.46,69.63,86.46,43.34,101.27,-5.79,98.51,-6.37,92.40,11.20,94.12,11.79,82.53,7.50,102.99,21.09,102.99,21.09,92.01,5.48,92.38,12.89,87.68,23.01,97.56,-6.44,100.32,-2.96,89.37,-3.47,93.06,0.25,93.06,0.25,95.23,7.40,93.26,4.12,94.16,4.46,93.28,46.09,102.12,2.25,105.34,-7.73,105.63,-12.67,109.97,-5.73,108.03,-6.07,110.75,-5.60,97.89,-6.00,97.89,-6.00,109.97,-3.55,110.05,-3.51,101.38,-9.34,98.55,-9.06
2010M03,100.43,2.31,77.63,9.00,79.84,9.67,102.79,-5.98,79.39,37.61,79.13,39.17,91.85,21.59,108.33,76.46,88.55,42.94,101.46,-5.41,98.38,-5.32,92.92,10.25,94.44,10.33,84.13,9.77,105.79,24.47,105.79,24.47,91.82,5.07,91.74,12.18,88.70,23.99,98.25,-5.30,99.93,-4.02,88.96,-4.74,96.49,5.92,96.49,5.92,97.19,11.05,95.74,10.22,98.63,11.33,92.97,39.91,103.37,6.19,104.65,-8.59,105.11,-12.01,109.59,-5.52,107.25,-5.27,110.53,-5.61,98.69,-3.84,98.69,-3.84,109.27,-2.82,109.35,-2.75,100.75,-8.39,97.98,-5.90
2010M04,100.24,2.99,76.87,7.65,77.55,4.30,101.78,-5.16,81.74,35.26,81.53,36.57,92.47,19.50,98.38,54.32,89.66,36.68,100.98,-4.62,98.62,-3.29,93.45,9.72,94.98,9.58,84.63,10.71,106.57,27.51,106.57,27.51,91.74,6.18,91.14,12.76,89.93,22.35,98.96,-2.87,99.73,-0.62,89.11,-3.14,98.60,10.34,98.60,10.34,99.47,16.87,99.77,21.45,99.26,15.12,95.64,36.14,104.91,8.58,103.22,-6.62,105.32,-8.32,108.40,-5.39,106.66,-5.60,109.09,-5.31,97.68,-3.28,97.68,-3.28,106.36,-3.18,106.41,-3.13,99.62,-8.11,96.90,-6.09
2010M05,101.29,6.19,81.09,14.76,81.73,10.07,102.82,-1.82,81.39,32.88,81.16,33.95,93.42,18.40,101.81,56.15,90.50,31.05,101.39,-1.90,100.16,1.29,94.06,13.82,95.26,13.39,87.15,16.50,105.57,29.11,105.57,29.11,93.31,8.70,93.41,15.18,92.41,23.74,98.86,-1.08,100.01,1.16,90.59,0.76,104.33,18.64,104.33,18.64,102.71,24.84,106.61,40.72,101.10,17.67,95.25,32.59,103.64,7.78,104.15,-3.73,105.22,-5.51,108.82,-2.87,106.67,-3.69,109.68,-2.54,97.30,-2.79,97.30,-2.79,108.68,2.73,108.75,2.83,101.44,-2.28,99.44,-1.66
2010M06,101.26,5.29,82.24,17.33,83.30,12.61,104.62,1.15,77.82,15.94,77.52,16.47,91.22,16.37,95.71,32.56,86.49,27.32,102.58,-1.30,101.38,1.83,94.50,12.62,95.80,11.97,87.07,17.08,103.64,25.53,103.64,25.53,93.81,9.28,92.88,15.64,93.16,21.97,100.50,0.82,101.02,1.69,91.83,2.45,109.63,24.20,109.63,24.20,102.03,21.33,106.36,36.39,99.85,13.00,92.86,26.25,103.78,7.44,105.36,-2.46,106.69,-3.19,109.41,-2.16,107.45,-2.87,110.19,-1.88,98.55,-1.32,98.55,-1.32,109.45,1.72,109.51,1.78,102.51,-0.64,100.44,0.30
2010M07,100.62,3.50,84.51,18.21,86.05,14.15,103.86,-0.59,76.19,12.96,75.88,13.39,89.97,11.45,94.72,18.39,84.64,18.53,102.86,-1.67,100.68,1.28,93.76,9.67,94.73,8.52,88.18,17.32,102.68,20.45,102.68,20.45,93.84,6.67,93.88,10.76,91.22,15.92,100.79,1.01,101.80,1.62,90.61,0.89,112.57,26.07,112.57,26.07,100.57,15.62,104.02,25.67,99.23,10.30,91.13,19.16,101.78,6.19,105.31,-2.89,107.98,-1.13,108.95,-2.51,107.48,-3.35,109.54,-2.18,100.34,-0.41,100.34,-0.41,108.21,-1.31,108.25,-1.30,102.33,-1.22,100.35,-0.23
2010M08,100.51,1.70,84.36,17.94,85.62,14.07,103.15,-1.12,78.43,9.37,78.13,9.63,90.63,9.10,94.06,11.83,85.89,14.34,102.16,-1.04,100.27,0.91,94.06,8.69,95.41,8.15,86.34,12.35,102.47,16.46,102.47,16.46,93.31,5.69,93.54,9.31,89.99,12.61,99.86,0.77,101.18,2.17,90.29,0.36,111.96,25.54,111.96,25.54,100.22,9.75,101.23,14.01,101.49,7.91,93.19,13.69,101.80,5.30,104.68,-3.15,107.11,-0.10,108.32,-3.85,106.79,-4.97,108.93,-3.41,99.86,-0.80,99.86,-0.80,108.17,-2.21,108.22,-2.21,102.63,-0.49,99.87,-0.29
2010M09,100.40,1.21,83.88,14.70,85.21,11.10,103.71,-0.10,77.45,8.26,77.14,8.50,92.55,12.85,98.16,17.23,88.76,21.26,101.10,-2.55,101.03,0.99,94.83,10.20,96.38,10.44,85.89,8.67,103.12,13.63,103.12,13.63,93.20,5.44,94.61,10.49,87.72,9.55,98.46,-0.49,99.98,-0.16,90.29,0.68,109.31,22.01,109.31,22.01,100.54,7.49,100.61,8.89,101.96,9.01,95.87,10.46,102.56,4.77,104.24,-3.19,106.38,-0.10,107.68,-4.52,105.86,-4.42,108.41,-4.56,100.34,-0.87,100.34,-0.87,108.39,-3.41,108.46,-3.43,102.17,-0.55,99.49,-0.40
2010M10,98.85,0.60,81.48,11.02,82.98,7.78,100.88,-1.35,79.20,13.34,78.95,13.68,95.06,19.06,100.17,12.27,93.70,32.93,98.27,-4.02,98.98,1.21,94.36,10.97,96.19,11.55,83.87,7.37,100.47,9.33,100.47,9.33,92.81,4.36,92.69,5.13,90.65,14.75,95.59,-2.64,97.38,-2.38,89.42,0.00,100.43,12.00,100.43,12.00,99.91,7.74,99.61,9.31,101.15,8.76,97.70,13.20,100.00,3.62,102.01,-4.95,103.66,-2.72,104.31,-6.72,102.57,-6.74,105.01,-6.72,100.34,-1.88,100.34,-1.88,105.65,-3.90,105.72,-3.90,100.18,-1.70,98.67,-0.51
2010M11,98.25,-0.87,82.47,7.47,83.02,5.17,99.65,-2.58,80.87,6.46,80.66,6.68,97.21,17.83,100.96,6.23,97.09,30.46,97.70,-4.48,98.10,0.14,95.00,10.41,96.89,10.72,84.18,8.56,99.27,6.18,99.27,6.18,95.90,6.11,96.65,6.78,97.30,18.69,95.77,-2.79,97.70,-2.37,91.18,1.74,97.59,9.63,97.59,9.63,99.04,6.35,97.60,6.89,101.24,9.91,98.34,10.82,99.05,1.24,100.25,-6.65,102.15,-4.15,102.53,-8.21,100.97,-8.67,103.16,-8.02,98.93,-1.82,98.93,-1.82,102.31,-6.80,102.36,-6.80,98.76,-3.14,97.07,-2.21
2010M12,97.67,-1.72,84.42,12.46,83.62,8.18,98.96,-5.45,83.88,10.72,83.73,11.02,95.71,10.37,104.38,4.29,95.00,17.75,96.76,-6.02,98.34,0.31,95.25,7.37,97.14,7.42,84.40,7.07,100.72,7.85,100.72,7.85,97.41,6.70,99.84,8.26,98.36,16.43,96.61,-1.44,96.84,-2.51,91.94,2.33,96.81,8.49,96.81,8.49,98.72,6.07,96.27,6.88,101.37,9.49,100.12,10.54,99.29,-1.06,98.74,-7.85,101.48,-3.47,100.93,-9.20,99.73,-8.86,101.42,-9.32,98.23,-1.83,98.23,-1.83,100.28,-8.13,100.32,-8.15,97.40,-4.35,95.70,-3.47
2011M01,96.43,-2.89,83.40,12.10,82.42,7.53,96.28,-6.53,84.81,7.45,84.68,7.68,97.88,10.24,103.15,-0.01,98.45,17.10,95.02,-5.84,98.11,0.16,95.33,5.00,96.98,4.74,85.82,6.74,100.29,3.66,100.29,3.66,96.30,5.66,97.39,7.03,96.88,12.26,94.86,-2.32,96.55,-3.30,93.49,4.65,95.16,5.90,95.16,5.90,97.94,4.74,95.08,5.73,101.00,7.47,101.49,9.60,97.23,-4.00,96.55,-8.09,98.43,-5.20,98.48,-10.24,97.50,-9.63,98.87,-10.48,97.45,-1.50,97.45,-1.50,97.58,-9.77,97.61,-9.80,95.71,-5.04,94.43,-3.64
2011M02,98.68,-1.36,87.61,15.38,86.30,10.80,98.25,-5.47,90.84,16.93,90.75,17.25,102.25,12.97,104.55,-1.79,105.04,21.49,96.59,-4.62,97.96,-0.56,98.32,6.41,99.98,6.23,88.75,7.54,101.81,-1.15,101.81,-1.15,99.86,8.53,100.47,8.76,105.55,20.38,96.00,-1.60,96.69,-3.62,95.89,7.30,99.50,6.92,99.50,6.92,101.03,6.09,99.05,6.21,102.71,9.08,105.67,13.28,100.21,-1.87,97.35,-7.58,99.91,-5.42,99.26,-9.74,98.52,-8.80,99.55,-10.11,98.43,0.55,98.43,0.55,98.48,-10.45,98.52,-10.48,97.60,-3.73,96.06,-2.53
2011M03,101.00,0.57,90.05,16.00,89.10,11.60,99.46,-3.24,101.17,27.43,101.19,27.88,105.29,14.63,106.07,-2.09,108.97,23.06,96.90,-4.49,99.22,0.85,100.97,8.66,102.40,8.43,92.72,10.21,103.34,-2.32,103.34,-2.32,102.16,11.26,101.86,11.03,110.80,24.92,97.04,-1.23,97.89,-2.04,99.30,11.62,105.21,9.04,105.21,9.04,103.34,6.33,103.36,7.96,103.48,4.92,106.17,14.20,101.73,-1.59,98.08,-6.28,101.37,-3.56,100.03,-8.72,99.61,-7.12,100.20,-9.35,100.06,1.39,100.06,1.39,100.31,-8.20,100.37,-8.21,98.81,-1.93,97.78,-0.20
2011M04,100.35,0.11,90.81,18.13,90.05,16.12,98.66,-3.07,106.49,30.28,106.61,30.76,103.53,11.96,98.91,0.54,106.71,19.02,96.57,-4.37,98.56,-0.06,101.09,8.18,101.87,7.25,96.62,14.17,102.75,-3.58,102.75,-3.58,101.01,10.10,99.93,9.64,108.79,20.97,96.47,-2.52,97.32,-2.42,98.32,10.34,105.80,7.30,105.80,7.30,102.90,3.45,104.58,4.82,101.77,2.53,103.67,8.40,102.53,-2.27,96.58,-6.43,100.30,-4.77,98.67,-8.98,99.05,-7.13,98.52,-9.69,99.46,1.82,99.46,1.82,97.29,-8.53,97.28,-8.58,96.90,-2.73,95.88,-1.05
2011M05,99.49,-1.78,99.94,23.25,100.36,22.79,97.88,-4.80,102.56,26.01,102.64,26.47,100.89,8.00,99.45,-2.32,102.63,13.40,96.61,-4.71,98.01,-2.15,100.95,7.33,101.32,6.36,98.82,13.39,100.83,-4.49,100.83,-4.49,100.85,8.08,103.99,11.33,101.68,10.03,96.86,-2.02,96.64,-3.37,98.46,8.69,105.38,1.01,105.38,1.01,102.21,-0.49,104.63,-1.86,101.44,0.34,100.89,5.92,100.19,-3.33,95.80,-8.02,99.53,-5.41,97.87,-10.06,98.44,-7.72,97.64,-10.98,98.15,0.87,98.15,0.87,97.09,-10.66,97.08,-10.73,97.11,-4.27,97.22,-2.23
2011M06,99.18,-2.05,100.19,21.83,100.35,20.47,98.18,-6.16,101.39,30.29,101.46,30.88,100.30,9.95,96.32,0.64,101.20,17.01,97.56,-4.89,98.98,-2.37,99.52,5.31,99.28,3.63,100.95,15.94,100.28,-3.24,100.28,-3.24,98.79,5.31,97.78,5.28,99.86,7.19,98.77,-1.72,98.81,-2.19,98.30,7.05,102.58,-6.43,102.58,-6.43,100.69,-1.31,102.65,-3.49,100.11,0.26,98.82,6.42,101.23,-2.46,96.11,-8.78,98.79,-7.40,98.14,-10.30,98.46,-8.37,98.01,-11.05,98.60,0.05,98.60,0.05,99.12,-9.44,99.13,-9.48,97.43,-4.96,97.56,-2.87
2011M07,99.17,-1.44,101.46,20.06,101.59,18.06,98.18,-5.47,100.33,31.68,100.35,32.25,98.36,9.33,96.90,2.30,98.00,15.78,99.65,-3.12,98.68,-1.99,100.59,7.28,99.47,5.00,107.03,21.38,98.75,-3.83,98.75,-3.83,99.10,5.61,97.36,3.71,98.94,8.46,101.31,0.52,100.55,-1.23,99.99,10.35,98.92,-12.13,98.92,-12.13,99.48,-1.08,99.18,-4.65,99.44,0.21,100.13,9.88,100.51,-1.25,100.05,-4.99,98.01,-9.23,98.62,-9.48,98.63,-8.23,98.62,-9.97,99.02,-1.32,99.02,-1.32,98.90,-8.60,98.89,-8.65,99.46,-2.80,99.73,-0.62
2011M08,99.75,-0.76,104.98,24.44,105.27,22.95,98.80,-4.22,99.42,26.76,99.40,27.22,100.64,11.04,104.54,11.14,100.85,17.42,100.50,-1.62,99.83,-0.44,101.81,8.24,100.53,5.37,109.19,26.47,98.15,-4.22,98.15,-4.22,99.40,6.53,98.34,5.13,97.48,8.32,101.91,2.05,102.31,1.12,100.12,10.89,98.61,-11.92,98.61,-11.92,99.29,-0.93,98.86,-2.34,98.66,-2.79,100.87,8.24,99.01,-2.74,100.57,-3.93,98.10,-8.41,99.11,-8.50,98.66,-7.61,99.29,-8.85,99.79,-0.07,99.79,-0.07,100.40,-7.18,100.40,-7.23,100.00,-2.56,100.34,0.47
2011M09,101.66,1.26,107.75,28.46,108.03,26.78,102.16,-1.49,102.33,32.12,102.31,32.63,101.65,9.83,102.83,4.76,101.20,14.02,103.79,2.66,101.61,0.57,102.83,8.44,101.35,5.16,111.34,29.63,99.63,-3.38,99.63,-3.38,100.83,8.19,101.51,7.29,98.13,11.87,104.17,5.80,101.55,1.57,102.21,13.20,99.37,-9.09,99.37,-9.09,100.36,-0.18,100.95,0.34,98.68,-3.22,99.77,4.07,100.54,-1.97,103.28,-0.92,100.38,-5.64,101.55,-5.69,101.45,-4.17,101.59,-6.29,101.41,1.07,101.41,1.07,101.90,-5.99,101.88,-6.07,102.57,0.39,102.93,3.46
2011M10,102.37,3.56,109.73,34.67,109.92,32.47,104.09,3.18,101.89,28.65,101.86,29.02,100.75,5.99,101.26,1.09,98.69,5.33,105.91,7.77,104.04,5.11,101.98,8.08,101.25,5.26,106.17,26.59,99.23,-1.23,99.23,-1.23,102.73,10.69,104.05,12.26,98.62,8.79,104.72,9.55,106.19,9.05,103.39,15.62,98.62,-1.80,98.62,-1.80,99.94,0.03,100.37,0.76,99.49,-1.64,96.59,-1.14,100.64,0.64,105.35,3.27,102.48,-1.14,102.96,-1.29,103.47,0.88,102.76,-2.14,102.62,2.27,102.62,2.27,103.49,-2.04,103.47,-2.13,104.86,4.67,106.11,7.54
2011M11,101.34,3.14,111.86,35.64,112.47,35.47,103.96,4.33,105.64,30.63,105.65,30.98,94.89,-2.39,93.83,-7.06,89.91,-7.40,105.92,8.41,103.22,5.22,99.06,4.27,98.76,1.93,100.77,19.71,98.27,-1.01,98.27,-1.01,100.09,4.37,100.29,3.77,92.98,-4.44,103.74,8.32,102.38,4.79,104.81,14.95,96.16,-1.47,96.16,-1.47,97.35,-1.71,97.17,-0.44,97.46,-3.73,93.27,-5.16,98.96,-0.09,105.15,4.89,101.63,-0.51,102.69,0.16,103.27,2.28,102.45,-0.69,102.26,3.37,102.26,3.37,102.65,0.33,102.61,0.24,104.70,6.01,105.93,9.13
2011M12,100.57,2.97,112.22,32.93,114.13,36.49,104.09,5.18,103.12,22.94,103.08,23.11,93.57,-2.24,92.18,-11.69,88.34,-7.01,104.98,8.50,101.77,3.49,97.56,2.43,96.82,-0.33,101.81,20.63,96.67,-4.02,96.67,-4.02,98.87,1.50,97.03,-2.81,90.29,-8.20,104.16,7.81,103.11,6.47,105.71,14.98,94.69,-2.19,94.69,-2.19,95.47,-3.29,94.10,-2.25,95.76,-5.53,92.67,-7.44,97.22,-2.08,105.12,6.46,101.07,-0.40,102.63,1.68,102.93,3.21,102.50,1.06,102.73,4.58,102.73,4.58,102.79,2.50,102.76,2.43,104.83,7.63,106.04,10.80
