期間,日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),日平均數_原始值,日平均數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%),月底數_原始值,月底數_年增率(%)
2013M04,"1,296,635",10.55,"11,260,040",5.19,"335,189",2.54,"3,131,310",7.51,"7,793,541",4.40,"21,637,886",2.57,"13,085,627",0.90,"3,039,078",11.61,"5,078,030",5.19,"189,546",-11.47,"244,998",-31.88,607,-59.67,"4,763,134",7.95,"12,556,675",5.72,"34,194,561",3.71,"1,287,663",11.85,"11,320,758",5.92,"343,537",1.86,"3,208,323",9.23,"7,768,898",4.79,"21,664,190",2.72,"13,094,434",0.86,"3,063,471",13.25,"5,067,339",5.15,"190,710",-10.89,"247,625",-32.81,611,-57.66,"4,839,523",9.35,"12,608,421",6.49,"34,272,611",4.08
2013M05,"1,288,873",10.56,"11,392,155",6.65,"338,184",2.46,"3,188,619",8.42,"7,865,352",6.13,"21,710,472",2.79,"13,107,772",0.83,"3,107,098",13.95,"5,077,788",5.13,"185,508",-11.69,"231,699",-34.51,607,-35.56,"4,815,676",8.54,"12,681,028",7.04,"34,391,500",4.32,"1,284,453",12.52,"11,414,076",7.00,"337,526",1.01,"3,191,470",6.72,"7,885,080",7.38,"21,618,904",2.93,"13,087,574",1.01,"3,069,976",14.24,"5,063,361",5.20,"180,631",-12.40,"216,768",-36.24,594,10.20,"4,813,449",7.78,"12,698,529",7.53,"34,317,433",4.58
2013M06,"1,288,065",10.45,"11,421,119",7.61,"337,825",3.20,"3,202,303",9.10,"7,880,991",7.22,"21,713,561",3.10,"13,087,793",1.09,"3,153,447",15.30,"5,072,704",5.07,"188,826",-8.01,"210,209",-38.91,582,11.71,"4,828,193",9.02,"12,709,184",7.89,"34,422,745",4.82,"1,285,982",11.66,"11,544,957",8.22,"386,218",0.90,"3,310,943",11.06,"7,847,796",7.45,"21,752,561",3.42,"13,141,642",1.56,"3,144,929",15.45,"5,064,736",5.16,"197,020",-3.58,"203,648",-41.52,586,10.15,"4,983,143",10.35,"12,830,939",8.56,"34,583,500",5.27
2013M07,"1,289,261",10.33,"11,533,631",8.45,"341,174",3.65,"3,269,711",10.10,"7,922,746",7.99,"21,876,229",3.62,"13,167,322",1.77,"3,167,669",15.52,"5,118,402",5.10,"204,811",-4.82,"217,422",-37.29,603,18.93,"4,900,146",9.68,"12,822,892",8.63,"34,699,121",5.42,"1,285,419",11.92,"11,678,051",8.40,"354,061",0.83,"3,337,198",8.44,"7,986,792",8.74,"21,879,618",4.16,"13,127,131",1.67,"3,187,586",20.64,"5,121,822",4.95,"212,119",-5.88,"230,334",-33.29,626,28.02,"4,976,678",8.73,"12,963,470",8.74,"34,843,088",5.82
2013M08,"1,291,428",10.28,"11,696,631",8.10,"344,335",3.57,"3,301,408",9.55,"8,050,888",7.72,"21,923,926",3.76,"13,129,941",1.55,"3,207,042",17.13,"5,135,110",4.81,"224,122",0.89,"227,075",-32.94,636,23.50,"4,937,171",9.30,"12,988,059",8.31,"34,911,985",5.41,"1,275,975",11.00,"11,774,736",8.08,"389,950",18.26,"3,318,331",8.31,"8,066,455",7.54,"21,904,002",3.70,"13,118,239",1.41,"3,205,399",16.81,"5,120,350",4.71,"235,376",7.42,"224,020",-32.60,618,10.95,"4,984,256",9.71,"13,050,711",8.36,"34,954,713",5.39
2013M09,"1,296,848",10.70,"11,739,781",7.77,"347,692",5.27,"3,280,349",8.48,"8,111,740",7.59,"21,983,920",4.11,"13,122,511",1.49,"3,287,851",18.65,"5,135,005",4.72,"221,064",6.75,"216,890",-28.80,599,10.31,"4,924,889",8.82,"13,036,629",8.05,"35,020,549",5.54,"1,282,507",10.26,"11,726,166",7.60,"349,494",-8.12,"3,311,696",10.68,"8,064,976",7.17,"21,950,985",4.46,"13,102,659",1.39,"3,303,568",21.44,"5,127,638",4.68,"206,751",6.00,"209,759",-24.24,610,14.45,"4,943,697",9.00,"13,008,673",7.86,"34,959,658",5.70
2013M10,"1,296,734",10.02,"11,718,036",8.43,"335,701",4.49,"3,272,794",9.70,"8,109,541",8.09,"22,066,271",4.52,"13,143,680",1.65,"3,364,222",20.42,"5,138,276",4.69,"205,134",3.60,"214,295",-23.42,664,12.54,"4,905,229",9.41,"13,014,770",8.58,"35,081,041",5.99,"1,283,347",10.52,"11,782,015",8.58,"341,705",3.11,"3,352,691",9.50,"8,087,619",8.45,"22,099,592",4.88,"13,147,725",1.59,"3,398,584",23.66,"5,130,437",4.76,"203,618",1.42,"218,547",-22.68,681,4.77,"4,977,743",9.30,"13,065,362",8.77,"35,164,954",6.29
2013M11,"1,307,335",10.16,"11,760,709",8.71,"341,993",5.46,"3,332,206",11.26,"8,086,510",7.83,"22,132,044",4.45,"13,142,288",1.37,"3,423,701",21.05,"5,147,833",4.68,"206,743",2.44,"210,782",-23.54,697,12.24,"4,981,534",10.55,"13,068,044",8.85,"35,200,088",6.05,"1,298,997",10.68,"11,813,598",8.43,"400,793",21.92,"3,361,016",9.41,"8,051,789",7.44,"22,121,932",4.47,"13,142,554",1.25,"3,428,046",21.84,"5,137,736",4.66,"209,867",3.46,"203,016",-24.45,713,19.63,"5,060,806",10.63,"13,112,595",8.65,"35,234,527",5.99
2013M12,"1,323,695",10.00,"11,950,393",8.33,"356,255",2.41,"3,458,280",12.02,"8,135,858",7.11,"22,131,383",4.17,"13,091,296",0.90,"3,496,187",20.70,"5,147,862",4.53,"199,602",-0.69,"195,726",-20.74,710,20.75,"5,138,230",10.78,"13,274,088",8.50,"35,405,471",5.75,"1,329,651",10.51,"12,141,101",8.26,"380,553",-7.29,"3,548,807",13.45,"8,211,741",6.97,"22,048,111",4.22,"13,054,177",0.96,"3,475,115",20.86,"5,139,278",4.37,"189,981",-4.65,"188,892",-16.67,668,13.99,"5,259,011",10.91,"13,470,752",8.47,"35,518,863",5.79
2014M01,"1,424,924",15.18,"12,214,772",9.35,"376,728",6.31,"3,506,079",11.11,"8,331,965",8.76,"22,110,080",3.67,"13,058,387",0.60,"3,454,897",17.73,"5,216,133",4.73,"181,053",-6.89,"198,937",-15.78,673,15.64,"5,307,731",11.81,"13,639,696",9.93,"35,749,776",5.97,"1,643,560",28.69,"12,150,679",7.77,"415,829",14.74,"3,307,136",2.67,"8,427,714",9.58,"22,186,749",3.79,"13,095,217",0.90,"3,445,481",17.32,"5,264,317",4.78,"172,688",-9.09,"208,353",-15.06,693,18.06,"5,366,525",10.41,"13,794,239",9.90,"35,980,988",6.05
2014M02,"1,518,065",5.78,"12,205,931",8.99,"355,928",2.65,"3,403,928",11.92,"8,446,075",8.13,"22,327,053",3.83,"13,116,101",0.74,"3,521,230",17.47,"5,286,606",4.64,"185,352",-2.59,"217,053",-10.56,711,21.96,"5,277,921",9.43,"13,723,996",8.63,"36,051,049",5.61,"1,433,774",5.43,"12,250,069",8.68,"394,629",2.60,"3,405,699",10.70,"8,449,741",8.19,"22,418,499",4.35,"13,167,294",1.11,"3,535,631",18.80,"5,287,957",4.61,"199,968",4.88,"227,089",-5.25,560,-2.61,"5,234,102",8.57,"13,683,843",8.33,"36,102,342",5.82
2014M03,"1,422,866",8.17,"12,289,769",8.95,"348,726",3.04,"3,468,959",11.13,"8,472,084",8.34,"22,502,695",4.15,"13,164,798",0.96,"3,618,001",18.06,"5,301,305",4.56,"202,087",6.65,"215,951",-10.42,553,-3.66,"5,240,551",9.74,"13,712,635",8.87,"36,215,330",5.89,"1,400,436",7.66,"12,309,956",8.43,"353,964",-4.72,"3,537,795",12.62,"8,418,197",7.37,"22,548,884",4.51,"13,168,640",0.78,"3,679,921",22.00,"5,290,212",4.54,"204,074",8.33,"205,509",-15.21,528,-10.96,"5,292,195",9.94,"13,710,392",8.35,"36,259,276",5.93
2014M04,"1,410,569",8.79,"12,289,084",9.14,"341,819",1.98,"3,479,983",11.14,"8,467,282",8.64,"22,627,734",4.57,"13,218,365",1.01,"3,679,476",21.07,"5,304,855",4.47,"201,592",6.36,"222,940",-9.00,506,-16.64,"5,232,371",9.85,"13,699,653",9.10,"36,327,387",6.24,"1,393,942",8.25,"12,348,268",9.08,"358,053",4.23,"3,553,111",10.75,"8,437,104",8.60,"22,647,905",4.54,"13,241,678",1.12,"3,668,473",19.75,"5,297,767",4.55,"199,109",4.40,"240,370",-2.93,508,-16.86,"5,305,106",9.62,"13,742,210",8.99,"36,390,115",6.18
2014M05,"1,409,615",9.37,"12,304,139",8.01,"352,075",4.11,"3,503,846",9.89,"8,448,218",7.41,"22,711,289",4.61,"13,242,146",1.03,"3,723,132",19.83,"5,308,594",4.55,"203,031",9.45,"233,982",0.99,404,-33.44,"5,265,536",9.34,"13,713,754",8.14,"36,425,043",5.91,"1,397,332",8.79,"12,252,203",7.34,"394,762",16.96,"3,436,676",7.68,"8,420,765",6.79,"22,717,069",5.08,"13,220,591",1.02,"3,759,094",22.45,"5,302,332",4.72,"206,707",14.44,"227,992",5.18,353,-40.57,"5,228,770",8.63,"13,649,535",7.49,"36,366,604",5.97
2014M06,"1,407,377",9.26,"12,249,850",7.26,"351,306",3.99,"3,459,596",8.03,"8,438,948",7.08,"22,741,489",4.73,"13,222,066",1.03,"3,786,984",20.09,"5,310,801",4.69,"201,860",6.90,"219,272",4.31,506,-13.06,"5,218,279",8.08,"13,657,227",7.46,"36,398,716",5.74,"1,398,209",8.73,"12,318,160",6.70,"363,973",-5.76,"3,564,477",7.66,"8,389,710",6.91,"22,727,084",4.48,"13,217,791",0.58,"3,797,749",20.76,"5,303,678",4.72,"197,015",0.00,"210,550",3.39,301,-48.63,"5,326,659",6.89,"13,716,369",6.90,"36,443,453",5.38
2014M07,"1,412,643",9.57,"12,391,742",7.44,"352,546",3.33,"3,557,028",8.79,"8,482,168",7.06,"22,848,529",4.44,"13,247,428",0.61,"3,809,420",20.26,"5,356,846",4.66,"214,783",4.87,"219,744",1.07,308,-48.92,"5,322,217",8.61,"13,804,385",7.65,"36,652,914",5.63,"1,395,000",8.52,"12,516,676",7.18,"363,589",2.69,"3,633,401",8.88,"8,519,686",6.67,"22,880,316",4.57,"13,243,425",0.89,"3,808,594",19.48,"5,368,199",4.81,"231,441",9.11,"228,361",-0.86,296,-52.72,"5,391,990",8.35,"13,911,676",7.31,"36,791,992",5.59
