期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2006M12,"16,501,113",2.50,"6,357,278",10.98,"921,006",-8.75,"342,854",11.32,"8,879,975",-1.91,"7,037,052",6.77,"1,020,333",15.13,"759,743",6.43,"306,172",8.15,"4,950,804",5.17,"18,903",-8.33,"2,052",30.87,"1,314",-18.13,523,-44.66,"15,014",-9.02,"7,819",16.81,"1,093",69.46,304,2.70,99,-46.49,"6,323",13.56,"3,113,906",6.95,"361,489",13.71,"438,977",2.58,"83,119",-0.61,"2,230,321",7.12,"366,769",5.95,"20,283",-2.62,"133,565",3.95,"14,498",-18.16,"198,423",10.76,-,-,-,-,-,-,-,-,-,-,"391,174",-3.99,"63,282",-11.57,"3,725",-18.28,"6,455",-37.48,"317,712",-1.02,"948,961",2.02,"127,396",4.11,"26,710",0.85,"14,859",15.53,"779,996",1.50,"75,206",6.65,"24,458",-0.34,"2,667",11.36,"5,224",-20.52,"42,857",15.81,"654,426",16.83,"72,559",26.61,"115,983",26.92,"121,971",7.98,"343,913",15.22,-,-,-,-,-,-,-,-,-,-,"486,517",-9.12,"10,713",17.48,"13,013",-1.95,"21,856",64.74,"440,935",-11.76,"558,911",25.16,"272,619",36.08,"4,080",162.21,"15,976",4.06,"266,236",16.10,"414,460",16.60,"64,389",7.23,"19,405",22.28,"21,592",132.70,"309,074",14.36,"1,592,717",-10.63,"133,670",-5.46,"2,066",-97.38,"11,790",328.73,"1,445,191",-7.31,"124,931",-3.54,"13,620",8.09,"2,548",-17.59,"3,004",165.14,"105,759",-6.15,"7,746,413",1.98,"5,189,655",10.70,"156,649",-26.64,"21,888",4.19,"2,378,221",-11.04
2007M01,"16,565,127",2.42,"6,402,393",10.59,"896,881",-11.19,"337,658",18.94,"8,928,195",-1.78,"6,987,196",6.86,"1,028,923",13.68,"739,436",3.11,"301,133",16.61,"4,917,704",5.58,"19,390",-3.92,"2,140",50.28,"1,309",-17.15,479,-49.04,"15,462",-4.77,"7,857",18.51,"1,062",66.46,292,0.34,99,-45.90,"6,404",16.06,"3,080,978",6.51,"358,535",11.48,"424,854",-0.68,"83,050",13.64,"2,214,539",6.97,"383,222",7.79,"19,881",-3.74,"129,712",1.13,"14,285",-18.18,"219,344",15.95,-,-,-,-,-,-,-,-,-,-,"383,417",-4.01,"61,470",-13.57,"3,659",-20.23,"6,029",-35.24,"312,259",-0.69,"930,949",-0.22,"127,419",2.18,"25,844",-1.42,"15,476",18.01,"762,210",-0.88,"74,093",5.48,"24,960",0.19,"2,613",8.83,"4,662",-24.73,"41,858",13.94,"657,892",16.77,"72,037",7.04,"114,778",19.61,"121,696",19.17,"349,381",17.23,-,-,-,-,-,-,-,-,-,-,"470,143",-4.03,"10,536",15.65,"13,081",2.99,"22,271",96.45,"424,255",-7.11,"570,505",26.76,"282,811",39.42,"4,092",166.41,"16,620",7.44,"266,982",15.97,"408,750",14.37,"68,072",12.02,"19,202",21.06,"16,466",82.21,"305,010",12.25,"1,707,972",-9.85,"127,414",-9.18,"2,059",-97.34,"11,790",251.94,"1,566,709",-6.38,"118,632",-8.94,"13,649",3.96,"2,540",-15.87,"2,905",159.14,"99,538",-11.92,"7,751,327",1.86,"5,232,407",10.60,"152,846",-28.05,"21,830",3.16,"2,344,244",-11.39
2007M02,"16,645,515",2.91,"6,429,763",11.06,"888,656",-11.23,"338,374",18.70,"8,988,722",-1.21,"7,034,456",7.47,"1,037,476",15.19,"734,034",2.63,"302,541",16.67,"4,960,405",6.21,"19,743",-0.02,"2,183",60.16,"1,309",-13.77,510,-45.69,"15,741",-1.17,"7,911",21.67,"1,049",71.97,286,1.42,98,-50.00,"6,478",19.65,"3,085,795",6.83,"359,187",12.41,"419,500",-2.51,"83,422",17.77,"2,223,686",7.54,"394,514",10.84,"20,151",-5.94,"129,314",2.97,"14,206",-20.37,"230,843",20.82,-,-,-,-,-,-,-,-,-,-,"388,657",-2.97,"63,624",-10.26,"3,590",-19.09,"6,094",-36.70,"315,349",-0.08,"935,605",0.21,"127,775",3.90,"25,659",1.05,"15,223",16.63,"766,948",-0.68,"74,315",3.04,"22,389",-9.53,"2,605",8.27,"4,692",-22.99,"44,629",14.80,"667,955",17.78,"72,308",5.69,"115,086",19.30,"121,748",15.91,"358,813",20.73,-,-,-,-,-,-,-,-,-,-,"469,847",-5.24,"10,600",20.48,"13,402",14.00,"23,304",114.63,"422,541",-9.02,"576,442",27.77,"289,643",43.34,"4,100",132.03,"16,740",6.65,"265,959",14.83,"413,672",16.68,"68,567",14.66,"19,183",25.17,"16,504",80.55,"309,418",14.49,"1,756,643",-8.98,"126,375",-8.97,"1,542",-98.01,"5,790",72.84,"1,622,936",-5.12,"115,369",3.30,"15,151",11.31,"2,811",-6.95,"8,899",669.81,"88,508",-5.74,"7,739,047",2.00,"5,250,761",10.86,"150,269",-26.86,"21,144",-0.53,"2,316,873",-11.70
2007M03,"16,644,077",3.08,"6,478,431",11.25,"875,963",-11.12,"334,697",15.92,"8,954,986",-1.04,"7,060,986",7.99,"1,048,775",16.41,"725,781",1.35,"299,169",14.21,"4,987,261",7.04,"19,158",-2.53,"1,681",21.20,"1,239",-18.22,456,-49.83,"15,782",-0.40,"7,302",3.24,"1,085",89.35,274,-8.36,102,-50.24,"5,841",-2.59,"3,067,352",6.71,"361,078",13.00,"414,943",-4.15,"81,646",15.36,"2,209,685",7.72,"386,723",8.22,"19,908",-5.85,"126,880",1.90,"12,169",-30.97,"227,766",17.37,-,-,-,-,-,-,-,-,-,-,"388,578",-3.16,"64,050",-7.00,"3,309",-25.84,"5,663",-38.07,"315,556",-1.02,"918,145",-0.64,"128,547",4.81,"25,349",-0.06,"15,095",14.26,"749,154",-1.79,"74,310",2.47,"25,928",3.80,"2,569",7.44,"4,882",-18.93,"40,931",4.62,"693,206",17.34,"71,366",4.29,"114,981",18.74,"121,704",15.96,"385,155",20.16,-,-,-,-,-,-,-,-,-,-,"516,894",10.98,"10,816",27.85,"12,145",9.33,"24,190",78.02,"469,743",8.59,"584,650",28.24,"294,959",44.05,"4,089",134.87,"17,368",9.88,"268,234",14.82,"404,668",9.48,"69,357",15.30,"20,003",33.43,"15,894",63.96,"299,414",5.14,"1,724,191",-10.37,"124,082",-6.42,"1,627",-97.57,"11,650",176.72,"1,586,832",-7.73,"110,478",-0.32,"13,780",2.42,"2,633",-9.83,"2,870",153.53,"91,195",-2.28,"7,748,422",2.31,"5,291,794",10.80,"145,922",-26.86,"21,008",-2.06,"2,289,698",-11.12
2007M04,"16,664,719",3.14,"6,536,601",11.39,"875,907",-9.83,"323,405",11.32,"8,928,806",-1.10,"7,101,738",8.33,"1,067,486",17.69,"729,848",3.22,"291,583",11.04,"5,012,821",7.13,"14,979",-25.37,"1,022",-26.69,"1,086",-29.57,362,-59.46,"12,509",-22.98,"6,651",-6.95,817,35.49,189,-36.36,67,-67.79,"5,578",-7.65,"3,072,060",7.06,"359,681",12.67,"425,003",-0.86,"78,731",11.52,"2,208,645",7.68,"403,004",10.78,"25,212",20.01,"126,929",2.24,"12,449",-28.81,"238,414",18.53,"54,896",-,"10,370",-,"4,057",-,"1,304",-,"39,165",-,"321,988",-20.43,"37,294",-47.88,"3,949",-12.34,"4,734",-47.08,"276,011",-13.66,"943,833",1.43,"133,654",9.33,"25,653",0.96,"20,994",59.58,"763,532",-0.80,"70,404",-2.12,"24,776",0.70,"2,848",18.72,"3,849",-35.52,"38,931",-0.07,"622,046",4.26,"71,397",3.64,"109,266",15.78,"120,351",12.74,"321,032",-1.71,"145,723",-,"12,259",-,"3,451",-,"8,227",-,"121,786",-,"609,657",29.10,"35,098",312.05,"9,438",-3.98,"17,728",31.08,"547,393",24.31,"650,873",41.66,"322,712",55.38,"5,965",231.02,"15,476",-1.47,"306,720",30.93,"240,520",-33.16,"43,564",-28.89,"16,071",13.95,"8,615",-7.76,"172,270",-37.38,"1,685,246",-12.29,"122,314",-9.03,"1,622",-97.58,"11,050",104.63,"1,550,260",-9.59,"103,426",-10.01,"13,664",4.12,"2,502",-13.81,"2,786",147.86,"84,474",-13.60,"7,774,309",2.76,"5,333,137",10.79,"141,935",-26.98,"17,986",-16.02,"2,281,251",-10.06
2007M05,"16,698,934",2.71,"6,583,444",11.37,"873,232",-6.73,"336,231",12.05,"8,906,027",-2.25,"7,199,956",7.53,"1,077,718",17.36,"730,606",4.46,"305,257",12.76,"5,086,375",5.81,"14,514",-31.16,"1,054",-41.25,"1,032",-32.55,355,-58.48,"12,073",-28.59,"6,079",-16.00,901,49.67,194,-33.56,68,-71.19,"4,916",-19.50,"3,097,387",5.72,"352,274",10.60,"422,470",0.29,"83,073",20.81,"2,239,570",5.58,"419,761",15.34,"26,250",25.50,"128,133",3.31,"12,858",-25.77,"252,520",25.21,"56,569",-,"11,313",-,"4,062",-,"1,300",-,"39,894",-,"330,969",-18.88,"37,385",-46.46,"3,908",-13.64,"3,728",-57.60,"285,948",-11.98,"947,160",-2.09,"134,914",7.27,"25,091",5.66,"21,425",-0.59,"765,730",-3.84,"72,510",-1.94,"26,834",8.35,"3,083",29.43,"3,822",-31.68,"38,771",-5.90,"625,278",3.41,"71,248",1.16,"106,677",12.49,"120,879",11.21,"326,474",-1.27,"140,472",-,"12,317",-,"3,081",-,"8,289",-,"116,785",-,"623,225",25.03,"22,458",149.09,"10,695",-3.05,"24,893",70.14,"565,179",21.86,"678,399",45.85,"347,795",62.27,"5,869",219.84,"16,878",17.53,"307,857",31.23,"244,202",-31.42,"44,288",-28.94,"20,373",45.75,"8,989",-9.36,"170,552",-36.81,"1,577,673",-14.79,"116,945",-13.48,"1,627",-96.27,"11,050",119.25,"1,448,051",-13.16,"114,258",-9.29,"13,774",4.86,"2,600",-10.34,"2,778",134.23,"95,106",-12.53,"7,807,047",2.92,"5,375,007",10.95,"138,399",-27.27,"17,146",-25.86,"2,276,495",-9.93
2007M06,"16,685,247",2.48,"6,642,341",10.98,"872,930",-7.52,"330,332",8.59,"8,839,644",-2.29,"7,223,435",5.87,"1,104,487",17.97,"732,834",0.54,"299,411",10.16,"5,086,703",4.11,"14,812",-30.42,"1,049",-47.86,954,-39.77,351,-59.52,"12,458",-25.95,"6,441",-16.79,"1,000",61.29,279,2.57,59,-75.31,"5,103",-22.80,"3,110,191",4.01,"357,374",9.98,"424,535",0.63,"79,489",15.70,"2,248,793",3.41,"426,558",12.71,"26,079",26.88,"126,842",-4.33,"12,814",-25.78,"260,823",25.36,"59,812",-,"11,546",-,"4,141",-,"1,288",-,"42,837",-,"328,826",-21.36,"40,286",-43.33,"4,292",-7.36,"4,078",-52.21,"280,170",-16.08,"947,563",-3.47,"136,171",7.53,"25,450",0.05,"19,690",31.73,"766,252",-5.93,"78,154",4.52,"29,749",19.00,"3,176",30.11,"4,010",-28.67,"41,219",-1.18,"632,977",3.62,"71,562",1.29,"107,177",-2.77,"121,251",10.47,"332,987",3.98,"134,654",-,"12,361",-,"3,114",-,"8,250",-,"110,929",-,"595,178",21.26,"24,327",157.84,"10,868",2.18,"23,513",12.33,"536,470",19.26,"702,694",47.30,"359,130",63.25,"5,903",208.73,"17,002",15.06,"320,659",33.39,"245,387",-34.02,"45,399",-30.47,"20,244",17.11,"8,904",-12.28,"170,840",-38.80,"1,502,055",-12.38,"111,795",-16.69,"2,006",-91.89,"10,690",45.64,"1,377,564",-11.01,"122,424",-5.73,"12,832",-3.12,"2,678",-6.56,"2,694",129.47,"104,220",-7.43,"7,837,333",2.94,"5,413,227",10.43,"135,412",-27.74,"17,537",-26.64,"2,271,157",-9.18
2007M07,"16,764,536",3.68,"6,696,350",10.71,"872,298",-7.94,"345,773",9.99,"8,850,115",-0.10,"7,314,940",7.81,"1,117,147",18.37,"735,904",-0.27,"314,331",13.21,"5,147,558",6.67,"14,553",-30.02,944,-46.73,887,-45.58,347,-59.27,"12,375",-25.19,"6,070",-15.80,926,47.69,292,10.19,59,-37.89,"4,793",-22.97,"3,178,023",7.02,"362,560",11.08,"426,635",0.82,"78,915",19.74,"2,309,913",7.24,"431,210",11.28,"25,855",42.52,"128,348",-6.29,"15,506",-14.83,"261,501",22.09,"60,079",-,"11,616",-,"3,881",-,"1,287",-,"43,295",-,"313,950",-24.61,"36,319",-48.95,"3,952",-18.33,"3,173",-67.44,"270,506",-18.20,"932,312",-3.40,"134,396",6.01,"19,614",-25.10,"18,538",37.71,"759,764",-4.87,"78,187",4.57,"31,558",24.67,"3,147",29.13,"4,018",-16.90,"39,464",-6.45,"635,445",3.15,"72,621",1.73,"109,140",-3.74,"121,598",8.17,"332,086",4.13,"138,213",-,"12,396",-,"5,321",-,"12,163",-,"108,333",-,"608,459",34.18,"24,932",162.64,"9,616",-5.76,"25,175",26.41,"548,736",32.59,"721,685",49.08,"369,669",62.97,"5,948",217.23,"18,198",18.39,"327,870",36.60,"256,833",-34.19,"44,971",-31.72,"23,004",35.67,"16,641",-1.35,"172,217",-40.73,"1,453,394",-11.21,"114,868",-20.38,"2,023",-91.82,"10,690",-8.16,"1,325,813",-8.96,"111,754",-9.44,"12,937",-6.15,"2,507",-11.44,"2,694",148.98,"93,616",-11.43,"7,884,448",3.41,"5,451,398",10.20,"131,864",-27.56,"18,058",-24.68,"2,283,128",-7.62
2007M08,"16,745,740",3.56,"6,742,829",10.33,"891,964",-7.21,"341,545",7.18,"8,769,402",-0.10,"7,373,314",7.14,"1,133,378",17.03,"757,489",0.13,"310,232",10.30,"5,172,215",6.08,"14,383",-28.80,939,-49.81,928,-40.51,336,-59.07,"12,180",-23.64,"5,827",-23.72,913,24.90,281,-1.75,59,-36.56,"4,574",-29.94,"3,239,786",6.49,"367,466",8.29,"437,646",-0.98,"78,480",15.06,"2,356,194",7.46,"431,017",12.89,"26,095",36.64,"132,179",-3.05,"15,353",-13.43,"257,390",23.37,"60,098",-,"11,859",-,"3,894",-,"1,303",-,"43,042",-,"316,345",-22.46,"38,664",-43.88,"3,967",11.40,"3,355",-66.88,"270,359",-16.92,"932,005",-3.29,"133,085",3.90,"19,351",-29.80,"18,480",41.54,"761,089",-4.27,"78,456",4.44,"31,046",25.04,"3,188",26.66,"3,980",-19.92,"40,242",-5.99,"630,979",2.16,"73,068",1.57,"112,917",-0.21,"120,855",6.47,"324,139",1.60,"144,653",-,"12,430",-,"5,593",-,"10,609",-,"116,021",-,"583,933",24.27,"25,277",169.71,"11,593",14.77,"24,233",22.13,"522,830",21.42,"739,658",47.03,"379,240",58.86,"5,403",187.39,"20,302",34.95,"334,713",35.29,"256,272",-34.70,"45,155",-31.11,"24,443",39.21,"14,190",-20.54,"172,484",-40.82,"1,373,498",-12.12,"110,689",-22.16,"2,012",-91.55,"10,690",-11.58,"1,250,107",-9.73,"103,552",0.08,"13,204",-2.65,"2,458",-5.61,"2,673",158.01,"85,217",-1.21,"7,895,376",3.60,"5,485,558",9.99,"130,005",-27.10,"17,950",-26.04,"2,261,863",-6.97
2007M09,"16,818,155",3.45,"6,767,100",9.75,"892,591",-6.24,"337,409",-0.23,"8,821,055",0.22,"7,428,441",5.87,"1,140,151",15.86,"760,905",-1.13,"305,752",1.39,"5,221,633",5.25,"14,286",-29.51,954,-52.87,900,-42.34,317,-60.33,"12,115",-23.72,"6,138",-19.40,949,-8.31,285,1.79,64,-37.25,"4,840",-21.91,"3,251,975",4.09,"367,042",6.07,"437,034",-3.42,"77,145",-6.99,"2,370,754",5.71,"437,232",17.77,"26,086",53.34,"132,101",-3.01,"15,324",-13.63,"263,721",31.67,"59,977",-,"11,849",-,"3,960",-,"1,281",-,"42,887",-,"316,058",-21.35,"38,509",-40.34,"3,940",10.40,"3,304",-68.52,"270,305",-16.38,"938,386",-2.64,"133,165",3.48,"19,788",-24.61,"18,321",42.68,"767,112",-3.63,"78,088",2.85,"30,831",25.14,"3,387",34.67,"3,894",-22.07,"39,976",-8.68,"631,353",0.11,"72,792",0.99,"119,106",6.05,"116,914",1.73,"322,541",-2.65,"141,993",-,"12,349",-,"4,512",-,"11,713",-,"113,419",-,"610,097",22.60,"27,538",210.39,"10,914",-11.86,"23,623",15.69,"548,022",20.19,"742,828",41.81,"384,008",50.91,"5,392",88.07,"20,087",38.47,"333,341",32.30,"260,007",-34.94,"45,928",-28.97,"23,546",22.61,"15,046",-30.90,"175,487",-40.31,"1,377,718",-8.64,"108,896",-23.76,"2,006",-73.67,"10,690",-13.02,"1,256,126",-6.62,"113,480",-3.40,"13,078",-18.57,"2,447",-9.10,"2,664",151.08,"95,291",-2.43,"7,898,516",3.71,"5,504,975",9.60,"127,233",-26.07,"18,303",-21.43,"2,248,005",-6.24
2007M10,"16,779,098",3.20,"6,769,217",8.93,"919,491",-1.01,"342,401",-1.42,"8,747,989",-0.23,"7,441,886",5.80,"1,135,268",13.66,"791,719",3.82,"314,638",1.71,"5,200,261",4.77,"14,234",-27.17,974,-50.76,928,-32.51,312,-59.59,"12,020",-22.04,"6,090",-18.39,959,-8.49,283,13.20,63,-37.62,"4,785",-21.08,"3,251,574",3.70,"365,329",3.93,"462,795",3.99,"79,775",-5.99,"2,343,675",3.98,"440,325",18.24,"25,868",16.09,"131,190",-2.26,"15,005",6.16,"268,262",32.96,"59,703",-,"11,794",-,"3,811",-,"1,286",-,"42,812",-,"312,027",-23.43,"38,710",-40.52,"4,963",44.36,"3,420",-67.36,"264,934",-19.35,"948,068",-2.03,"131,960",4.14,"20,423",-26.54,"20,646",54.63,"775,039",-3.10,"79,560",3.47,"30,993",26.46,"3,373",37.84,"3,863",-23.11,"41,331",-7.97,"633,875",-0.34,"72,800",0.84,"120,612",6.31,"117,279",-3.55,"323,184",-1.71,"136,618",-,"12,307",-,"3,006",-,"12,658",-,"108,647",-,"619,146",30.75,"26,751",181.98,"14,412",22.59,"26,034",28.20,"551,949",27.77,"744,832",40.63,"382,619",47.13,"5,911",90.80,"20,167",25.35,"336,135",34.23,"255,537",-37.36,"45,998",-28.12,"23,823",20.93,"15,416",-31.89,"170,300",-43.53,"1,329,630",-9.96,"99,447",-29.31,"1,122",-45.11,"6,890",-43.94,"1,222,171",-7.53,"109,941",-11.45,"13,119",-3.81,"2,369",-10.40,"2,765",-8.93,"91,688",-12.55,"7,897,641",3.60,"5,521,383",9.10,"124,281",-23.10,"18,108",-20.08,"2,233,869",-6.07
