期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2008M04,"26,442,477",2.86,"2,036,792",9.88,"16,400,137",1.32,"1,398,075",-17.04,"630,441",13.48,"14,371,621",3.05,"1,724,766",-1.93,"710,741",-7.69,"116,975",9.61,"897,050",1.71,"125,793",-11.49,1,0.00,"4,213,702",17.02,"340,312",-13.04,5,-99.97,"161,841",-3.21,"1,439,128",-9.60,"731,006",33.32,"18,317,093",3.11,"279,376",-3.31,"1,624,090",2.43,"4,608,177",-2.80,"3,364,473",26.14,"164,894",-18.48,"6,561,263",-3.09,"1,714,820",13.53,"598,481",-2.13,"56,585",-4.70,"2,118,446",-6.87,"928,309",-1.10,"339,470",110.71,"925,238",-1.02,"1,521,593",-9.42,"1,834,565",9.65
2008M05,"26,564,350",3.53,"1,988,663",8.22,"16,448,050",1.47,"1,381,719",-12.42,"669,938",18.65,"14,396,393",2.34,"1,722,338",-2.71,"702,905",-11.33,"123,906",14.12,"895,527",3.04,"129,366",-6.86,1,0.00,"4,218,839",19.12,"321,504",-8.03,5,-99.97,"158,055",-4.09,"1,577,529",-3.34,"712,139",38.34,"18,251,007",3.19,"307,149",11.47,"1,576,670",3.84,"4,542,907",-3.41,"3,414,746",27.83,"161,698",-19.52,"6,537,761",-2.80,"1,710,076",7.52,"607,552",-1.37,"83,296",-5.48,"2,115,534",-5.99,"903,368",-3.41,"341,544",109.78,"946,853",1.95,"1,652,495",-6.12,"1,853,930",12.20
2008M06,"26,154,174",0.87,"1,974,440",8.77,"16,533,251",1.94,"1,275,835",-15.06,"692,745",22.89,"14,564,671",2.91,"1,656,254",-7.59,"699,674",-11.45,"116,554",9.71,"840,026",-6.24,"129,718",-2.43,1,0.00,"3,981,414",13.19,"269,869",-17.74,5,-99.97,"157,570",-2.47,"1,451,652",-25.30,"747,850",31.16,"18,088,774",1.51,"283,422",-11.74,"1,642,135",4.22,"4,356,896",-8.26,"3,407,913",30.32,"159,122",-25.41,"6,548,061",-2.04,"1,691,225",1.82,"632,488",1.51,"64,613",-12.30,"2,031,273",-10.46,"882,826",-8.61,"319,439",77.13,"969,038",4.48,"1,485,234",-16.83,"1,815,465",8.18
2008M07,"26,228,500",1.28,"1,898,679",6.14,"16,602,469",2.15,"1,264,996",-12.96,"708,018",25.48,"14,629,455",2.77,"1,623,897",-10.16,"682,084",-12.40,"125,581",20.93,"816,232",-11.76,"129,839",-0.96,1,0.00,"4,055,214",13.18,"270,690",-20.83,5,-99.98,"158,172",-6.48,"1,489,534",-17.30,"772,601",26.55,"18,167,630",2.19,"276,208",-7.33,"1,587,440",-3.88,"4,346,743",-9.54,"3,512,283",37.35,"174,941",-12.51,"6,575,530",-1.53,"1,694,485",6.69,"633,589",3.17,"86,031",26.10,"1,992,186",-12.82,"865,299",-10.13,"318,548",45.93,"964,419",6.98,"1,481,099",-13.78,"1,812,397",6.44
2008M08,"26,227,506",1.76,"1,928,451",9.49,"16,577,774",2.06,"1,226,010",-10.74,"750,655",33.03,"14,601,109",2.06,"1,631,660",-8.16,"682,946",-12.40,"129,611",23.02,"819,103",-8.14,"124,935",-10.30,1,0.00,"3,944,151",10.20,"311,676",-21.01,4,-99.98,"154,472",-4.59,"1,554,382",-8.41,"711,849",15.60,"18,240,783",3.21,"326,233",18.75,"1,576,501",-4.36,"4,355,323",-8.11,"3,439,934",34.73,"163,706",-7.07,"6,622,656",-0.63,"1,756,430",8.65,"643,629",4.67,"58,795",11.27,"2,026,702",-13.86,"858,466",-11.02,"316,979",33.26,"960,980",7.12,"1,448,214",-12.83,"1,819,575",9.16
2008M09,"26,532,502",2.11,"2,150,443",19.08,"16,694,351",2.53,"1,195,932",-13.19,"756,694",36.00,"14,741,725",2.74,"1,622,211",-7.60,"688,452",-8.58,"141,236",36.90,"792,523",-11.88,"116,891",-13.11,1,0.00,"4,024,962",13.59,"318,220",-7.29,4,-99.98,"157,774",-1.34,"1,447,645",-25.36,"774,337",34.08,"18,457,335",4.57,"365,644",13.59,"1,574,761",-1.33,"4,393,392",-7.39,"3,442,495",35.82,"174,707",-0.47,"6,671,526",0.60,"1,834,810",11.41,"665,936",6.90,"67,486",-5.17,"2,060,222",-8.96,"854,177",-11.44,"313,722",25.42,"946,810",2.95,"1,445,424",-24.93,"1,801,230",5.78
2008M10,"26,820,139",3.47,"2,216,168",26.17,"16,770,217",3.43,"1,218,676",-8.34,"778,107",40.73,"14,773,434",3.09,"1,560,042",-11.50,"707,100",-6.67,"138,281",37.50,"714,661",-21.00,"108,256",-20.39,1,0.00,"4,126,929",10.92,"254,026",-27.72,4,-99.98,"156,444",-1.91,"1,628,052",-9.65,"750,661",25.47,"18,824,375",5.66,"261,307",-6.30,"1,636,888",-0.10,"4,347,988",-8.77,"3,656,129",36.61,"186,279",15.58,"6,798,598",2.57,"1,937,186",16.14,"630,307",-2.28,"61,906",5.00,"1,939,015",-14.86,"840,013",-15.39,"336,638",22.23,"935,294",5.74,"1,551,418",-6.27,"1,790,525",4.78
2008M11,"26,865,054",3.82,"2,292,970",27.51,"16,803,529",3.58,"1,220,160",-8.67,"773,186",36.05,"14,810,183",3.43,"1,581,884",-6.68,"734,964",-1.66,"151,399",42.49,"695,521",-17.35,"104,917",-23.03,1,0.00,"4,266,733",16.26,"245,196",-36.54,4,-99.98,"155,825",-1.19,"1,413,995",-21.06,"726,233",24.66,"19,015,229",7.64,"291,920",6.21,"1,579,656",-2.27,"4,288,579",-5.53,"3,843,168",37.58,"157,817",-4.60,"6,860,124",3.77,"1,993,965",19.74,"645,417",0.02,"68,798",-4.71,"1,891,420",-18.99,"836,919",-14.62,"407,649",39.13,"907,658",2.12,"1,406,693",-16.61,"1,795,957",5.23
2008M12,"27,116,649",4.42,"2,376,590",22.40,"16,739,070",2.12,"1,252,319",-8.00,"759,552",28.47,"14,727,199",2.00,"1,675,888",-2.11,"792,793",2.48,"167,862",72.38,"715,233",-14.96,"95,520",-29.38,1,0.00,"4,444,384",21.53,"270,773",-28.89,4,-99.95,"171,257",7.66,"1,343,162",-15.23,"737,623",17.74,"19,355,216",8.43,"290,071",-1.95,"1,681,466",-0.63,"4,427,322",-2.96,"3,836,180",33.64,"149,429",-12.06,"6,977,212",5.96,"1,993,536",19.00,"652,349",1.73,"57,821",-15.25,"1,934,850",-15.04,"831,259",-15.46,"386,401",28.49,"873,724",-2.95,"1,310,774",-14.51,"1,807,891",2.07
2009M01,"26,915,998",3.08,"2,392,794",22.29,"16,607,860",0.77,"1,331,102",-9.08,"762,447",30.01,"14,514,311",0.58,"1,754,159",2.65,"873,766",14.43,"168,588",68.88,"711,805",-15.81,"94,567",-27.43,1,0.00,"4,291,522",20.18,"267,846",-26.77,472,"9,340.00","229,488",-23.96,"1,277,289",-20.05,"751,171",19.63,"19,336,314",7.64,"288,668",-5.62,"1,559,077",-5.73,"4,630,103",1.28,"3,791,939",28.88,"135,683",-18.02,"6,984,643",6.51,"1,946,201",10.08,"585,631",-0.75,"56,714",-3.56,"1,952,988",-12.46,"829,515",-16.01,"378,852",19.82,"866,164",-5.08,"1,188,422",-27.08,"1,799,742",0.98
2009M02,"27,338,276",3.48,"2,598,520",23.01,"16,435,204",0.06,"1,369,205",-7.22,"723,507",21.57,"14,342,492",-0.08,"1,787,244",6.00,"911,429",24.43,"173,643",66.15,"702,172",-17.30,"87,522",-32.33,1,0.00,"4,641,938",17.37,"277,545",-28.48,862,"17,140.00","161,963",-8.68,"1,347,477",-12.81,"764,457",15.71,"19,618,265",8.73,"287,216",-4.12,"1,651,283",5.21,"4,744,578",2.89,"3,765,385",23.14,"137,728",-16.85,"6,965,719",5.99,"2,066,356",16.93,"601,414",1.77,"46,312",-45.15,"1,929,755",-15.19,"824,273",-15.72,"393,744",19.64,"849,754",-6.01,"1,329,524",-23.39,"1,805,051",0.57
2009M03,"27,133,820",3.03,"2,593,461",22.74,"16,410,970",-0.04,"1,361,438",-5.76,"724,520",13.58,"14,325,012",-0.07,"1,837,739",11.93,"939,365",36.08,"184,655",75.42,"713,719",-15.67,"80,780",-34.22,1,0.00,"4,825,540",17.09,"221,571",-37.90,882,"17,540.00","160,601",-2.42,"1,002,275",-28.26,"770,203",5.66,"19,788,294",8.92,"258,326",-4.15,"1,774,105",7.31,"4,966,056",8.38,"3,705,579",13.65,"121,143",-25.61,"6,940,064",6.03,"2,023,021",19.36,"599,203",-0.26,"57,283",-22.97,"1,830,723",-14.36,"817,694",-13.01,"435,925",30.80,"796,963",-12.67,"1,037,980",-32.89,"1,817,246",-0.84
2009M04,"27,620,546",4.46,"2,589,103",27.12,"16,404,356",0.03,"1,400,956",0.21,"737,805",17.03,"14,265,595",-0.74,"1,862,703",8.00,"928,554",30.65,"177,241",51.52,"756,908",-15.62,"78,508",-37.59,1,0.00,"5,021,175",19.16,"284,608",-16.37,792,"15,740.00","161,439",-0.25,"1,217,861",-15.38,"790,189",8.10,"19,901,079",8.65,"256,313",-8.26,"1,834,433",12.95,"5,132,613",11.38,"3,675,163",9.23,"117,290",-28.87,"6,901,471",5.19,"1,983,796",15.69,"599,665",0.20,"49,450",-12.61,"1,858,162",-12.29,"814,897",-12.22,"470,746",38.67,"801,946",-13.33,"1,341,904",-11.81,"1,807,405",-1.48
2009M05,"28,007,804",5.43,"2,665,522",34.04,"16,389,208",-0.36,"1,362,775",-1.37,"742,560",10.84,"14,283,873",-0.78,"1,876,810",8.97,"934,161",32.90,"172,381",39.12,"770,268",-13.99,"78,265",-39.50,1,0.00,"5,400,518",28.01,"356,209",10.79,"1,082","21,540.00","163,524",3.46,"1,076,665",-31.75,"793,945",11.49,"20,020,584",9.70,"282,241",-8.11,"1,824,630",15.73,"5,359,263",17.97,"3,603,727",5.53,"114,610",-29.12,"6,861,314",4.95,"1,974,799",15.48,"606,222",-0.22,"97,619",17.20,"2,081,417",-1.61,"819,167",-9.32,"492,957",44.33,"798,266",-15.69,"1,300,906",-21.28,"1,815,888",-2.05
2009M06,"27,695,985",5.90,"2,593,003",31.33,"16,435,924",-0.59,"1,302,093",2.06,"741,180",6.99,"14,392,651",-1.18,"1,735,568",4.79,"874,281",24.96,"161,365",38.45,"699,922",-16.68,"69,935",-46.09,1,0.00,"5,629,796",41.40,"229,547",-14.94,2,-60.00,"155,292",-1.45,"846,917",-41.66,"723,907",-3.20,"20,066,769",10.93,"278,206",-1.84,"1,990,657",21.22,"5,330,892",22.36,"3,588,371",5.30,"118,504",-25.53,"6,818,105",4.12,"1,942,034",14.83,"612,391",-3.18,"70,821",9.61,"2,027,030",-0.21,"793,040",-10.17,"532,528",66.71,"798,595",-17.59,"1,059,937",-28.64,"1,804,007",-0.63
2009M07,"27,705,265",5.63,"2,500,240",31.68,"16,465,694",-0.82,"1,380,483",9.13,"775,317",9.51,"14,309,894",-2.18,"1,661,189",2.30,"801,189",17.46,"142,653",13.59,"717,347",-12.11,"66,539",-48.75,1,0.00,"5,833,577",43.85,"238,567",-11.87,802,"15,940.00","153,714",-2.82,"784,942",-47.30,"720,597",-6.73,"20,153,450",10.93,"263,704",-4.53,"1,962,432",23.62,"5,521,454",27.03,"3,575,115",1.79,"117,989",-32.55,"6,781,957",3.14,"1,930,799",13.95,"615,842",-2.80,"65,583",-23.77,"1,970,742",-1.08,"776,473",-10.27,"517,809",62.55,"788,075",-18.28,"1,040,053",-29.78,"1,833,114",1.14
2009M08,"28,200,663",7.52,"2,690,912",39.54,"16,674,510",0.58,"1,457,955",18.92,"764,662",1.87,"14,451,893",-1.02,"1,573,193",-3.58,"764,453",11.93,"138,658",6.98,"670,082",-18.19,"69,033",-44.74,1,0.00,"5,961,400",51.15,"209,584",-32.76,2,-50.00,"156,766",1.49,"865,262",-44.33,"816,464",14.70,"20,368,338",11.66,"286,699",-12.12,"2,133,951",35.36,"5,526,663",26.89,"3,506,620",1.94,"102,814",-37.20,"6,742,703",1.81,"2,068,888",17.79,"614,635",-4.50,"53,930",-8.27,"1,965,445",-3.02,"773,984",-9.84,"614,219",93.77,"789,077",-17.89,"1,145,853",-20.88,"1,832,702",0.72
2009M09,"28,510,680",7.46,"2,661,369",23.76,"16,732,913",0.23,"1,425,724",19.21,"740,126",-2.19,"14,567,063",-1.18,"1,582,994",-2.42,"780,807",13.41,"137,590",-2.58,"664,597",-16.14,"65,800",-43.71,1,0.00,"6,057,089",50.49,"252,367",-20.69,192,"4,700.00","154,712",-1.94,"1,003,243",-30.70,"872,423",12.67,"20,487,249",11.00,"280,692",-23.23,"2,069,685",31.43,"5,687,532",29.46,"3,508,620",1.92,"110,878",-36.53,"6,718,770",0.71,"2,111,072",15.06,"614,900",-7.66,"68,104",0.92,"2,015,225",-2.18,"759,261",-11.11,"569,489",81.53,"789,159",-16.65,"1,237,046",-14.42,"1,857,085",3.10
2009M10,"28,511,487",6.31,"2,562,716",15.64,"16,664,237",-0.63,"1,345,088",10.37,"717,530",-7.79,"14,601,619",-1.16,"1,590,658",1.96,"794,152",12.31,"136,283",-1.44,"660,223",-7.62,"62,689",-42.09,1,0.00,"6,261,434",51.72,"248,865",-2.03,42,950.00,"155,242",-0.77,"965,603",-40.69,"837,207",11.53,"20,676,302",9.84,"307,541",17.69,"2,211,269",35.09,"5,815,217",33.75,"3,500,232",-4.26,"116,879",-37.26,"6,652,661",-2.15,"2,072,503",6.99,"597,293",-5.24,"44,606",-27.95,"1,997,250",3.00,"743,370",-11.50,"557,477",65.60,"796,439",-14.85,"1,145,186",-26.18,"1,859,727",3.86
2009M11,"28,567,681",6.34,"2,486,218",8.43,"16,796,332",-0.04,"1,411,626",15.69,"721,601",-6.67,"14,663,105",-0.99,"1,555,174",-1.69,"751,381",2.23,"133,351",-11.92,"670,442",-3.61,"58,270",-44.46,1,0.00,"6,296,034",47.56,"190,047",-22.49,2,-50.00,"158,195",1.52,"1,027,408",-27.34,"836,732",15.22,"20,751,260",9.13,"293,796",0.64,"2,281,829",44.45,"5,838,460",36.14,"3,517,856",-8.46,"135,604",-14.08,"6,595,798",-3.85,"2,087,917",4.71,"596,711",-7.55,"51,036",-25.82,"1,967,492",4.02,"744,505",-11.04,"553,497",35.78,"787,820",-13.20,"1,144,074",-18.67,"1,879,059",4.63
2009M12,"28,963,755",6.81,"2,465,245",3.73,"17,069,669",1.98,"1,477,177",17.96,"733,832",-3.39,"14,858,660",0.89,"1,551,529",-7.42,"731,150",-7.78,"139,650",-16.81,"680,729",-4.82,"53,370",-44.13,1,0.00,"6,380,947",43.57,"168,566",-37.75,2,-50.00,"164,175",-4.14,"1,110,251",-17.34,"741,814",0.57,"21,063,858",8.83,"317,231",9.36,"2,323,126",38.16,"5,990,319",35.30,"3,567,199",-7.01,"148,417",-0.68,"6,548,089",-6.15,"2,169,477",8.83,"596,182",-8.61,"68,744",18.89,"1,941,713",0.35,"724,589",-12.83,"695,180",79.91,"794,766",-9.04,"1,142,397",-12.85,"1,919,101",6.15
