期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1990M08,60.42,26.69,67.83,77.48,76.86,77.97,77.16,73.48,65.84,57.23,41.13,9.78,74.31,26.19,70.09,94.44,97.46,98.06,97.79,95.24,90.24,79.20,55.88,14.61,46.52,27.20,66.33,60.46,55.84,57.36,55.94,51.15,41.54,32.33,20.33,4.26,2.10,8.54,5.65,2.69,1.15,0.99,0.41,0.69,0.50,0.16,0.14,0.18,2.01,8.65,6.70,2.89,1.09,1.15,0.60,1.02,0.73,0.22,0.18,0.22,2.24,8.43,4.91,2.39,1.26,0.69,0.08,0.05,0.00,0.00,0.00,0.00
1990M09,59.68,25.09,65.34,76.96,76.41,77.27,76.23,73.65,65.46,56.17,41.36,10.39,73.76,23.93,67.54,93.62,97.19,97.84,97.61,94.87,90.66,79.50,56.08,15.62,45.58,26.25,63.88,60.21,55.17,56.21,54.23,51.87,40.42,29.96,20.52,4.42,1.98,8.18,5.68,2.34,1.13,0.92,0.63,0.64,0.42,0.15,0.23,0.00,1.86,6.92,6.61,2.67,1.26,1.13,0.72,0.78,0.55,0.20,0.29,0.00,2.19,9.33,5.02,1.84,0.90,0.55,0.44,0.37,0.11,0.00,0.00,0.00
1990M10,59.36,25.92,65.99,75.88,76.07,76.84,75.12,72.56,65.13,55.61,41.10,9.78,74.22,25.23,68.25,93.63,97.56,98.23,97.57,95.91,91.37,79.55,57.12,15.19,44.47,26.62,64.49,58.04,54.15,54.91,51.94,48.48,39.19,28.94,18.46,3.58,1.73,5.85,5.16,1.98,0.85,0.94,0.66,0.42,0.65,0.39,0.36,0.08,1.64,5.17,6.02,2.22,0.86,1.10,0.86,0.56,0.89,0.52,0.45,0.10,1.88,6.50,4.56,1.58,0.83,0.64,0.27,0.14,0.12,0.00,0.00,0.00
1990M11,59.66,24.50,66.96,76.76,76.50,76.80,76.45,72.90,65.37,56.43,41.72,9.56,74.45,24.61,69.65,94.41,97.85,98.28,98.31,96.14,90.79,78.93,58.64,14.25,44.86,24.40,65.17,59.05,54.73,54.74,53.86,48.97,40.08,31.49,17.90,4.19,1.80,5.20,5.33,2.02,1.05,1.09,0.54,0.86,0.83,0.36,0.23,0.00,1.86,5.85,6.88,2.32,1.09,1.19,0.77,1.12,1.15,0.49,0.28,0.00,1.69,4.55,4.23,1.55,0.96,0.92,0.10,0.34,0.12,0.00,0.00,0.00
1990M12,59.20,24.58,65.87,77.69,75.53,75.40,75.48,71.57,64.42,56.72,41.04,9.26,74.29,24.40,68.17,94.49,97.56,97.46,98.08,95.86,90.41,80.20,58.00,14.46,44.08,24.76,64.35,60.75,53.01,52.69,52.13,46.49,38.48,30.82,17.21,3.34,1.52,4.63,4.42,1.86,0.91,0.71,0.46,0.86,0.50,0.31,0.35,0.00,1.63,5.32,6.08,2.17,1.11,0.86,0.59,1.14,0.57,0.41,0.42,0.00,1.34,3.94,3.24,1.37,0.55,0.42,0.21,0.26,0.36,0.00,0.00,0.00
1991M01,58.79,23.92,65.41,76.49,74.92,75.67,75.88,72.22,64.28,55.28,41.16,9.44,73.96,23.24,68.25,93.84,97.49,97.36,97.84,96.68,91.89,80.52,56.05,14.55,43.60,24.59,63.51,59.06,51.85,53.42,53.21,46.95,36.41,27.58,20.60,3.56,1.37,3.85,3.93,1.77,0.81,0.58,0.74,0.57,0.70,0.07,0.26,0.00,1.46,4.26,5.74,1.77,1.07,0.72,0.88,0.75,0.91,0.09,0.33,0.00,1.21,3.47,2.63,1.78,0.31,0.30,0.46,0.19,0.18,0.00,0.00,0.00
1991M02,58.48,22.11,65.80,74.85,74.12,75.74,76.32,71.48,64.97,56.39,42.60,9.66,74.17,22.43,68.40,93.95,96.96,97.94,98.39,96.23,92.27,81.88,57.95,14.71,42.76,21.79,64.07,55.65,50.75,52.87,53.41,45.92,37.42,28.37,21.36,3.81,1.35,3.49,3.72,1.57,0.92,0.82,0.94,0.33,0.62,0.56,0.17,0.00,1.41,3.91,4.98,1.57,0.97,1.12,1.04,0.42,0.83,0.74,0.22,0.00,1.26,3.07,2.83,1.58,0.82,0.25,0.75,0.13,0.08,0.00,0.00,0.00
1991M03,58.51,21.25,64.84,75.89,74.43,76.32,76.13,70.87,65.34,56.60,42.41,10.03,73.68,21.09,66.33,93.53,97.41,98.22,97.97,95.64,90.76,81.52,58.90,14.88,43.32,21.42,63.84,58.15,50.92,53.90,53.45,45.52,39.85,29.60,19.78,4.42,1.39,3.59,3.57,1.98,0.86,0.87,0.48,0.53,0.53,1.02,0.27,0.00,1.51,3.49,5.15,2.27,1.01,1.12,0.57,0.77,0.65,1.24,0.26,0.00,1.16,3.68,2.46,1.51,0.56,0.42,0.30,0.00,0.28,0.37,0.31,0.00
1991M04,58.75,21.57,64.16,76.63,75.93,75.99,77.08,71.31,65.78,56.44,42.24,10.46,73.33,21.61,66.06,93.27,97.86,97.89,97.70,95.94,90.58,80.30,57.85,15.26,44.14,21.53,62.88,59.91,53.57,53.65,55.81,46.25,41.00,30.83,20.87,4.85,1.40,3.20,3.98,1.91,1.07,0.74,0.58,0.39,0.67,0.54,0.28,0.00,1.50,3.10,5.49,2.26,1.24,0.92,0.70,0.49,0.90,0.60,0.07,0.00,1.24,3.29,2.91,1.36,0.75,0.40,0.35,0.18,0.17,0.38,1.09,0.00
1991M05,59.13,20.43,64.23,77.58,76.31,77.25,77.73,73.27,65.79,57.96,42.14,9.88,73.57,19.99,67.64,93.62,98.02,98.20,97.77,96.23,90.82,83.51,57.69,14.89,44.66,20.88,61.95,61.45,54.10,55.80,57.11,49.78,40.80,30.56,21.04,4.09,1.43,3.44,4.26,1.77,1.08,0.70,0.50,0.79,0.86,0.28,0.41,0.19,1.58,3.29,5.25,2.31,1.46,0.81,0.67,1.19,1.08,0.22,0.47,0.23,1.19,3.59,3.54,0.92,0.39,0.50,0.19,0.00,0.38,0.48,0.18,0.00
1991M06,59.14,20.87,63.79,77.43,75.65,78.10,77.58,73.34,65.44,57.40,41.27,10.08,73.68,20.20,66.20,93.91,97.30,98.12,97.74,96.33,92.02,82.92,57.63,15.08,44.57,21.54,62.19,60.79,53.32,57.48,56.74,49.76,38.81,30.02,19.03,4.28,1.37,3.25,3.89,2.09,0.70,0.66,0.66,0.74,0.69,0.34,0.24,0.28,1.42,3.08,4.89,2.19,0.84,0.81,0.94,1.06,0.92,0.46,0.29,0.34,1.28,3.40,3.19,1.94,0.45,0.39,0.16,0.10,0.17,0.00,0.00,0.00
1991M07,59.70,25.27,66.01,76.36,75.75,77.95,76.51,72.00,66.52,57.49,41.27,10.89,74.13,24.45,67.14,92.98,97.38,98.17,97.56,96.33,91.83,80.61,57.62,16.57,45.23,26.08,65.27,59.53,53.42,57.09,54.66,47.07,41.16,32.79,19.02,4.30,1.82,7.11,5.17,2.30,0.91,0.90,0.73,0.57,0.43,0.38,0.15,0.17,1.64,6.11,5.54,2.15,0.96,1.21,1.04,0.79,0.56,0.46,0.19,0.21,2.13,8.05,4.92,2.54,0.83,0.37,0.16,0.10,0.16,0.16,0.00,0.00
1991M08,59.84,25.83,67.00,76.94,76.23,77.61,76.58,71.45,67.28,56.25,41.24,10.35,74.23,25.59,70.07,94.07,97.50,97.60,97.39,95.61,91.35,80.02,56.61,15.72,45.40,26.07,64.97,59.71,54.39,57.10,55.05,46.50,43.10,30.98,20.39,4.10,1.78,7.05,4.70,2.50,1.05,0.77,0.55,0.43,0.35,0.27,0.17,0.40,1.57,5.69,5.76,2.40,1.03,0.76,0.57,0.63,0.39,0.32,0.22,0.49,2.12,8.39,3.95,2.66,1.08,0.78,0.52,0.00,0.25,0.15,0.00,0.00
1991M09,59.29,24.06,65.69,78.18,76.03,76.38,76.13,71.17,66.41,54.43,42.04,9.41,73.84,23.01,69.15,94.27,97.44,96.90,97.52,95.68,90.68,79.53,57.96,14.07,44.72,25.10,63.39,61.95,53.86,55.18,53.91,45.83,41.97,27.81,20.55,4.00,1.79,7.52,5.15,2.17,0.89,0.76,0.64,0.40,0.49,0.51,0.58,0.00,1.62,5.98,6.40,2.15,0.93,0.89,0.61,0.49,0.65,0.68,0.73,0.00,2.07,8.90,4.25,2.21,0.80,0.53,0.70,0.19,0.14,0.00,0.00,0.00
1991M10,59.18,23.54,65.78,77.87,76.10,76.27,76.34,71.73,65.11,55.62,42.04,9.39,73.93,22.18,69.01,94.55,97.70,97.21,97.76,96.81,90.51,80.13,58.81,14.28,44.39,24.89,63.62,61.06,53.85,54.68,54.14,45.85,39.46,29.56,19.43,3.67,1.56,6.09,5.15,1.67,0.70,0.79,0.57,0.43,0.30,0.51,0.13,0.28,1.47,5.06,6.09,2.00,0.81,0.85,0.67,0.57,0.43,0.68,0.16,0.34,1.71,7.00,4.46,1.15,0.49,0.66,0.38,0.12,0.00,0.00,0.00,0.00
1991M11,59.20,22.71,66.18,77.26,76.74,77.65,76.96,71.80,65.22,55.89,41.46,9.90,73.47,21.67,69.57,94.28,97.19,97.78,97.88,96.43,91.23,79.59,58.21,14.70,44.90,23.76,63.90,60.25,55.87,57.01,55.43,46.72,39.24,31.10,19.12,4.22,1.49,4.73,4.98,1.68,0.96,0.72,0.55,0.40,0.34,0.32,0.07,0.00,1.43,4.86,6.06,1.82,0.96,0.72,0.75,0.43,0.48,0.45,0.09,0.00,1.59,4.60,4.18,1.47,0.97,0.70,0.18,0.32,0.00,0.00,0.00,0.00
1991M12,59.31,22.74,66.16,77.92,75.99,77.41,77.25,72.85,65.56,55.68,42.16,9.69,73.57,21.89,69.38,94.16,97.01,97.95,97.85,96.94,90.81,80.43,59.18,14.40,45.00,23.61,63.97,61.63,54.49,56.40,56.11,48.44,40.35,30.01,19.35,4.21,1.39,4.54,4.41,1.49,0.93,0.82,0.57,0.27,0.57,0.16,0.08,0.00,1.42,3.95,6.50,1.56,1.06,0.94,0.74,0.13,0.71,0.22,0.10,0.00,1.35,5.11,2.87,1.39,0.69,0.61,0.25,0.55,0.28,0.00,0.00,0.00
1992M01,59.34,21.60,66.29,78.50,75.61,77.34,76.60,72.88,65.17,55.64,42.10,9.75,73.82,20.60,69.72,94.39,97.13,97.76,97.42,96.89,91.34,79.80,58.24,14.59,44.82,22.59,63.99,62.50,53.40,56.30,55.08,48.23,38.71,30.35,20.53,4.09,1.37,4.27,4.21,1.79,0.84,0.54,0.43,0.51,0.60,0.49,0.24,0.30,1.39,2.82,5.91,2.17,0.97,0.73,0.49,0.50,0.70,0.49,0.18,0.00,1.33,5.60,2.97,1.20,0.59,0.20,0.31,0.53,0.37,0.48,0.46,1.58
1992M02,58.97,20.85,64.29,77.18,75.85,77.33,76.27,72.86,65.08,56.72,41.51,10.05,73.71,20.84,68.12,93.00,97.31,98.15,97.61,96.34,91.16,80.05,57.76,15.36,44.17,20.85,61.73,61.30,53.74,55.77,54.18,48.83,38.65,32.31,19.80,3.81,1.54,4.39,4.56,1.95,1.09,0.71,0.63,0.79,0.89,0.37,0.21,0.00,1.59,2.78,6.67,2.17,1.16,0.91,0.78,0.96,1.07,0.36,0.27,0.00,1.46,6.00,3.00,1.61,0.97,0.35,0.35,0.46,0.46,0.37,0.00,0.00
1992M03,58.97,19.31,64.22,76.50,76.40,77.28,76.33,73.05,65.55,58.14,41.91,9.71,73.81,19.15,68.64,93.11,97.36,97.99,97.79,96.04,91.77,81.11,58.49,14.85,44.07,19.47,61.24,59.75,54.78,55.96,54.03,49.55,39.17,34.31,19.82,3.75,1.38,3.86,4.32,1.94,0.97,0.63,0.47,0.28,0.67,0.41,0.30,0.00,1.41,2.99,5.85,2.05,0.99,0.90,0.62,0.43,0.77,0.58,0.38,0.00,1.31,4.71,3.16,1.76,0.94,0.13,0.20,0.00,0.43,0.00,0.00,0.00
1992M04,58.95,19.18,63.71,76.87,76.03,77.56,77.67,72.46,65.31,57.67,43.03,9.74,73.94,19.14,68.80,94.26,97.51,97.87,97.57,95.98,92.01,82.43,59.44,14.75,43.90,19.22,60.24,59.29,53.89,56.67,57.07,48.49,38.66,32.28,21.39,3.96,1.33,3.33,4.52,1.59,0.87,0.67,0.54,0.69,0.34,0.33,0.57,0.30,1.43,2.45,6.93,1.69,0.86,0.92,0.68,0.92,0.48,0.46,0.50,0.37,1.15,4.23,2.64,1.41,0.89,0.22,0.30,0.23,0.00,0.00,0.84,0.00
1992M05,59.10,19.44,63.59,77.68,76.34,78.58,77.49,72.68,66.60,55.79,42.60,9.13,73.83,19.04,67.99,94.61,97.44,98.43,97.38,95.56,91.75,83.52,59.59,13.57,44.32,19.84,60.56,60.58,54.63,58.14,56.97,49.22,41.45,27.36,20.51,3.95,1.40,3.00,4.86,1.93,0.99,0.73,0.53,0.57,0.16,0.25,0.21,0.00,1.43,2.14,6.91,1.89,0.96,0.98,0.76,0.74,0.23,0.33,0.23,0.00,1.35,3.84,3.27,2.00,1.04,0.30,0.13,0.23,0.00,0.00,0.12,0.00
1992M06,59.13,19.33,63.93,78.29,77.33,78.30,76.29,73.33,65.67,56.90,42.91,9.25,73.53,18.69,66.84,93.88,97.43,97.61,97.65,96.17,91.46,84.15,59.27,13.97,44.69,19.96,61.92,62.52,56.53,58.37,54.19,49.64,39.66,28.77,21.56,3.76,1.54,6.50,5.26,2.08,0.76,0.50,0.58,0.48,0.17,0.20,0.31,0.00,1.49,6.74,6.97,1.83,0.87,0.63,0.72,0.72,0.24,0.26,0.37,0.00,1.63,6.27,3.98,2.46,0.56,0.27,0.33,0.00,0.00,0.00,0.12,0.00
1992M07,59.49,22.43,65.65,78.32,76.65,76.87,76.22,73.40,65.61,58.28,43.57,10.10,74.03,22.31,68.11,93.56,97.55,97.16,97.95,97.35,91.19,84.04,59.86,15.47,44.89,22.55,63.93,62.96,55.12,56.00,53.76,48.57,39.72,31.57,22.18,3.85,1.76,7.07,5.48,2.16,1.35,0.58,0.49,0.34,0.42,0.18,0.34,0.00,1.64,7.27,6.41,1.86,1.66,0.66,0.63,0.46,0.61,0.24,0.44,0.00,1.94,6.88,4.79,2.60,0.78,0.42,0.24,0.10,0.00,0.00,0.00,0.00
1992M08,59.93,24.25,66.18,78.02,76.66,77.71,76.51,73.44,66.95,57.81,41.63,10.35,74.43,24.36,69.32,94.38,98.23,98.02,97.90,97.10,91.96,82.19,57.37,15.23,45.38,24.13,63.98,61.60,54.58,56.88,54.53,49.05,41.88,32.80,21.17,4.54,1.92,7.13,5.78,2.44,1.51,0.48,0.47,0.83,0.50,0.35,0.33,0.00,1.75,6.78,6.11,2.27,1.52,0.68,0.65,1.05,0.69,0.49,0.43,0.00,2.21,7.49,5.52,2.69,1.51,0.14,0.13,0.38,0.07,0.00,0.00,0.00
1992M09,59.60,22.76,65.17,78.24,77.34,79.09,76.43,73.88,67.04,55.89,40.68,9.42,73.52,21.54,68.50,94.00,97.99,98.04,97.28,96.51,91.65,81.04,56.90,13.96,45.62,23.97,62.84,62.39,56.21,59.62,54.91,50.55,42.40,30.10,19.66,4.07,1.72,6.33,5.64,2.15,0.99,0.64,0.62,0.52,0.45,0.27,0.16,0.21,1.58,6.24,6.43,2.25,0.91,0.77,0.60,0.67,0.65,0.36,0.20,0.08,1.93,6.41,5.03,1.99,1.14,0.42,0.65,0.21,0.00,0.00,0.00,0.75
1992M10,59.57,21.51,65.78,78.37,77.41,79.93,76.70,72.80,66.58,56.08,40.68,9.42,73.55,21.53,69.07,94.18,97.85,97.96,97.20,95.77,91.96,81.26,57.73,13.81,45.52,21.50,63.46,62.47,56.50,61.41,55.56,49.10,41.16,30.37,18.68,4.24,1.55,5.04,4.64,2.18,0.86,0.82,0.59,0.52,0.51,0.32,0.13,0.06,1.45,4.88,4.97,2.28,0.90,1.11,0.45,0.59,0.66,0.44,0.17,0.08,1.71,5.20,4.38,2.03,0.81,0.35,0.84,0.40,0.19,0.00,0.00,0.00
1992M11,59.51,21.27,65.98,77.88,77.14,79.40,77.06,72.28,66.07,56.77,41.74,10.05,73.66,22.22,70.27,93.53,97.57,97.66,96.94,95.37,91.85,81.82,58.53,14.59,45.27,20.32,62.93,62.16,56.20,60.60,56.56,48.49,40.27,31.25,20.13,4.69,1.36,3.98,3.84,2.12,0.77,0.84,0.47,0.43,0.48,0.36,0.14,0.06,1.38,4.21,4.45,2.16,0.85,1.15,0.53,0.59,0.56,0.50,0.17,0.08,1.34,3.72,3.36,2.05,0.63,0.33,0.35,0.10,0.30,0.00,0.00,0.00
1992M12,59.47,22.22,66.71,78.72,77.28,77.83,77.70,71.66,66.08,54.94,41.24,9.29,73.56,23.17,70.16,93.64,97.64,97.30,97.35,95.21,91.48,79.81,58.79,13.65,45.30,21.26,64.25,63.70,56.40,57.80,57.45,47.51,40.58,29.70,18.68,4.14,1.27,3.94,3.36,1.70,0.96,0.51,0.50,0.33,0.54,0.72,0.78,0.00,1.14,2.65,4.18,1.63,0.97,0.49,0.54,0.26,0.55,0.64,0.80,0.00,1.47,5.34,2.73,1.80,0.95,0.54,0.43,0.47,0.53,0.95,0.70,0.00
1993M01,59.23,20.28,65.21,78.77,77.52,78.18,76.68,72.79,65.92,55.67,40.91,10.42,73.33,20.74,67.90,93.52,97.85,97.46,97.50,95.31,91.70,80.85,58.08,15.80,45.04,19.81,63.30,63.97,56.73,58.48,55.26,49.68,39.91,29.92,18.86,4.05,1.23,2.62,4.56,1.58,0.78,0.35,0.53,0.25,0.64,0.36,0.18,0.26,1.22,2.96,6.13,1.42,0.86,0.39,0.63,0.31,0.66,0.48,0.23,0.23,1.25,2.25,3.36,1.83,0.65,0.29,0.34,0.13,0.59,0.00,0.00,0.41
1993M02,58.40,19.41,63.35,77.06,76.46,77.80,75.85,71.39,64.94,55.91,42.24,10.49,73.10,19.60,67.34,92.69,97.61,97.66,97.09,95.11,91.38,81.79,59.73,15.91,43.62,19.22,60.51,61.37,54.88,57.50,54.02,47.06,38.27,29.55,19.88,4.07,1.32,3.76,4.50,1.97,0.75,0.60,0.46,0.18,0.40,0.10,0.69,0.00,1.34,4.37,6.04,1.98,0.70,0.76,0.55,0.27,0.42,0.09,0.87,0.00,1.30,3.13,3.27,1.95,0.84,0.33,0.31,0.00,0.34,0.12,0.00,0.00
1993M03,58.52,18.40,62.93,77.24,76.80,77.81,76.34,72.58,66.11,55.93,43.60,10.24,72.92,18.61,66.80,92.65,97.65,97.59,97.21,95.22,91.63,79.95,60.84,15.93,44.05,18.19,60.15,61.81,55.46,57.61,54.85,49.27,40.48,31.59,21.72,3.49,1.34,3.48,4.11,1.59,1.26,0.78,0.66,0.36,0.46,0.36,0.00,0.14,1.29,3.01,4.62,1.73,1.30,0.95,0.64,0.49,0.58,0.45,0.00,0.17,1.42,3.95,3.71,1.38,1.19,0.49,0.70,0.11,0.19,0.15,0.00,0.00
1993M04,58.64,18.24,63.59,76.71,76.50,78.60,77.04,73.18,66.19,56.87,41.59,10.55,72.74,18.13,65.71,92.86,97.51,97.51,97.79,95.61,91.31,81.47,57.55,16.16,44.46,18.34,62.07,60.54,55.02,59.26,55.72,50.00,41.00,32.07,21.41,3.89,1.34,4.37,3.46,1.79,1.09,0.92,0.41,0.65,0.39,0.75,0.43,0.00,1.32,4.44,3.94,1.66,1.29,0.97,0.47,0.83,0.56,0.91,0.56,0.00,1.38,4.31,3.09,2.00,0.73,0.83,0.32,0.30,0.00,0.34,0.00,0.00
1993M05,58.59,18.24,62.78,76.96,76.62,78.48,78.19,73.43,66.02,57.22,41.83,9.52,72.42,17.91,65.26,93.45,97.01,97.84,97.32,95.17,90.20,82.38,58.93,13.99,44.68,18.58,61.00,60.44,55.79,58.68,58.60,51.04,41.65,31.93,20.41,4.20,1.29,3.67,4.27,1.74,0.79,0.71,0.51,0.39,0.41,0.41,0.36,0.16,1.28,3.17,4.84,1.95,0.76,0.98,0.53,0.60,0.60,0.56,0.46,0.21,1.30,4.17,3.83,1.41,0.85,0.25,0.49,0.00,0.00,0.00,0.00,0.00
1993M06,58.38,17.20,61.10,77.69,77.15,77.89,77.88,73.10,66.58,56.52,42.66,9.85,72.04,16.57,62.79,93.29,96.67,97.81,97.06,94.95,90.94,81.64,59.76,14.74,44.65,17.84,59.90,62.09,57.12,57.52,58.19,50.63,41.97,31.22,21.31,4.02,1.40,4.37,4.22,2.13,0.95,0.76,0.54,0.46,0.68,0.16,0.12,0.00,1.30,2.43,5.05,2.12,0.94,0.79,0.68,0.59,0.99,0.22,0.16,0.00,1.56,6.20,3.61,2.15,0.97,0.71,0.30,0.21,0.00,0.00,0.00,0.00
1993M07,58.79,21.13,64.54,77.90,76.25,77.35,77.73,72.45,65.14,55.98,41.00,9.71,72.63,19.74,66.83,93.54,96.63,97.29,97.26,95.20,90.98,80.93,57.70,14.87,44.88,22.55,62.92,62.26,55.37,56.91,57.70,48.92,39.11,30.84,20.32,3.56,1.71,6.14,5.87,2.51,0.86,0.57,0.53,0.52,0.36,0.21,0.18,0.00,1.43,4.27,6.20,2.17,0.92,0.73,0.60,0.65,0.52,0.24,0.24,0.00,2.17,7.80,5.62,3.02,0.75,0.30,0.40,0.26,0.00,0.14,0.00,0.00
1993M08,59.75,22.21,65.92,78.26,77.35,79.05,79.17,74.22,67.40,55.63,42.00,8.65,72.77,20.98,67.51,93.32,97.43,97.85,97.21,96.20,91.13,79.86,58.05,12.63,46.65,23.45,64.78,63.19,56.79,59.78,60.62,51.52,43.52,31.32,22.21,3.91,1.90,7.16,6.86,2.37,0.97,0.62,0.43,0.84,0.44,0.40,0.07,0.00,1.52,5.13,6.30,2.26,0.88,0.78,0.52,1.09,0.39,0.42,0.10,0.00,2.51,9.01,7.29,2.54,1.15,0.35,0.28,0.35,0.55,0.34,0.00,0.00
1993M09,59.44,19.31,64.01,78.73,78.43,79.41,78.26,74.33,67.45,55.63,41.59,9.75,72.51,18.59,65.58,93.44,97.83,98.04,96.65,97.07,90.81,79.74,57.32,14.40,46.29,20.04,62.90,64.01,58.53,60.31,59.31,50.90,44.04,31.53,22.31,4.20,1.58,6.48,4.57,2.35,0.94,0.69,0.52,0.59,0.55,0.35,0.19,0.21,1.44,4.30,4.83,2.55,1.09,0.84,0.61,0.74,0.56,0.30,0.19,0.26,1.80,8.52,4.38,2.07,0.67,0.43,0.38,0.30,0.52,0.50,0.20,0.00
1993M10,59.15,19.61,64.24,79.03,77.65,79.27,77.10,72.94,66.23,56.59,40.52,9.95,72.64,20.43,65.88,93.69,96.74,97.88,96.96,95.91,90.91,81.74,56.44,14.34,45.59,18.78,63.06,64.35,58.04,60.24,56.65,49.24,41.36,31.47,21.09,4.72,1.58,6.26,4.52,2.03,1.25,0.70,0.70,0.40,0.21,0.84,0.08,0.22,1.52,4.84,4.97,2.23,1.48,0.87,0.85,0.42,0.23,1.03,0.04,0.28,1.68,7.83,4.19,1.74,0.87,0.42,0.43,0.37,0.17,0.36,0.22,0.00
1993M11,58.57,20.03,63.51,78.62,76.68,78.29,76.71,71.97,64.22,56.17,40.71,9.55,72.54,20.65,64.83,92.76,96.66,97.83,97.83,96.37,90.29,82.60,57.42,13.86,44.51,19.40,62.56,64.49,56.16,58.33,55.05,46.71,38.00,29.78,20.38,4.40,1.39,4.85,4.33,1.72,1.02,0.78,0.46,0.53,0.20,0.43,0.16,0.00,1.37,3.98,5.50,1.71,1.27,0.92,0.49,0.77,0.28,0.59,0.21,0.00,1.41,5.80,3.46,1.72,0.57,0.56,0.40,0.00,0.04,0.00,0.00,0.00
1993M12,58.37,19.19,63.08,78.05,77.47,78.17,77.35,72.52,63.46,54.67,40.59,9.32,72.37,19.57,64.83,92.68,97.51,97.79,97.26,96.35,90.68,80.82,57.02,14.21,44.29,18.80,61.82,63.43,56.91,58.11,56.89,47.97,36.17,28.48,20.65,3.47,1.24,3.56,3.82,1.48,0.81,0.69,0.55,0.57,0.69,0.37,0.57,0.23,1.24,2.90,4.69,1.35,1.06,0.86,0.59,0.72,0.88,0.50,0.64,0.28,1.25,4.25,3.17,1.67,0.38,0.40,0.48,0.27,0.22,0.00,0.33,0.00
1994M01,58.80,19.31,64.00,77.80,77.82,78.88,78.15,72.81,65.58,54.62,39.93,9.77,72.71,20.33,65.94,92.63,97.62,97.92,97.64,95.87,91.64,80.63,57.92,14.48,44.79,18.27,62.59,63.00,57.52,59.43,58.12,49.08,39.25,28.64,18.19,4.12,1.20,3.50,3.91,1.58,0.73,0.74,0.55,0.43,0.16,0.18,0.33,0.27,1.20,3.92,4.47,1.63,0.80,0.88,0.69,0.57,0.23,0.24,0.42,0.34,1.21,3.03,3.49,1.51,0.61,0.50,0.31,0.16,0.00,0.00,0.00,0.00
1994M02,57.97,18.39,63.70,77.29,76.10,77.52,77.18,70.91,65.43,55.12,39.57,9.38,72.23,19.43,65.75,92.51,97.22,97.60,96.95,95.02,90.76,80.54,56.76,14.30,43.61,17.33,62.22,62.07,54.46,56.99,56.84,45.96,39.90,29.86,18.93,3.48,1.66,4.43,4.64,2.31,1.40,0.94,0.88,0.62,0.42,0.42,0.31,0.38,1.69,4.96,5.79,2.41,1.44,1.04,1.07,0.84,0.60,0.54,0.22,0.36,1.61,3.83,3.77,2.15,1.31,0.77,0.54,0.14,0.00,0.12,0.63,0.50
1994M03,59.00,19.57,65.00,77.90,78.09,78.37,77.90,71.81,66.31,56.14,41.29,9.69,72.67,20.22,67.13,93.22,97.39,97.52,96.93,95.04,90.54,80.38,59.09,14.55,45.25,18.91,63.46,62.59,58.27,58.82,58.32,47.78,41.95,32.07,20.02,3.86,1.52,4.24,4.28,1.98,1.22,0.76,0.80,1.09,0.31,0.63,0.04,0.13,1.64,4.03,5.33,2.37,1.43,1.01,0.98,1.30,0.40,0.88,0.00,0.16,1.34,4.47,3.49,1.42,0.86,0.34,0.50,0.66,0.13,0.00,0.19,0.00
1994M04,58.67,18.51,63.62,77.38,77.61,78.27,77.23,72.61,67.33,55.58,41.80,10.27,72.44,19.42,65.00,92.15,96.76,97.73,97.10,95.69,91.12,81.01,60.05,15.35,44.82,17.57,62.63,62.60,57.94,58.34,56.87,48.89,43.41,30.30,20.08,4.17,1.38,3.55,4.44,2.13,1.08,0.56,0.66,0.42,0.23,0.34,0.10,0.00,1.40,3.05,5.08,2.42,1.30,0.87,0.75,0.43,0.34,0.47,0.08,0.00,1.34,4.12,3.97,1.70,0.70,0.03,0.49,0.39,0.00,0.00,0.15,0.00
