期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2012M08,"32,853,010",4.50,"2,682,044",17.79,"19,632,878",3.09,"1,509,591",0.64,"727,095",-13.69,"17,396,192",4.16,"1,962,037",26.52,"835,244",25.13,"254,951",73.99,"871,842",18.34,"94,255",21.08,-,-,"7,105,943",1.27,"255,751",57.82,239,-35.23,"177,813",6.89,"942,050",-17.50,"1,015,075",9.07,"24,214,921",4.97,"313,273",-2.84,"2,738,441",0.89,"6,832,092",3.77,"4,313,908",6.73,"226,955",3.44,"7,174,599",5.09,"2,615,653",10.87,"634,467",0.30,"96,370",14.46,"1,700,184",0.29,"354,130",-14.41,"914,218",13.67,"938,973",9.11,"1,112,258",-13.74,"2,226,544",7.45
2012M09,"32,905,546",3.45,"2,568,064",5.34,"19,665,220",2.82,"1,520,681",3.61,"700,850",-16.00,"17,443,689",3.69,"1,959,875",25.41,"837,618",22.52,"258,964",61.52,"863,293",20.11,"92,119",20.46,-,-,"7,100,739",2.74,"191,923",-18.95,239,-35.23,"173,871",1.03,"1,153,496",-10.31,"967,389",-1.97,"24,178,743",4.36,"359,842",14.23,"2,667,713",-0.43,"6,853,835",4.66,"4,289,776",5.14,"214,841",-10.96,"7,195,784",4.68,"2,596,952",6.83,"650,468",1.13,"112,832",7.57,"1,613,800",-8.36,"354,930",-17.23,"908,544",11.87,"957,621",9.45,"1,238,916",-9.25,"2,277,233",8.90
2012M10,"32,857,146",3.86,"2,545,253",3.94,"19,730,450",3.36,"1,538,819",5.03,"682,385",-16.16,"17,509,246",4.16,"2,026,175",26.25,"865,973",24.65,"276,471",64.08,"883,731",19.15,"90,896",18.56,-,-,"7,044,714",1.00,"233,964",75.34,19,-94.85,"174,466",2.97,"1,011,209",-11.19,"1,040,980",10.63,"24,187,982",3.71,"315,172",-0.81,"2,736,212",4.11,"6,785,851",3.60,"4,284,651",2.72,"216,569",-11.49,"7,225,022",4.69,"2,624,505",4.58,"640,735",-0.18,"73,753",-15.61,"1,631,457",-1.98,"349,357",-14.20,"898,000",20.36,"966,896",9.96,"1,143,179",-8.23,"2,274,164",7.91
2012M11,"32,992,205",3.71,"2,558,458",0.74,"19,710,387",3.08,"1,462,383",4.22,"676,178",-18.26,"17,571,826",4.03,"2,130,802",30.41,"902,324",23.31,"269,424",61.55,"959,054",30.41,"87,545",25.51,-,-,"7,003,764",-0.82,"260,210",16.81,19,-93.45,"177,043",6.06,"1,063,977",6.92,"966,363",1.72,"24,330,065",4.15,"311,988",-2.60,"2,743,334",1.90,"6,817,398",4.85,"4,306,096",2.65,"221,647",-9.90,"7,239,302",4.40,"2,690,300",8.89,"655,478",-0.04,"71,449",-27.04,"1,647,804",-8.08,"350,297",-14.40,"899,522",25.25,"977,951",10.51,"1,155,245",-6.57,"2,288,328",8.19
2012M12,"33,480,062",4.44,"2,714,760",1.82,"19,944,503",3.70,"1,588,776",3.83,"689,934",-16.17,"17,665,793",4.66,"2,156,759",30.90,"932,616",20.98,"297,168",70.24,"926,975",32.02,"86,016",11.18,-,-,"6,994,353",-0.59,"203,706",37.74,19,-92.96,"185,508",9.53,"1,194,438",10.52,"998,756",10.23,"24,608,759",4.17,"391,550",1.29,"2,795,531",4.20,"6,985,478",5.29,"4,248,494",1.39,"205,832",-14.68,"7,256,959",4.13,"2,724,915",8.20,"656,739",-3.14,"90,405",-21.00,"1,669,804",-2.88,"377,867",-9.09,"925,410",19.36,"1,012,405",14.54,"1,220,878",-0.48,"2,296,906",7.77
2013M01,"33,725,472",4.21,"2,521,615",-6.89,"19,971,001",2.25,"1,710,878",-0.51,"673,584",-15.72,"17,586,539",3.37,"2,294,606",35.46,"983,089",28.71,"298,543",61.80,"1,012,974",35.86,"94,988",9.07,-,-,"6,867,859",0.84,"232,400",37.62,19,-92.96,"329,363",21.90,"1,413,621",29.52,"675,088",-25.14,"24,773,968",3.79,"344,851",9.81,"2,884,077",13.56,"6,994,719",2.18,"4,267,769",0.10,"193,725",-16.97,"7,289,432",3.56,"2,799,395",6.24,"661,542",10.82,"141,157",55.21,"1,703,675",0.47,"371,812",-7.81,"851,869",5.89,"1,002,215",12.30,"1,601,074",21.39,"2,314,884",5.61
2013M02,"33,837,253",3.96,"2,604,667",-4.30,"19,972,548",2.17,"1,731,636",-2.06,"674,732",-11.54,"17,566,180",3.23,"2,319,296",32.52,"995,240",27.39,"302,426",62.51,"1,021,630",30.51,"99,036",8.81,-,-,"6,816,284",-5.04,"224,779",18.18,19,-92.96,"196,565",0.58,"1,604,059",83.66,"678,138",-22.11,"24,857,524",3.49,"364,335",15.93,"2,742,614",2.73,"7,109,211",4.98,"4,273,463",-1.61,"193,669",-15.85,"7,320,280",3.18,"2,853,952",10.03,"606,651",-1.31,"79,600",-12.92,"1,711,796",-1.13,"372,977",-2.21,"825,987",3.41,"1,017,177",14.74,"1,716,807",29.64,"2,343,573",5.94
2013M03,"33,949,368",3.68,"2,655,122",-4.03,"20,020,958",2.14,"1,746,159",-6.06,"667,452",-10.21,"17,607,347",3.57,"2,338,322",35.23,"1,002,012",30.90,"323,700",55.64,"1,012,610",34.00,"97,418",4.17,-,-,"6,907,752",-3.50,"239,719",11.44,19,-92.96,"167,719",-5.02,"1,522,339",51.52,"707,548",-22.13,"24,990,209",3.80,"351,742",2.60,"2,804,095",8.37,"7,138,505",4.81,"4,290,219",-2.05,"189,198",-17.81,"7,346,150",3.06,"2,870,300",10.53,"591,111",-3.30,"105,628",10.76,"1,756,693",0.90,"385,335",1.05,"828,234",-2.86,"1,029,529",16.29,"1,587,439",18.12,"2,352,977",5.43
2013M04,"34,295,370",5.03,"2,615,364",-1.96,"20,133,803",2.58,"1,702,330",-7.96,"668,592",-10.62,"17,762,881",4.31,"2,414,201",36.06,"1,028,441",32.42,"330,521",60.60,"1,055,239",33.26,"96,992",-5.95,-,-,"7,037,511",-2.21,"359,092",146.62,19,-92.96,"168,549",-4.77,"1,469,839",53.07,"810,336",-13.82,"25,126,694",4.46,"325,960",1.91,"2,882,988",10.22,"7,065,837",4.52,"4,325,074",-1.75,"184,308",-20.09,"7,366,311",3.38,"2,976,216",14.46,"593,939",-3.94,"98,142",17.90,"1,756,278",5.95,"367,596",-2.71,"876,927",1.05,"1,016,031",13.22,"1,633,412",24.75,"2,383,611",7.17
2013M05,"34,584,452",5.38,"2,716,112",4.13,"20,062,669",2.08,"1,538,302",-9.98,"667,849",-8.79,"17,856,518",3.74,"2,459,347",35.38,"1,035,273",33.71,"331,003",49.48,"1,093,071",33.16,"104,226",-3.04,-,-,"7,111,119",-0.37,"479,496",261.22,19,-92.96,"165,959",-3.53,"1,485,505",24.93,"825,560",-18.03,"25,217,932",5.15,"320,793",1.82,"2,863,674",7.29,"7,178,375",7.33,"4,304,986",-1.41,"195,962",-15.88,"7,369,117",3.32,"2,985,025",15.77,"616,376",-3.25,"142,636",-6.28,"1,833,049",12.04,"358,857",-3.19,"822,084",-5.94,"1,017,214",12.19,"1,737,220",21.69,"2,372,381",8.10
2013M06,"34,587,567",5.68,"2,733,635",4.74,"20,132,913",3.31,"1,527,797",-0.88,"686,786",-5.28,"17,918,330",4.05,"2,372,665",31.00,"1,020,333",28.12,"321,210",41.88,"1,031,122",30.78,"103,482",1.30,-,-,"7,055,953",-0.06,"404,906",202.01,19,-91.91,"164,142",-6.26,"1,619,852",20.05,"772,530",-22.14,"25,446,827",6.06,"367,048",1.33,"2,979,886",12.14,"7,134,983",7.40,"4,331,700",-1.07,"207,845",-12.97,"7,381,269",3.91,"3,044,096",16.66,"621,065",-3.93,"98,786",17.52,"1,795,534",8.64,"336,789",-10.12,"854,860",-7.37,"1,012,260",9.23,"1,634,068",23.92,"2,351,637",7.25
2013M07,"34,716,070",6.04,"2,736,756",4.76,"20,264,962",3.21,"1,583,661",0.66,"689,615",-7.22,"17,991,686",3.89,"2,441,841",28.65,"1,038,898",27.77,"325,119",38.70,"1,077,824",26.71,"105,305",8.26,-,-,"7,168,687",1.34,"459,387",132.42,19,-92.05,"163,557",-6.13,"1,375,556",31.19,"784,815",-25.28,"25,591,341",6.68,"337,301",1.25,"3,002,760",9.05,"7,263,427",8.73,"4,295,681",-0.50,"202,651",-15.34,"7,398,795",3.77,"3,090,726",21.92,"641,670",-2.25,"98,902",-1.78,"1,877,613",11.55,"344,572",-3.73,"814,330",-10.61,"1,005,960",8.90,"1,536,947",27.12,"2,364,492",6.77
2013M08,"34,881,080",6.17,"2,729,238",1.76,"20,271,542",3.25,"1,566,526",3.77,"681,983",-6.20,"18,023,033",3.60,"2,493,833",27.10,"1,043,812",24.97,"326,610",28.11,"1,123,411",28.85,"99,931",6.02,-,-,"7,153,824",0.67,"533,753",108.70,19,-92.05,"175,489",-1.31,"1,423,451",51.10,"823,423",-18.88,"25,697,043",6.12,"370,121",18.15,"2,987,869",9.11,"7,340,535",7.44,"4,275,689",-0.89,"191,817",-15.48,"7,417,987",3.39,"3,113,025",19.02,"610,815",-3.73,"102,470",6.33,"1,901,846",11.86,"348,175",-1.68,"805,658",-11.87,"1,008,210",7.37,"1,560,369",40.29,"2,371,246",6.50
2013M09,"35,033,554",6.47,"2,805,983",9.26,"20,375,662",3.61,"1,517,164",-0.23,"691,769",-1.30,"18,166,729",4.14,"2,448,956",24.95,"1,056,322",26.11,"319,073",23.21,"1,073,561",24.36,"104,350",13.28,-,-,"7,157,287",0.80,"590,652",207.75,19,-92.05,"180,550",3.84,"1,370,095",18.78,"855,940",-11.52,"25,720,233",6.38,"330,604",-8.13,"2,975,948",11.55,"7,339,574",7.09,"4,243,788",-1.07,"193,386",-9.99,"7,432,351",3.29,"3,204,582",23.40,"624,561",-3.98,"118,505",5.03,"1,964,104",21.71,"347,066",-2.22,"787,180",-13.36,"1,003,160",4.76,"1,561,039",26.00,"2,398,832",5.34
2013M10,"35,172,515",7.05,"2,760,984",8.48,"20,403,513",3.41,"1,462,419",-4.96,"684,962",0.38,"18,256,132",4.27,"2,503,295",23.55,"1,051,205",21.39,"323,293",16.94,"1,128,797",27.73,"103,110",13.44,-,-,"7,212,783",2.39,"608,348",160.02,19,0.00,"174,812",0.20,"1,405,651",39.01,"775,923",-25.46,"25,907,358",7.11,"325,075",3.14,"3,012,724",10.11,"7,360,191",8.46,"4,285,864",0.03,"190,562",-12.01,"7,433,671",2.89,"3,299,271",25.71,"616,340",-3.81,"91,860",24.55,"1,951,642",19.63,"329,231",-5.76,"768,856",-14.38,"1,002,480",3.68,"1,632,820",42.83,"2,425,236",6.64
2013M11,"35,501,211",7.60,"2,832,402",10.71,"20,459,146",3.80,"1,430,065",-2.21,"686,826",1.57,"18,342,255",4.38,"2,543,274",19.36,"1,071,344",18.73,"321,848",19.46,"1,150,082",19.92,"111,847",27.76,-,-,"7,131,725",1.83,"700,868",169.35,19,0.00,"175,293",-0.99,"1,546,637",45.36,"808,281",-16.36,"25,952,952",6.67,"381,001",22.12,"3,022,668",10.18,"7,321,742",7.40,"4,295,232",-0.25,"178,188",-19.61,"7,429,495",2.63,"3,324,626",23.58,"629,057",-4.03,"94,303",31.99,"2,068,529",25.53,"337,958",-3.52,"770,091",-14.39,"1,000,109",2.27,"1,740,371",50.65,"2,437,518",6.52
2013M12,"35,454,777",5.90,"2,979,075",9.74,"20,561,070",3.09,"1,437,001",-9.55,"692,515",0.37,"18,431,554",4.33,"2,448,240",13.51,"1,053,679",12.98,"308,166",3.70,"1,086,395",17.20,"109,444",27.24,-,-,"7,173,965",2.57,"558,722",174.28,2,-89.47,"182,844",-1.44,"1,441,415",20.68,"762,803",-23.62,"26,196,637",6.45,"362,201",-7.50,"3,195,517",14.31,"7,472,674",6.97,"4,229,764",-0.44,"194,347",-5.58,"7,391,175",1.85,"3,350,959",22.97,"613,253",-6.62,"100,889",11.60,"1,926,565",15.38,"356,373",-5.69,"839,662",-9.27,"1,019,927",0.74,"1,529,117",25.25,"2,465,924",7.36
2014M01,"35,978,582",6.68,"3,156,657",25.18,"20,726,481",3.78,"1,595,046",-6.77,"693,429",2.95,"18,438,006",4.84,"2,570,959",12.04,"1,104,856",12.39,"306,032",2.51,"1,160,071",14.52,"148,871",56.73,-,-,"6,804,264",-0.93,"679,312",192.30,1,-94.74,"267,784",-18.70,"1,624,253",14.90,"892,356",32.18,"26,219,361",5.83,"394,989",14.54,"2,965,248",2.81,"7,685,559",9.88,"4,245,551",-0.52,"178,986",-7.61,"7,424,995",1.86,"3,324,033",18.74,"617,402",-6.67,"114,675",-18.76,"2,072,383",21.64,"417,207",12.21,"761,226",-10.64,"1,010,798",0.86,"1,760,662",9.97,"2,529,719",9.28
2014M02,"36,206,368",7.00,"3,111,390",19.45,"20,741,293",3.85,"1,605,353",-7.29,"698,619",3.54,"18,437,321",4.96,"2,614,398",12.72,"1,111,868",11.72,"311,263",2.92,"1,191,267",16.60,"138,616",39.97,-,-,"7,035,235",3.21,"752,729",234.88,1,-94.74,"200,755",2.13,"1,611,951",0.49,"909,629",34.14,"26,452,606",6.42,"374,408",2.76,"3,055,648",11.41,"7,700,022",8.31,"4,278,313",0.11,"171,334",-11.53,"7,462,856",1.95,"3,410,025",19.48,"612,969",1.04,"114,930",44.38,"1,984,065",15.91,"391,898",5.07,"758,242",-8.20,"1,006,637",-1.04,"1,830,064",6.60,"2,537,226",8.26
2014M03,"36,022,889",6.11,"3,171,662",19.45,"20,833,929",4.06,"1,686,023",-3.44,"665,929",-0.23,"18,481,977",4.97,"2,525,653",8.01,"1,093,192",9.10,"321,698",-0.62,"1,110,763",9.69,"124,968",28.28,-,-,"7,015,078",1.55,"767,609",220.21,1,-94.74,"187,300",11.67,"1,396,689",-8.25,"897,160",26.80,"26,631,183",6.57,"334,011",-5.04,"3,184,042",13.55,"7,673,399",7.49,"4,270,169",-0.47,"154,830",-18.17,"7,477,579",1.79,"3,537,153",23.23,"615,662",4.15,"103,383",-2.13,"1,899,200",8.11,"367,795",-4.55,"786,495",-5.04,"1,018,986",-1.02,"1,517,162",-4.43,"2,553,658",8.53
2014M04,"36,237,458",5.66,"3,154,946",20.63,"20,955,375",4.08,"1,724,116",1.28,"671,602",0.45,"18,559,657",4.49,"2,567,081",6.33,"1,083,452",5.35,"322,819",-2.33,"1,160,810",10.00,"102,682",5.87,-,-,"7,084,638",0.67,"787,907",119.42,2,-89.47,"185,012",9.77,"1,399,815",-4.76,"867,179",7.01,"26,725,605",6.36,"340,295",4.40,"3,201,240",11.04,"7,687,118",8.79,"4,328,239",0.07,"149,574",-18.85,"7,488,808",1.66,"3,530,331",18.62,"624,498",5.15,"108,529",10.58,"1,941,906",10.57,"380,275",3.45,"783,120",-10.70,"1,026,468",1.03,"1,601,995",-1.92,"2,558,158",7.32
2014M05,"36,437,062",5.36,"3,196,019",17.67,"20,937,842",4.36,"1,606,244",4.42,"660,228",-1.14,"18,671,370",4.56,"2,602,785",5.83,"1,112,742",7.48,"327,179",-1.16,"1,162,864",6.39,"118,229",13.44,-,-,"7,042,301",-0.97,"830,200",73.14,2,-89.47,"183,457",10.54,"1,526,227",2.74,"844,224",2.26,"26,689,507",5.84,"375,397",17.02,"3,090,597",7.92,"7,667,898",6.82,"4,289,683",-0.36,"152,888",-21.98,"7,501,985",1.80,"3,611,059",20.97,"654,153",6.13,"139,832",-1.97,"1,918,214",4.65,"318,309",-11.30,"741,467",-9.81,"1,053,929",3.61,"1,824,290",5.01,"2,571,446",8.39
2014M06,"36,248,428",4.80,"3,257,956",19.18,"20,926,991",3.94,"1,439,572",-5.77,"648,034",-5.64,"18,839,385",5.14,"2,518,799",6.16,"1,108,903",8.68,"319,662",-0.48,"1,090,234",5.73,"124,451",20.26,-,-,"7,041,256",-0.21,"843,321",108.28,2,-89.47,"179,865",9.58,"1,355,787",-16.30,"833,286",7.86,"26,755,660",5.14,"345,054",-5.99,"3,207,088",7.62,"7,628,576",6.92,"4,261,634",-1.62,"163,753",-21.21,"7,511,310",1.76,"3,638,245",19.52,"660,683",6.38,"103,061",4.33,"1,862,320",3.72,"326,508",-3.05,"760,558",-11.03,"1,096,929",8.36,"1,588,628",-2.78,"2,587,303",10.02
2014M07,"36,699,120",5.71,"3,292,660",20.31,"21,054,912",3.90,"1,452,136",-8.31,"637,236",-7.60,"18,965,540",5.41,"2,697,601",10.47,"1,126,679",8.45,"331,715",2.03,"1,239,207",14.97,"107,353",1.94,-,-,"7,169,712",0.01,"843,048",83.52,2,-89.47,"181,370",10.89,"1,352,462",-1.68,"953,556",21.50,"26,998,461",5.50,"346,073",2.60,"3,275,990",9.10,"7,757,920",6.81,"4,266,566",-0.68,"157,945",-22.06,"7,550,292",2.05,"3,643,675",17.89,"712,798",11.08,"72,606",-26.59,"1,864,617",-0.69,"329,792",-4.29,"739,954",-9.13,"1,096,880",9.04,"1,646,559",7.13,"2,613,689",10.54
