期間,總指數_原始值,總指數_年增率(%),一.食物類_原始值,一.食物類_年增率(%),1.穀類及其製品_原始值,1.穀類及其製品_年增率(%),(1)米類及其製品_原始值,(1)米類及其製品_年增率(%),(2)其他穀類及其製品_原始值,(2)其他穀類及其製品_年增率(%),2.肉類_原始值,2.肉類_年增率(%),(1)生鮮家畜_原始值,(1)生鮮家畜_年增率(%),(2)生鮮家禽_原始值,(2)生鮮家禽_年增率(%),3.肉類製品_原始值,3.肉類製品_年增率(%),4.蛋類_原始值,4.蛋類_年增率(%),5.水產品_原始值,5.水產品_年增率(%),6.加工水產品_原始值,6.加工水產品_年增率(%),7.蔬菜_原始值,7.蔬菜_年增率(%),(1)根菜_原始值,(1)根菜_年增率(%),(2)莖菜_原始值,(2)莖菜_年增率(%),(3)葉菜_原始值,(3)葉菜_年增率(%),(4)果菜及其他_原始值,(4)果菜及其他_年增率(%),8.加工蔬菜_原始值,8.加工蔬菜_年增率(%),9.水果_原始值,9.水果_年增率(%),10.加工水果_原始值,10.加工水果_年增率(%),11.乳類_原始值,11.乳類_年增率(%),12.食用油_原始值,12.食用油_年增率(%),13.調味品_原始值,13.調味品_年增率(%),14.酒_原始值,14.酒_年增率(%),15.非酒精性飲料及材料_原始值,15.非酒精性飲料及材料_年增率(%),16.調理食品_原始值,16.調理食品_年增率(%),17.外食費_原始值,17.外食費_年增率(%),18.其他食品_原始值,18.其他食品_年增率(%),二.衣著類_原始值,二.衣著類_年增率(%),1.成衣_原始值,1.成衣_年增率(%),(1)男人衣著_原始值,(1)男人衣著_年增率(%),(2)女人衣著_原始值,(2)女人衣著_年增率(%),(3)兒童衣著及學生制服_原始值,(3)兒童衣著及學生制服_年增率(%),2.鞋類_原始值,2.鞋類_年增率(%),3.衣著服務及配件_原始值,3.衣著服務及配件_年增率(%),三.居住類_原始值,三.居住類_年增率(%),1.房租_原始值,1.房租_年增率(%),2.住宅維修費_原始值,2.住宅維修費_年增率(%),(1)維修材料_原始值,(1)維修材料_年增率(%),(2)維修服務_原始值,(2)維修服務_年增率(%),3.家庭用品_原始值,3.家庭用品_年增率(%),(1)紡織品_原始值,(1)紡織品_年增率(%),(2)家具_原始值,(2)家具_年增率(%),(3)家庭耐久設備_原始值,(3)家庭耐久設備_年增率(%),(4)餐具及其他家用品_原始值,(4)餐具及其他家用品_年增率(%),4.家庭管理費用_原始值,4.家庭管理費用_年增率(%),5.水電燃氣_原始值,5.水電燃氣_年增率(%),(1)燃氣_原始值,(1)燃氣_年增率(%),(2)水費_原始值,(2)水費_年增率(%),(3)電費_原始值,(3)電費_年增率(%),(4)公共附加費_原始值,(4)公共附加費_年增率(%),四.交通及通訊類_原始值,四.交通及通訊類_年增率(%),1.交通設備_原始值,1.交通設備_年增率(%),(1)交通工具_原始值,(1)交通工具_年增率(%),(2)通訊設備_原始值,(2)通訊設備_年增率(%),2.油料費_原始值,2.油料費_年增率(%),3.交通服務及維修零件_原始值,3.交通服務及維修零件_年增率(%),(1)運輸費_原始值,(1)運輸費_年增率(%),(2)通訊費_原始值,(2)通訊費_年增率(%),(3)交通工具零件及維修費_原始值,(3)交通工具零件及維修費_年增率(%),(4)其他交通服務費_原始值,(4)其他交通服務費_年增率(%),五.醫藥保健類_原始值,五.醫藥保健類_年增率(%),1.醫療費用_原始值,1.醫療費用_年增率(%),2.藥品及保健食品_原始值,2.藥品及保健食品_年增率(%),3.醫療保健器材_原始值,3.醫療保健器材_年增率(%),六.教養娛樂類_原始值,六.教養娛樂類_年增率(%),1.教養費用_原始值,1.教養費用_年增率(%),(1)書報期刊_原始值,(1)書報期刊_年增率(%),(2)學雜費_原始值,(2)學雜費_年增率(%),(3)補習及學習費_原始值,(3)補習及學習費_年增率(%),(4)教養設備及用具_原始值,(4)教養設備及用具_年增率(%),2.娛樂費用_原始值,2.娛樂費用_年增率(%),(1)娛樂設備_原始值,(1)娛樂設備_年增率(%),(2)娛樂服務_原始值,(2)娛樂服務_年增率(%),七.雜項類_原始值,七.雜項類_年增率(%),1.香菸及檳榔_原始值,1.香菸及檳榔_年增率(%),2.美容及衛生用品_原始值,2.美容及衛生用品_年增率(%),3.個人隨身用品_原始值,3.個人隨身用品_年增率(%),4.個人服務_原始值,4.個人服務_年增率(%),5.理容服務費_原始值,5.理容服務費_年增率(%),6.其他_原始值,6.其他_年增率(%)
2000M02,90.02,0.92,79.41,-0.10,77.18,-0.55,83.64,-2.81,74.45,0.92,73.65,-8.71,80.02,-7.32,65.18,-10.74,83.64,-0.10,58.94,-27.08,68.40,5.47,72.42,-0.74,73.38,15.16,71.47,-7.80,81.92,5.43,62.66,22.79,79.65,17.50,79.64,3.56,89.26,-5.18,87.77,2.49,68.28,-0.45,66.31,-2.15,86.59,-1.48,69.86,0.20,99.42,-0.81,82.65,0.83,86.40,0.64,78.53,2.31,86.53,1.00,84.67,0.93,89.04,2.25,82.00,0.97,84.33,-1.36,95.20,2.07,99.38,0.14,98.26,0.09,101.41,-0.09,89.26,-0.41,74.66,0.66,102.61,-0.97,102.10,-0.25,109.13,4.71,83.06,-0.71,117.09,-1.36,97.24,0.05,125.91,0.65,79.08,1.76,55.83,4.85,96.53,0.00,89.15,0.00,99.72,20.90,90.70,3.01,113.31,-0.25,103.68,0.00,592.05,-8.10,57.01,15.01,100.47,0.43,86.97,1.89,123.39,-3.83,90.90,-0.24,94.35,6.27,78.29,6.52,77.50,10.84,72.06,0.10,112.62,-2.32,97.72,1.98,97.10,2.99,101.04,1.19,86.91,5.00,82.47,1.25,258.54,-7.63,100.17,0.14,147.11,-2.05,84.38,1.82,91.52,0.41,54.38,-6.88,98.42,1.43,65.82,-0.60,152.84,3.74,108.48,0.24,96.49,4.37
2000M03,88.48,1.12,78.30,0.45,77.92,-0.94,85.15,-3.17,74.77,0.55,72.53,-4.24,77.61,-4.21,65.65,-4.30,83.97,0.21,57.40,-19.85,67.82,6.07,72.20,-0.89,73.74,20.29,68.48,-3.24,79.81,7.37,66.08,28.46,77.32,22.77,80.08,3.91,80.07,-9.63,87.81,2.19,67.94,-0.72,67.30,-0.80,86.39,-1.55,69.84,-0.04,100.58,-0.17,83.13,0.63,86.41,0.96,78.06,1.46,85.08,0.76,83.00,0.74,87.76,2.14,80.05,0.83,82.96,-1.72,94.61,1.38,99.35,-0.27,97.62,0.11,101.48,0.01,88.69,-0.87,74.71,0.95,101.57,-1.82,101.96,-0.82,108.60,-0.15,83.20,-0.82,116.73,-1.74,97.14,0.21,93.43,-1.45,79.68,2.56,57.52,8.18,96.53,0.00,89.15,0.00,99.72,20.90,91.14,3.65,113.41,-0.18,103.83,0.13,581.65,-9.82,57.78,16.56,100.82,1.06,86.53,2.11,126.49,-1.05,90.87,-0.39,94.62,5.77,78.32,6.57,77.50,10.89,72.23,0.18,112.14,-2.34,96.90,2.24,97.16,2.92,101.07,0.69,86.99,5.00,82.59,1.40,257.17,-7.69,97.63,0.93,145.94,-2.10,81.15,3.36,81.14,-0.58,54.70,-8.59,99.20,2.16,66.54,-2.88,82.63,1.06,99.44,0.77,96.49,4.38
2000M04,89.22,1.25,77.86,0.50,78.27,-0.42,86.30,-2.22,74.67,0.78,71.24,-6.15,76.45,-5.08,64.21,-7.70,84.39,1.41,57.05,-20.20,67.54,6.68,71.70,-1.48,68.99,2.94,67.58,-14.74,82.07,4.04,58.35,2.84,71.89,4.35,79.65,3.25,79.88,2.52,87.60,1.61,73.17,-3.21,66.90,-1.27,86.19,-1.11,70.00,0.30,100.84,-0.05,83.25,1.34,86.14,1.23,77.79,0.67,101.12,1.65,101.11,2.34,93.57,2.59,104.25,2.67,101.62,0.95,103.36,-2.49,99.82,0.21,97.80,0.32,101.50,0.03,88.87,-0.41,74.69,0.85,101.91,-1.08,101.78,-0.87,109.39,0.25,83.22,-0.80,116.18,-1.74,96.89,-0.11,93.43,-1.42,81.08,4.38,61.42,15.54,96.53,0.00,89.15,0.00,99.72,20.90,91.61,3.96,113.30,-0.22,103.75,0.14,576.86,-11.50,59.13,17.58,100.90,1.23,87.24,2.77,125.39,-1.62,90.57,-0.38,94.79,5.96,78.30,6.52,77.47,10.85,72.25,0.17,111.99,-2.64,96.94,2.32,97.16,2.97,101.09,0.34,86.99,5.00,82.60,1.41,256.95,-5.67,97.76,1.14,145.24,-2.02,81.63,3.64,81.46,-1.03,55.60,-10.84,99.38,2.27,65.93,-2.02,82.63,1.06,99.78,0.94,96.52,4.40
2000M05,89.77,1.60,79.51,1.49,77.92,-0.42,86.11,-1.24,74.23,0.12,71.60,-6.36,77.94,-2.13,63.18,-12.13,83.65,0.10,53.88,-22.15,68.00,5.70,72.44,-0.41,75.14,1.66,86.69,-17.52,79.19,1.79,76.22,6.38,71.42,-0.58,79.85,2.69,88.39,10.97,87.00,0.93,75.02,-1.12,66.55,-2.13,85.34,-3.04,70.03,0.21,100.13,-0.32,84.20,1.56,86.17,1.84,78.25,1.82,99.48,1.25,99.46,1.91,92.56,2.98,101.95,1.84,100.95,0.61,101.33,-2.74,99.11,-0.04,97.82,0.36,101.52,0.09,88.73,-0.30,74.29,0.47,101.95,-0.70,101.29,-1.45,107.61,0.10,82.30,-1.30,116.21,-2.58,96.71,-0.61,95.34,0.55,81.28,4.54,61.98,16.18,96.53,0.00,89.15,0.00,99.72,20.90,91.70,3.50,113.18,-0.31,103.72,0.08,559.60,-12.93,59.13,15.33,101.16,1.16,87.47,3.05,126.23,-1.61,90.55,-0.65,94.93,4.84,78.33,6.50,77.47,10.85,72.38,0.21,111.91,-2.85,97.03,2.34,97.33,3.21,101.08,0.37,86.99,5.00,83.73,2.80,254.85,-5.22,97.69,0.69,145.64,-1.55,81.37,2.47,82.11,0.28,56.30,-9.41,99.43,2.88,65.45,-2.40,85.73,4.75,98.64,1.20,98.47,6.68
2000M06,89.65,1.36,78.36,0.62,76.40,-1.23,81.44,-3.93,74.44,0.49,72.49,-8.65,79.15,-6.06,63.68,-12.33,85.16,2.37,55.05,-10.34,68.46,5.05,72.85,0.62,73.25,2.58,112.33,23.51,75.01,3.22,77.88,5.29,67.75,-1.57,79.84,2.37,77.49,6.15,87.54,1.83,74.91,-0.79,66.79,-0.58,85.90,-2.14,69.39,-0.24,100.18,-0.24,84.18,1.99,86.83,1.11,78.32,2.01,97.18,0.59,96.89,0.96,91.32,1.52,99.78,1.07,95.08,-0.30,99.80,-1.81,99.31,0.33,98.73,0.36,101.50,0.04,88.79,-0.27,74.16,0.22,102.15,-0.53,101.66,-1.10,106.85,-1.91,82.18,-1.51,117.42,-1.74,97.03,0.46,97.88,-0.18,87.56,4.35,62.34,16.76,96.53,0.00,100.98,0.00,99.72,20.90,91.85,3.36,113.02,-0.48,103.70,-0.02,534.17,-15.57,59.63,15.32,101.20,0.97,87.70,3.13,126.00,-1.79,90.44,-1.33,94.93,4.84,78.35,6.63,77.47,10.91,72.43,0.47,111.95,-2.73,97.45,2.71,97.33,3.17,101.05,0.34,86.99,5.00,83.78,2.76,254.55,-5.95,98.90,1.82,146.24,-0.87,82.89,3.94,82.79,0.67,55.72,-6.40,99.57,2.77,64.33,-3.25,91.33,2.87,99.64,0.84,98.54,6.76
2000M07,89.16,1.44,78.07,0.63,76.32,-0.38,82.20,-0.10,73.89,-0.57,72.15,-8.69,79.16,-7.19,62.90,-10.94,83.42,-0.71,59.30,-0.97,67.92,3.66,72.77,0.51,78.65,1.89,123.96,30.46,74.80,-3.42,86.20,2.35,72.74,2.57,79.64,2.34,71.11,8.38,86.60,0.14,75.28,0.66,65.78,-3.11,86.57,-1.02,69.10,-1.17,99.73,-1.03,83.98,1.40,86.99,1.09,77.99,1.60,89.88,0.98,88.69,1.71,89.37,2.21,87.58,1.24,89.37,2.37,95.28,-3.57,99.34,0.27,98.65,0.35,101.50,0.05,88.82,-0.40,74.13,-0.18,102.21,-0.54,101.63,-1.03,107.11,-1.47,82.33,-1.13,117.17,-1.86,96.95,0.36,93.80,0.85,87.60,3.84,62.37,16.78,96.53,0.00,100.98,0.00,100.63,0.91,92.04,3.20,113.02,-0.25,103.71,0.18,530.82,-14.72,60.61,15.60,100.90,0.34,88.19,3.06,122.45,-4.57,90.55,-1.42,95.44,5.17,78.39,6.41,77.51,10.37,72.46,0.76,111.93,-2.72,98.08,2.98,97.62,3.51,101.07,0.40,86.99,5.00,84.97,4.28,258.02,-4.36,100.23,2.00,145.50,-0.42,85.14,3.82,81.11,1.35,53.54,-3.84,99.34,2.49,64.70,-0.17,82.77,1.19,99.78,0.95,99.01,7.67
2000M08,89.44,0.28,79.77,-2.40,76.05,-0.60,81.89,-0.17,73.64,-0.87,72.59,-9.00,79.69,-9.89,63.24,-7.53,83.81,-0.38,58.06,-9.58,66.83,1.06,73.00,0.86,88.41,-13.30,107.81,5.93,80.79,-11.25,102.30,-15.57,82.38,-14.14,79.43,2.78,79.38,-1.71,87.84,0.85,75.72,0.40,64.69,-3.43,86.41,-1.59,69.51,-0.61,100.20,-0.47,83.85,1.30,86.81,0.87,77.61,1.57,85.80,1.33,83.95,1.68,87.97,2.14,81.41,1.79,83.78,0.61,93.90,-0.56,99.42,0.50,98.70,0.51,101.49,0.12,89.30,0.08,74.23,-0.03,103.00,0.14,101.84,-0.19,108.60,0.33,82.01,-0.51,117.16,-1.32,97.57,1.50,93.80,0.83,87.60,3.72,62.37,16.17,96.53,0.00,100.98,0.00,100.63,0.91,91.74,2.43,112.98,-0.17,103.70,0.24,525.94,-14.19,59.73,11.23,100.91,0.43,87.98,2.96,122.17,-4.81,90.55,-1.33,96.98,6.89,78.38,-0.06,77.51,-0.10,72.42,0.57,111.95,-2.20,98.08,2.56,97.74,3.66,101.57,0.86,86.99,5.00,85.24,4.60,256.67,-4.22,99.98,0.53,146.16,-0.69,84.50,1.45,80.60,2.06,52.50,-0.94,98.61,0.94,64.13,0.20,82.77,1.19,99.78,1.53,98.92,9.87
2000M09,90.69,1.62,81.75,0.81,75.42,-1.71,80.19,-2.67,73.60,-1.12,72.13,-7.74,79.06,-8.60,62.98,-6.38,83.77,-0.23,60.80,0.31,66.68,1.11,73.01,0.69,104.08,14.87,137.99,29.58,87.41,0.94,115.89,18.63,98.77,17.84,79.13,1.89,85.06,-0.23,87.97,0.96,74.97,-0.19,66.04,-2.48,86.25,-2.11,69.35,-0.77,99.26,-1.91,83.73,0.30,87.11,0.90,77.02,-0.28,84.43,0.39,82.43,1.14,87.56,2.21,79.43,1.26,81.96,-0.88,92.64,-4.80,100.02,1.08,99.05,0.80,101.80,0.38,89.14,-0.03,74.18,0.00,102.76,-0.04,101.59,-0.05,107.94,-0.06,81.94,-0.52,117.20,-0.85,96.96,1.53,101.28,4.80,87.73,3.92,62.74,17.12,96.53,0.00,100.98,0.00,100.63,0.91,92.22,2.71,112.96,-0.28,103.69,0.12,523.53,-13.78,60.89,12.65,101.10,0.42,87.81,2.98,122.17,-4.81,90.47,-1.15,99.92,6.05,78.40,0.26,77.51,0.43,72.60,0.62,111.43,-2.42,100.86,4.27,102.39,5.38,102.38,1.45,93.66,7.78,85.64,3.76,253.30,-3.66,99.19,2.11,145.05,-0.96,83.81,4.48,82.75,2.94,52.01,-0.23,99.06,1.73,65.25,1.60,98.93,10.47,99.84,1.03,99.00,4.66
2000M10,90.71,1.02,80.53,-1.35,76.05,-1.25,81.48,-2.08,73.87,-0.74,72.25,-4.96,79.07,-5.23,63.24,-4.53,84.71,-0.18,59.71,-3.46,64.64,-1.58,72.65,0.15,87.79,-9.05,113.53,16.01,86.99,-0.98,89.53,-12.90,80.94,-11.31,78.54,-0.17,89.42,3.13,87.88,0.62,75.09,-0.28,66.09,-2.16,86.24,-2.14,69.32,-0.70,99.53,-1.08,83.65,0.40,87.06,0.83,76.91,-1.65,100.35,1.06,100.47,1.50,96.18,1.57,102.60,1.52,98.92,1.32,101.16,-1.77,99.91,0.29,98.09,0.79,101.83,0.47,88.97,-0.18,73.77,-0.49,102.75,-0.02,101.01,-0.52,105.23,-3.24,81.17,-1.61,116.78,-0.88,97.09,1.96,95.80,2.66,81.82,4.54,63.42,18.39,96.53,0.00,89.15,0.00,100.63,0.91,92.76,3.54,112.28,-0.81,103.08,-0.43,517.43,-14.03,62.52,15.71,101.42,1.12,87.84,3.72,122.17,-4.57,91.50,0.20,99.91,5.89,78.46,0.27,77.64,0.60,72.53,0.19,111.26,-2.14,100.81,4.31,102.34,5.31,102.32,1.45,93.66,7.78,85.66,3.79,250.81,-5.29,99.16,2.41,144.24,-1.02,84.11,5.05,81.29,1.73,51.82,-0.23,99.40,2.14,64.15,-5.10,87.18,5.84,100.08,1.24,99.73,3.29
2000M11,91.55,2.26,83.12,3.31,76.10,-1.55,81.92,-2.24,73.71,-1.11,71.93,-3.97,78.09,-4.99,63.73,-2.37,84.60,0.23,65.92,11.60,64.71,-0.66,72.94,0.54,117.05,33.16,108.23,32.62,95.16,5.28,129.65,50.76,106.25,25.03,78.62,-0.73,88.56,4.41,86.95,-0.06,74.14,-1.70,65.30,-3.55,86.53,-1.67,69.33,-1.07,99.22,-1.50,83.05,-0.73,87.03,0.80,77.31,-0.72,101.94,0.22,102.21,0.24,96.25,-0.73,106.74,1.64,95.97,-2.79,102.41,-0.22,100.17,0.82,97.95,0.66,101.75,0.38,88.81,-0.38,73.69,-0.78,102.53,-0.17,100.35,-0.95,105.42,-2.91,80.79,-1.46,115.27,-1.22,96.87,0.60,95.80,2.66,81.77,4.35,63.27,17.58,96.53,0.00,89.15,0.00,100.63,0.91,92.81,3.29,112.58,-0.67,103.43,-0.26,503.30,-15.17,62.45,13.81,101.43,1.25,87.89,3.95,122.31,-4.35,91.36,0.13,99.91,5.89,78.42,0.26,77.64,0.60,72.55,0.32,110.38,-2.90,100.63,4.38,102.41,5.36,102.48,1.50,93.66,7.78,85.71,3.88,252.82,-4.62,98.47,2.46,143.66,-1.08,83.34,5.20,81.31,1.80,52.07,0.56,98.81,1.16,64.97,-2.90,87.18,5.84,100.26,1.43,99.47,3.16
2000M12,90.46,1.65,80.07,1.50,76.40,-1.19,82.97,-1.16,73.58,-1.22,71.45,-4.02,77.37,-4.85,63.56,-2.72,84.42,1.82,63.18,4.65,62.97,-3.27,73.15,1.01,92.56,19.17,112.99,52.30,95.46,7.86,88.78,27.85,89.23,12.48,78.65,-1.07,85.17,3.65,87.60,0.38,69.80,-1.83,64.74,-3.34,86.91,-0.97,69.30,-0.80,98.84,-1.85,83.51,1.84,87.13,0.96,77.77,0.17,98.70,-0.78,98.90,-0.77,92.26,-2.63,102.86,1.39,95.53,-4.67,98.62,-0.75,98.87,-0.96,97.92,0.58,101.79,0.40,88.46,-0.87,73.46,-1.42,102.07,-0.58,100.11,-1.28,105.60,-2.96,80.85,-1.28,115.48,-1.62,95.67,-0.24,95.77,2.63,81.67,4.06,62.98,16.31,96.53,0.00,89.15,0.00,100.63,0.91,93.05,3.03,112.12,-1.02,102.97,-0.68,508.97,-13.16,62.40,11.15,102.21,1.92,88.98,4.60,122.60,-3.44,92.05,0.93,99.91,5.74,78.35,0.32,77.64,0.60,72.32,0.54,110.38,-2.92,100.69,4.29,102.36,5.33,102.58,1.58,93.66,7.78,85.70,3.88,248.60,-5.87,98.76,2.28,143.44,-1.64,83.86,5.31,81.36,2.20,52.61,1.02,98.36,2.28,64.31,-2.88,87.18,5.84,100.26,1.43,99.65,3.35
2001M01,90.80,2.36,78.49,-0.52,76.79,-1.15,82.63,-3.03,74.39,0.05,71.03,-3.44,76.41,-4.45,63.80,-1.89,82.23,-1.51,64.39,4.43,64.46,-2.47,73.13,1.70,73.80,0.22,95.47,34.94,87.92,5.07,61.66,-5.52,75.63,-0.29,77.91,-1.58,85.98,0.50,87.91,0.73,69.93,-0.07,64.56,-4.19,86.54,-0.41,69.43,-0.57,98.01,-1.92,83.54,0.77,87.19,0.98,76.95,-1.77,88.64,-2.39,87.38,-2.55,88.87,-1.62,86.38,-2.58,86.48,-3.94,94.68,-1.77,97.79,-1.42,98.52,1.05,101.75,0.35,88.11,-1.24,73.15,-1.77,101.69,-0.95,99.01,-3.09,103.76,-4.03,80.22,-2.61,114.58,-2.28,94.15,-4.28,131.06,40.40,81.62,3.54,63.00,14.28,96.53,0.00,89.15,0.00,98.41,-1.31,94.37,4.32,112.94,-0.34,103.76,0.08,504.99,-15.24,62.41,10.62,104.69,4.29,90.04,4.80,132.47,5.53,92.27,1.34,101.49,7.57,78.40,0.15,77.72,0.32,72.35,0.58,110.19,-2.80,101.37,4.92,102.28,5.27,102.50,1.44,93.66,7.78,85.70,3.99,245.22,-6.81,100.91,4.24,143.09,-2.13,87.15,9.14,91.78,14.48,52.82,-0.86,98.13,1.32,63.81,-2.37,161.44,95.83,104.96,5.37,99.51,3.23
2001M02,89.10,-1.02,77.39,-2.54,76.72,-0.60,83.28,-0.43,73.92,-0.71,70.59,-4.15,76.23,-4.74,63.04,-3.28,84.77,1.35,59.72,1.32,64.02,-6.40,73.24,1.13,64.59,-11.98,85.70,19.91,77.99,-4.80,54.11,-13.65,64.88,-18.54,77.88,-2.21,83.92,-5.98,87.92,0.17,69.63,1.98,64.79,-2.29,86.84,0.29,69.49,-0.53,99.72,0.30,83.59,1.14,87.19,0.91,77.97,-0.71,84.38,-2.48,82.47,-2.60,87.33,-1.92,79.50,-3.05,82.31,-2.40,93.07,-2.24,97.87,-1.52,97.80,-0.47,101.75,0.34,87.19,-2.32,73.09,-2.10,100.12,-2.43,99.45,-2.60,103.50,-5.16,80.89,-2.61,114.03,-2.61,95.62,-1.67,98.37,-21.87,81.67,3.28,63.00,12.84,96.53,0.00,89.15,0.00,100.63,0.91,94.41,4.09,112.63,-0.60,103.48,-0.19,503.65,-14.93,62.41,9.47,104.94,4.45,90.71,4.30,132.23,7.16,92.17,1.40,101.43,7.50,78.47,0.23,77.81,0.40,72.40,0.47,110.09,-2.25,100.75,3.10,102.48,5.54,103.74,2.67,93.63,7.73,85.75,3.98,244.10,-5.59,98.71,-1.46,143.69,-2.32,83.68,-0.83,81.57,-10.87,53.26,-2.06,97.92,-0.51,63.06,-4.19,89.03,-41.75,100.31,-7.53,99.32,2.93
2001M03,88.86,0.43,76.67,-2.08,76.78,-1.46,83.54,-1.89,73.87,-1.20,70.47,-2.84,76.33,-1.65,62.65,-4.57,83.99,0.02,66.05,15.07,62.84,-7.34,73.50,1.80,60.12,-18.47,83.35,21.71,73.97,-7.32,49.10,-25.70,61.26,-20.77,77.49,-3.23,81.62,1.94,87.63,-0.20,70.74,4.12,65.67,-2.42,87.10,0.82,69.50,-0.49,99.99,-0.59,83.66,0.64,87.18,0.89,77.20,-1.10,84.39,-0.81,82.45,-0.66,86.80,-1.09,79.44,-0.76,83.18,0.27,93.05,-1.65,98.36,-1.00,97.71,0.09,101.73,0.25,87.18,-1.70,73.09,-2.17,100.09,-1.46,98.71,-3.19,101.99,-6.09,80.45,-3.31,112.87,-3.31,95.31,-1.88,98.37,5.29,81.72,2.56,63.11,9.72,96.53,0.00,89.15,0.00,100.63,0.91,94.39,3.57,112.45,-0.85,103.36,-0.45,494.57,-14.97,62.41,8.01,104.98,4.13,90.85,4.99,132.37,4.65,92.10,1.35,101.16,6.91,78.49,0.22,77.91,0.53,72.24,0.01,110.16,-1.77,100.42,3.63,102.43,5.42,103.52,2.42,93.63,7.63,85.75,3.83,243.65,-5.26,97.83,0.20,143.00,-2.01,82.68,1.89,82.18,1.28,53.94,-1.39,99.16,-0.04,63.87,-4.01,89.03,7.75,100.31,0.87,100.12,3.76
2001M04,89.59,0.41,77.34,-0.67,76.81,-1.87,83.22,-3.57,74.10,-0.76,70.36,-1.24,76.15,-0.39,62.63,-2.46,82.64,-2.07,60.15,5.43,63.15,-6.50,73.66,2.73,70.26,1.84,99.50,47.23,81.09,-1.19,60.64,3.92,70.17,-2.39,77.56,-2.62,77.83,-2.57,87.22,-0.43,74.67,2.05,64.31,-3.87,87.08,1.03,69.46,-0.77,99.95,-0.88,83.47,0.26,87.30,1.35,77.18,-0.78,99.17,-1.93,98.96,-2.13,93.24,-0.35,100.90,-3.21,100.26,-1.34,102.15,-1.17,99.47,-0.35,97.49,-0.32,101.53,0.03,86.00,-3.23,72.32,-3.17,98.58,-3.27,98.70,-3.03,102.24,-6.54,79.88,-4.01,112.45,-3.21,96.27,-0.64,98.25,5.16,81.66,0.72,62.96,2.51,96.53,0.00,89.15,0.00,100.63,0.91,93.10,1.63,112.52,-0.69,103.48,-0.26,482.43,-16.37,61.99,4.84,102.42,1.51,91.05,4.37,118.24,-5.70,92.09,1.68,99.59,5.06,78.71,0.52,78.35,1.14,72.04,-0.29,110.18,-1.62,100.36,3.53,102.42,5.41,103.52,2.40,93.63,7.63,85.80,3.87,242.07,-5.79,97.68,-0.08,141.44,-2.62,83.13,1.84,82.61,1.41,56.07,0.85,98.71,-0.67,64.65,-1.94,89.03,7.75,99.55,-0.23,99.82,3.42
2001M05,89.57,-0.22,77.44,-2.60,76.14,-2.28,82.14,-4.61,73.64,-0.79,69.60,-2.79,74.94,-3.85,62.45,-1.16,84.73,1.29,58.69,8.93,62.64,-7.88,73.56,1.55,69.05,-8.10,101.13,16.66,74.42,-6.02,66.98,-12.12,65.70,-8.01,77.42,-3.04,80.68,-8.72,86.48,-0.60,75.84,1.09,65.59,-1.44,86.73,1.63,69.37,-0.94,99.68,-0.45,83.57,-0.75,87.22,1.22,78.19,-0.08,98.65,-0.83,98.63,-0.83,92.74,0.19,101.54,-0.40,97.25,-3.67,100.05,-1.26,99.18,0.07,97.44,-0.39,101.54,0.02,85.78,-3.32,72.27,-2.72,98.23,-3.65,98.59,-2.67,99.69,-7.36,79.73,-3.12,113.08,-2.69,96.16,-0.57,98.68,3.50,81.36,0.10,62.12,0.23,96.53,0.00,89.15,0.00,100.63,0.91,92.94,1.35,112.42,-0.67,103.45,-0.26,471.21,-15.80,61.80,4.52,102.27,1.10,90.75,3.75,118.24,-6.33,92.05,1.66,99.64,4.96,78.67,0.43,78.22,0.97,72.19,-0.26,110.02,-1.69,100.22,3.29,102.38,5.19,103.48,2.37,93.63,7.63,85.79,2.46,240.37,-5.68,97.33,-0.37,140.56,-3.49,82.98,1.98,82.87,0.93,56.66,0.64,98.61,-0.82,64.28,-1.79,89.73,4.67,99.80,1.18,99.77,1.32
2001M06,89.52,-0.15,77.33,-1.31,76.43,0.04,80.97,-0.58,74.75,0.42,69.73,-3.81,75.12,-5.09,62.50,-1.85,83.66,-1.76,54.16,-1.62,62.82,-8.24,73.15,0.41,77.01,5.13,96.57,-14.03,74.19,-1.09,83.64,7.40,74.01,9.24,77.00,-3.56,74.66,-3.65,85.56,-2.26,76.16,1.67,65.50,-1.93,87.39,1.73,69.36,-0.04,99.31,-0.87,83.71,-0.56,86.79,-0.05,77.04,-1.63,93.86,-3.42,93.17,-3.84,89.71,-1.76,95.38,-4.41,90.20,-5.13,97.87,-1.93,98.89,-0.42,98.18,-0.56,101.49,-0.01,85.19,-4.05,71.39,-3.74,97.84,-4.22,98.54,-3.07,99.08,-7.27,79.80,-2.90,113.14,-3.65,96.02,-1.04,99.34,1.49,87.41,-0.17,61.84,-0.80,96.53,0.00,100.98,0.00,100.63,0.91,92.99,1.24,112.48,-0.48,103.49,-0.20,473.22,-11.41,61.80,3.64,102.35,1.14,91.19,3.98,118.24,-6.16,91.54,1.22,99.74,5.07,79.19,1.07,79.04,2.03,72.16,-0.37,110.03,-1.72,100.42,3.05,102.41,5.22,103.55,2.47,93.63,7.63,85.80,2.41,241.05,-5.30,97.87,-1.04,140.14,-4.17,83.95,1.28,82.29,-0.60,54.10,-2.91,97.76,-1.82,65.16,1.29,91.38,0.05,100.26,0.62,99.66,1.14
