期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2009M12,"17,554,377",1.01,"7,471,940",4.94,"962,759",-3.05,"323,826",-7.92,"8,795,852",-1.32,"7,703,039",-3.45,"1,270,379",1.64,"892,453",-0.36,"310,145",-5.20,"5,230,062",-5.01,"12,679",-15.53,"1,062",14.81,707,27.39,112,-28.21,"10,798",-19.26,"8,965",-8.81,"1,187",-22.37,"1,308",-9.67,22,57.14,"6,448",-5.73,"3,541,835",-5.03,"384,301",-1.62,"517,192",-2.06,"71,554",-7.48,"2,568,788",-6.02,"518,071",-0.62,"29,179",-5.68,"129,989",-8.04,"16,620",-13.50,"342,283",3.79,"62,737",3.24,"19,378",-7.57,"3,710",26.15,"2,570",-39.77,"37,079",13.76,"298,584",-5.21,"57,922",25.82,"2,819",-3.52,"2,606",-9.80,"235,237",-10.61,"874,753",-4.82,"132,980",-1.70,"18,460",2.14,"15,655",-1.14,"707,658",-5.62,"104,323",6.27,"45,371",10.87,"4,107",-2.00,"4,233",4.65,"50,612",3.28,"675,823",2.48,"82,219",11.78,"147,487",7.87,"121,949",0.83,"324,168",-1.25,"123,497",7.26,"11,800",-4.14,"5,115",74.16,"16,882",8.13,"89,700",6.43,"484,144",-7.23,"25,293",-7.74,"8,921",-10.53,"29,451",-15.04,"420,479",-6.52,"799,741",-0.62,"451,744",2.33,"11,198",26.95,"22,818",3.52,"313,981",-5.54,"260,624",-3.32,"47,321",-3.30,"45,150",11.25,"8,243",-42.73,"159,910",-3.47,"1,491,377",19.09,"68,884",-21.75,"1,399",-47.86,"1,400",-84.68,"1,419,694",23.19,"179,921",-1.19,"15,539",-5.49,"2,072",-2.36,325,-20.73,"161,985",-0.70,"8,180,040",2.69,"6,117,138",6.09,"66,835",-27.81,"11,956",-20.30,"1,984,111",-5.15
2010M01,"17,603,328",1.97,"7,495,462",4.54,"958,554",-2.22,"318,127",-8.66,"8,831,185",0.76,"7,597,847",-2.94,"1,272,336",1.28,"888,328",-1.15,"305,092",-6.59,"5,132,091",-4.01,"12,880",2.92,"1,038",7.45,790,38.84,110,-29.49,"10,942",1.09,"8,683",-13.54,"1,198",-32.47,"1,306",-10.67,22,120.00,"6,157",-9.42,"3,499,520",-3.50,"385,355",-0.17,"514,436",-2.18,"69,526",-9.55,"2,530,203",-4.07,"522,075",-2.04,"29,435",-4.30,"129,664",-9.52,"16,360",-14.14,"346,616",2.00,"63,499",3.75,"19,589",-6.74,"3,564",22.10,"2,567",-40.04,"37,779",14.48,"292,569",-5.46,"55,851",1.04,"2,768",5.85,"3,432",17.61,"230,518",-7.30,"849,343",-5.28,"133,843",-2.04,"18,742",4.52,"9,785",-37.26,"686,973",-5.45,"104,373",5.90,"45,773",15.78,"3,932",-6.65,"4,170",3.58,"50,498",-0.57,"675,637",2.11,"82,141",8.06,"146,868",5.75,"121,656",-0.80,"324,972",0.26,"118,886",4.36,"11,553",-5.46,"5,017",44.17,"16,551",20.83,"85,765",1.47,"455,483",-8.36,"24,195",-14.40,"8,826",-12.61,"29,045",-17.26,"393,417",-7.12,"791,088",-1.27,"451,849",2.91,"11,718",32.24,"19,886",-10.51,"307,635",-7.09,"267,310",-0.11,"50,105",0.73,"44,261",7.01,"14,549",1.56,"158,395",-2.33,"1,644,420",23.54,"62,036",-29.45,"1,295",215.85,"1,400",-84.68,"1,579,689",28.05,"173,988",-5.24,"16,033",-2.49,"2,116",-0.70,324,-0.31,"155,515",-5.58,"8,187,073",3.38,"6,145,057",5.78,"66,815",-15.50,"11,311",-7.26,"1,963,890",-2.75
2010M02,"17,600,986",3.16,"7,509,790",5.22,"959,789",-1.77,"320,288",-7.93,"8,811,119",2.47,"7,614,477",-0.78,"1,276,371",1.95,"890,211",-0.86,"305,961",-6.78,"5,141,934",-1.05,"12,938",4.75,"1,127",18.13,785,44.30,107,-26.21,"10,919",1.97,"8,840",-11.66,"1,157",-34.82,"1,306",-10.55,21,10.53,"6,356",-5.88,"3,526,068",0.17,"387,066",0.74,"512,756",-2.94,"71,019",-7.07,"2,555,227",0.96,"505,897",-1.40,"29,702",-5.55,"128,506",-7.30,"16,345",-14.75,"331,344",2.32,"64,159",2.06,"19,858",-6.43,"3,648",26.93,"2,556",-40.42,"38,097",10.51,"293,693",-4.30,"54,637",0.65,"2,459",-6.00,"3,228",2.25,"233,369",-5.45,"861,812",0.19,"133,567",-1.09,"17,925",1.75,"9,898",-40.55,"700,422",1.38,"105,927",8.88,"38,838",-1.80,"10,393",214.08,"4,185",2.90,"52,511",4.27,"676,567",-0.17,"82,450",8.49,"146,612",1.94,"121,495",-1.00,"326,010",-2.73,"118,265",6.09,"11,661",-4.57,"5,069",76.68,"16,541",15.88,"84,994",3.50,"437,646",-11.73,"23,817",-14.60,"8,614",-5.65,"28,646",-16.95,"376,569",-11.25,"794,306",-1.00,"461,211",4.98,"11,840",44.30,"20,112",-10.42,"301,143",-9.39,"272,518",1.89,"51,138",3.89,"43,946",5.88,"14,364",-1.86,"163,070",0.60,"1,642,879",19.99,"62,025",-23.24,"1,292",219.80,"1,430",-79.39,"1,578,132",23.19,"150,143",2.43,"16,291",0.99,"2,077",-2.49,322,-0.92,"131,453",2.70,"8,193,487",4.10,"6,155,103",6.33,"66,209",-13.61,"12,575",1.29,"1,959,600",-1.70
2010M03,"17,558,910",3.22,"7,548,456",5.61,"950,823",-3.60,"315,201",-9.55,"8,744,430",2.54,"7,604,903",-0.65,"1,284,849",2.24,"881,557",-3.10,"302,188",-8.13,"5,136,309",-0.44,"13,364",15.75,"1,574",70.90,831,57.98,105,-23.91,"10,854",8.96,"8,510",-16.90,877,-51.36,246,-83.13,21,40.00,"7,366",5.76,"3,514,294",-0.90,"386,973",-0.83,"509,264",-4.80,"70,120",-9.49,"2,547,937",0.17,"483,195",-3.32,"28,195",-8.79,"128,363",-7.55,"15,772",-14.82,"310,865",-0.21,"63,742",3.63,"19,086",-8.65,"3,502",17.44,"2,230",-44.44,"38,924",15.78,"297,626",-3.21,"55,441",0.78,"2,669",-8.91,"2,395",-26.42,"237,121",-3.72,"864,162",3.34,"136,017",-0.52,"17,315",-12.88,"9,100",-42.88,"701,730",5.73,"107,785",10.49,"40,538",1.89,"10,242",236.69,"4,162",2.79,"52,843",4.28,"685,746",-0.32,"83,893",10.34,"145,567",0.33,"123,109",0.24,"333,177",-3.15,"116,445",3.84,"11,574",-1.65,"5,028",87.19,"16,638",-5.25,"83,205",3.84,"437,726",-9.79,"24,036",-12.19,"8,076",-13.16,"26,832",-20.69,"378,782",-8.67,"809,292",1.36,"464,675",6.59,"11,434",15.05,"19,919",-11.71,"313,264",-5.06,"266,758",2.02,"51,056",1.70,"42,522",3.47,"14,015",9.63,"159,165",1.13,"1,572,644",15.51,"61,688",-24.64,"1,267",218.34,"1,260",-81.47,"1,508,429",18.55,"156,446",11.49,"16,054",1.78,"2,037",2.62,297,-4.19,"138,058",12.93,"8,224,917",4.72,"6,185,865",6.78,"65,962",-11.15,"11,456",-7.94,"1,961,634",-0.65
2010M04,"17,656,681",3.92,"7,590,586",5.99,"948,033",-3.15,"315,510",-8.60,"8,802,552",3.49,"7,705,346",1.48,"1,291,063",2.38,"878,631",-2.80,"302,456",-7.13,"5,233,196",2.56,"14,226",22.02,"1,559",63.59,906,84.52,145,5.84,"11,616",15.26,"8,414",-7.09,"1,073",-0.74,245,-83.15,21,40.00,"7,075",8.75,"3,539,986",0.78,"386,714",-0.77,"507,629",-4.66,"69,700",-6.05,"2,575,943",2.37,"495,921",-0.74,"27,986",-8.98,"128,253",-7.44,"15,633",-14.89,"324,049",3.88,"64,174",5.13,"18,951",-8.71,"3,486",20.75,"2,270",-43.24,"39,467",18.17,"299,909",-2.33,"57,693",-1.29,"2,598",-2.95,"2,354",-23.87,"237,264",-2.30,"891,500",9.45,"138,297",-0.21,"23,782",47.75,"9,953",-36.51,"719,468",11.68,"102,035",2.51,"41,013",0.19,"3,757",24.94,"4,154",0.14,"53,111",3.23,"681,342",-0.52,"83,947",5.22,"145,163",0.47,"123,011",0.14,"329,221",-2.54,"114,462",1.62,"10,915",-7.36,"5,250",98.26,"16,523",-16.12,"81,774",4.16,"478,298",-1.47,"24,328",-9.27,"8,139",-15.88,"27,138",-12.03,"418,693",0.14,"811,020",2.19,"468,115",8.31,"10,798",0.23,"19,932",-18.14,"312,175",-4.34,"268,233",2.30,"49,423",-1.30,"42,111",1.07,"13,892",12.69,"162,807",2.95,"1,522,817",8.70,"59,433",-26.90,"1,264",220.81,"1,060",-83.94,"1,461,060",11.31,"156,736",13.23,"16,133",2.03,"2,013",8.75,302,-1.63,"138,288",14.81,"8,271,782",5.25,"6,223,957",7.25,"66,125",-9.05,"11,692",-7.22,"1,970,008",-0.02
2010M05,"17,876,975",5.36,"7,728,962",7.36,"958,732",-1.39,"316,256",-7.69,"8,873,025",4.95,"7,867,307",3.72,"1,384,708",10.02,"889,213",-0.97,"303,033",-6.48,"5,290,353",3.64,"14,008",19.51,"1,529",61.12,917,88.68,142,5.97,"11,420",12.49,"8,126",-7.05,"1,051",-18.34,249,-82.86,21,40.00,"6,805",13.66,"3,655,512",4.20,"387,455",-0.68,"504,222",-4.97,"66,172",-10.44,"2,697,663",7.32,"516,248",2.41,"27,848",-9.29,"127,603",-7.43,"15,594",-14.89,"345,203",8.82,"64,103",4.74,"18,875",-8.97,"3,516",22.13,"2,257",-43.33,"39,455",17.41,"305,456",0.81,"59,743",6.47,"2,595",2.45,"2,260",-29.33,"240,858",-0.12,"913,129",11.43,"141,499",1.32,"23,896",48.11,"10,493",-32.16,"737,241",13.74,"103,699",5.56,"41,892",1.70,"3,747",43.40,"4,452",7.51,"53,608",6.59,"689,584",0.95,"163,516",105.61,"161,357",12.60,"125,089",1.84,"239,622",-28.98,"114,689",1.21,"11,217",-3.36,"5,272",45.72,"16,268",-10.68,"81,932",2.57,"465,381",-5.80,"24,907",-17.77,"7,071",-25.79,"28,814",-5.81,"404,589",-4.49,"815,121",3.88,"474,167",10.97,"10,847",17.46,"19,394",-21.00,"310,713",-3.99,"266,354",3.77,"49,884",0.06,"41,437",2.05,"14,334",12.93,"160,699",4.67,"1,501,042",10.15,"59,416",-25.70,"1,134",27.56,"1,060",-83.94,"1,439,432",12.87,"168,860",22.20,"16,758",8.77,"2,013",8.52,300,-1.96,"149,789",24.18,"8,339,766",5.81,"6,268,080",7.24,"66,372",-7.19,"11,863",1.86,"1,993,451",2.03
2010M06,"17,946,273",5.49,"7,765,880",7.49,"953,133",-1.71,"313,883",-9.02,"8,913,377",5.21,"7,946,333",4.07,"1,389,165",11.00,"883,232",-1.41,"300,683",-8.02,"5,373,253",4.11,"13,814",14.34,"1,610",67.01,993,95.47,138,9.52,"11,073",5.63,"8,711",-3.88,"1,026",-18.05,247,-82.78,22,57.14,"7,416",16.55,"3,644,037",2.81,"384,624",-0.66,"491,077",-6.61,"64,396",-14.38,"2,703,940",5.78,"528,243",3.37,"26,733",-10.90,"123,757",-7.72,"16,736",-7.44,"361,017",9.79,"63,156",2.71,"17,800",-12.33,"3,463",22.54,"1,941",-47.54,"39,952",15.26,"303,263",0.18,"57,977",2.80,"2,639",-0.26,"2,338",-21.41,"240,309",-0.16,"948,370",12.41,"143,628",1.94,"23,974",52.23,"10,589",-32.26,"770,179",14.72,"109,318",9.61,"44,141",7.17,"3,819",46.77,"6,389",50.51,"54,969",6.32,"678,665",-1.48,"154,500",94.22,"168,594",17.06,"123,308",-0.95,"232,263",-31.84,"122,341",6.39,"11,180",-4.86,"7,165",63.25,"16,194",-10.14,"87,802",8.63,"494,574",5.99,"29,182",-0.92,"8,523",-8.55,"27,127",-15.87,"429,742",8.63,"827,238",5.79,"484,616",14.84,"10,690",-25.83,"18,992",-18.90,"312,940",-2.84,"267,759",2.88,"49,948",-1.80,"41,754",2.20,"14,454",16.33,"161,603",3.50,"1,419,710",9.03,"52,370",-34.83,935,6.49,700,-88.78,"1,365,705",12.44,"177,763",18.83,"15,965",4.17,"2,012",10.92,299,-1.64,"159,487",20.68,"8,402,467",6.03,"6,308,380",7.32,"66,954",-5.86,"12,201",5.40,"2,014,932",2.59
2010M07,"18,075,185",6.06,"7,808,268",7.56,"944,998",-4.62,"311,986",-8.62,"9,009,933",6.61,"8,005,878",5.97,"1,391,885",11.60,"873,760",-4.72,"298,456",-7.74,"5,441,777",7.39,"13,641",15.28,"1,679",79.00,"1,042",102.72,137,10.48,"10,783",5.13,"8,261",-6.15,"1,091",-13.00,245,-82.86,24,71.43,"6,901",13.04,"3,699,697",6.12,"387,186",1.06,"485,390",-8.53,"62,542",-17.46,"2,764,579",10.72,"525,134",2.15,"26,678",-11.17,"121,493",-9.81,"16,511",-7.78,"360,452",8.75,"62,932",2.60,"17,776",-12.41,"3,478",0.93,"1,928",-47.75,"39,750",17.23,"295,261",-0.93,"57,434",0.54,"2,936",13.84,"2,367",-21.13,"232,524",-1.19,"945,123",12.29,"144,051",0.73,"23,803",20.94,"10,231",-35.76,"767,038",15.68,"108,215",8.37,"45,571",8.55,"3,806",-15.53,"6,353",53.68,"52,485",6.60,"682,336",-0.37,"154,594",93.88,"168,516",12.78,"123,285",0.21,"235,941",-29.08,"143,513",20.37,"11,461",-1.82,"10,111",155.97,"20,607",12.83,"101,334",18.74,"487,961",6.37,"26,331",-5.35,"7,707",-35.31,"27,094",-12.26,"426,829",9.97,"833,855",8.10,"485,345",15.06,"10,602",-21.94,"17,730",-24.55,"320,178",2.46,"262,881",1.11,"50,464",3.59,"38,109",-13.46,"11,575",5.68,"162,733",4.13,"1,447,573",4.26,"50,863",-36.70,932,-37.95,700,-88.78,"1,395,078",7.28,"178,783",14.46,"15,977",5.61,"2,244",-3.90,298,-1.00,"160,264",15.77,"8,442,951",6.29,"6,349,543",7.32,"68,062",-2.69,"12,532",10.02,"2,012,814",3.47
2010M08,"18,244,615",6.35,"7,841,461",7.33,"958,208",-2.98,"311,064",-8.09,"9,133,882",7.17,"8,163,679",8.06,"1,411,028",13.38,"886,530",-3.18,"297,627",-7.22,"5,568,494",9.75,"13,548",12.75,"1,660",75.66,"1,014",94.63,126,-3.08,"10,748",3.15,"7,908",-11.79,"1,145",10.74,230,-82.89,24,71.43,"6,509",-0.97,"3,814,856",8.04,"387,877",0.79,"502,312",-5.35,"62,774",-15.32,"2,861,893",12.61,"525,122",2.89,"26,725",-11.89,"119,963",-10.11,"16,181",-10.14,"362,253",10.25,"63,105",0.80,"17,882",-11.12,"3,425",-0.35,"1,909",-48.17,"39,889",12.79,"299,994",0.63,"60,204",4.25,"3,015",14.90,"2,413",-21.35,"234,362",-0.13,"962,323",15.78,"144,783",3.61,"23,792",28.70,"10,306",-30.71,"783,442",19.05,"109,398",10.26,"46,387",9.21,"3,782",-15.96,"6,328",52.19,"52,901",10.02,"703,777",3.59,"155,418",94.54,"168,179",13.14,"123,150",-0.15,"257,030",-21.52,"145,173",23.37,"11,949",3.20,"10,246",81.80,"18,622",5.71,"104,356",25.97,"476,170",6.10,"27,103",0.65,"7,605",-35.34,"28,711",-8.78,"412,751",9.02,"840,788",10.18,"496,738",18.14,"8,349",-28.24,"16,583",-33.38,"319,118",4.26,"264,622",3.89,"51,039",5.10,"38,043",-17.91,"12,409",36.77,"163,131",8.22,"1,461,797",-0.99,"50,620",-35.46,920,-39.39,700,-88.78,"1,409,557",1.40,"153,916",12.48,"15,959",4.59,"1,959",-15.19,306,-10.00,"135,692",14.09,"8,465,223",5.99,"6,363,854",6.64,"68,799",1.00,"12,431",12.11,"2,020,139",4.14
2010M09,"18,269,525",6.25,"7,894,356",7.39,"958,890",-1.98,"309,296",-7.59,"9,106,983",6.75,"8,171,125",7.81,"1,436,839",14.94,"885,606",-2.46,"294,191",-7.14,"5,554,489",8.82,"14,245",18.37,"1,660",74.37,891,65.31,125,-2.34,"11,569",11.08,"7,976",-7.86,"1,212",2.71,231,-82.80,25,92.31,"6,508",6.34,"3,767,552",6.35,"392,021",2.42,"501,237",-4.60,"60,779",-17.65,"2,813,515",9.88,"532,257",5.48,"25,329",-14.52,"120,097",-9.95,"15,415",-12.78,"371,416",14.66,"63,126",-0.96,"16,964",-13.67,"3,379",7.65,"1,556",-54.94,"41,227",9.95,"307,910",4.31,"61,738",6.43,"3,083",18.39,"2,551",1.15,"240,538",3.66,"956,869",13.26,"143,637",3.61,"23,752",28.20,"10,345",-29.74,"779,135",15.77,"111,665",10.08,"47,734",10.75,"3,859",-13.49,"6,295",57.65,"53,777",7.79,"709,698",5.49,"156,121",94.12,"169,814",14.48,"123,114",-0.30,"260,649",-18.67,"147,982",24.57,"12,326",8.69,"9,890",74.15,"18,534",4.84,"107,232",27.51,"496,764",9.84,"27,893",2.80,"7,412",-36.80,"28,377",-6.40,"433,082",13.05,"856,944",10.74,"514,933",19.90,"8,251",-28.23,"15,987",-37.09,"317,773",3.36,"261,263",3.70,"52,235",10.10,"37,089",-16.52,"12,644",78.61,"159,295",4.12,"1,425,887",-1.18,"48,377",-35.06,917,-39.39,700,-88.78,"1,375,893",1.12,"158,781",10.07,"15,898",4.36,"1,929",-15.58,305,-8.96,"140,649",11.27,"8,513,732",6.03,"6,393,242",6.35,"70,438",5.80,"14,100",24.64,"2,035,952",4.96
2010M10,"18,352,039",7.18,"7,930,233",7.42,"954,217",-2.30,"308,947",-7.53,"9,158,642",8.66,"8,227,908",8.76,"1,447,992",15.23,"878,742",-3.14,"293,877",-7.07,"5,607,297",10.27,"14,359",16.18,"1,656",71.07,859,60.86,124,5.08,"11,720",9.13,"7,897",-9.04,"1,231",4.06,256,-80.92,43,230.77,"6,367",3.63,"3,821,868",8.42,"394,499",3.07,"496,733",-5.62,"60,505",-17.65,"2,870,131",12.88,"537,490",8.86,"25,160",-14.62,"116,857",-12.93,"14,938",-11.78,"380,535",21.53,"64,422",3.51,"16,860",-13.47,"3,419",-13.73,"1,518",-46.64,"42,625",18.57,"303,706",3.10,"59,015",1.94,"3,133",19.26,"2,941",14.30,"238,617",3.08,"958,462",12.58,"144,326",4.34,"24,083",30.19,"9,813",-34.91,"780,240",14.83,"112,557",10.09,"48,004",9.02,"3,881",-6.26,"6,136",39.04,"54,536",9.82,"707,736",5.02,"156,827",90.04,"169,649",15.46,"123,078",-0.53,"258,182",-19.50,"148,605",23.42,"13,495",16.64,"9,879",91.05,"18,195",4.50,"107,036",24.10,"489,341",8.04,"29,190",6.04,"9,787",-13.37,"29,155",-5.06,"421,209",9.86,"866,273",11.55,"524,582",21.26,"8,222",-28.40,"16,292",-32.48,"317,177",2.86,"259,614",2.53,"50,007",4.71,"35,403",-20.74,"12,657",65.19,"161,547",5.50,"1,409,719",4.25,"47,941",-34.69,912,-37.32,700,-88.78,"1,360,166",7.00,"166,510",7.56,"15,589",5.22,"2,015",16.81,286,-15.63,"148,620",7.75,"8,547,902",6.19,"6,418,711",6.31,"72,548",9.50,"14,084",24.97,"2,042,559",5.59
