期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1996M03,58.20,18.14,60.71,79.39,78.55,78.44,77.46,74.71,64.34,55.63,39.58,8.89,71.00,19.08,62.56,92.48,95.99,96.58,96.18,94.41,88.80,81.02,57.07,13.11,45.40,17.18,59.37,66.40,60.74,60.10,58.40,54.46,39.75,30.88,21.12,3.78,2.24,4.83,7.00,3.34,1.88,1.26,1.12,1.25,0.49,0.61,0.38,0.00,2.48,4.66,8.93,3.98,2.37,1.54,1.46,1.69,0.59,0.81,0.41,0.00,1.87,5.01,5.53,2.46,1.09,0.81,0.53,0.48,0.27,0.08,0.27,0.00
1996M04,58.07,16.39,60.02,79.76,78.84,78.62,78.19,73.43,64.96,56.11,39.50,9.14,70.66,16.76,61.37,92.88,96.49,97.16,95.68,93.51,88.24,80.42,57.81,13.33,45.49,16.01,59.05,66.74,60.82,59.87,60.40,52.84,41.58,32.35,20.26,4.07,2.21,5.48,5.66,3.40,1.67,1.50,1.39,1.63,0.62,0.83,0.14,0.00,2.44,5.06,7.98,3.45,1.96,1.66,1.91,2.31,0.91,1.18,0.18,0.00,1.86,5.92,3.93,3.32,1.20,1.24,0.55,0.39,0.00,0.00,0.00,0.00
1996M05,58.28,15.72,59.30,79.19,78.87,79.90,78.70,75.19,67.42,54.93,40.75,8.80,70.29,15.74,59.75,92.29,96.31,96.74,95.37,94.39,89.06,79.53,58.62,12.90,46.28,15.70,58.98,66.17,61.06,62.86,61.75,55.51,45.73,30.93,22.14,3.84,2.35,4.90,6.15,3.60,2.10,1.55,1.46,1.13,1.26,0.68,0.92,0.15,2.51,4.92,8.07,3.80,2.17,1.66,1.97,1.31,1.84,0.95,1.10,0.18,2.11,4.88,4.74,3.32,1.99,1.38,0.66,0.81,0.13,0.00,0.45,0.00
1996M06,58.11,15.55,59.15,78.96,78.52,80.59,78.32,74.52,66.18,55.37,39.99,8.66,70.34,15.62,59.29,92.36,96.18,97.15,95.94,94.58,88.98,79.95,56.97,12.74,45.90,15.48,59.04,65.69,60.57,63.76,60.34,53.99,43.19,31.44,22.32,3.74,2.60,7.41,7.18,3.43,2.16,1.68,1.71,1.43,1.38,0.55,0.62,0.29,2.77,8.25,8.21,3.81,2.41,1.83,2.29,1.87,2.04,0.70,0.55,0.36,2.34,6.55,6.42,2.89,1.75,1.45,0.79,0.64,0.00,0.18,0.80,0.00
1996M07,58.35,19.21,62.16,79.19,78.53,78.13,77.36,72.93,63.86,56.52,40.82,8.76,70.98,19.08,62.59,92.50,96.35,96.25,96.31,94.42,88.03,79.24,59.64,12.35,45.74,19.34,61.85,66.01,60.39,59.74,58.04,50.92,39.53,34.32,21.27,4.44,2.97,9.56,8.60,3.85,2.36,1.55,1.40,1.53,1.15,1.18,0.97,0.11,2.93,8.37,8.37,4.30,2.71,1.83,1.64,2.01,1.60,1.62,1.31,0.14,3.03,10.76,8.77,3.23,1.80,1.08,1.00,0.64,0.14,0.19,0.00,0.00
1996M08,58.23,20.40,62.28,78.64,77.83,77.71,77.19,72.39,64.57,54.35,41.14,9.10,71.12,20.36,62.50,92.28,96.50,96.53,96.16,93.48,88.99,78.23,59.46,12.80,45.37,20.44,62.12,65.09,58.83,58.65,57.85,50.86,40.05,30.97,22.18,4.63,3.19,11.41,7.98,4.33,2.73,1.66,1.76,1.32,1.31,1.47,0.73,0.00,3.14,8.10,7.87,4.97,3.19,2.05,2.09,1.66,1.70,1.89,0.99,0.00,3.28,14.75,8.07,3.43,1.97,1.00,1.21,0.68,0.46,0.45,0.00,0.00
1996M09,58.52,20.82,63.26,78.96,77.22,77.68,78.27,74.66,65.67,52.80,38.87,9.25,71.58,21.30,63.13,93.41,96.33,96.95,96.17,95.00,89.61,78.55,56.87,13.42,45.50,20.34,63.36,64.62,57.75,58.16,59.99,53.94,41.59,27.72,20.29,4.21,3.03,8.84,7.78,4.63,2.22,1.81,1.69,1.27,1.66,1.00,0.42,0.00,3.03,7.26,8.04,5.05,2.38,2.19,2.38,1.51,2.17,1.26,0.43,0.00,3.03,10.51,7.58,4.02,1.93,1.17,0.55,0.84,0.57,0.30,0.41,0.00
1996M10,58.47,20.36,63.13,79.98,78.02,77.35,78.16,74.74,64.51,52.93,38.32,8.50,71.40,21.84,64.02,92.83,96.16,96.68,95.75,95.38,87.53,78.69,56.84,12.52,45.58,18.87,62.48,67.22,59.53,57.76,60.18,53.69,41.30,27.90,19.30,3.66,3.05,8.82,8.07,3.77,2.60,1.84,1.48,1.60,1.97,1.50,0.50,0.44,3.09,7.56,8.74,3.96,3.00,2.12,2.08,1.90,2.32,1.87,0.52,0.55,2.98,10.28,7.57,3.52,1.95,1.36,0.50,1.05,1.24,0.49,0.45,0.00
1996M11,58.70,18.90,62.08,80.89,78.13,78.95,77.72,74.58,65.63,54.46,39.87,9.11,71.31,19.88,63.99,92.68,95.83,96.82,96.16,94.69,87.22,79.96,57.86,13.45,46.14,17.91,60.69,69.20,60.09,60.87,58.88,54.04,43.79,29.73,21.49,3.88,2.86,9.54,6.57,3.85,2.05,2.09,1.66,1.48,1.45,1.56,1.27,0.35,3.02,9.09,6.59,3.99,2.53,2.56,2.31,2.03,1.73,2.15,1.49,0.33,2.61,10.05,6.55,3.65,1.27,1.33,0.58,0.49,0.89,0.00,0.66,0.45
1996M12,58.81,18.93,62.54,80.35,78.32,78.85,78.58,74.34,66.12,55.57,38.98,8.99,71.18,19.17,63.90,92.52,95.78,96.65,96.11,93.95,88.12,81.28,57.16,13.23,46.49,18.69,61.55,68.28,60.53,60.87,60.68,54.34,43.91,30.55,20.45,3.89,2.60,8.07,5.48,3.53,1.97,1.90,1.99,1.29,1.38,1.42,0.99,0.00,2.81,7.87,5.75,3.97,2.06,2.50,2.61,1.73,1.88,1.94,1.21,0.00,2.28,8.27,5.28,2.94,1.82,0.93,0.98,0.53,0.38,0.08,0.35,0.00
1997M01,58.76,18.77,61.41,79.81,78.66,78.97,78.94,74.00,65.72,55.33,39.78,9.52,71.36,19.66,61.98,92.43,96.30,96.74,96.17,93.77,88.69,80.71,59.31,14.15,46.20,17.88,61.00,67.31,60.69,60.98,61.40,53.76,42.74,30.55,19.95,3.95,2.68,6.99,6.36,3.25,2.02,2.34,1.61,1.66,1.87,1.11,0.98,0.64,2.83,6.20,7.64,3.38,1.99,2.84,2.20,2.01,2.55,1.35,1.22,0.78,2.43,7.86,5.42,3.07,2.06,1.54,0.67,1.03,0.45,0.48,0.23,0.00
1997M02,58.20,18.12,60.02,79.29,77.92,78.38,78.98,73.41,65.36,53.98,40.95,8.98,70.87,18.67,60.56,91.50,95.46,96.12,96.46,94.35,88.91,80.17,60.86,13.13,45.58,17.55,59.64,67.18,60.07,60.44,61.17,51.98,41.73,28.46,20.84,3.99,2.97,7.93,7.03,3.83,2.66,2.02,1.81,2.20,1.68,0.94,1.23,0.09,3.28,7.62,8.21,4.45,3.27,2.41,2.26,2.94,2.30,1.14,1.57,0.11,2.49,8.26,6.16,3.00,1.67,1.38,1.07,0.82,0.38,0.41,0.23,0.00
1997M03,58.30,16.98,58.98,80.46,78.97,78.68,78.65,74.14,65.33,54.65,40.80,8.86,70.75,17.26,58.84,92.15,95.94,96.73,96.70,94.45,88.44,80.27,60.26,12.95,45.90,16.71,59.08,68.88,61.71,60.42,60.23,53.40,42.05,29.66,21.18,3.95,2.79,7.20,6.64,4.04,2.63,1.61,1.74,1.82,1.23,1.19,0.95,0.43,3.12,6.40,7.38,4.61,3.47,2.16,2.20,2.49,1.76,1.58,1.28,0.53,2.28,8.03,6.10,3.28,1.32,0.72,1.01,0.60,0.12,0.17,0.00,0.00
1997M04,58.09,16.21,58.65,80.05,78.73,79.52,78.02,74.80,64.75,55.27,39.53,8.79,70.49,16.71,59.25,92.54,96.29,96.78,95.90,94.15,87.99,79.55,58.30,12.62,45.75,15.70,58.22,67.66,60.89,62.01,59.77,55.11,41.30,31.47,20.76,4.21,2.59,6.40,5.89,4.05,1.86,1.78,2.06,1.44,1.29,1.19,0.92,0.43,2.88,6.80,7.25,4.29,2.44,2.07,2.62,1.83,1.75,1.59,1.24,0.34,2.15,5.98,4.89,3.72,0.92,1.33,1.15,0.76,0.30,0.21,0.00,0.78
1997M05,58.11,15.69,57.97,79.44,78.65,80.00,78.99,75.59,65.77,54.70,39.33,8.66,70.43,15.80,59.95,91.80,96.34,96.39,95.51,94.96,89.29,78.98,58.94,12.68,45.86,15.58,56.55,67.16,60.67,63.35,62.16,55.88,41.99,30.96,19.73,3.85,2.51,6.04,5.71,3.57,2.01,1.71,2.09,1.40,1.78,1.26,0.80,0.29,2.82,5.45,6.78,3.87,2.65,2.16,2.80,1.62,2.27,1.67,0.89,0.36,2.05,6.64,4.90,3.16,0.96,1.01,0.98,1.01,0.73,0.23,0.53,0.00
1997M06,58.11,15.35,59.20,79.99,78.91,79.36,79.17,74.56,65.36,54.46,40.15,8.38,70.61,15.72,60.68,92.54,96.43,96.40,95.99,94.86,90.01,77.65,59.94,12.54,45.67,14.97,58.14,67.53,61.10,62.00,62.05,53.85,40.60,31.86,20.45,3.41,2.67,8.11,7.05,3.63,2.21,1.89,1.36,1.25,1.70,1.41,0.93,0.27,2.99,8.09,8.13,4.07,2.80,2.67,1.66,1.76,2.30,1.81,1.11,0.34,2.19,8.14,6.24,3.04,1.26,0.66,0.89,0.33,0.37,0.44,0.41,0.00
1997M07,58.34,17.41,61.72,80.47,79.09,78.05,78.12,73.69,64.49,54.81,41.29,8.33,71.15,18.06,63.96,93.35,96.32,95.88,96.34,94.90,88.88,78.45,59.93,12.15,45.61,16.76,60.09,67.65,61.58,59.93,59.57,52.00,40.03,31.67,22.82,3.76,2.85,8.19,8.16,3.68,1.92,1.76,1.77,1.57,1.86,1.47,0.33,0.11,2.94,6.28,8.14,4.18,2.31,2.43,2.19,1.74,2.42,2.02,0.45,0.13,2.72,10.25,8.18,2.99,1.28,0.68,1.08,1.25,0.62,0.15,0.00,0.00
1997M08,58.41,19.69,63.83,79.13,78.54,78.04,77.14,73.15,64.64,53.96,39.95,8.88,71.40,20.10,66.01,92.93,96.50,96.12,95.87,93.97,89.03,78.06,58.30,12.59,45.50,19.27,62.25,65.42,60.28,59.68,58.08,51.86,40.14,30.40,21.82,4.44,3.03,9.33,8.27,4.09,2.03,1.96,1.38,1.61,2.11,1.36,0.57,0.00,3.10,7.27,8.40,4.57,2.38,2.56,1.75,2.08,2.91,1.62,0.79,0.00,2.93,11.49,8.17,3.40,1.47,0.96,0.77,0.72,0.33,0.70,0.00,0.00
1997M09,58.17,19.88,63.28,78.83,78.08,77.66,77.26,73.42,64.92,53.64,39.02,8.19,71.45,21.31,65.61,92.33,96.82,96.00,95.52,94.23,88.90,78.64,58.63,12.14,44.98,18.45,61.61,65.40,59.03,59.03,58.67,52.18,40.87,29.26,19.71,3.48,2.84,9.12,6.93,3.75,2.10,1.92,1.37,1.53,2.16,1.44,0.73,0.00,3.05,8.10,7.62,3.97,2.85,2.47,1.57,2.15,2.92,1.88,0.86,0.00,2.51,10.31,6.41,3.43,0.85,0.99,1.03,0.41,0.50,0.27,0.34,0.00
1997M10,58.32,20.02,62.68,80.13,77.92,77.10,77.38,73.72,64.81,54.28,39.80,8.53,71.59,21.56,64.16,93.72,96.82,95.93,96.34,94.37,88.07,78.66,58.51,12.51,45.13,18.47,61.62,66.60,58.70,57.97,58.18,52.56,41.47,30.57,21.35,3.80,2.63,7.10,6.51,3.58,1.86,1.94,1.45,1.55,1.76,1.29,0.57,0.26,2.78,5.61,6.46,4.29,2.41,2.24,1.83,2.03,2.23,1.75,0.66,0.32,2.40,8.85,6.54,2.59,0.92,1.44,0.81,0.65,0.76,0.14,0.32,0.00
1997M11,58.49,19.00,62.12,80.16,78.28,78.02,77.94,73.78,64.71,55.37,40.77,8.92,71.65,20.50,64.10,93.03,97.00,96.34,96.74,94.41,87.83,79.26,59.56,13.24,45.42,17.48,60.71,67.36,59.20,59.44,58.92,52.66,41.45,32.18,22.26,3.78,2.60,5.70,6.48,3.52,2.03,1.75,1.38,1.83,2.01,1.50,0.62,0.71,2.83,5.38,6.72,3.93,2.45,2.23,1.80,2.55,2.50,2.13,0.66,0.75,2.22,6.07,6.29,2.97,1.32,0.94,0.68,0.53,0.97,0.00,0.51,0.57
1997M12,58.65,18.13,61.04,79.98,79.32,79.04,78.10,74.56,65.21,56.52,39.83,9.15,71.28,18.92,63.76,92.09,96.80,96.52,96.13,94.09,86.85,80.11,59.15,13.72,46.13,17.33,59.10,67.96,61.51,61.27,59.84,54.58,43.46,33.61,20.92,3.71,2.45,5.69,5.92,3.17,2.43,1.43,1.49,1.48,1.69,1.59,0.98,0.10,2.70,5.15,6.81,3.70,2.69,1.73,2.07,1.95,2.15,2.04,1.33,0.13,2.06,6.29,5.23,2.45,2.02,0.93,0.55,0.65,0.75,0.57,0.00,0.00
1998M01,58.50,17.02,60.70,80.63,79.12,78.91,77.95,74.73,67.06,55.94,38.46,8.87,71.35,17.82,63.16,92.38,96.67,97.08,95.71,94.47,90.44,81.13,59.61,12.89,45.77,16.22,58.95,68.95,61.23,60.40,59.95,54.64,43.59,31.51,17.86,4.10,2.35,5.46,5.90,2.98,2.38,1.46,1.47,1.39,1.61,1.12,0.63,0.08,2.52,4.45,6.55,3.46,2.82,1.70,1.89,1.79,2.12,1.34,0.73,0.10,2.07,6.59,5.41,2.35,1.65,1.07,0.78,0.68,0.55,0.55,0.30,0.00
1998M02,58.01,15.96,59.59,80.60,78.22,79.37,78.22,73.76,66.75,53.74,38.49,8.58,70.99,17.12,60.44,92.07,96.20,97.06,95.85,94.52,90.74,81.03,60.28,12.64,45.13,14.79,58.99,69.18,59.95,61.33,60.34,52.64,42.63,27.20,17.37,3.77,2.57,5.96,6.28,3.51,2.10,1.88,1.58,2.08,1.39,0.96,0.71,0.00,2.80,5.35,7.38,4.16,2.28,2.47,1.96,2.58,1.89,1.01,0.92,0.00,2.20,6.66,5.48,2.66,1.81,0.93,0.96,1.16,0.31,0.79,0.00,0.00
