期間,資產淨額=負債淨值淨額_原始值,資產淨額=負債淨值淨額_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-政府債券_原始值,資產--對非金融機構證券投資-政府債券_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--通貨發行額_原始值,負債與淨值--通貨發行額_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-計_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-計_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--信託資金_原始值,負債與淨值--信託資金_年增率(%),負債與淨值--人壽保險準備_原始值,負債與淨值--人壽保險準備_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%),負債與淨值--其他項目(淨額)_原始值,負債與淨值--其他項目(淨額)_年增率(%)
2008M09,"41,119,858",4.76,"14,647,198",8.28,"19,740,188",3.64,"1,224,213",-12.50,"757,308",36.11,"17,758,667",3.91,"3,468,235",12.81,"268,020",42.09,"1,878,734",-18.22,"605,121",-3.55,"314,196",7.47,"198,166",-0.64,"2,301,981",31.08,"990,753",4.56,"25,219,425",3.83,"398,035",14.32,"1,954,577",-3.62,"4,893,186",-6.83,"4,010,731",30.30,"7,665,586",0.95,"2,129,746",11.13,"4,164,434",2.34,"3,130",-26.23,"1,025,415",8.12,"3,272,614",1.78,"7,686,278",10.49,"951,784",3.49,"3,571,798",-8.93,"-3,900,190",--
2008M10,"41,071,909",4.63,"14,704,300",8.54,"19,835,142",4.33,"1,249,269",-7.63,"778,787",40.82,"17,807,086",4.09,"3,458,822",11.11,"271,021",46.25,"1,704,259",-25.95,"591,098",-1.70,"311,276",4.77,"195,991",-0.46,"2,224,152",25.90,"996,277",6.13,"25,657,451",5.18,"285,267",-5.95,"2,014,739",-0.34,"4,843,835",-8.14,"4,258,505",32.74,"7,791,017",2.73,"2,235,137",15.55,"4,226,590",3.97,"2,361",-38.53,"963,301",0.37,"2,973,442",-8.80,"7,724,710",10.24,"939,818",6.25,"3,336,567",-15.40,"-3,743,809",--
2008M11,"41,583,474",5.75,"15,136,311",10.34,"19,834,449",4.30,"1,249,659",-8.05,"773,815",36.13,"17,810,975",4.23,"3,551,241",14.15,"281,337",46.10,"1,686,857",-23.35,"576,757",-1.50,"319,563",6.58,"196,959",-0.06,"2,193,117",15.72,"1,005,482",6.30,"25,846,058",6.61,"317,824",6.18,"1,951,693",-2.54,"4,779,939",-5.06,"4,436,059",32.85,"7,849,312",3.80,"2,284,676",17.38,"4,224,326",4.15,"2,229",-43.24,"972,736",1.25,"2,920,528",-12.74,"7,775,644",10.16,"912,182",2.63,"3,627,124",-7.08,"-3,669,397",--
2008M12,"42,197,744",6.52,"15,595,585",11.98,"19,722,367",2.79,"1,281,184",-7.52,"760,190",28.42,"17,680,993",2.74,"3,608,765",14.05,"309,005",59.69,"1,848,805",-10.36,"566,842",-3.28,"324,878",10.01,"221,497",10.87,"2,150,809",7.72,"1,054,290",9.63,"26,300,624",7.83,"316,928",-1.36,"2,071,833",-0.04,"4,931,406",-2.61,"4,456,484",30.36,"7,968,580",5.80,"2,320,607",19.65,"4,232,126",4.76,"2,660",-13.89,"948,229",1.74,"2,885,596",-15.63,"7,842,007",9.83,"878,048",-2.47,"3,594,489",-5.87,"-3,456,348",--
2009M01,"42,608,533",6.18,"15,881,596",12.66,"19,592,746",1.48,"1,359,571",-8.68,"762,468",29.86,"17,470,707",1.39,"3,738,456",16.71,"308,884",56.32,"1,893,230",-7.67,"564,944",-7.86,"328,259",10.84,"300,418",-17.35,"2,160,773",8.50,"1,389,743",12.76,"26,411,375",7.24,"314,684",-5.07,"1,937,786",-4.80,"5,140,734",1.38,"4,419,825",27.02,"7,973,579",6.28,"2,248,850",9.29,"4,373,167",5.44,"2,750",-28.03,"889,971",1.98,"2,870,535",-18.14,"7,968,051",10.44,"870,488",-4.61,"3,636,148",-2.81,"-3,588,551",--
2009M02,"43,179,769",8.41,"16,671,653",19.58,"19,366,782",0.58,"1,393,210",-7.20,"723,513",21.15,"17,250,059",0.55,"3,775,593",17.76,"335,809",66.06,"1,939,939",-7.29,"556,454",-9.38,"328,419",10.74,"205,120",-7.51,"2,102,895",6.67,"1,111,782",3.04,"26,787,415",8.20,"314,190",-3.28,"2,040,735",4.64,"5,269,457",3.05,"4,406,080",22.13,"7,950,913",5.74,"2,416,417",17.28,"4,386,990",4.99,"2,633",-34.45,"854,791",-2.67,"2,898,991",-16.45,"8,072,756",11.09,"854,078",-5.53,"4,063,866",19.42,"-3,566,805",--
2009M03,"43,143,174",7.69,"16,561,005",17.21,"19,323,118",0.08,"1,383,213",-5.99,"724,521",13.44,"17,215,384",0.10,"3,840,287",19.45,"330,315",62.75,"2,030,166",-3.76,"535,700",-9.95,"322,068",8.25,"200,515",-1.75,"1,965,747",-3.87,"1,086,266",6.46,"27,008,255",8.51,"283,662",-3.58,"2,177,050",6.41,"5,496,396",8.05,"4,357,620",14.25,"7,917,847",5.41,"2,394,254",22.76,"4,378,632",4.69,"2,794",-28.19,"855,595",-4.11,"2,865,135",-18.15,"8,168,092",11.56,"801,287",-12.55,"3,933,928",14.69,"-3,541,131",--
2009M04,"43,091,356",7.12,"16,444,018",16.42,"19,303,311",0.00,"1,422,634",-0.18,"737,812",16.74,"17,142,865",-0.60,"3,847,590",17.70,"316,768",43.66,"2,096,339",-5.17,"537,425",-9.94,"338,115",14.12,"207,790",1.46,"1,893,123",-7.63,"1,084,043",7.53,"27,095,828",8.15,"281,399",-7.20,"2,238,281",11.26,"5,666,308",10.80,"4,324,360",10.02,"7,874,434",4.65,"2,336,169",18.33,"4,372,145",4.29,"2,732",-30.91,"877,398",-0.67,"2,874,818",-18.38,"8,241,869",11.89,"806,270",-13.20,"3,751,377",10.48,"-3,533,370",--
2009M05,"43,271,569",7.24,"16,595,528",17.43,"19,280,231",-0.71,"1,384,553",-1.73,"743,060",10.80,"17,152,618",-1.07,"3,873,525",17.87,"309,805",36.49,"2,116,071",-2.73,"538,293",-12.29,"345,344",15.58,"212,772",6.43,"1,830,941",-10.56,"1,091,599",9.64,"27,193,972",8.67,"309,878",-7.86,"2,215,983",13.32,"5,901,367",16.71,"4,237,898",6.58,"7,830,164",3.78,"2,314,923",17.21,"4,381,703",4.88,"2,056",-41.79,"902,987",-4.04,"2,870,717",-18.69,"8,306,322",11.80,"802,590",-15.74,"3,712,208",9.86,"-3,439,767",--
2009M06,"43,384,257",7.48,"16,850,487",19.61,"19,309,823",-1.13,"1,323,650",1.46,"742,080",7.02,"17,244,093",-1.64,"3,947,605",18.65,"287,368",31.43,"1,897,103",-8.79,"547,831",-11.93,"348,525",15.89,"195,515",-1.23,"1,688,178",-20.91,"1,063,965",7.17,"27,206,040",9.67,"304,450",-1.26,"2,386,508",17.53,"5,873,233",20.76,"4,219,145",6.64,"7,783,620",3.07,"2,270,844",16.94,"4,366,239",5.19,"2,001",-39.31,"991,890",-11.53,"2,903,283",-17.96,"8,390,128",11.96,"802,919",-17.57,"3,879,298",17.44,"-3,541,444",--
2009M07,"43,543,475",7.41,"16,972,456",19.50,"19,337,258",-1.37,"1,409,297",8.97,"776,217",9.54,"17,151,744",-2.57,"3,901,144",17.20,"266,044",16.88,"1,976,116",-3.67,"543,083",-12.28,"352,472",15.39,"194,902",-1.74,"1,646,491",-25.77,"1,068,012",8.16,"27,342,330",9.76,"289,103",-3.83,"2,361,135",20.07,"6,080,383",25.22,"4,198,100",2.92,"7,746,836",2.26,"2,246,724",13.17,"4,418,135",6.54,"1,914",-39.30,"991,492",-11.56,"2,906,995",-17.53,"8,475,461",12.13,"792,399",-18.26,"3,955,119",18.06,"-3,634,824",--
2009M08,"43,891,428",7.81,"17,315,509",21.25,"19,430,409",-0.92,"1,496,921",19.21,"764,662",1.78,"17,168,826",-2.47,"3,865,793",13.11,"265,552",14.24,"1,905,669",-7.03,"545,050",-11.42,"367,151",18.96,"196,295",0.81,"1,808,422",-19.77,"1,073,166",8.88,"27,283,438",9.24,"306,561",-12.96,"2,468,518",26.64,"6,087,303",25.14,"4,057,488",1.41,"7,703,454",1.11,"2,243,036",10.45,"4,415,133",6.26,"1,945",-39.67,"987,612",-5.20,"2,949,280",-16.95,"8,552,964",12.14,"793,401",-17.86,"4,065,590",15.32,"-3,622,445",--
2009M09,"44,041,472",7.11,"17,293,506",18.07,"19,488,543",-1.27,"1,463,298",19.53,"740,126",-2.27,"17,285,119",-2.67,"3,909,006",12.71,"264,582",-1.28,"1,977,825",5.27,"543,007",-10.26,"372,266",18.48,"192,737",-2.74,"1,836,678",-20.21,"1,071,611",8.16,"27,349,126",8.44,"299,826",-24.67,"2,400,680",22.82,"6,253,248",27.80,"4,031,346",0.51,"7,668,083",0.03,"2,273,208",6.74,"4,420,441",6.15,"2,294",-26.71,"1,028,194",0.27,"2,972,733",-9.16,"8,647,702",12.51,"791,984",-16.79,"3,968,653",11.11,"-3,625,209",--
2009M10,"44,432,280",8.18,"17,670,683",20.17,"19,402,584",-2.18,"1,371,632",9.79,"717,530",-7.87,"17,313,422",-2.77,"3,963,891",14.60,"284,632",5.02,"1,965,069",15.30,"564,974",-4.42,"385,701",23.91,"194,746",-0.64,"1,772,173",-20.32,"1,080,334",8.44,"27,565,719",7.44,"328,300",15.09,"2,549,603",26.55,"6,389,544",31.91,"4,031,563",-5.33,"7,598,302",-2.47,"2,240,305",0.23,"4,425,649",4.71,"2,453",3.90,"1,016,580",5.53,"3,043,716",2.36,"8,741,549",13.16,"799,634",-14.92,"4,152,655",24.46,"-3,740,080",--
2009M11,"44,683,292",7.45,"17,799,454",17.59,"19,523,910",-1.57,"1,436,786",14.97,"721,601",-6.75,"17,365,523",-2.50,"3,927,516",10.60,"280,388",-0.34,"1,994,790",18.25,"564,748",-2.08,"393,506",23.14,"198,980",1.03,"1,850,655",-15.62,"1,095,320",8.93,"27,638,094",6.93,"313,966",-1.21,"2,628,992",34.70,"6,416,442",34.24,"4,067,816",-8.30,"7,537,700",-3.97,"2,246,181",-1.68,"4,424,750",4.74,"2,247",0.81,"1,037,976",6.71,"3,059,938",4.77,"8,839,514",13.68,"791,015",-13.28,"4,125,054",13.73,"-3,754,274",--
2009M12,"44,940,829",6.50,"17,713,238",13.58,"19,788,845",0.34,"1,510,414",17.89,"733,832",-3.47,"17,544,599",-0.77,"3,937,490",9.11,"293,256",-5.10,"2,019,819",9.25,"584,840",3.18,"392,676",20.87,"210,665",-4.89,"1,731,412",-19.50,"1,122,754",6.49,"27,974,744",6.37,"337,260",6.42,"2,674,529",29.09,"6,587,179",33.58,"4,123,174",-7.48,"7,488,005",-6.03,"2,341,112",0.88,"4,421,531",4.48,"1,954",-26.54,"1,005,609",6.05,"3,075,211",6.57,"8,973,000",14.42,"797,961",-9.12,"3,844,889",6.97,"-3,584,751",--
