期間,出口-合計_原始值,出口-合計_年增率(%),出口-合計_原始值,出口-合計_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品_原始值,出口-動物及動物產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-動物及動物產品-(1)水產品_原始值,出口-動物及動物產品-(1)水產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-植物產品_原始值,出口-植物產品_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-調製食品、飲料及菸業_原始值,出口-調製食品、飲料及菸業_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-礦產品_原始值,出口-礦產品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-化學品_原始值,出口-化學品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品_原始值,出口-塑膠、橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(1)塑膠及其製品_原始值,出口-塑膠、橡膠及其製品-(1)塑膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-塑膠、橡膠及其製品-(2)橡膠及其製品_原始值,出口-塑膠、橡膠及其製品-(2)橡膠及其製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-皮革、毛皮製品_原始值,出口-皮革、毛皮製品_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-木材、木製品及編結品、合板_原始值,出口-木材、木製品及編結品、合板_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品_原始值,出口-紡織品_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(1)紗布_原始值,出口-紡織品-(1)紗布_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-紡織品-(2)成衣_原始值,出口-紡織品-(2)成衣_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_原始值,出口-鞋、帽、雨傘、羽毛製品、人造花、人髮製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-石料、水泥、陶瓷、玻璃及其製品_原始值,出口-石料、水泥、陶瓷、玻璃及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品_原始值,出口-基本金屬及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(1)鋼鐵及其製品_原始值,出口-基本金屬及其製品-(1)鋼鐵及其製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-基本金屬及其製品-(2)其他金屬製品_原始值,出口-基本金屬及其製品-(2)其他金屬製品_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備_原始值,出口-機械及電機設備_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(1)電子產品_原始值,出口-機械及電機設備-(1)電子產品_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(2)機械_原始值,出口-機械及電機設備-(2)機械_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(3)電機產品_原始值,出口-機械及電機設備-(3)電機產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(4)資訊與通信產品_原始值,出口-機械及電機設備-(4)資訊與通信產品_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-機械及電機設備-(5)家用電器_原始值,出口-機械及電機設備-(5)家用電器_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-車輛、航空器、船舶及有關運輸設備_原始值,出口-車輛、航空器、船舶及有關運輸設備_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器_原始值,出口-精密儀器、鐘錶、樂器_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_原始值,出口-精密儀器、鐘錶、樂器-(1)光學照相、計量、醫療等器材_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-精密儀器、鐘錶、樂器-(2)鐘錶_原始值,出口-精密儀器、鐘錶、樂器-(2)鐘錶_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-玩具遊戲品與運動用品及其零、附件_原始值,出口-玩具遊戲品與運動用品及其零、附件_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他_原始值,出口-其他_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%),出口-其他-家具_原始值,出口-其他-家具_年增率(%)
2013M01,"743,169",16.91,"25,670.8",21.64,"5,858",4.85,202.4,9.11,"5,127",2.91,177.1,7.07,"1,475",25.00,51.0,30.10,"3,889",34.29,134.3,39.60,"66,844",106.29,"2,308.9",114.62,"52,659",8.00,"1,819.0",12.36,"59,614",17.22,"2,059.2",21.96,"52,611",21.49,"1,817.3",26.40,"7,002",-7.26,241.9,-3.51,"1,866",11.27,64.5,15.80,490,4.93,16.9,9.03,"26,717",0.99,922.9,5.07,"19,679",0.45,679.8,4.52,"1,123",-10.73,38.8,-7.18,"1,057",1.73,36.5,5.80,"7,624",18.35,263.3,23.09,"71,015",3.66,"2,453.0",7.85,"44,882",0.27,"1,550.3",4.32,"26,133",10.07,902.7,14.51,"326,331",14.61,"11,272.2",19.24,"199,039",18.89,"6,875.3",23.70,"45,521",-0.54,"1,572.4",3.48,"24,161",29.10,834.6,34.31,"33,619",6.33,"1,161.3",10.62,941,-18.25,32.5,-14.92,"27,324",-5.31,943.8,-1.48,"61,262",22.69,"2,116.1",27.65,"57,811",24.30,"1,996.9",29.32,333,0.60,11.5,4.55,"5,584",7.67,192.9,12.02,"23,559",13.86,813.8,18.47,"4,150",0.36,143.4,4.44
2013M02,"580,275",-16.37,"19,730.5",-15.80,"4,388",-9.99,149.2,-9.36,"3,796",-11.66,129.1,-11.03,"1,070",-11.64,36.4,-11.00,"2,421",-17.32,82.3,-16.78,"62,867",12.53,"2,137.6",13.29,"47,065",-10.70,"1,600.3",-10.09,"45,335",-26.16,"1,541.5",-25.66,"39,499",-26.34,"1,343.0",-25.84,"5,836",-24.98,198.4,-24.48,"1,340",-28.95,45.5,-28.57,363,-15.38,12.3,-15.17,"20,175",-28.98,686.0,-28.49,"15,055",-29.46,511.9,-28.98,758,-17.07,25.8,-16.50,761,-21.14,25.9,-20.55,"5,829",-10.39,198.2,-9.79,"51,299",-21.63,"1,744.3",-21.10,"33,106",-21.42,"1,125.7",-20.89,"18,193",-22.01,618.6,-21.48,"252,313",-18.16,"8,579.2",-17.60,"158,525",-16.22,"5,390.2",-15.65,"31,855",-28.02,"1,083.1",-27.53,"18,023",-11.23,612.8,-10.63,"25,104",-21.00,853.6,-20.46,748,-24.37,25.4,-23.95,"20,406",-17.91,693.9,-17.34,"44,151",-15.08,"1,501.2",-14.51,"41,669",-14.64,"1,416.8",-14.06,273,-8.08,9.3,-7.00,"3,883",-12.72,132.0,-12.12,"16,609",-23.22,564.7,-22.71,"2,790",-14.42,94.9,-13.81
2013M03,"806,332",3.75,"27,213.4",3.22,"5,116",-2.85,172.7,-3.30,"4,207",-8.72,142.0,-9.15,"1,589",8.69,53.6,8.06,"4,012",18.00,135.4,17.43,"65,104",12.00,"2,197.2",11.43,"60,575",-1.58,"2,044.4",-2.07,"65,045",0.19,"2,195.2",-0.32,"56,924",0.07,"1,921.2",-0.43,"8,121",1.01,274.1,0.51,"2,732",9.11,92.2,8.60,525,-5.41,17.7,-5.85,"33,503",0.75,"1,130.7",0.24,"26,018",1.87,878.1,1.36,920,-3.77,31.1,-4.01,"1,162",-4.60,39.2,-5.08,"7,598",16.80,256.4,16.18,"75,334",1.40,"2,542.5",0.89,"48,740",1.37,"1,645.0",0.86,"26,594",1.47,897.5,0.94,"362,104",4.21,"12,220.9",3.69,"221,123",6.29,"7,462.8",5.75,"48,814",-0.78,"1,647.4",-1.28,"28,889",26.66,975.0,26.02,"36,312",-11.37,"1,225.5",-11.82,"1,119",-10.34,37.8,-10.64,"30,107",11.83,"1,016.1",11.27,"64,938",13.78,"2,191.6",13.20,"60,597",13.81,"2,045.1",13.23,357,-0.83,12.1,-0.82,"5,090",0.04,171.8,-0.46,"21,797",-20.99,735.6,-21.39,"3,923",-0.63,132.4,-1.12
2013M04,"746,684",-0.73,"25,039.7",-1.90,"4,876",-7.63,163.5,-8.71,"3,808",-14.83,127.7,-15.82,"1,469",13.17,49.3,11.79,"3,943",15.46,132.2,14.06,"55,762",16.47,"1,870.0",15.11,"48,918",-8.63,"1,640.4",-9.71,"58,939",-4.33,"1,976.5",-5.45,"51,547",-3.23,"1,728.6",-4.37,"7,392",-11.35,247.9,-12.37,"2,639",0.50,88.5,-0.67,566,-0.53,19.0,-1.55,"31,029",-3.15,"1,040.5",-4.29,"24,121",-2.99,808.9,-4.12,872,-7.72,29.2,-9.03,"1,075",-5.45,36.1,-6.48,"6,740",-0.22,226.0,-1.40,"68,474",-6.93,"2,296.2",-8.02,"43,260",-7.14,"1,450.7",-8.22,"25,214",-6.56,845.5,-7.67,"354,165",2.06,"11,876.8",0.87,"212,171",4.60,"7,115.1",3.37,"49,819",-2.13,"1,670.7",-3.27,"27,346",15.28,917.0,13.93,"39,044",-11.02,"1,309.3",-12.06,"1,039",-16.21,34.8,-17.34,"24,882",-15.78,834.4,-16.78,"57,820",6.04,"1,939.0",4.79,"53,908",6.34,"1,807.8",5.09,330,20.00,11.1,19.35,"4,936",-1.91,165.5,-3.10,"20,452",-22.44,685.8,-23.36,"3,775",-2.15,126.6,-3.28
2013M05,"779,475",1.71,"26,298.1",0.68,"4,963",-9.57,167.4,-10.53,"3,849",-17.37,129.9,-18.20,"1,382",0.73,46.6,-0.43,"4,157",6.10,140.2,5.02,"55,055",-4.13,"1,857.5",-5.10,"50,333",-4.11,"1,698.2",-5.08,"66,877",7.69,"2,256.3",6.60,"59,457",10.04,"2,006.0",8.93,"7,421",-8.08,250.4,-8.98,"2,804",1.26,94.6,0.21,505,-5.96,17.0,-7.10,"31,057",1.88,"1,047.8",0.86,"24,112",3.53,813.5,2.48,871,-9.37,29.4,-10.37,"1,122",0.45,37.9,-0.52,"6,159",-9.64,207.8,-10.55,"71,780",-3.81,"2,421.7",-4.78,"45,689",-2.59,"1,541.5",-3.57,"26,091",-5.87,880.3,-6.83,"371,926",5.61,"12,548.1",4.54,"220,231",6.30,"7,430.2",5.22,"50,991",-5.80,"1,720.4",-6.75,"27,238",11.77,919.0,10.64,"46,556",15.04,"1,570.7",13.88,"1,089",-12.32,36.7,-13.24,"28,607",8.64,965.2,7.56,"58,040",2.91,"1,958.2",1.87,"54,091",3.98,"1,824.9",2.92,336,-20.94,11.3,-22.07,"5,303",1.63,178.9,0.62,"19,403",-28.49,654.6,-29.21,"3,681",-6.62,124.2,-7.59
2013M06,"789,300",8.75,"26,486.6",8.68,"5,740",0.33,192.6,0.26,"4,508",-9.88,151.3,-9.94,"1,562",9.08,52.4,8.94,"4,278",22.37,143.6,22.32,"63,929",40.48,"2,145.3",40.39,"55,664",10.77,"1,867.9",10.70,"63,893",10.74,"2,144.1",10.66,"56,575",13.80,"1,898.5",13.73,"7,318",-8.36,245.6,-8.43,"2,515",9.87,84.4,9.75,585,21.37,19.6,20.99,"29,682",6.18,996.1,6.11,"22,622",6.26,759.1,6.18,887,-16.16,29.8,-16.06,"1,102",-4.42,37.0,-4.39,"5,973",-12.34,200.4,-12.41,"67,109",-0.79,"2,252.0",-0.86,"41,110",-5.53,"1,379.5",-5.60,"25,999",7.76,872.5,7.69,"374,218",8.67,"12,557.6",8.59,"225,588",10.99,"7,570.1",10.91,"50,717",-2.29,"1,701.9",-2.35,"28,089",17.04,942.6,16.96,"41,246",1.17,"1,384.1",1.10,"1,049",-11.40,35.2,-11.56,"27,395",1.68,919.3,1.61,"60,761",8.38,"2,039.0",8.31,"56,729",9.79,"1,903.7",9.72,319,-16.27,10.7,-16.41,"5,002",0.93,167.8,0.84,"19,892",-13.49,667.5,-13.55,"3,529",-2.84,118.4,-2.87
2013M07,"758,272",1.90,"25,301.0",1.62,"5,830",6.52,194.5,6.23,"4,624",-2.49,154.3,-2.77,"1,650",21.06,55.1,20.83,"3,913",9.03,130.6,8.74,"46,260",20.54,"1,543.6",20.22,"50,067",5.74,"1,670.6",5.46,"64,527",3.37,"2,153.1",3.09,"57,232",5.36,"1,909.6",5.08,"7,295",-10.00,243.4,-10.25,"2,331",5.28,77.8,4.99,570,-2.90,19.0,-3.06,"28,378",0.37,946.9,0.11,"21,085",-0.19,703.5,-0.47,"1,032",-4.97,34.4,-5.23,"1,146",-8.54,38.2,-8.83,"6,272",-15.69,209.3,-15.91,"69,725",-3.92,"2,326.5",-4.17,"43,385",-6.22,"1,447.6",-6.47,"26,340",0.13,878.9,-0.13,"364,219",0.84,"12,152.8",0.57,"217,944",1.23,"7,272.1",0.96,"54,028",-1.37,"1,802.7",-1.64,"27,248",8.58,909.2,8.30,"37,047",-7.45,"1,236.1",-7.71,"1,039",-14.63,34.7,-14.74,"27,301",1.90,910.9,1.63,"59,380",3.58,"1,981.3",3.30,"54,777",2.56,"1,827.7",2.28,384,22.29,12.8,21.90,"5,570",-0.55,185.8,-0.85,"21,132",-5.39,705.1,-5.65,"3,975",2.66,132.6,2.39
2013M08,"766,456",3.29,"25,634.0",3.60,"5,153",-11.25,172.3,-11.00,"4,326",-13.93,144.7,-13.66,"1,286",6.28,43.0,6.70,"4,293",19.05,143.6,19.47,"48,195",-14.42,"1,611.9",-14.16,"55,637",24.79,"1,860.8",25.17,"62,879",7.64,"2,103.0",7.96,"55,917",9.48,"1,870.1",9.81,"6,962",-5.15,232.9,-4.82,"2,233",2.29,74.7,2.61,582,13.45,19.5,14.04,"28,487",5.19,952.7,5.50,"21,511",6.99,719.4,7.31,885,-14.33,29.6,-13.95,"1,078",-12.57,36.1,-12.17,"6,268",-19.27,209.6,-19.04,"69,925",5.06,"2,338.6",5.38,"43,230",7.19,"1,445.8",7.51,"26,695",1.78,892.8,2.09,"369,230",4.93,"12,348.8",5.24,"228,900",6.19,"7,655.5",6.51,"50,829",2.16,"1,700.0",2.47,"26,483",2.82,885.7,3.13,"36,208",1.01,"1,211.0",1.31,"1,041",-10.95,34.8,-10.77,"28,938",3.06,967.8,3.36,"56,009",-5.22,"1,873.2",-4.93,"52,006",-5.77,"1,739.3",-5.48,339,7.28,11.3,7.62,"5,280",-6.33,176.6,-6.06,"20,982",-5.07,701.8,-4.78,"3,744",2.69,125.2,2.96
2013M09,"751,977",-6.73,"25,242.6",-7.05,"5,474",-12.54,183.8,-12.81,"4,633",-15.55,155.5,-15.85,"1,162",-9.43,39.0,-9.72,"3,841",-1.51,128.9,-1.90,"56,618",-19.92,"1,900.6",-20.19,"52,374",-0.61,"1,758.1",-0.95,"59,239",-1.86,"1,988.6",-2.19,"52,626",0.30,"1,766.6",-0.03,"6,613",-16.25,222.0,-16.54,"2,243",-4.02,75.3,-4.32,545,-4.05,18.3,-4.19,"28,985",-3.71,973.0,-4.02,"21,761",-4.50,730.5,-4.82,868,-8.73,29.1,-9.06,982,-24.46,33.0,-24.66,"6,084",-27.79,204.2,-28.05,"66,670",-6.16,"2,238.0",-6.47,"41,730",-6.35,"1,400.8",-6.67,"24,940",-5.82,837.2,-6.13,"366,637",-0.84,"12,307.4",-1.17,"232,994",1.27,"7,821.2",0.93,"46,960",-8.88,"1,576.4",-9.18,"25,028",-6.17,840.1,-6.49,"35,248",0.73,"1,183.2",0.39,"1,038",-0.95,34.9,-1.13,"25,562",-7.84,858.1,-8.15,"50,897",-21.92,"1,708.5",-22.18,"46,979",-23.03,"1,577.0",-23.28,337,1.81,11.3,0.89,"5,316",-5.81,178.5,-6.10,"19,349",-33.24,649.5,-33.46,"3,678",-2.08,123.5,-2.37
2013M10,"784,774",1.26,"26,711.2",0.74,"4,937",1.96,168.0,1.39,"4,118",-1.81,140.2,-2.30,"1,197",-0.50,40.7,-1.21,"4,385",10.54,149.3,10.02,"63,674",1.72,"2,167.3",1.20,"51,937",1.93,"1,767.8",1.42,"63,332",4.65,"2,155.6",4.12,"56,316",6.59,"1,916.8",6.04,"7,016",-8.68,238.8,-9.13,"2,576",0.47,87.7,0.00,640,12.08,21.8,11.79,"31,903",2.67,"1,085.9",2.14,"24,391",3.22,830.2,2.70,846,6.55,28.8,6.27,"1,058",-13.70,36.0,-14.29,"6,154",-23.45,209.5,-23.82,"72,650",3.00,"2,472.8",2.47,"45,846",4.85,"1,560.4",4.31,"26,804",-0.02,912.3,-0.53,"376,503",7.26,"12,814.9",6.72,"231,199",8.77,"7,869.3",8.22,"51,481",3.32,"1,752.3",2.80,"27,077",2.42,921.6,1.89,"37,570",5.14,"1,278.8",4.61,"1,109",8.20,37.7,7.41,"26,191",-4.48,891.4,-4.98,"49,599",-22.66,"1,688.2",-23.05,"45,739",-23.89,"1,556.8",-24.28,306,-21.74,10.4,-22.39,"6,161",2.70,209.7,2.19,"21,878",-22.86,744.7,-23.24,"4,247",7.22,144.6,6.72
2013M11,"756,461",4.39,"25,730.0",3.43,"4,334",-21.87,147.4,-22.58,"3,691",-20.06,125.5,-20.82,"1,254",14.00,42.7,12.96,"4,352",19.72,148.0,18.59,"54,074",-12.94,"1,839.3",-13.74,"52,843",10.41,"1,797.4",9.39,"60,079",10.11,"2,043.5",9.09,"54,036",12.08,"1,838.0",11.05,"6,043",-4.88,205.5,-5.78,"2,423",3.86,82.4,2.87,611,11.70,20.8,10.64,"28,344",7.59,964.1,6.61,"21,745",8.06,739.6,7.06,780,-0.26,26.5,-1.12,"1,026",-8.64,34.9,-9.35,"6,025",-8.52,204.9,-9.38,"63,398",6.71,"2,156.4",5.73,"39,173",8.74,"1,332.4",7.74,"24,226",3.59,824.0,2.64,"369,759",8.16,"12,576.8",7.17,"234,383",12.74,"7,972.2",11.71,"48,451",8.76,"1,648.0",7.76,"25,959",12.67,883.0,11.64,"34,162",-14.92,"1,162.0",-15.70,"1,083",16.58,36.8,15.36,"29,530",13.92,"1,004.4",12.87,"50,406",-11.90,"1,714.5",-12.70,"45,960",-14.00,"1,563.3",-14.79,485,34.72,16.5,33.06,"5,731",-1.22,194.9,-2.16,"22,271",-1.97,757.5,-2.87,"3,914",6.88,133.1,5.89
2013M12,"779,632",3.03,"26,383.5",1.18,"4,500",-8.96,152.3,-10.57,"3,663",-11.73,124.0,-13.29,"1,522",10.13,51.5,8.19,"4,608",12.28,155.9,10.25,"62,290",-2.69,"2,107.9",-4.44,"51,783",0.27,"1,752.4",-1.52,"64,205",7.26,"2,172.8",5.34,"57,383",8.84,"1,941.9",6.89,"6,822",-4.41,230.9,-6.10,"2,116",-3.25,71.6,-5.04,588,26.72,19.9,24.38,"28,239",1.35,955.6,-0.47,"21,130",1.14,715.1,-0.67,973,-7.77,32.9,-9.62,"1,137",-5.25,38.5,-7.00,"6,392",-6.50,216.3,-8.19,"70,694",6.68,"2,392.3",4.76,"43,771",7.49,"1,481.3",5.57,"26,922",5.37,911.1,3.49,"370,496",7.60,"12,538.0",5.67,"227,092",10.23,"7,685.0",8.26,"55,709",18.99,"1,885.3",16.85,"26,528",12.43,897.7,10.40,"32,410",-21.04,"1,096.8",-22.46,"1,044",3.37,35.3,1.44,"29,691",6.05,"1,004.8",4.15,"55,655",-8.79,"1,883.4",-10.43,"51,700",-9.25,"1,749.6",-10.88,367,7.62,12.4,5.08,"5,540",-0.59,187.5,-2.34,"20,178",-25.36,682.8,-26.71,"4,180",10.35,141.5,8.43
2014M01,"728,676",-1.95,"24,289.2",-5.38,"5,528",-5.63,184.3,-8.94,"4,920",-4.04,164.0,-7.40,"1,402",-4.95,46.7,-8.43,"3,709",-4.63,123.6,-7.97,"59,455",-11.05,"1,981.8",-14.17,"55,839",6.04,"1,861.3",2.33,"56,354",-5.47,"1,878.5",-8.78,"50,302",-4.39,"1,676.7",-7.74,"6,052",-13.57,201.7,-16.62,"1,887",1.13,62.9,-2.48,525,7.14,17.5,3.55,"25,374",-5.03,845.8,-8.35,"18,868",-4.12,628.9,-7.49,"1,063",-5.34,35.4,-8.76,"1,049",-0.76,35.0,-4.11,"5,350",-29.83,178.3,-32.28,"72,395",1.94,"2,413.2",-1.62,"46,710",4.07,"1,557.0",0.43,"25,685",-1.71,856.2,-5.15,"343,741",5.34,"11,458.0",1.65,"223,898",12.49,"7,463.3",8.55,"45,098",-0.93,"1,503.3",-4.39,"21,828",-9.66,727.6,-12.82,"26,919",-19.93,897.3,-22.73,"1,039",10.41,34.6,6.46,"27,831",1.86,927.7,-1.71,"43,772",-28.55,"1,459.1",-31.05,"40,151",-30.55,"1,338.4",-32.98,402,20.72,13.4,16.52,"5,577",-0.13,185.9,-3.63,"18,887",-19.83,629.6,-22.63,"4,728",13.93,157.6,9.90
2014M02,"644,424",11.05,"21,282.2",7.86,"4,849",10.51,160.2,7.37,"4,134",8.90,136.5,5.73,"1,194",11.59,39.4,8.24,"3,038",25.49,100.3,21.87,"55,417",-11.85,"1,830.2",-14.38,"50,184",6.63,"1,657.3",3.56,"53,988",19.09,"1,783.0",15.67,"48,053",21.66,"1,587.0",18.17,"5,934",1.68,196.0,-1.21,"1,664",24.18,55.0,20.88,439,20.94,14.5,17.89,"23,852",18.23,787.7,14.83,"18,206",20.93,601.2,17.44,764,0.79,25.2,-2.33,796,4.60,26.3,1.54,"5,335",-8.47,176.2,-11.10,"59,254",15.51,"1,956.9",12.19,"38,367",15.89,"1,267.1",12.56,"20,888",14.81,689.8,11.51,"296,461",17.50,"9,790.6",14.12,"192,816",21.63,"6,367.8",18.14,"40,929",28.49,"1,351.7",24.80,"19,087",5.90,630.3,2.86,"22,426",-10.67,740.6,-13.24,759,1.47,25.1,-1.18,"22,299",9.28,736.4,6.12,"42,558",-3.61,"1,405.5",-6.37,"39,350",-5.57,"1,299.6",-8.27,268,-1.83,8.9,-4.30,"3,846",-0.95,127.0,-3.79,"19,249",15.89,635.7,12.57,"3,182",14.05,105.1,10.75
2014M03,"841,133",4.32,"27,741.9",1.94,"6,700",30.96,221.0,27.97,"5,498",30.69,181.3,27.68,"1,800",13.28,59.4,10.82,"4,521",12.69,149.1,10.12,"63,026",-3.19,"2,078.7",-5.39,"60,916",0.56,"2,009.1",-1.73,"65,214",0.26,"2,150.8",-2.02,"57,425",0.88,"1,894.0",-1.42,"7,788",-4.10,256.9,-6.28,"2,986",9.30,98.5,6.83,577,9.90,19.0,7.34,"33,702",0.59,"1,111.5",-1.70,"26,087",0.27,860.4,-2.02,909,-1.20,30.0,-3.54,"1,150",-1.03,37.9,-3.32,"6,488",-14.61,214.0,-16.54,"76,928",2.12,"2,537.2",-0.21,"49,428",1.41,"1,630.2",-0.90,"27,501",3.41,907.0,1.06,"391,505",8.12,"12,912.4",5.66,"247,167",11.78,"8,152.0",9.24,"55,735",14.18,"1,838.2",11.58,"25,665",-11.16,846.5,-13.18,"34,571",-4.79,"1,140.2",-6.96,"1,121",0.18,37.0,-2.12,"34,343",14.07,"1,132.7",11.48,"58,840",-9.39,"1,940.6",-11.45,"53,965",-10.94,"1,779.9",-12.97,437,22.41,14.4,19.01,"5,873",15.38,193.7,12.75,"26,565",21.87,876.1,19.10,"4,146",5.68,136.7,3.25
2014M04,"806,478",8.01,"26,598.9",6.23,"5,297",8.63,174.7,6.85,"4,030",5.83,132.9,4.07,"1,532",4.29,50.5,2.43,"4,609",16.89,152.0,14.98,"55,127",-1.14,"1,818.2",-2.77,"55,683",13.83,"1,836.5",11.95,"65,476",11.09,"2,159.5",9.26,"58,095",12.70,"1,916.1",10.85,"7,381",-0.15,243.4,-1.82,"3,042",15.27,100.3,13.33,561,-0.88,18.5,-2.63,"31,728",2.25,"1,046.5",0.58,"24,574",1.88,810.5,0.20,834,-4.36,27.5,-5.82,"1,149",6.88,37.9,4.99,"6,417",-4.79,211.7,-6.33,"74,376",8.62,"2,453.0",6.83,"47,681",10.22,"1,572.6",8.40,"26,695",5.87,880.4,4.13,"390,784",10.34,"12,888.7",8.52,"247,393",16.60,"8,159.4",14.68,"53,607",7.60,"1,768.0",5.82,"26,066",-4.68,859.7,-6.25,"34,994",-10.37,"1,154.2",-11.85,"1,122",7.99,37.0,6.32,"27,699",11.32,913.5,9.48,"51,955",-10.14,"1,713.6",-11.62,"47,452",-11.98,"1,565.1",-13.43,372,12.73,12.3,10.81,"5,893",19.39,194.4,17.46,"25,151",22.98,829.5,20.95,"4,321",14.46,142.5,12.56
2014M05,"804,594",3.22,"26,659.8",1.38,"5,437",9.55,180.2,7.65,"4,227",9.82,140.0,7.78,"1,458",5.50,48.3,3.65,"4,680",12.58,155.1,10.63,"43,719",-20.59,"1,448.6",-22.01,"56,552",12.36,"1,873.8",10.34,"65,427",-2.17,"2,167.9",-3.92,"58,673",-1.32,"1,944.1",-3.09,"6,753",-9.00,223.8,-10.62,"2,880",2.71,95.4,0.85,629,24.55,20.9,22.94,"31,191",0.43,"1,033.5",-1.36,"24,217",0.44,802.4,-1.36,839,-3.67,27.8,-5.44,"1,129",0.62,37.4,-1.32,"6,131",-0.45,203.1,-2.26,"73,168",1.93,"2,424.4",0.11,"46,188",1.09,"1,530.4",-0.72,"26,980",3.41,894.0,1.56,"403,762",8.56,"13,378.5",6.62,"258,142",17.21,"8,553.4",15.12,"53,997",5.90,"1,789.2",4.00,"26,219",-3.74,868.7,-5.47,"37,337",-19.80,"1,237.1",-21.24,"1,060",-2.66,35.1,-4.36,"30,146",5.38,998.9,3.49,"51,218",-11.75,"1,697.1",-13.33,"46,333",-14.34,"1,535.2",-15.87,438,30.36,14.5,28.32,"5,478",3.30,181.5,1.45,"21,588",11.26,715.3,9.27,"4,165",13.15,138.0,11.11
