期間,總計_原始值,總計_年增率(%),總計_原始值,總計_年增率(%),總計_原始值,總計_年增率(%),農、林、漁、牧業_原始值,農、林、漁、牧業_年增率(%),農、林、漁、牧業_原始值,農、林、漁、牧業_年增率(%),農、林、漁、牧業_原始值,農、林、漁、牧業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),礦業及土石採取業_原始值,礦業及土石採取業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),製造業_原始值,製造業_年增率(%),水電燃氣業_原始值,水電燃氣業_年增率(%),水電燃氣業_原始值,水電燃氣業_年增率(%),水電燃氣業_原始值,水電燃氣業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),營造業_原始值,營造業_年增率(%),批發、零售及餐飲業_原始值,批發、零售及餐飲業_年增率(%),批發、零售及餐飲業_原始值,批發、零售及餐飲業_年增率(%),批發、零售及餐飲業_原始值,批發、零售及餐飲業_年增率(%),運輸、倉儲及通信業_原始值,運輸、倉儲及通信業_年增率(%),運輸、倉儲及通信業_原始值,運輸、倉儲及通信業_年增率(%),運輸、倉儲及通信業_原始值,運輸、倉儲及通信業_年增率(%),金融、保險及不動產業_原始值,金融、保險及不動產業_年增率(%),金融、保險及不動產業_原始值,金融、保險及不動產業_年增率(%),金融、保險及不動產業_原始值,金融、保險及不動產業_年增率(%),工商服務業_原始值,工商服務業_年增率(%),工商服務業_原始值,工商服務業_年增率(%),工商服務業_原始值,工商服務業_年增率(%),社會服務及個人服務業_原始值,社會服務及個人服務業_年增率(%),社會服務及個人服務業_原始值,社會服務及個人服務業_年增率(%),社會服務及個人服務業_原始值,社會服務及個人服務業_年增率(%),公共行政業_原始值,公共行政業_年增率(%),公共行政業_原始值,公共行政業_年增率(%),公共行政業_原始值,公共行政業_年增率(%)
1999M10,"9,424",1.33,"5,639",1.01,"3,785",1.81,752,-9.46,543,-6.58,208,-16.22,11,-4.85,9,-1.99,2,-16.93,"2,616",0.63,"1,620",1.63,995,-0.94,36,7.97,31,8.89,5,3.00,848,-0.88,756,-1.08,93,0.76,"2,140",4.72,"1,098",2.36,"1,041",7.33,486,-1.24,387,-2.11,100,2.31,409,4.35,178,1.00,231,7.08,285,9.65,154,10.16,132,9.06,"1,515",2.91,662,5.04,853,1.31,326,5.24,202,5.29,125,5.15
1999M11,"9,478",1.50,"5,676",1.36,"3,802",1.70,751,-9.84,541,-6.86,209,-16.74,11,-4.17,9,8.04,2,-37.56,"2,634",1.86,"1,643",2.34,991,1.06,36,5.54,30,5.29,5,6.91,852,2.24,753,3.62,98,-7.22,"2,169",3.52,"1,097",0.23,"1,073",7.11,482,-1.07,384,-2.42,98,4.59,408,2.11,185,2.01,223,2.19,283,4.91,158,7.04,125,2.32,"1,527",3.33,666,4.62,861,2.35,325,4.57,209,6.92,116,0.57
1999M12,"9,498",1.68,"5,685",1.48,"3,813",1.98,760,-7.68,546,-6.76,214,-9.95,11,-11.49,9,-7.85,2,-22.60,"2,631",2.64,"1,635",3.63,996,1.05,36,2.63,31,2.39,5,4.01,848,1.68,758,3.90,90,-13.85,"2,171",2.86,"1,107",1.13,"1,064",4.72,482,-1.67,388,-3.53,94,6.86,409,2.87,192,5.52,218,0.66,291,6.46,169,8.93,122,3.22,"1,536",3.15,648,1.22,888,4.60,322,3.43,203,3.45,119,3.38
2000M01,"9,494",1.52,"5,702",1.25,"3,792",1.92,758,-7.06,551,-4.88,207,-12.41,11,-11.03,9,-7.97,2,-20.98,"2,628",2.65,"1,627",3.26,"1,001",1.68,36,5.16,31,5.27,5,4.51,855,1.02,758,0.80,97,2.73,"2,165",2.26,"1,124",2.04,"1,041",2.49,486,0.93,388,-1.06,98,9.68,405,3.00,182,1.62,223,4.15,296,6.49,171,3.47,125,10.92,"1,530",2.04,657,1.44,873,2.49,324,3.20,204,2.21,120,4.94
2000M02,"9,406",0.73,"5,665",1.07,"3,741",0.23,753,-6.04,550,-3.03,203,-13.35,11,3.06,9,6.46,2,-11.76,"2,631",2.63,"1,631",2.84,1000,2.28,36,5.54,30,5.10,6,8.04,843,-1.29,748,-1.37,94,-0.60,"2,128",0.71,"1,107",0.66,"1,021",0.78,467,-1.46,373,-1.19,94,-2.51,398,0.41,175,-2.28,223,2.63,295,7.63,173,14.55,122,-0.83,"1,525",1.49,667,2.95,858,0.39,320,1.63,201,0.30,119,3.97
2000M03,"9,430",1.66,"5,655",1.65,"3,774",1.69,759,-4.09,550,-3.49,209,-5.63,11,4.79,9,5.27,2,2.73,"2,633",2.20,"1,616",2.67,"1,018",1.46,37,7.65,31,7.11,6,10.77,840,0.08,758,0.76,82,-5.82,"2,136",2.61,"1,108",1.64,"1,028",3.67,461,0.84,368,-0.21,93,5.23,401,0.25,181,0.31,221,0.20,303,9.76,177,15.84,126,2.23,"1,524",2.30,652,2.11,872,2.44,324,1.88,206,3.02,118,-0.06
2000M04,"9,453",1.61,"5,668",1.28,"3,784",2.11,759,-3.74,552,-3.57,208,-4.19,11,4.40,9,0.70,2,22.20,"2,640",2.03,"1,609",2.06,"1,031",1.99,37,6.67,32,7.38,5,2.64,835,0.48,751,1.22,84,-5.69,"2,139",1.97,"1,100",0.12,"1,039",4.01,469,0.57,373,-0.99,96,7.14,410,2.37,196,2.51,214,2.24,313,11.06,181,13.58,132,7.78,"1,518",2.36,660,2.83,858,2.01,321,0.16,206,3.14,115,-4.79
2000M05,"9,470",1.30,"5,657",1.69,"3,813",0.74,749,-4.33,540,-2.65,210,-8.40,11,-0.10,9,-3.02,2,13.76,"2,638",1.27,"1,601",1.99,"1,038",0.19,36,2.72,31,3.76,5,-2.86,832,-0.25,749,1.50,83,-13.69,"2,156",1.59,"1,114",2.52,"1,043",0.61,471,1.10,372,0.25,99,4.44,415,2.66,200,5.82,215,-0.12,319,11.18,185,11.49,135,10.74,"1,523",2.90,660,0.68,863,4.66,318,-0.33,197,1.34,121,-2.92
2000M06,"9,485",1.07,"5,663",1.10,"3,822",1.03,744,-4.32,529,-3.71,215,-5.77,11,-3.56,9,-4.34,2,0.27,"2,637",0.73,"1,628",1.57,"1,009",-0.60,36,3.50,31,2.94,6,6.68,838,0.17,750,0.17,88,0.13,"2,164",1.57,"1,137",3.93,"1,027",-0.92,480,1.77,370,-0.44,110,9.99,416,1.75,184,0.79,231,2.53,320,11.23,180,6.85,140,17.45,"1,526",2.30,651,0.85,874,3.40,313,-0.92,193,-2.53,120,1.79
2000M07,"9,511",1.04,"5,673",0.59,"3,838",1.72,742,-4.18,536,-3.61,205,-5.65,11,-0.15,9,0.64,2,-4.00,"2,654",1.23,"1,635",1.20,"1,019",1.28,36,-0.07,30,-1.14,6,5.98,835,-0.91,750,0.03,85,-8.57,"2,172",1.36,"1,148",2.07,"1,024",0.57,485,1.60,375,-0.87,110,11.01,412,0.23,180,-0.72,232,0.97,321,10.66,169,1.31,151,23.41,"1,537",2.79,646,2.74,891,2.82,307,-1.34,194,-2.00,113,-0.19
2000M08,"9,531",1.07,"5,687",0.44,"3,843",2.04,735,-4.49,537,-3.19,198,-7.86,11,3.76,9,3.77,2,3.75,"2,661",1.55,"1,609",-0.53,"1,052",4.89,37,2.63,31,2.02,6,6.10,827,-2.25,753,-0.04,73,-20.37,"2,174",1.04,"1,138",0.60,"1,035",1.53,490,1.83,388,0.30,102,8.15,416,0.62,186,0.35,230,0.85,323,12.93,175,6.58,148,21.44,"1,547",3.04,664,4.09,883,2.26,310,-1.03,196,2.46,114,-6.48
2000M09,"9,505",1.38,"5,668",0.83,"3,836",2.19,725,-3.34,521,-3.39,204,-3.20,11,-3.53,9,0.33,2,-20.72,"2,676",2.81,"1,640",1.73,"1,036",4.57,37,1.63,31,0.83,6,6.06,820,-2.23,738,-2.78,82,3.00,"2,157",1.40,"1,122",1.61,"1,035",1.19,496,1.76,391,0.06,104,8.68,419,0.34,177,-3.89,242,3.68,318,12.73,184,16.07,134,8.43,"1,534",1.85,662,3.07,872,0.94,313,-1.33,193,0.97,120,-4.84
2000M10,"9,521",1.03,"5,664",0.43,"3,858",1.92,720,-4.27,518,-4.77,202,-2.98,11,-0.05,9,1.65,2,-8.56,"2,690",2.84,"1,654",2.06,"1,036",4.10,36,-0.62,30,-0.88,5,0.90,817,-3.70,721,-4.52,96,3.01,"2,176",1.69,"1,112",1.28,"1,063",2.12,491,0.88,391,1.01,100,0.39,418,2.06,186,4.59,231,0.10,314,9.96,181,17.88,133,0.72,"1,540",1.66,665,0.47,875,2.58,311,-4.81,196,-2.76,114,-8.13
2000M11,"9,545",0.70,"5,669",-0.12,"3,876",1.93,718,-4.32,512,-5.44,206,-1.44,11,-0.31,9,-1.12,2,3.53,"2,685",1.92,"1,641",-0.12,"1,044",5.29,36,1.29,31,2.36,5,-4.58,820,-3.73,725,-3.70,95,-3.93,"2,192",1.04,"1,121",2.22,"1,071",-0.16,489,1.53,392,2.11,97,-0.72,419,2.67,189,2.49,230,2.82,317,11.93,185,16.95,132,5.56,"1,547",1.33,661,-0.75,887,2.94,310,-4.64,202,-3.31,108,-7.03
2000M12,"9,549",0.53,"5,669",-0.28,"3,880",1.74,714,-6.03,505,-7.44,209,-2.44,11,-3.55,9,-0.10,2,-16.08,"2,683",1.97,"1,653",1.12,"1,030",3.36,36,-1.26,30,-1.87,6,2.13,821,-3.13,733,-3.35,89,-1.28,"2,197",1.22,"1,118",1.00,"1,079",1.45,487,1.02,390,0.42,97,3.54,416,1.67,189,-1.55,228,4.51,321,10.28,185,9.45,136,11.43,"1,554",1.13,666,2.74,888,-0.05,309,-4.21,192,-5.45,116,-2.07
2001M01,"9,483",-0.12,"5,651",-0.90,"3,832",1.07,702,-7.34,511,-7.34,192,-7.36,10,-9.05,8,-4.74,2,-25.34,"2,671",1.63,"1,651",1.45,"1,020",1.93,35,-3.72,30,-4.29,5,-0.21,805,-5.84,718,-5.28,88,-10.20,"2,192",1.23,"1,111",-1.16,"1,081",3.82,483,-0.59,384,-1.02,99,1.13,409,1.05,190,4.46,219,-1.73,316,6.81,175,2.23,141,13.09,"1,547",1.15,676,2.99,871,-0.23,312,-3.66,197,-3.60,115,-3.76
2001M02,"9,394",-0.13,"5,590",-1.31,"3,803",1.66,695,-7.69,508,-7.59,187,-7.97,10,-9.67,8,-10.97,2,-2.88,"2,653",0.85,"1,626",-0.29,"1,027",2.71,35,-2.36,30,-1.77,5,-5.61,778,-7.61,699,-6.61,80,-15.60,"2,171",2.03,"1,106",-0.10,"1,065",4.34,481,2.97,375,0.62,105,12.33,406,1.98,185,5.92,221,-1.10,313,6.07,184,6.36,129,5.66,"1,538",0.85,666,-0.06,871,1.56,314,-1.92,202,0.60,112,-6.17
2001M03,"9,378",-0.55,"5,569",-1.52,"3,809",0.92,695,-8.40,509,-7.43,186,-10.96,10,-10.46,8,-9.96,2,-12.68,"2,634",0.02,"1,614",-0.12,"1,020",0.23,35,-5.41,30,-5.51,5,-4.84,768,-8.53,693,-8.62,75,-7.66,"2,165",1.34,"1,113",0.50,"1,052",2.25,478,3.73,372,1.25,106,13.53,405,0.99,171,-5.08,234,5.96,321,5.99,196,10.52,126,-0.37,"1,555",2.01,661,1.30,894,2.55,312,-3.68,203,-1.60,109,-7.32
2001M04,"9,349",-1.09,"5,550",-2.09,"3,799",0.40,702,-7.59,513,-6.92,188,-9.36,10,-9.07,8,-8.86,2,-9.90,"2,606",-1.29,"1,607",-0.14,999,-3.08,35,-5.41,30,-5.81,5,-3.06,750,-10.18,673,-10.38,77,-8.38,"2,150",0.52,"1,115",1.38,"1,035",-0.38,476,1.53,367,-1.51,108,13.39,406,-1.08,163,-16.73,243,13.23,330,5.52,191,5.68,139,5.30,"1,565",3.08,675,2.34,889,3.65,319,-0.58,206,-0.08,113,-1.49
2001M05,"9,337",-1.40,"5,514",-2.53,"3,823",0.27,698,-6.88,511,-5.38,187,-10.75,10,-8.98,8,-11.54,2,1.43,"2,582",-2.13,"1,589",-0.73,993,-4.30,35,-2.80,30,-1.80,5,-8.56,738,-11.31,664,-11.35,74,-10.91,"2,158",0.09,"1,110",-0.31,"1,048",0.53,478,1.39,371,-0.20,106,7.36,411,-0.90,179,-10.54,232,8.10,334,4.66,181,-1.84,153,13.58,"1,572",3.20,667,1.01,906,4.88,321,0.91,204,3.29,117,-2.97
2001M06,"9,360",-1.32,"5,523",-2.48,"3,838",0.41,700,-5.95,495,-6.42,205,-4.78,10,-5.65,8,-6.34,2,-2.46,"2,576",-2.32,"1,601",-1.68,975,-3.35,35,-3.23,30,-2.84,5,-5.34,740,-11.65,665,-11.32,75,-14.50,"2,163",-0.08,"1,103",-3.02,"1,060",3.17,483,0.58,380,2.61,103,-6.25,415,-0.18,184,-0.37,231,-0.03,344,7.61,194,7.69,150,7.49,"1,569",2.81,655,0.49,914,4.54,326,3.99,209,8.03,117,-2.50
2001M07,"9,370",-1.48,"5,544",-2.28,"3,827",-0.29,708,-4.46,509,-5.01,199,-3.03,10,-8.89,8,-10.97,2,1.72,"2,583",-2.69,"1,580",-3.37,"1,003",-1.60,36,0.05,30,0.36,6,-1.61,733,-12.17,653,-12.96,80,-5.23,"2,166",-0.27,"1,113",-3.08,"1,053",2.87,488,0.68,385,2.83,103,-6.65,408,-0.94,180,-0.14,228,-1.56,349,8.75,199,17.71,149,-1.27,"1,561",1.53,675,4.41,886,-0.56,328,6.90,211,8.73,118,3.78
2001M08,"9,384",-1.54,"5,554",-2.35,"3,831",-0.33,712,-3.18,514,-4.28,198,-0.21,10,-8.85,8,-9.17,2,-7.33,"2,572",-3.32,"1,568",-2.55,"1,005",-4.50,36,-2.61,31,-2.06,5,-5.63,735,-11.13,655,-13.10,80,9.03,"2,164",-0.47,"1,112",-2.36,"1,052",1.61,495,1.00,389,0.06,106,4.62,407,-2.16,185,-0.43,222,-3.56,355,9.83,211,20.81,144,-3.11,"1,570",1.48,671,0.98,899,1.85,329,6.11,211,7.70,118,3.40
2001M09,"9,356",-1.57,"5,535",-2.35,"3,820",-0.42,719,-0.83,513,-1.49,206,0.84,10,-5.84,8,-8.38,2,8.44,"2,549",-4.77,"1,585",-3.34,963,-7.04,36,-1.62,31,-0.40,5,-8.02,729,-11.08,648,-12.20,81,-1.03,"2,139",-0.85,"1,091",-2.72,"1,048",1.17,498,0.35,393,0.35,105,0.32,411,-1.79,178,0.16,234,-3.22,346,8.88,212,15.05,134,0.37,"1,577",2.81,671,1.39,906,3.89,342,9.40,205,6.22,137,14.55
2001M10,"9,362",-1.67,"5,524",-2.47,"3,838",-0.50,714,-0.80,510,-1.53,204,1.09,9,-18.41,7,-20.21,2,-8.40,"2,544",-5.43,"1,573",-4.90,971,-6.26,36,0.61,31,2.13,5,-8.00,721,-11.70,637,-11.68,84,-11.89,"2,156",-0.88,"1,090",-2.00,"1,066",0.28,495,0.82,394,0.71,101,1.24,410,-1.96,183,-1.90,227,-2.01,350,11.57,207,14.24,143,7.93,"1,584",2.84,677,1.86,906,3.58,344,10.69,216,9.98,128,11.92
2001M11,"9,395",-1.56,"5,535",-2.36,"3,860",-0.41,720,0.20,520,1.51,200,-3.05,9,-18.17,8,-16.69,1,-24.84,"2,537",-5.50,"1,558",-5.08,980,-6.16,35,-2.87,30,-2.23,5,-6.60,726,-11.51,642,-11.46,83,-11.87,"2,170",-1.00,"1,102",-1.74,"1,069",-0.22,492,0.56,387,-1.29,105,8.03,413,-1.38,185,-2.55,229,-0.41,358,12.94,214,15.25,144,9.69,"1,594",3.05,669,1.24,926,4.39,341,10.02,223,10.02,118,10.01
2001M12,"9,422",-1.33,"5,545",-2.19,"3,877",-0.07,726,1.66,528,4.54,198,-5.32,9,-15.07,7,-18.48,2,-0.30,"2,531",-5.66,"1,550",-6.23,981,-4.74,35,-1.83,30,0.18,5,-12.69,726,-11.59,651,-11.09,75,-15.70,"2,182",-0.69,"1,096",-1.95,"1,086",0.62,489,0.38,390,-0.06,99,2.14,417,0.20,176,-6.54,241,5.79,356,10.96,209,12.90,147,8.31,"1,611",3.67,683,2.60,928,4.47,339,9.97,224,16.55,115,-0.94
