期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
1984M02,"26,205.048","5,213.157",0.269,"5,427.546","2,137.593","3,289.953",...,...,"3,816.822",142.386,-,"2,327.093","1,397.345",170.215,"2,504.894",...,41.176,"2,457.421",82.920,75.427,293.309,740.426,"2,462.924",-,-,-,-
1984M03,"34,506.709","5,705.592",0.283,"11,499.706","4,225.039","7,274.667",...,...,"4,201.320",162.835,-,"1,980.588","1,140.704",435.790,"3,331.490",...,408.495,"2,905.632",77.692,94.144,384.399,666.717,"3,234.344",-,-,-,-
1984M04,"40,584.576","5,579.458",0.146,"7,423.999","2,790.381","4,633.618",...,...,"4,853.863",101.609,-,"2,754.147","1,401.641","4,331.956","7,356.121",...,"4,653.830","2,700.542",60.510,76.176,382.759,846.062,"3,820.404",-,-,-,-
1984M05,"36,448.219","5,870.367",1.092,"8,676.237","6,205.079","2,471.158",...,...,"4,855.015",160.948,-,"2,352.495","1,390.240","1,188.571","4,079.281",...,174.490,"3,902.745",667.474,74.311,429.692,792.658,"4,337.467",-,-,-,-
1984M06,"40,501.074","5,974.673",8.629,"5,923.605","2,574.921","3,348.684",...,...,"5,329.010",92.140,-,"2,515.095","1,491.311",168.953,"3,554.471",...,91.413,"3,464.225","6,889.090",75.740,420.016,"1,682.661","3,939.027",-,-,-,-
1984M07,"33,662.916","5,919.140",0.105,"9,670.783","8,558.176","1,112.607",...,...,"4,610.608",39.158,-,"2,828.573","1,434.984",134.681,"3,714.426",...,43.937,"3,451.516",206.690,66.566,422.631,871.526,"2,238.884",-,-,-,-
1984M08,"28,014.543","5,881.761",0.377,"1,998.133","1,429.535",568.598,...,...,"4,487.534",55.482,-,"2,403.156","1,395.977",107.583,"4,716.960",...,56.073,"4,136.286",97.049,83.940,442.737,782.263,"3,977.743",-,-,-,-
1984M09,"25,204.473","5,114.766",0.167,"3,363.057","1,577.450","1,785.607",...,...,"4,075.790",39.744,-,"2,383.465","1,375.653",199.397,"2,387.292",...,28.934,"2,062.223",102.839,81.777,370.674,763.664,"3,294.095",-,-,-,-
1984M10,"26,863.494","5,737.128",0.360,"2,753.125",374.236,"2,378.889",...,...,"4,934.362",44.459,-,"2,772.672","1,325.731",282.230,"2,529.753",...,42.318,"2,434.935",67.056,79.460,384.294,860.367,"3,437.665",-,-,-,-
1984M11,"26,830.524","6,250.802",0.812,"2,815.915",363.073,"2,452.842",...,...,"4,349.131",49.552,-,"2,466.666","1,397.348",61.716,"2,879.749",...,578.486,"2,295.889",62.013,79.724,430.651,793.614,"3,364.269",-,-,-,-
1984M12,"38,540.257","5,825.425",8.122,"6,347.774","3,486.157","2,861.617",...,...,"4,465.450",104.145,-,"2,454.727","1,389.327",49.389,"11,827.355",...,"9,320.911","2,505.084",56.057,71.649,425.492,787.227,"2,964.178",-,-,-,-
1985M01,"33,226.428","5,864.013",0.303,"8,134.273","4,429.590","3,704.683",...,...,"4,329.907",46.111,-,"3,115.325","1,524.319",247.016,"3,631.909",...,438.800,"3,194.817",39.264,74.113,433.462,947.445,"3,223.419",-,-,-,-
1985M02,"23,789.366","4,174.937",0.131,"3,880.810",613.486,"3,267.324",...,...,"3,948.806",31.950,-,"2,308.922","1,296.431",199.593,"2,294.175",...,108.456,"2,183.904",26.958,76.191,357.269,718.030,"3,305.070",-,-,-,-
1985M03,"34,590.987","6,105.419",0.294,"10,834.467","2,988.268","7,846.199",...,...,"3,976.088",68.392,-,"2,152.345","1,198.765",314.994,"2,858.960",...,100.768,"2,756.462",28.337,78.230,399.116,718.526,"3,806.000",-,-,-,-
1985M04,"40,265.112","5,619.404",0.347,"10,484.775","3,845.770","6,639.005",...,...,"4,885.543",42.710,-,"2,778.267","1,326.941","4,996.188","3,195.342",...,66.791,"3,126.157",44.032,83.868,445.051,862.702,"3,915.296",-,-,-,-
1985M05,"48,869.070","5,428.106",0.462,"9,377.805","6,428.439","2,949.366",...,...,"5,016.004",33.070,-,"2,465.399","1,409.597","1,300.462","3,009.018",...,68.899,"2,938.501","12,516.807",75.135,435.591,"2,167.219","4,104.134",-,-,-,-
1985M06,"34,988.991","4,952.125",10.089,"6,227.657","2,591.517","3,636.140",...,...,"5,494.183",26.054,-,"2,524.504","1,456.075",183.175,"3,048.998",...,44.172,"3,002.977","3,559.829",77.903,387.291,"1,360.324","4,106.847",-,-,-,-
1985M07,"31,178.311","5,363.341",0.114,"8,468.395","7,114.955","1,353.440",111.858,42.709,"4,154.771",1.236,-,"2,866.329","1,372.242",165.099,"3,555.089",...,57.491,"3,344.083",199.039,72.631,452.264,878.148,"2,214.345",-,-,-,-
1985M08,"25,395.674","4,862.932",0.268,"2,529.045","1,411.477","1,117.568",130.466,27.821,"3,979.055",0.124,-,"2,358.473","1,372.501",141.622,"3,534.413",...,34.338,"2,983.599",110.426,87.868,465.581,766.666,"3,752.513",-,-,-,-
1985M09,"25,953.970","4,438.265",0.171,"5,078.982","3,577.993","1,500.989",132.358,29.062,"4,144.796",0.151,-,"2,366.964","1,353.159",205.487,"2,408.163",...,28.045,"2,136.371",78.160,81.823,372.772,738.903,"3,414.712",-,-,-,-
1985M10,"25,289.825","4,798.431",0.358,"2,829.897",670.448,"2,159.449",167.462,24.628,"4,190.776",-0.042,-,"2,720.458","1,294.186",361.192,"2,506.849",...,31.215,"2,432.480",103.662,77.412,398.393,851.043,"3,815.807",-,-,-,-
1985M11,"25,024.433","4,887.175",0.586,"2,941.415",282.485,"2,658.930",210.184,26.065,"4,180.905",0.148,-,"2,436.780","1,401.118",81.359,"3,101.067",...,570.456,"2,527.466",77.807,76.924,431.621,785.691,"3,150.267",-,-,-,-
1985M12,"39,778.498","5,599.402",8.459,"6,871.388","3,815.947","3,055.441",222.473,29.438,"4,604.721",0.128,-,"2,474.320","1,421.711",68.191,"12,542.165",...,"9,269.795","3,269.620",60.199,75.020,447.504,782.343,"3,328.727",-,-,-,-
1986M01,"33,544.880","6,153.996",0.169,"7,813.871","3,849.350","3,964.521",189.496,28.165,"4,441.673",0.592,-,"3,231.852","1,634.880",344.579,"3,516.013",...,434.479,"3,078.929",55.634,77.664,488.403,975.368,"3,236.720",-,-,-,-
1986M02,"24,591.589","4,173.043",0.124,"4,324.115",294.383,"4,029.732",146.962,37.488,"3,916.245",0.104,-,"2,517.004","1,452.639",217.274,"2,276.315",...,84.853,"2,189.883",37.920,74.034,368.663,770.597,"3,186.502",-,-,-,-
1986M03,"37,649.625","5,933.560",0.291,"14,824.953","4,992.066","9,832.887",176.414,45.783,"4,242.327",0.199,-,"2,259.442","1,288.397",445.197,"2,674.631",...,86.266,"2,586.533",52.622,95.057,477.822,733.634,"3,092.081",-,-,-,-
1986M04,"41,970.515","5,678.761",1.017,"8,687.795","2,487.853","6,199.942",239.481,34.012,"4,343.509",0.076,-,"4,129.792","2,304.234","5,544.851","3,508.474",...,82.590,"3,424.133",86.452,83.440,570.518,"1,197.722","4,229.621",-,-,-,-
1986M05,"50,162.082","5,910.843",0.656,"7,785.292","5,127.236","2,658.056",284.834,30.078,"3,013.310",0.048,-,"6,735.624",200.147,"1,360.645","3,726.988",...,64.808,"3,660.745","13,682.144",74.315,520.051,"1,705.755","3,752.277",-,-,-,-
1986M06,"41,260.222","6,038.637",8.532,"7,285.233","3,634.443","3,650.790",558.283,36.503,"4,314.095",0.020,-,"4,912.463",196.176,204.273,"3,717.397",...,75.317,"3,640.815","3,666.414",74.459,484.380,731.203,"7,650.908",-,-,-,-
1986M07,"32,710.348","6,273.475",0.002,"8,587.402","7,364.494","1,222.908",128.304,37.251,"3,768.128",0.310,-,"4,698.104",193.902,194.722,"4,461.381",...,45.511,"4,203.781",195.395,74.142,538.586,164.780,"2,068.964",-,-,-,-
1986M08,"30,052.761","5,998.373",0.414,"3,322.999","1,827.823","1,495.176",314.372,38.892,"3,753.969",-0.156,-,"5,222.634",173.524,127.741,"4,523.153",...,94.561,"3,981.272",215.983,75.785,474.015,193.826,"4,240.427",-,-,-,-
1986M09,"29,421.877","5,576.116",0.174,"4,930.668","2,746.512","2,184.156",271.496,33.836,"3,675.861",0.057,-,"4,853.192",173.492,106.018,"3,504.079",...,41.821,"3,244.154",137.064,76.104,443.219,160.880,"4,159.385",-,-,-,-
1986M10,"27,342.892","6,446.355",0.286,"2,927.552",490.976,"2,436.576",209.024,29.825,"3,806.177",0.096,-,"4,182.487",173.604,306.312,"3,113.794",...,32.840,"3,020.263",105.991,66.836,483.665,169.369,"3,892.423",-,-,-,-
1986M11,"28,882.025","6,200.418",0.674,"3,098.852",432.268,"2,666.584",163.105,26.231,"4,002.055",0.089,-,"5,621.760",192.495,245.137,"3,397.062",...,27.528,"3,372.462",109.355,67.521,507.682,180.742,"3,636.749",-,-,-,-
1986M12,"38,032.445","7,025.037",8.930,"9,705.077","6,517.633","3,187.444",164.869,27.945,"4,587.651",0.050,-,"5,344.258",210.125,59.467,"5,364.100",...,967.162,"4,391.918",123.556,63.606,621.368,186.226,"2,989.383",-,-,-,-
1987M01,"43,227.412","5,532.474",0.110,"9,418.744","4,471.659","4,947.085",162.659,20.062,"3,802.573",218.581,-,"5,987.650",208.834,361.241,"11,234.976",...,"7,266.673","3,964.415",85.612,64.594,523.405,170.056,"4,155.763",-,-,-,-
1987M02,"31,466.004","5,918.565",0.251,"5,355.915",491.694,"4,864.221",200.320,37.924,"3,805.146",311.296,-,"5,112.660",216.505,253.099,"4,591.098",...,523.430,"4,066.236",65.896,70.578,552.948,170.611,"3,244.396",-,-,-,-
1987M03,"44,430.762","6,583.216",0.125,"16,980.930","7,309.989","9,670.941",198.743,42.848,"4,103.466",402.521,-,"3,944.709",229.215,449.575,"4,903.215",...,207.231,"4,693.894",68.779,74.153,621.685,183.819,"4,074.783",-,-,-,-
1987M04,"49,808.594","7,331.794",0.289,"10,685.032","3,465.715","7,219.317",589.718,37.048,"5,331.501",653.813,-,"5,891.564",248.844,"6,366.981","5,601.531",...,97.086,"5,502.566",118.830,73.408,683.434,196.548,"4,315.215",-,-,-,-
1987M05,"57,547.271","6,300.258",0.630,"9,539.976","6,556.460","2,983.516",756.485,52.000,"5,178.424",643.189,-,"6,084.135",249.823,"1,402.594","6,286.751",...,85.505,"6,199.914","13,124.103",68.250,647.012,"1,501.852","4,395.508",-,-,-,-
1987M06,"48,532.470","7,081.072",8.369,"6,785.499","3,144.146","3,641.353",616.205,61.434,"5,989.687",429.945,-,"5,276.322",287.797,226.587,"8,435.359",...,57.947,"8,375.991","5,134.095",62.187,670.238,926.792,"4,964.044",-,-,-,-
1987M07,"48,562.344","6,435.080",0.155,"13,146.472","10,618.534","2,527.938",310.917,86.045,"5,060.571",523.481,-,"5,983.422",249.358,169.791,"9,902.481",...,89.379,"9,628.607",677.786,61.666,789.606,272.089,"3,498.631",-,-,-,-
1987M08,"37,604.593","6,254.066",0.152,"4,335.691","1,942.369","2,393.322",305.063,91.930,"5,127.131",925.091,-,"5,984.760",232.387,141.467,"8,411.746",...,52.506,"7,934.469",115.365,62.496,584.173,130.000,"3,846.326",-,-,-,-
1987M09,"37,430.901","5,961.104",0.110,"7,371.388","4,597.395","2,773.993",285.825,50.437,"5,380.711","1,433.784",-,"5,691.056",225.213,125.733,"5,149.964",...,33.880,"4,916.504",97.608,62.681,562.478,117.493,"3,967.339",-,-,-,-
1987M10,"32,678.804","6,427.822",0.106,"3,517.811",286.740,"3,231.071",265.211,36.075,"4,309.123","1,122.578",-,"5,731.490",218.140,316.349,"5,017.338",...,31.190,"4,936.151",91.395,54.048,530.699,124.641,"3,876.703",-,-,-,-
