期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),02肉類_原始值,02肉類_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 2 類植物產品_原始值,第 2 類植物產品_年增率(%),黃豆_原始值,黃豆_年增率(%),玉米_原始值,玉米_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),22飲料及酒類_原始值,22飲料及酒類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),25粗鹽、石料及水泥_原始值,25粗鹽、石料及水泥_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),原油_原始值,原油_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),34界面活性劑、潤滑劑及擦光料_原始值,34界面活性劑、潤滑劑及擦光料_年增率(%),37感光或電影用品_原始值,37感光或電影用品_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第 8 類皮革及其製品_原始值,第 8 類皮革及其製品_年增率(%),第 9 類木及木製品_原始值,第 9 類木及木製品_年增率(%),44木及木製品_原始值,44木及木製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),47木漿及回收紙製品_原始值,47木漿及回收紙製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),62非針、鉤針織之衣著_原始值,62非針、鉤針織之衣著_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%)
1981M11,64.30,-,44.07,-,-,-,-,-,44.19,-,-,-,-,-,40.98,-,-,-,-,-,-,-,29.12,-,-,-,51.94,-,-,-,35.65,-,-,-,-,-,-,-,-,-,44.84,-,51.98,-,24.82,-,35.44,-,43.21,-,-,-,56.07,-,-,-,-,-,61.58,-,-,-,-,-,-,-,28.48,-,-,-,-,-,21.33,-,45.64,-,-,-,-,-,-,-,47.62,-,-,-,-,-,-,-,-,-
1981M12,64.07,-,44.00,-,-,-,-,-,44.34,-,-,-,-,-,40.44,-,-,-,-,-,-,-,29.10,-,-,-,51.01,-,-,-,34.79,-,-,-,-,-,-,-,-,-,45.00,-,52.33,-,24.47,-,35.53,-,43.83,-,-,-,55.66,-,-,-,-,-,61.85,-,-,-,-,-,-,-,27.94,-,-,-,-,-,21.14,-,42.86,-,-,-,-,-,-,-,47.36,-,-,-,-,-,-,-,-,-
1982M01,63.62,-6.14,43.99,0.39,-,-,-,-,42.54,-16.34,-,-,-,-,40.73,-16.54,-,-,-,-,-,-,28.91,-5.34,-,-,50.66,-2.50,-,-,34.40,-2.91,-,-,-,-,-,-,-,-,45.07,-3.53,52.58,-1.42,24.02,-14.85,34.85,-13.20,44.76,2.78,-,-,54.82,-9.36,-,-,-,-,60.98,-4.49,-,-,-,-,-,-,27.81,-16.49,-,-,-,-,20.90,-11.93,44.03,-24.97,-,-,-,-,-,-,47.07,-7.10,-,-,-,-,-,-,-,-
1982M02,63.02,-7.15,43.49,-1.87,-,-,-,-,40.78,-20.48,-,-,-,-,40.18,-18.12,-,-,-,-,-,-,28.82,-5.94,-,-,50.33,-3.06,-,-,34.11,-3.64,-,-,-,-,-,-,-,-,44.84,-4.00,52.51,-1.61,23.35,-16.90,34.35,-14.49,43.70,-0.55,-,-,54.60,-10.62,-,-,-,-,59.73,-5.83,-,-,-,-,-,-,27.38,-17.60,-,-,-,-,20.50,-13.10,42.89,-26.51,-,-,-,-,-,-,47.18,-7.38,-,-,-,-,-,-,-,-
1982M03,62.60,-7.63,43.87,-0.18,-,-,-,-,40.38,-19.83,-,-,-,-,40.50,-16.36,-,-,-,-,-,-,28.77,-6.35,-,-,48.92,-5.67,-,-,33.68,-4.94,-,-,-,-,-,-,-,-,44.86,-3.80,52.34,-2.08,23.88,-13.38,35.04,-12.68,42.44,-1.19,-,-,54.50,-10.07,-,-,-,-,57.88,-10.31,-,-,-,-,-,-,27.33,-16.47,-,-,-,-,20.23,-12.99,42.22,-23.07,-,-,-,-,-,-,47.26,-7.61,-,-,-,-,-,-,-,-
1982M04,62.17,-7.54,43.90,-0.02,-,-,-,-,40.27,-19.10,-,-,-,-,39.90,-16.77,-,-,-,-,-,-,28.55,-5.99,-,-,48.83,-6.13,-,-,33.86,-4.86,-,-,-,-,-,-,-,-,44.79,-3.09,52.43,-1.22,23.38,-13.50,36.05,-11.40,40.75,-4.88,-,-,53.31,-12.12,-,-,-,-,57.01,-10.45,-,-,-,-,-,-,26.94,-16.28,-,-,-,-,20.14,-13.19,41.58,-22.31,-,-,-,-,-,-,47.67,-3.89,-,-,-,-,-,-,-,-
1982M05,61.97,-7.27,43.93,0.97,-,-,-,-,40.39,-17.71,-,-,-,-,39.42,-16.38,-,-,-,-,-,-,28.46,-6.26,-,-,47.98,-8.22,-,-,32.97,-7.78,-,-,-,-,-,-,-,-,44.32,-3.40,51.76,-1.95,23.46,-11.64,36.52,-10.25,41.58,-0.43,-,-,53.04,-12.10,-,-,-,-,56.85,-10.22,-,-,-,-,-,-,26.91,-13.78,-,-,-,-,19.87,-13.83,40.90,-23.65,-,-,-,-,-,-,47.63,-2.64,-,-,-,-,-,-,-,-
1982M06,61.60,-7.34,43.62,1.09,-,-,-,-,39.96,-16.03,-,-,-,-,40.40,-13.91,-,-,-,-,-,-,28.41,-6.39,-,-,47.74,-9.12,-,-,32.91,-8.56,-,-,-,-,-,-,-,-,44.05,-3.50,51.44,-2.22,23.33,-10.75,36.07,-5.92,41.09,0.29,-,-,52.45,-12.45,-,-,-,-,57.58,-11.81,-,-,-,-,-,-,26.32,-12.99,-,-,-,-,18.67,-18.01,40.58,-21.46,-,-,-,-,-,-,46.77,-3.59,-,-,-,-,-,-,-,-
1982M07,61.34,-6.88,43.80,-1.11,-,-,-,-,38.82,-16.35,-,-,-,-,38.73,-16.46,-,-,-,-,-,-,28.37,-6.15,-,-,47.18,-10.27,-,-,32.50,-9.65,-,-,-,-,-,-,-,-,43.86,-3.88,51.21,-2.74,23.25,-10.54,36.59,-8.32,41.28,2.51,-,-,51.01,-13.95,-,-,-,-,57.35,-8.14,-,-,-,-,-,-,26.40,-10.90,-,-,-,-,19.22,-15.81,41.83,-15.46,-,-,-,-,-,-,46.00,-4.68,-,-,-,-,-,-,-,-
1982M08,60.96,-6.35,43.79,-1.28,-,-,-,-,38.14,-18.01,-,-,-,-,38.73,-13.74,-,-,-,-,-,-,28.31,-4.03,-,-,46.73,-11.06,-,-,32.07,-10.89,-,-,-,-,-,-,-,-,43.51,-4.25,50.81,-3.49,23.03,-8.83,36.03,-4.33,41.26,1.60,-,-,50.10,-14.72,-,-,-,-,57.11,-7.68,-,-,-,-,-,-,25.60,-12.95,-,-,-,-,19.34,-16.20,40.68,-15.67,-,-,-,-,-,-,45.45,-4.76,-,-,-,-,-,-,-,-
1982M09,60.76,-6.57,43.36,-1.99,-,-,-,-,38.28,-17.20,-,-,-,-,38.11,-13.76,-,-,-,-,-,-,28.31,-3.87,-,-,46.80,-10.94,-,-,32.16,-11.16,-,-,-,-,-,-,-,-,43.25,-4.17,50.51,-3.20,22.92,-9.83,35.69,-4.06,41.03,0.15,-,-,50.54,-13.53,-,-,-,-,56.89,-9.50,-,-,-,-,-,-,25.49,-12.85,-,-,-,-,18.92,-16.84,39.89,-15.68,-,-,-,-,-,-,45.86,-3.76,-,-,-,-,-,-,-,-
1982M10,60.51,-6.61,43.70,-0.75,-,-,-,-,37.64,-17.91,-,-,-,-,38.34,-8.37,-,-,-,-,-,-,28.34,-3.87,-,-,46.88,-10.00,-,-,32.18,-10.19,-,-,-,-,-,-,-,-,42.93,-4.15,50.08,-3.77,22.90,-6.49,35.33,-5.96,40.86,-1.16,-,-,49.80,-13.53,-,-,-,-,55.83,-10.20,-,-,-,-,-,-,24.99,-14.04,-,-,-,-,19.19,-13.36,39.75,-16.54,-,-,-,-,-,-,45.87,-2.61,-,-,-,-,-,-,-,-
1982M11,60.11,-6.52,43.84,-0.52,-,-,-,-,36.71,-16.93,-,-,-,-,39.31,-4.08,-,-,-,-,-,-,28.30,-2.82,-,-,46.37,-10.72,-,-,31.83,-10.72,-,-,-,-,-,-,-,-,42.61,-4.97,49.74,-4.31,22.63,-8.82,35.20,-0.68,40.17,-7.04,-,-,49.25,-12.16,-,-,-,-,55.66,-9.61,-,-,-,-,-,-,24.40,-14.33,-,-,-,-,19.30,-9.52,39.67,-13.08,-,-,-,-,-,-,45.94,-3.53,-,-,-,-,-,-,-,-
1982M12,60.04,-6.29,43.70,-0.68,-,-,-,-,36.49,-17.70,-,-,-,-,39.91,-1.31,-,-,-,-,-,-,28.30,-2.75,-,-,46.23,-9.37,-,-,31.83,-8.51,-,-,-,-,-,-,-,-,42.51,-5.53,49.62,-5.18,22.61,-7.60,35.20,-0.93,40.13,-8.44,-,-,50.89,-8.57,-,-,-,-,55.58,-10.14,-,-,-,-,-,-,24.08,-13.82,-,-,-,-,19.41,-8.18,39.55,-7.72,-,-,-,-,-,-,46.12,-2.62,-,-,-,-,-,-,-,-
1983M01,59.85,-5.93,43.22,-1.75,-,-,-,-,36.33,-14.60,-,-,-,-,40.21,-1.28,-,-,-,-,-,-,28.33,-2.01,-,-,45.87,-9.46,-,-,31.66,-7.97,-,-,-,-,-,-,-,-,42.30,-6.15,49.38,-6.09,22.47,-6.45,34.76,-0.26,40.00,-10.63,-,-,51.68,-5.73,-,-,-,-,55.27,-9.36,-,-,-,-,-,-,24.07,-13.45,-,-,-,-,19.38,-7.27,40.35,-8.36,-,-,-,-,-,-,45.90,-2.49,-,-,-,-,-,-,-,-
1983M02,58.33,-7.44,43.25,-0.55,-,-,-,-,36.98,-9.32,-,-,-,-,40.84,1.64,-,-,-,-,-,-,25.78,-10.55,-,-,45.65,-9.30,-,-,31.49,-7.68,-,-,-,-,-,-,-,-,42.51,-5.20,49.52,-5.69,22.85,-2.14,34.64,0.84,39.70,-9.15,-,-,51.39,-5.88,-,-,-,-,55.00,-7.92,-,-,-,-,-,-,24.71,-9.75,-,-,-,-,19.43,-5.22,43.23,0.79,-,-,-,-,-,-,45.67,-3.20,-,-,-,-,-,-,-,-
1983M03,58.01,-7.33,43.19,-1.55,-,-,-,-,37.44,-7.28,-,-,-,-,41.02,1.28,-,-,-,-,-,-,25.16,-12.55,-,-,45.49,-7.01,-,-,31.47,-6.56,-,-,-,-,-,-,-,-,42.57,-5.10,49.49,-5.45,23.19,-2.89,35.31,0.77,39.42,-7.12,-,-,52.06,-4.48,-,-,-,-,54.93,-5.10,-,-,-,-,-,-,25.23,-7.68,-,-,-,-,19.48,-3.71,45.90,8.72,-,-,-,-,-,-,45.84,-3.00,-,-,-,-,-,-,-,-
1983M04,58.14,-6.48,43.27,-1.44,-,-,-,-,37.82,-6.08,-,-,-,-,42.31,6.04,-,-,-,-,-,-,25.11,-12.05,-,-,45.79,-6.23,-,-,31.82,-6.02,-,-,-,-,-,-,-,-,42.50,-5.11,49.27,-6.03,23.52,0.60,36.30,0.69,39.42,-3.26,-,-,51.89,-2.66,-,-,-,-,54.98,-3.56,-,-,-,-,-,-,25.28,-6.16,-,-,-,-,19.54,-2.98,46.12,10.92,-,-,-,-,-,-,46.10,-3.29,-,-,-,-,-,-,-,-
1983M05,58.27,-5.97,43.58,-0.80,-,-,-,-,37.69,-6.68,-,-,-,-,42.18,7.00,-,-,-,-,-,-,24.99,-12.19,-,-,46.16,-3.79,-,-,32.23,-2.24,-,-,-,-,-,-,-,-,42.43,-4.26,49.08,-5.18,23.81,1.49,36.70,0.49,39.62,-4.71,-,-,52.08,-1.81,-,-,-,-,54.89,-3.45,-,-,-,-,-,-,25.36,-5.76,-,-,-,-,19.81,-0.30,46.18,12.91,-,-,-,-,-,-,45.94,-3.55,-,-,-,-,-,-,-,-
1983M06,58.45,-5.11,43.41,-0.48,-,-,-,-,38.29,-4.18,-,-,-,-,41.98,3.91,-,-,-,-,-,-,24.98,-12.07,-,-,46.37,-2.87,-,-,32.46,-1.37,-,-,-,-,-,-,-,-,42.49,-3.54,49.17,-4.41,23.80,2.01,38.09,5.60,39.43,-4.04,-,-,51.71,-1.41,-,-,-,-,54.91,-4.64,-,-,-,-,-,-,25.48,-3.19,-,-,-,-,19.84,6.27,45.87,13.04,-,-,-,-,-,-,47.10,0.71,-,-,-,-,-,-,-,-
1983M07,58.56,-4.53,43.58,-0.50,-,-,-,-,38.71,-0.28,-,-,-,-,41.73,7.75,-,-,-,-,-,-,24.95,-12.06,-,-,46.35,-1.76,-,-,32.48,-0.06,-,-,-,-,-,-,-,-,42.51,-3.08,49.05,-4.22,24.20,4.09,37.99,3.83,39.42,-4.51,-,-,51.93,1.80,-,-,-,-,54.93,-4.22,-,-,-,-,-,-,25.96,-1.67,-,-,-,-,19.89,3.49,46.98,12.31,-,-,-,-,-,-,47.22,2.65,-,-,-,-,-,-,-,-
1983M08,58.53,-3.99,43.61,-0.41,-,-,-,-,39.45,3.43,-,-,-,-,42.27,9.14,-,-,-,-,-,-,24.94,-11.90,-,-,46.28,-0.96,-,-,32.55,1.50,-,-,-,-,-,-,-,-,42.89,-1.42,49.63,-2.32,24.02,4.30,38.46,6.74,39.43,-4.44,-,-,53.14,6.07,-,-,-,-,55.83,-2.24,-,-,-,-,-,-,26.16,2.19,-,-,-,-,19.89,2.84,49.32,21.24,-,-,-,-,-,-,47.04,3.50,-,-,-,-,-,-,-,-
1983M09,58.75,-3.31,43.53,0.39,-,-,-,-,40.17,4.94,-,-,-,-,42.65,11.91,-,-,-,-,-,-,24.92,-11.97,-,-,46.76,-0.09,-,-,32.98,2.55,-,-,-,-,-,-,-,-,43.05,-0.46,49.90,-1.21,23.86,4.10,39.38,10.34,40.06,-2.36,-,-,53.19,5.24,-,-,-,-,56.29,-1.05,-,-,-,-,-,-,26.26,3.02,-,-,-,-,19.94,5.39,50.46,26.50,-,-,-,-,-,-,46.99,2.46,-,-,-,-,-,-,-,-
1983M10,58.77,-2.88,43.53,-0.39,-,-,-,-,40.07,6.46,-,-,-,-,42.93,11.97,-,-,-,-,-,-,24.92,-12.07,-,-,46.85,-0.06,-,-,33.09,2.83,-,-,-,-,-,-,-,-,43.06,0.30,49.84,-0.48,24.09,5.20,39.58,12.03,40.04,-2.01,-,-,53.19,6.81,-,-,-,-,55.74,-0.16,-,-,-,-,-,-,26.41,5.68,-,-,-,-,19.95,3.96,50.80,27.80,-,-,-,-,-,-,46.97,2.40,-,-,-,-,-,-,-,-
1983M11,58.76,-2.25,43.54,-0.68,-,-,-,-,39.81,8.44,-,-,-,-,42.77,8.80,-,-,-,-,-,-,24.91,-11.98,-,-,46.80,0.93,-,-,33.10,3.99,-,-,-,-,-,-,-,-,43.19,1.36,50.03,0.58,24.04,6.23,39.51,12.24,40.22,0.12,-,-,53.33,8.28,-,-,-,-,56.21,0.99,-,-,-,-,-,-,26.21,7.42,-,-,-,-,19.95,3.37,50.46,27.20,-,-,-,-,-,-,46.87,2.02,-,-,-,-,-,-,-,-
1983M12,58.75,-2.15,43.56,-0.32,-,-,-,-,39.53,8.33,-,-,-,-,42.87,7.42,-,-,-,-,-,-,24.88,-12.08,-,-,46.76,1.15,-,-,33.05,3.83,-,-,-,-,-,-,-,-,43.16,1.53,49.99,0.75,24.01,6.19,39.48,12.16,40.23,0.25,-,-,53.31,4.76,-,-,-,-,56.38,1.44,-,-,-,-,-,-,26.35,9.43,-,-,-,-,19.95,2.78,50.37,27.36,-,-,-,-,-,-,46.95,1.80,-,-,-,-,-,-,-,-
1984M01,58.86,-1.65,43.74,1.20,-,-,-,-,40.09,10.35,-,-,-,-,42.98,6.89,-,-,-,-,-,-,24.85,-12.28,-,-,46.70,1.81,-,-,33.03,4.33,-,-,-,-,-,-,-,-,43.10,1.89,49.99,1.24,23.80,5.92,40.35,16.08,41.11,2.78,-,-,54.15,4.78,-,-,-,-,56.27,1.81,-,-,-,-,-,-,26.42,9.76,-,-,-,-,19.98,3.10,50.34,24.76,-,-,-,-,-,-,46.95,2.29,-,-,-,-,-,-,-,-
1984M02,58.93,1.03,43.86,1.41,-,-,-,-,40.19,8.68,-,-,-,-,42.69,4.53,-,-,-,-,-,-,24.85,-3.61,-,-,46.73,2.37,-,-,33.05,4.95,-,-,-,-,-,-,-,-,43.14,1.48,50.05,1.07,23.78,4.07,40.41,16.66,41.11,3.55,-,-,54.45,5.95,-,-,-,-,56.44,2.62,-,-,-,-,-,-,26.53,7.37,-,-,-,-,19.98,2.83,50.21,16.15,-,-,-,-,-,-,47.36,3.70,-,-,-,-,-,-,-,-
1984M03,59.01,1.72,43.70,1.18,-,-,-,-,40.25,7.51,-,-,-,-,42.40,3.36,-,-,-,-,-,-,24.85,-1.23,-,-,46.90,3.10,-,-,33.17,5.40,-,-,-,-,-,-,-,-,43.18,1.43,50.11,1.25,23.78,2.54,40.67,15.18,42.04,6.65,-,-,54.25,4.21,-,-,-,-,56.51,2.88,-,-,-,-,-,-,26.40,4.64,-,-,-,-,20.03,2.82,49.41,7.65,-,-,-,-,-,-,47.55,3.73,-,-,-,-,-,-,-,-
1984M04,59.02,1.51,44.00,1.69,-,-,-,-,40.29,6.53,-,-,-,-,41.98,-0.78,-,-,-,-,-,-,24.85,-1.04,-,-,46.92,2.47,-,-,33.18,4.27,-,-,-,-,-,-,-,-,43.10,1.41,49.97,1.42,23.86,1.45,41.06,13.11,42.25,7.18,-,-,54.69,5.40,-,-,-,-,56.44,2.66,-,-,-,-,-,-,26.33,4.15,-,-,-,-,20.04,2.56,48.14,4.38,-,-,-,-,-,-,47.55,3.15,-,-,-,-,-,-,-,-
1984M05,59.12,1.46,43.96,0.87,-,-,-,-,40.37,7.11,-,-,-,-,41.72,-1.09,-,-,-,-,-,-,24.83,-0.64,-,-,46.96,1.73,-,-,33.22,3.07,-,-,-,-,-,-,-,-,42.87,1.04,49.69,1.24,23.79,-0.08,41.28,12.48,43.31,9.31,-,-,54.96,5.53,-,-,-,-,57.23,4.26,-,-,-,-,-,-,26.32,3.79,-,-,-,-,20.04,1.16,47.33,2.49,-,-,-,-,-,-,47.42,3.22,-,-,-,-,-,-,-,-
