期間,新臺幣_原始值,新臺幣_年增率(%),日圓_原始值,日圓_年增率(%),馬克_原始值,馬克_年增率(%),英鎊_原始值,英鎊_年增率(%),法國法郎_原始值,法國法郎_年增率(%),港幣_原始值,港幣_年增率(%),韓元_原始值,韓元_年增率(%),加拿大幣_原始值,加拿大幣_年增率(%),新加坡元_原始值,新加坡元_年增率(%),人民幣_原始值,人民幣_年增率(%),澳幣_原始值,澳幣_年增率(%),印尼盾_原始值,印尼盾_年增率(%),荷蘭幣_原始值,荷蘭幣_年增率(%),泰銖_原始值,泰銖_年增率(%),馬來西亞幣_原始值,馬來西亞幣_年增率(%),菲律賓披索_原始值,菲律賓披索_年增率(%),歐元_原始值,歐元_年增率(%)
1980M08,35.9660,0.24,224.4500,-2.91,1.7901,2.18,0.4221,5.85,4.1502,2.58,4.9360,3.40,615.9000,-21.42,1.1591,0.99,2.1325,1.06,1.4726,4.97,0.8641,2.56,626.4700,-0.14,1.9494,3.00,20.4880,-0.31,2.1531,0.18,7.5562,-2.44,-,--
1980M09,35.9300,0.28,214.8500,3.45,1.7895,0.34,0.4163,9.32,4.1588,0.99,4.9377,1.97,618.7000,-21.77,1.1646,0.05,2.1140,1.75,1.4681,4.41,0.8549,3.82,625.2100,0.09,1.9460,1.59,20.4970,-0.36,2.1234,1.52,7.5622,-2.51,-,--
1980M10,35.9370,0.26,209.1200,10.16,1.8407,-2.81,0.4139,12.54,4.2426,-1.08,5.0093,-0.89,637.6600,-24.10,1.1690,0.54,2.0895,3.42,1.4803,3.06,0.8519,5.34,625.7400,0.10,1.9967,-0.61,20.5530,-0.65,2.1303,1.76,7.5669,-2.59,-,--
1980M11,35.9300,0.28,213.0400,14.95,1.9201,-7.56,0.4169,12.64,4.4490,-6.48,5.0783,-1.54,656.3700,-26.26,1.1860,-0.54,2.0935,4.42,1.5173,0.56,0.8567,6.74,626.9800,0.07,2.0812,-5.04,20.5890,-0.80,2.1660,1.22,7.5802,-2.75,-,--
1980M12,35.9520,0.22,209.7800,14.70,1.9727,-12.09,0.4270,6.49,4.5674,-10.98,5.1215,-3.94,659.9300,-26.66,1.1968,-2.27,2.1049,3.12,1.5419,-2.28,0.8564,5.90,627.3200,-0.05,2.1419,-10.47,20.6200,-0.95,2.2078,-1.25,7.5942,-2.41,-,--
1981M01,35.9640,0.18,202.0000,17.80,2.0076,-14.15,0.4158,6.23,4.6411,-12.99,5.1602,-6.27,662.2200,-17.03,1.1907,-2.25,2.0806,3.52,1.5487,-3.55,0.8471,6.37,627.3600,-0.10,2.1815,-12.74,20.6720,-1.21,2.2212,-1.82,7.6323,-2.82,-,--
1981M02,35.9230,0.30,205.8900,18.53,2.1436,-18.49,0.4355,0.25,4.9681,-17.56,5.2833,-7.70,667.7400,-13.13,1.1988,-3.57,2.0898,3.19,1.6106,-6.83,0.8608,5.20,629.3400,0.00,2.3365,-17.56,20.6780,-1.23,2.2679,-3.93,7.6676,-3.26,-,--
1981M03,36.1630,-0.38,208.8200,19.06,2.1087,-12.30,0.4485,1.07,4.9700,-13.21,5.2770,-5.32,671.5600,-13.11,1.1912,-1.52,2.0957,5.59,1.6280,-4.72,0.8602,6.61,628.3100,0.11,2.3333,-12.99,20.6730,-1.20,2.2817,-2.58,7.7303,-3.94,-,--
1981M04,36.4870,-1.16,215.1400,16.98,2.1602,-13.30,0.4591,-1.68,5.1056,-14.95,5.3268,-6.59,676.4800,-12.84,1.1908,-0.44,2.1097,6.18,1.6620,-6.92,0.8670,5.64,628.8600,0.01,2.3934,-13.98,20.7390,-1.51,2.3153,-1.29,7.7904,-4.45,-,--
1981M05,36.3480,-0.82,220.6600,3.48,2.2915,-21.81,0.4785,-9.22,5.4890,-23.83,5.4252,-9.88,682.1400,-12.98,1.2009,-2.31,2.1477,0.54,1.7227,-13.48,0.8769,0.88,629.6500,-0.39,2.5448,-22.47,20.9390,-2.52,2.3368,-6.38,7.8504,-4.34,-,--
1981M06,36.3120,-0.78,224.2000,-2.74,2.3758,-25.62,0.5061,-15.45,5.6612,-27.35,5.5012,-10.90,684.2300,-12.46,1.2040,-4.36,2.1448,-1.02,1.7605,-16.78,0.8775,-1.16,630.6700,-0.83,2.6412,-26.58,21.0000,-2.81,2.3419,-8.48,7.9360,-5.23,-,--
1981M07,36.2610,-0.70,231.9600,-4.75,2.4399,-28.39,0.5331,-20.92,5.7994,-30.08,5.6757,-13.59,686.1300,-11.77,1.2115,-4.92,2.1576,-2.01,1.7538,-17.18,0.8754,-1.42,632.4300,-1.09,2.7146,-29.60,22.1430,-7.64,2.3515,-8.85,7.9491,-5.11,-,--
1981M08,37.3420,-3.68,233.6900,-3.95,2.5010,-28.42,0.5497,-23.21,5.9815,-30.62,5.9201,-16.62,686.5600,-10.29,1.2230,-5.22,2.1691,-1.69,1.7952,-17.97,0.8780,-1.58,633.6200,-1.13,2.7791,-29.86,23.0000,-10.92,2.3747,-9.33,7.9516,-4.97,-,--
1981M09,37.8300,-5.02,230.0200,-6.60,2.3573,-24.09,0.5511,-24.46,5.6443,-26.32,5.9898,-17.56,684.9800,-9.68,1.2007,-3.01,2.1461,-1.50,1.7501,-16.11,0.8710,-1.85,633.1900,-1.26,2.6155,-25.60,23.0000,-10.88,2.3543,-9.81,7.9920,-5.38,-,--
1981M10,37.8650,-5.09,231.3700,-9.62,2.2522,-18.27,0.5426,-23.72,5.6248,-24.57,5.9803,-16.24,686.5200,-7.12,1.2028,-2.81,2.0973,-0.37,1.7505,-15.44,0.8740,-2.53,634.1300,-1.32,2.4872,-19.72,23.0000,-10.64,2.2978,-7.29,8.0640,-6.16,-,--
1981M11,37.7800,-4.90,223.7400,-4.78,2.2245,-13.68,0.5257,-20.70,5.6147,-20.76,5.6634,-10.33,688.1200,-4.61,1.1874,-0.12,2.0623,1.51,1.7346,-12.53,0.8733,-1.90,634.6600,-1.21,2.4405,-14.72,23.0000,-10.48,2.2587,-4.10,8.1009,-6.43,-,--
1981M12,37.8400,-4.99,218.9400,-4.18,2.2577,-12.62,0.5247,-18.62,5.7156,-20.09,5.6110,-8.72,695.6600,-5.14,1.1851,0.99,2.0516,2.60,1.7378,-11.27,0.8811,-2.80,638.8600,-1.81,2.4748,-13.45,23.0000,-10.35,2.2477,-1.78,8.1312,-6.60,-,--
1982M01,37.7120,-4.64,224.5900,-10.06,2.2920,-12.41,0.5300,-21.55,5.8251,-20.33,5.7643,-10.48,705.5100,-6.14,1.1924,-0.14,2.0597,1.01,1.7677,-12.39,0.8968,-5.54,645.4700,-2.81,2.5132,-13.20,23.0000,-10.12,2.2571,-1.59,8.2542,-7.53,-,--
1982M02,37.9120,-5.25,235.1700,-12.45,2.3665,-9.42,0.5415,-19.58,6.0174,-17.44,5.8604,-9.85,709.8300,-5.93,1.2140,-1.25,2.1086,-0.89,1.8174,-11.38,0.9220,-6.64,648.1800,-2.91,2.5957,-9.99,23.0000,-10.10,2.3127,-1.94,8.2830,-7.43,-,--
1982M03,38.0970,-5.08,240.7200,-13.25,2.3791,-11.37,0.5531,-18.91,6.1421,-19.08,5.8070,-9.13,714.8800,-6.06,1.2204,-2.39,2.1198,-1.14,1.8379,-11.42,0.9427,-8.75,648.3700,-3.09,2.6187,-10.90,23.0000,-10.12,2.3259,-1.90,8.3405,-7.32,-,--
1982M04,38.3370,-4.83,244.8600,-12.14,2.3966,-9.86,0.5649,-18.73,6.2434,-18.22,5.8069,-8.27,720.9000,-6.16,1.2248,-2.78,2.1323,-1.06,1.8519,-10.25,0.9509,-8.82,652.6000,-3.64,2.6623,-10.10,23.0000,-9.83,2.3394,-1.03,8.3792,-7.03,-,--
1982M05,38.7560,-6.21,236.9000,-6.86,2.3077,-0.70,0.5517,-13.27,6.0135,-8.72,5.7306,-5.33,725.5000,-5.98,1.2339,-2.67,2.0884,2.84,1.8097,-4.81,0.9436,-7.07,652.6000,-3.52,2.5649,-0.78,23.0000,-8.96,2.2908,2.01,8.4161,-6.72,-,--
1982M06,39.0920,-7.11,251.0400,-10.69,2.4298,-2.22,0.5692,-11.09,6.5791,-13.95,5.8343,-5.71,738.4300,-7.34,1.2753,-5.59,2.1370,0.36,1.8970,-7.20,0.9679,-9.34,655.5800,-3.80,2.6860,-1.67,23.0000,-8.70,2.3404,0.06,8.4509,-6.09,-,--
1982M07,39.4290,-8.03,255.1200,-9.08,2.4638,-0.97,0.5762,-7.48,6.8452,-15.28,5.8801,-3.48,740.0200,-7.28,1.2699,-4.60,2.1474,0.48,1.9236,-8.83,0.9887,-11.46,658.6800,-3.99,2.7217,-0.26,23.0000,-3.73,2.3578,-0.27,8.4878,-6.35,-,--
1982M08,39.7990,-6.17,258.8200,-9.71,2.4781,0.92,0.5791,-5.08,6.9159,-13.51,6.0396,-1.98,741.6800,-7.43,1.2451,-1.78,2.1594,0.45,1.9387,-7.40,1.0210,-14.01,662.4000,-4.34,2.7274,1.90,23.0000,0.00,2.3535,0.90,8.5293,-6.77,-,--
1982M09,39.8500,-5.07,262.6500,-12.42,2.5018,-5.78,0.5836,-5.57,7.0642,-20.10,6.0865,-1.59,742.2000,-7.71,1.2347,-2.75,2.1655,-0.90,1.9504,-10.27,1.0423,-16.43,667.5400,-5.15,2.7398,-4.54,23.0000,0.00,2.3599,-0.24,8.6380,-7.48,-,--
1982M10,39.9630,-5.25,271.4000,-14.75,2.5300,-10.98,0.5891,-7.89,7.1473,-21.30,6.5540,-8.75,743.3600,-7.65,1.2299,-2.20,2.1980,-4.58,1.9822,-11.69,1.0589,-17.46,676.1200,-6.21,2.7582,-9.83,23.0000,0.00,2.3710,-3.09,8.7664,-8.01,-,--
1982M11,40.4790,-6.67,265.1300,-15.61,2.5552,-12.94,0.6126,-14.19,7.2147,-22.18,6.6339,-14.63,745.0700,-7.64,1.2262,-3.16,2.2117,-6.76,1.9941,-13.01,1.0614,-17.72,682.8800,-7.06,2.7868,-12.43,23.0000,0.00,2.3649,-4.49,8.8752,-8.72,-,--
1982M12,40.0620,-5.55,242.5200,-9.72,2.4185,-6.65,0.6176,-15.04,6.8573,-16.65,6.5238,-13.99,745.6300,-6.70,1.2382,-4.29,2.1525,-4.69,1.9399,-10.42,1.0343,-14.81,686.6300,-6.96,2.6678,-7.23,23.0000,0.00,2.3513,-4.41,9.0594,-10.25,-,--
1983M01,39.8800,-5.44,232.9400,-3.58,2.3884,-4.04,0.6354,-16.59,6.7694,-13.95,6.5184,-11.57,749.8700,-5.92,1.2284,-2.93,2.0772,-0.84,1.9201,-7.94,1.0171,-11.83,693.8900,-6.98,2.6295,-4.42,23.0000,0.00,2.2831,-1.14,9.2865,-11.12,-,--
1983M02,39.8770,-4.93,236.2400,-0.45,2.4267,-2.48,0.6527,-17.04,6.8818,-12.56,6.5922,-11.10,752.2000,-5.63,1.2273,-1.08,2.0707,1.83,1.9603,-7.29,1.0342,-10.85,699.1200,-7.29,2.6772,-3.04,23.0000,0.00,2.2766,1.59,9.4644,-12.48,-,--
1983M03,39.9550,-4.65,238.0300,1.13,2.4082,-1.21,0.6708,-17.55,7.0109,-12.39,6.6373,-12.51,758.2200,-5.72,1.2262,-0.47,2.0862,1.61,1.9780,-7.08,1.1311,-16.66,701.5600,-7.58,2.6827,-2.39,23.0000,0.00,2.2908,1.53,9.6057,-13.17,-,--
1983M04,39.9920,-4.14,237.7100,3.01,2.4387,-1.73,0.6486,-12.90,7.3165,-14.67,6.7821,-14.38,765.2700,-5.80,1.2322,-0.60,2.1004,1.52,1.9872,-6.81,1.1526,-17.50,968.6400,-32.63,2.7479,-3.12,23.0000,0.00,2.3059,1.45,9.8693,-15.10,-,--
1983M05,39.9750,-3.05,234.7400,0.92,2.4682,-6.50,0.6353,-13.16,7.4300,-19.06,6.9513,-17.56,768.0800,-5.54,1.2288,0.42,2.0916,-0.15,1.9852,-8.84,1.1385,-17.12,967.5600,-32.55,2.7755,-7.59,23.0000,0.00,2.3009,-0.44,10.0315,-16.10,-,--
1983M06,40.1310,-2.59,240.1500,4.53,2.5475,-4.62,0.6449,-11.74,7.6633,-14.15,7.2318,-19.32,775.2700,-4.75,1.2322,3.50,2.1200,0.80,1.9895,-4.65,1.1400,-15.10,972.9600,-32.62,2.8550,-5.92,23.0000,0.00,2.3260,0.62,10.3845,-18.62,-,--
1983M07,40.0400,-1.53,240.5000,6.08,2.5876,-4.78,0.6541,-11.91,7.7796,-12.01,7.1404,-17.65,779.4000,-5.05,1.2324,3.04,2.1289,0.87,1.9888,-3.28,1.1425,-13.46,977.5500,-32.62,2.8953,-6.00,23.0000,0.00,2.3342,1.01,11.0017,-22.85,-,--
1983M08,40.1860,-0.96,244.3300,5.93,2.6730,-7.29,0.6656,-13.00,8.0404,-13.99,7.4110,-18.50,786.5000,-5.70,1.2336,0.93,2.1404,0.89,1.9800,-2.09,1.1370,-10.20,982.5000,-32.58,2.9900,-8.78,23.0000,0.00,2.3534,0.00,11.0016,-22.47,-,--
1983M09,40.1670,-0.79,242.7700,8.19,2.6681,-6.23,0.6672,-12.53,8.0604,-12.36,7.8914,-22.87,789.8400,-6.03,1.2324,0.19,2.1421,1.09,1.9814,-1.56,1.1275,-7.56,983.8400,-32.15,2.9856,-8.23,23.0000,0.00,2.3521,0.33,11.0018,-21.49,-,--
1983M10,40.1470,-0.46,233.0100,16.48,2.6017,-2.76,0.6677,-11.77,7.9490,-10.09,8.0979,-19.07,790.3900,-5.95,1.2319,-0.16,2.1343,2.98,1.9617,1.04,1.0942,-3.23,982.2800,-31.17,2.9212,-5.58,23.0000,0.00,2.3454,1.09,13.7016,-36.02,-,--
1983M11,40.2080,0.67,235.3100,12.67,2.6833,-4.77,0.6766,-9.46,8.1724,-11.72,7.7998,-14.95,795.7300,-6.37,1.2367,-0.85,2.1331,3.68,1.9890,0.26,1.0924,-2.84,988.0000,-30.88,3.0060,-7.29,23.0000,0.00,2.3454,0.83,14.0020,-36.61,-,--
1983M12,40.2240,-0.40,234.4100,3.46,2.7477,-11.98,0.6969,-11.38,8.3818,-18.19,7.7924,-16.28,798.2100,-6.59,1.2469,-0.70,2.1317,0.98,1.9869,-2.37,1.1111,-6.91,993.2800,-30.87,3.0836,-13.48,23.0000,0.00,2.3412,0.43,14.0020,-35.30,-,--
1984M01,40.2030,-0.80,233.9400,-0.43,2.8064,-14.89,0.7100,-10.51,8.5921,-21.21,7.7875,-16.30,798.3100,-6.07,1.2483,-1.59,2.1305,-2.50,2.0412,-5.93,1.1049,-7.95,994.3100,-30.21,3.1547,-16.65,23.0000,0.00,2.3411,-2.48,14.0020,-33.68,-,--
1984M02,40.1840,-0.76,233.6800,1.10,2.7050,-10.29,0.6949,-6.07,8.3231,-17.32,7.7792,-15.26,796.3500,-5.54,1.2480,-1.66,2.1284,-2.71,2.0572,-4.71,1.0685,-3.21,993.1600,-29.61,3.0515,-12.27,23.0000,0.00,2.3367,-2.57,14.0020,-32.41,-,--
1984M03,40.0240,-0.17,225.4000,5.60,2.5961,-7.24,0.6866,-2.30,8.0018,-12.38,7.7801,-14.69,792.5200,-4.33,1.2700,-3.45,2.0898,-0.17,2.0608,-4.02,1.0516,7.56,996.2300,-29.58,2.9303,-8.45,23.0000,0.00,2.2951,-0.19,14.0020,-31.40,-,--
1984M04,39.7350,0.65,224.9500,5.67,2.6411,-7.66,0.7027,-7.70,8.1136,-9.82,7.7944,-12.99,794.6200,-3.69,1.2794,-3.69,2.0860,0.69,2.0891,-4.88,1.0826,6.47,"1,002.1600",-3.34,2.9742,-7.61,23.0000,0.00,2.2910,0.65,14.0020,-29.52,-,--
1984M05,39.6690,0.77,230.6600,1.77,2.7504,-10.26,0.7198,-11.74,8.4499,-12.07,7.8015,-10.90,799.5600,-3.94,1.2943,-5.06,2.1015,-0.47,2.1821,-9.02,1.1045,3.08,"1,007.2400",-3.94,3.0925,-10.25,23.0000,0.00,2.3044,-0.15,14.0020,-28.36,-,--
1984M06,39.7840,0.87,233.2100,2.98,2.7370,-6.92,0.7258,-11.15,8.4198,-8.98,7.7986,-7.27,800.3400,-3.13,1.3038,-5.49,2.1111,0.42,2.2122,-10.07,1.1327,0.64,"1,010.2100",-3.69,3.0856,-7.47,23.0000,0.00,2.3109,0.65,17.4020,-40.33,-,--
1984M07,39.4240,1.56,242.8400,-0.96,2.8471,-9.11,0.7573,-13.63,8.7396,-10.98,7.8202,-8.69,808.8200,-3.64,1.3240,-6.92,2.1473,-0.86,2.2939,-13.30,1.1972,-4.57,"1,020.6400",-4.22,3.2135,-9.90,23.0000,0.00,2.3390,-0.21,18.0020,-38.89,-,--
1984M08,39.0430,2.93,242.3000,0.84,2.8871,-7.42,0.7613,-12.57,8.8620,-9.27,7.8228,-5.26,809.2000,-2.81,1.3034,-5.36,2.1474,-0.33,2.3643,-16.25,1.1817,-3.78,"1,037.2700",-5.28,3.2561,-8.17,23.0000,0.00,2.3339,0.84,18.0020,-38.89,-,--
1984M09,39.1000,2.73,245.2300,-1.00,3.0225,-11.73,0.7941,-15.98,9.2791,-13.13,7.8260,0.84,813.5300,-2.91,1.3143,-6.23,2.1628,-0.96,2.5326,-21.76,1.2011,-6.13,"1,057.1700",-6.94,3.4098,-12.44,23.0000,0.00,2.3518,0.01,18.0020,-38.89,-,--
1984M10,39.1730,2.49,246.7900,-5.58,3.0685,-15.21,0.8201,-18.58,9.4173,-15.59,7.8038,3.77,818.1500,-3.39,1.3188,-6.59,2.1660,-1.46,2.5564,-23.26,1.1966,-8.56,"1,060.1900",-7.35,3.4597,-15.56,23.0000,0.00,2.4035,-2.42,19.1482,-28.44,-,--
1984M11,39.3640,2.14,243.3200,-3.29,2.9886,-10.22,0.8050,-15.95,9.1741,-10.92,7.8073,-0.10,816.5900,-2.55,1.3163,-6.05,2.1537,-0.96,2.6616,-25.27,1.1636,-6.12,"1,063.1200",-7.07,3.3742,-10.91,26.5780,-13.46,2.4002,-2.28,19.9590,-29.85,-,--
1984M12,39.4610,1.93,247.9500,-5.46,3.1015,-11.41,0.8423,-17.26,9.4968,-11.74,7.8072,-0.19,823.7200,-3.10,1.3202,-5.55,2.1725,-1.88,2.7891,-28.76,1.1878,-6.46,"1,069.6400",-7.14,3.5021,-11.95,27.0930,-15.11,2.4161,-3.10,19.8593,-29.49,-,--
1985M01,39.2690,2.38,254.1800,-7.96,3.1677,-11.41,0.8857,-19.84,9.6982,-11.41,7.7730,0.19,830.3000,-3.85,1.3238,-5.70,2.2006,-3.19,2.8088,-27.33,1.2258,-9.86,"1,079.5000",-7.89,3.5787,-11.85,27.3270,-15.83,2.4799,-5.60,18.9794,-26.23,-,--
1985M02,39.1870,2.54,260.2400,-10.21,3.2921,-17.83,0.9124,-23.84,10.0707,-17.35,7.7825,-0.04,836.9000,-4.85,1.3529,-7.75,2.2555,-5.64,2.8251,-27.18,1.3485,-20.76,"1,087.6000",-8.68,3.7302,-18.19,27.9460,-17.70,2.5540,-8.51,18.2557,-23.30,-,--
1985M03,39.4860,1.36,258.6300,-12.85,3.3092,-21.55,0.8925,-23.07,10.1115,-20.86,7.7795,0.01,848.9700,-6.65,1.3834,-8.20,2.2604,-7.55,2.8459,-27.59,1.4359,-26.76,"1,098.6300",-9.32,3.7412,-21.67,28.0600,-18.03,2.5776,-10.96,18.4778,-24.22,-,--
1985M04,39.6780,0.14,251.6700,-10.62,3.0830,-14.33,0.8048,-12.69,9.4112,-13.79,7.7644,0.39,859.3400,-7.53,1.3649,-6.26,2.2162,-5.87,2.8411,-26.47,1.5168,-28.63,"1,105.0900",-9.31,3.4865,-14.69,27.4290,-16.15,2.4945,-8.16,18.4841,-24.25,-,--
1985M05,39.5820,0.22,251.5400,-8.30,3.1139,-11.67,0.8005,-10.08,9.4707,-10.78,7.7480,0.69,868.9200,-7.98,1.3757,-5.92,2.2229,-5.46,2.8475,-23.37,1.4786,-25.30,"1,114.0000",-9.58,3.5164,-12.05,27.5130,-16.40,2.4777,-6.99,18.4800,-24.23,-,--
1985M06,39.8230,-0.10,248.9900,-6.34,3.0631,-10.65,0.7807,-7.03,9.3394,-9.85,7.7389,0.77,872.8700,-8.31,1.3673,-4.64,2.2271,-5.21,2.8625,-22.72,1.5052,-24.75,"1,117.3900",-9.59,3.4534,-10.65,27.3860,-16.02,2.4705,-6.46,18.4727,-5.80,-,--
1985M07,40.1080,-1.71,241.7500,0.45,2.9168,-2.39,0.7256,4.37,8.8777,-1.56,7.7252,1.23,874.3300,-7.49,1.3524,-2.10,2.2126,-2.95,2.8738,-20.18,1.4348,-16.56,"1,117.3500",-8.66,3.2834,-2.13,26.9780,-14.75,2.4738,-5.45,18.5810,-3.12,-,--
1985M08,40.4340,-3.44,237.2100,2.15,2.7900,3.48,0.7219,5.46,8.5241,3.96,7.7710,0.67,882.9200,-8.35,1.3573,-3.97,2.2143,-3.02,2.9023,-18.54,1.4139,-16.42,"1,117.0500",-7.14,3.1390,3.73,26.8060,-14.20,2.4641,-5.28,18.6047,-3.24,-,--
1985M09,40.4110,-3.24,236.9500,3.49,2.8401,6.42,0.7330,8.34,8.6587,7.16,7.7929,0.42,891.5900,-8.76,1.3702,-4.08,2.2270,-2.88,2.9626,-14.51,1.4502,-17.18,"1,121.6700",-5.75,3.1936,6.77,27.0500,-14.97,2.4844,-5.34,18.6157,-3.30,-,--
1985M10,40.1540,-2.44,214.7300,14.93,2.6444,16.04,0.7027,16.71,8.0675,16.73,7.7851,0.24,892.2400,-8.30,1.3665,-3.49,2.1371,1.35,3.0673,-16.66,1.4224,-15.87,"1,121.8500",-5.50,2.9820,16.02,26.5180,-13.27,2.4543,-2.07,18.7039,2.38,-,--
1985M11,39.9220,-1.40,203.7200,19.44,2.5928,15.27,0.6944,15.93,7.8946,16.21,7.7912,0.21,890.9800,-8.35,1.3765,-4.37,2.1083,2.15,3.2015,-16.86,1.4752,-21.12,"1,122.1200",-5.26,2.9205,15.54,26.2280,1.33,2.4344,-1.40,18.7368,6.52,-,--
1985M12,39.8590,-1.00,202.8200,22.25,2.5145,23.34,0.6911,21.88,7.6984,23.36,7.8094,-0.03,890.8800,-7.54,1.3949,-5.36,2.1198,2.49,3.2015,-12.88,1.4682,-19.10,"1,124.7100",-4.90,2.8319,23.67,26.6640,1.61,2.4313,-0.63,18.8963,5.10,-,--
1986M01,39.5850,-0.80,200.0700,27.05,2.4438,29.62,0.7018,26.20,7.4980,29.34,7.8094,-0.47,890.5300,-6.76,1.4066,-5.89,2.1255,3.53,3.2015,-12.27,1.4339,-14.51,"1,126.6900",-4.19,2.7549,29.90,26.6460,2.56,2.4481,1.30,19.0417,-0.33,-,--
1986M02,39.1880,0.00,184.6400,40.94,2.3314,41.21,0.6994,30.45,7.1621,40.61,7.8094,-0.34,886.3500,-5.58,1.4035,-3.61,2.1401,5.39,3.2070,-11.91,1.4299,-5.69,"1,127.2500",-3.52,2.6364,41.49,26.4660,5.59,2.4696,3.42,20.4608,-10.78,-,--
1986M03,38.9900,1.27,178.9300,44.54,2.2638,46.18,0.6819,30.88,6.9629,45.22,7.8094,-0.38,884.3700,-4.00,1.4009,-1.25,2.1642,4.45,3.2120,-11.40,1.4137,1.57,"1,127.1300",-2.53,2.5561,46.36,26.3990,6.29,2.5328,1.77,20.7810,-11.08,-,--
1986M04,38.6300,2.71,175.6200,43.30,2.2745,35.55,0.6681,20.46,7.1964,30.78,7.8094,-0.58,885.6000,-2.97,1.3875,-1.63,2.1882,1.28,3.2061,-11.38,1.3853,9.49,"1,124.2800",-1.71,2.5646,35.95,26.4000,3.90,2.5980,-3.98,20.5045,-9.85,-,--
1986M05,38.3800,3.13,166.8300,50.78,2.2282,39.75,0.6568,21.88,7.1147,33.11,7.8094,-0.79,887.2100,-2.06,1.3753,0.03,2.2157,0.32,3.1944,-10.86,1.3750,7.53,"1,125.8000",-1.05,2.5109,40.05,26.3180,4.54,2.5995,-4.69,20.5002,-9.85,-,--
1986M06,38.1100,4.49,167.9500,48.25,2.2365,36.96,0.6636,17.65,7.1292,31.00,7.8056,-0.85,888.3400,-1.74,1.3897,-1.61,2.2230,0.18,3.2035,-10.64,1.4498,3.82,"1,130.0900",-1.12,2.5183,37.13,26.3750,3.83,2.6251,-5.89,20.5520,-10.12,-,--
1986M07,38.0690,5.36,158.6000,52.43,2.1532,35.46,0.6625,9.52,6.9269,28.16,7.7937,-0.88,885.0600,-1.21,1.3806,-2.04,2.1854,1.24,3.6382,-21.01,1.5826,-9.34,"1,130.3700",-1.15,2.4260,35.34,26.1870,3.02,2.6421,-6.37,20.4542,-9.16,-,--
1986M08,37.3480,8.26,154.0000,54.03,2.0636,35.20,0.6728,7.30,6.7262,26.73,7.7976,-0.34,882.3700,0.06,1.3886,-2.25,2.1607,2.48,3.7036,-21.64,1.6336,-13.45,"1,130.5600",-1.20,2.3263,34.94,26.0890,2.75,2.6102,-5.60,20.4316,-8.94,-,--
1986M09,36.8350,9.71,154.7200,53.15,2.0401,39.21,0.6790,7.95,6.6800,29.62,7.7912,0.02,879.1100,1.42,1.3871,-1.22,2.1678,2.73,3.7066,-20.07,1.6104,-9.95,"1,436.2000",-21.90,2.3032,38.66,26.1050,3.62,2.6168,-5.06,20.5092,-9.23,-,--
1986M10,36.6000,9.71,155.9500,37.69,2.0047,31.91,0.7004,0.33,6.5491,23.18,7.7912,-0.08,874.6300,2.01,1.3883,-1.57,2.1766,-1.81,3.7164,-17.47,1.5669,-9.22,"1,633.1900",-31.31,2.2642,31.70,26.1110,1.56,2.6242,-6.47,20.4372,-8.48,-,--
1986M11,36.3700,9.77,162.6400,25.26,2.0264,27.95,0.7024,-1.14,6.6248,19.17,7.7912,0.00,869.3900,2.48,1.3861,-0.69,2.1923,-3.83,3.7221,-13.99,1.5512,-4.90,"1,647.8800",-31.91,2.2892,27.58,26.2660,-0.14,2.6134,-6.85,20.4360,-8.31,-,--
1986M12,35.9520,10.87,162.2900,24.97,1.9916,26.26,0.6960,-0.70,6.5428,17.66,7.7912,0.23,864.4900,3.05,1.3798,1.09,2.1895,-3.18,3.7221,-13.99,1.5160,-3.15,"1,651.2800",-31.89,2.2502,25.85,26.2230,1.68,2.5975,-6.40,20.5198,-7.91,-,--
1987M01,35.2440,12.32,154.4800,29.51,1.8581,31.52,0.6639,5.71,6.1943,21.05,7.7912,0.23,858.7500,3.70,1.3603,3.40,2.1517,-1.22,3.7221,-13.99,1.5153,-5.37,"1,631.1900",-30.93,2.0960,31.44,25.9630,2.63,2.5763,-4.98,20.4629,-6.95,-,--
1987M02,35.0000,11.97,153.4800,20.30,1.8265,27.64,0.6551,6.76,6.0844,17.71,7.7912,0.23,856.3000,3.51,1.3339,5.22,2.1424,-0.11,3.7221,-13.84,1.5008,-4.72,"1,639.4200",-31.24,2.0618,27.87,25.9160,2.12,2.5439,-2.92,20.5252,-0.31,-,--
1987M03,34.6260,12.60,151.5400,18.07,1.8339,23.44,0.6280,8.58,6.1046,14.06,7.7912,0.23,852.0100,3.80,1.3192,6.19,2.1419,1.04,3.7221,-13.70,1.4556,-2.88,"1,647.1300",-31.57,2.0716,23.39,25.7200,2.64,2.5233,0.38,20.5625,1.06,-,--
1987M04,33.0990,16.71,142.9800,22.83,1.8110,25.59,0.6133,8.94,6.0315,19.31,7.7821,0.35,840.9000,5.32,1.3189,5.20,2.1339,2.54,3.7221,-13.86,1.4064,-1.50,"1,641.6800",-31.52,2.0450,25.41,25.6660,2.86,2.4869,4.47,20.5048,0.00,-,--
