期間,資產淨額=負債淨值淨額_原始值,資產淨額=負債淨值淨額_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-政府債券_原始值,資產--對非金融機構證券投資-政府債券_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--通貨發行額_原始值,負債與淨值--通貨發行額_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-計_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-計_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-支票存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-活期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-定期儲蓄存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-外匯存款_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-郵政儲金_年增率(%),負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_原始值,負債與淨值--企業及個人之存款與貨幣市場共同基金-貨幣市場共同基金_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--信託資金_原始值,負債與淨值--信託資金_年增率(%),負債與淨值--人壽保險準備_原始值,負債與淨值--人壽保險準備_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%),負債與淨值--其他項目(淨額)_原始值,負債與淨值--其他項目(淨額)_年增率(%)
2004M05,"31,439,148",12.55,"10,674,750",23.99,"16,057,224",9.50,"2,003,901",0.34,"433,571",0.41,"13,619,752",11.32,"2,296,955",5.69,"89,966",-10.49,"1,638,787",-7.27,"238,660",20.51,"255,862",3.08,"186,944",8.31,"1,666,390",80.20,"818,825",10.76,"20,559,435",6.61,"285,649",5.24,"1,544,854",32.77,"4,310,062",19.49,"2,792,521",4.93,"7,283,855",-1.67,"1,127,681",7.24,"3,214,813",2.96,-,-,"1,005,535",17.34,"1,530,057",36.82,"4,443,037",18.99,"624,020",51.08,"3,001,085",-2.47,"-2,209,236",--
2004M06,"31,532,941",12.11,"10,690,921",23.60,"16,116,120",8.39,"1,898,309",-4.79,"436,031",-2.60,"13,781,780",10.90,"2,312,154",7.81,"92,463",-7.72,"1,623,773",-6.68,"255,503",27.09,"256,476",3.45,"185,531",5.88,"1,563,559",68.50,"819,597",10.20,"20,777,206",6.74,"306,907",12.77,"1,675,020",31.12,"4,293,929",16.84,"2,835,989",7.84,"7,282,208",-1.78,"1,164,095",6.49,"3,219,058",3.75,-,-,"977,033",7.23,"1,550,204",33.99,"4,496,252",19.21,"633,345",49.22,"3,099,778",1.96,"-2,384,033",--
2004M07,"31,689,574",12.02,"10,712,036",21.20,"16,200,228",9.68,"1,899,486",-3.30,"453,573",0.35,"13,847,169",12.08,"2,318,032",5.98,"102,994",4.44,"1,653,703",-5.24,"262,383",15.36,"256,673",3.14,"183,525",5.78,"1,483,389",53.99,"820,835",10.92,"20,914,874",7.08,"338,730",32.49,"1,616,577",29.86,"4,376,550",16.18,"2,855,069",9.90,"7,319,277",-1.07,"1,134,785",-1.02,"3,273,886",4.88,-,-,"976,853",1.08,"1,523,782",29.70,"4,554,823",19.04,"627,491",45.66,"3,235,946",7.87,"-2,448,419",--
2004M08,"31,857,635",12.27,"10,815,744",21.15,"16,248,518",9.78,"1,857,272",-2.78,"451,628",0.39,"13,939,618",12.05,"2,348,839",6.95,"108,023",11.27,"1,604,031",-6.59,"288,385",30.11,"256,766",4.51,"187,329",11.11,"1,489,588",54.64,"824,881",10.98,"20,977,426",6.80,"311,105",4.89,"1,681,093",33.62,"4,411,354",14.29,"2,808,969",7.92,"7,335,574",-0.65,"1,158,294",2.71,"3,271,037",5.07,-,-,"954,684",3.73,"1,545,073",28.14,"4,612,284",18.83,"641,043",46.68,"3,234,794",10.85,"-2,422,138",--
2004M09,"32,032,932",11.03,"10,856,426",17.19,"16,332,711",9.53,"1,827,608",-6.37,"451,809",0.40,"14,053,294",12.34,"2,374,996",8.30,"125,594",40.49,"1,562,808",-8.03,"335,319",26.45,"256,503",4.31,"188,575",3.00,"1,448,177",41.15,"831,780",11.77,"21,027,691",6.95,"307,073",12.00,"1,674,463",24.22,"4,466,017",14.82,"2,765,168",7.27,"7,340,810",-0.30,"1,195,860",8.70,"3,278,300",5.47,-,-,"947,461",-1.76,"1,555,839",25.51,"4,668,203",18.65,"649,528",40.22,"3,312,019",12.00,"-2,407,766",--
2004M10,"32,064,341",10.20,"10,861,598",13.60,"16,343,577",9.85,"1,829,397",-3.44,"448,375",2.24,"14,065,805",12.12,"2,417,842",10.86,"119,206",33.12,"1,537,015",-5.58,"345,247",1.32,"256,778",4.43,"183,078",6.14,"1,467,815",35.48,"833,669",10.99,"21,030,078",6.59,"331,937",28.44,"1,610,320",15.90,"4,468,732",13.88,"2,764,601",5.49,"7,358,625",-0.04,"1,198,270",12.72,"3,295,917",5.89,"1,676",-,"953,347",1.79,"1,591,244",23.39,"4,722,311",18.42,"672,200",37.69,"3,297,340",9.06,"-2,503,663",--
2004M11,"32,156,084",9.41,"10,760,508",9.82,"16,585,492",10.43,"1,901,668",-1.13,"445,956",3.21,"14,237,868",12.43,"2,394,938",9.54,"126,782",30.88,"1,498,295",-7.82,"345,736",39.13,"255,181",4.23,"189,152",10.32,"1,440,409",27.73,"842,791",10.94,"21,094,464",6.45,"296,885",-1.58,"1,660,531",19.29,"4,448,314",12.88,"2,818,583",6.34,"7,373,923",0.53,"1,185,245",9.21,"3,308,289",6.36,"2,694",-,"944,191",-2.50,"1,595,233",22.31,"4,783,530",18.21,"677,610",32.87,"3,060,067",-3.76,"-2,282,211",--
2004M12,"32,531,284",8.89,"10,712,940",7.48,"16,852,463",9.94,"1,917,413",-1.41,"456,144",4.60,"14,478,906",11.83,"2,449,183",8.68,"121,475",42.14,"1,567,602",0.93,"381,680",47.26,"257,420",2.71,"188,521",5.78,"1,389,579",21.94,"856,951",9.14,"21,522,079",6.77,"319,808",1.31,"1,788,254",11.71,"4,590,090",13.95,"2,848,837",6.87,"7,402,851",1.26,"1,244,762",10.81,"3,325,983",6.82,"1,494",-,"925,284",-0.47,"1,586,074",15.77,"4,873,543",17.49,"709,051",31.01,"2,845,363",-6.88,"-2,176,640",--
2005M01,"32,875,731",8.83,"10,835,952",7.27,"16,866,404",8.77,"1,944,614",-5.46,"455,813",2.41,"14,465,977",11.24,"2,469,710",11.53,"122,776",40.28,"1,599,785",1.37,"387,261",61.53,"254,384",2.16,"339,459",45.75,"1,476,290",21.48,"1,067,707",6.71,"21,569,498",5.83,"337,649",7.14,"1,689,434",21.47,"4,594,041",7.15,"2,861,422",6.42,"7,425,608",1.42,"1,223,716",7.11,"3,436,522",6.21,"1,106",-,"894,852",-4.64,"1,612,794",13.97,"4,954,653",17.45,"723,039",31.97,"2,822,304",-3.90,"-2,245,406",--
2005M02,"32,785,353",7.73,"10,776,198",4.66,"16,892,969",8.58,"1,989,082",-3.23,"465,902",9.20,"14,437,985",10.42,"2,511,315",12.31,"123,723",45.27,"1,610,329",1.35,"395,881",69.15,"256,631",3.01,"218,307",17.88,"1,435,692",15.53,"998,973",17.80,"21,665,394",5.51,"324,372",3.75,"1,598,850",9.38,"4,692,760",8.06,"2,920,109",6.58,"7,472,534",1.86,"1,181,368",7.57,"3,474,387",7.16,"1,014",-,"879,958",-3.79,"1,616,648",10.73,"5,014,538",17.38,"727,190",30.90,"2,693,498",-9.30,"-2,246,538",--
2005M03,"33,232,340",8.03,"11,071,549",6.82,"17,087,877",8.73,"2,024,589",-0.23,"452,096",5.09,"14,611,192",10.22,"2,518,890",11.55,"119,388",29.64,"1,614,957",-2.59,"368,255",56.26,"256,221",0.35,"195,203",6.74,"1,603,414",12.80,"918,831",11.00,"21,804,411",5.40,"295,125",2.67,"1,703,377",6.35,"4,649,019",6.71,"2,967,188",7.42,"7,522,166",2.93,"1,176,625",2.80,"3,489,980",8.12,931,-,"884,840",-5.68,"1,647,825",11.98,"5,089,729",17.56,"730,879",21.41,"2,852,057",-2.55,"-2,299,646",--
2005M04,"33,407,911",7.32,"11,218,307",6.38,"17,092,931",8.05,"1,965,481",-2.39,"454,260",7.54,"14,673,190",9.64,"2,549,058",10.12,"120,135",28.86,"1,606,646",-4.28,"367,581",55.77,"255,371",-0.37,"197,882",6.98,"1,828,975",19.94,"914,469",11.17,"21,796,593",5.34,"330,434",17.74,"1,624,730",3.20,"4,599,371",4.75,"3,003,894",7.69,"7,553,423",3.56,"1,176,314",3.75,"3,507,575",8.65,852,-,"851,913",-8.11,"1,676,315",7.33,"5,155,309",17.54,"735,875",20.85,"2,777,988",-5.42,"-2,329,526",--
2005M05,"33,600,547",6.87,"11,234,786",5.25,"17,284,731",7.64,"1,945,151",-2.93,"466,509",7.60,"14,873,071",9.20,"2,536,386",10.42,"117,038",30.09,"1,593,160",-2.78,"384,455",61.09,"255,452",-0.16,"194,539",4.06,"1,816,918",9.03,"900,594",9.99,"21,746,133",5.77,"293,487",2.74,"1,615,094",4.55,"4,586,811",6.42,"2,998,487",7.38,"7,571,839",3.95,"1,172,070",3.94,"3,507,543",9.11,802,-,"898,227",-10.67,"1,695,921",10.84,"5,240,422",17.95,"742,734",19.02,"2,727,950",-9.10,"-2,168,352",--
2005M06,"34,009,882",7.86,"11,420,224",6.82,"17,458,482",8.33,"1,883,292",-0.79,"470,929",8.00,"15,104,261",9.60,"2,571,335",11.21,"114,610",23.95,"1,578,540",-2.79,"419,328",64.12,"256,648",0.07,"190,715",2.79,"1,789,974",14.48,"898,644",9.64,"22,215,414",6.92,"312,553",1.84,"1,787,733",6.73,"4,661,756",8.57,"3,087,082",8.85,"7,596,897",4.32,"1,246,873",7.11,"3,521,745",9.40,775,-,"976,435",-0.06,"1,700,077",9.67,"5,306,757",18.03,"778,727",22.95,"2,769,108",-10.67,"-2,425,254",--
2005M07,"34,226,669",8.01,"11,591,553",8.21,"17,445,212",7.68,"1,855,967",-2.29,"480,288",5.89,"15,108,957",9.11,"2,577,027",11.17,"117,853",14.43,"1,612,657",-2.48,"431,971",64.63,"256,877",0.08,"193,519",5.45,"1,833,796",23.62,"904,431",10.18,"22,279,223",6.52,"346,933",2.42,"1,753,004",8.44,"4,702,239",7.44,"3,016,129",5.64,"7,613,630",4.02,"1,265,572",11.53,"3,580,876",9.38,840,-,"943,456",-3.42,"1,709,913",12.22,"5,373,065",17.96,"782,474",24.70,"2,892,968",-10.60,"-2,492,657",--
2005M08,"34,752,443",9.09,"12,012,960",11.07,"17,533,530",7.91,"1,827,011",-1.63,"476,633",5.54,"15,229,886",9.26,"2,590,267",10.28,"119,101",10.26,"1,608,224",0.26,"455,103",57.81,"238,196",-7.23,"195,062",4.13,"1,926,503",29.33,"898,703",8.95,"22,240,950",6.02,"318,301",2.31,"1,761,462",4.78,"4,696,735",6.47,"2,948,114",4.95,"7,658,004",4.40,"1,257,777",8.59,"3,599,646",10.05,911,-,"1,024,481",7.31,"1,754,423",13.55,"5,439,020",17.92,"784,250",22.34,"3,170,477",-1.99,"-2,486,364",--
