期間,新臺幣_原始值,新臺幣_年增率(%),日圓_原始值,日圓_年增率(%),馬克_原始值,馬克_年增率(%),英鎊_原始值,英鎊_年增率(%),法國法郎_原始值,法國法郎_年增率(%),港幣_原始值,港幣_年增率(%),韓元_原始值,韓元_年增率(%),加拿大幣_原始值,加拿大幣_年增率(%),新加坡元_原始值,新加坡元_年增率(%),人民幣_原始值,人民幣_年增率(%),澳幣_原始值,澳幣_年增率(%),印尼盾_原始值,印尼盾_年增率(%),荷蘭幣_原始值,荷蘭幣_年增率(%),泰銖_原始值,泰銖_年增率(%),馬來西亞幣_原始值,馬來西亞幣_年增率(%),菲律賓披索_原始值,菲律賓披索_年增率(%),歐元_原始值,歐元_年增率(%)
1967M08,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.3571,0.00,4.9371,0.00,5.7143,0.00,270.2800,0.33,1.0758,-0.07,3.0612,0.00,2.4618,0.00,0.8929,0.00,140.5000,...,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1967M09,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.3571,0.00,4.9371,0.00,5.7143,0.00,270.3800,0.30,1.0753,0.08,3.0612,0.00,2.4618,0.00,0.8929,0.00,146.0000,...,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1967M10,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.3571,0.00,4.9371,0.00,5.7143,0.00,270.3700,0.30,1.0733,0.56,3.0612,0.00,2.4618,0.00,0.8929,0.00,150.0000,...,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1967M11,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.3571,0.00,4.9371,0.00,5.7143,0.00,270.4100,0.28,1.0751,0.64,3.0612,0.00,2.4618,0.00,0.8929,0.00,179.0000,...,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1967M12,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.1900,-1.10,1.0802,0.27,3.0612,0.00,2.4618,0.00,0.8929,0.00,220.5000,...,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M01,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.6000,-1.54,1.0847,-0.48,3.0612,0.00,2.4618,0.00,0.8929,0.00,250.5000,-45.31,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M02,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.6000,-1.73,1.0873,-0.62,3.0612,0.00,2.4618,0.00,0.8929,0.00,266.0000,-48.50,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M03,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.6500,-1.73,1.0849,-0.27,3.0612,0.00,2.4618,0.00,0.8929,0.00,266.0000,-48.50,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M04,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.7600,-1.71,1.0801,0.21,3.0612,0.00,2.4618,0.00,0.8929,0.00,276.0000,-50.36,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M05,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.7600,-1.67,1.0779,0.39,3.0612,0.00,2.4618,0.00,0.8929,0.00,293.0000,-53.24,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M06,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.7600,-1.71,1.0768,0.33,3.0612,0.00,2.4618,0.00,0.8929,0.00,301.0000,-54.48,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M07,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,274.7700,-1.68,1.0736,0.39,3.0612,0.00,2.4618,0.00,0.8929,0.00,304.0000,-54.93,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M08,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,275.3600,-1.84,1.0726,0.30,3.0612,0.00,2.4618,0.00,0.8929,0.00,308.0000,-54.38,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M09,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,278.1000,-2.78,1.0730,0.21,3.0612,0.00,2.4618,0.00,0.8929,0.00,315.5000,-53.72,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M10,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,280.2800,-3.54,1.0727,0.06,3.0612,0.00,2.4618,0.00,0.8929,0.00,323.5000,-53.63,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M11,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,-14.29,4.9371,0.00,6.0606,-5.71,281.4500,-3.92,1.0730,0.20,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-45.09,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1968M12,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,281.6500,-2.65,1.0731,0.66,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-32.36,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M01,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,281.6000,-2.49,1.0727,1.12,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-23.16,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M02,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,282.0900,-2.66,1.0744,1.20,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-18.40,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M03,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,282.6800,-2.84,1.0767,0.76,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-18.40,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M04,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,282.8500,-2.86,1.0762,0.36,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-15.34,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M05,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,284.5200,-3.43,1.0770,0.08,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-10.12,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M06,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,285.0000,-3.59,1.0795,-0.25,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-7.67,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M07,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,4.9371,0.00,6.0606,0.00,285.4100,-3.73,1.0806,-0.65,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-6.75,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M08,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,5.5542,-11.11,6.0606,0.00,286.9400,-4.04,1.0781,-0.51,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-5.52,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M09,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,5.5542,-11.11,6.0606,0.00,288.2600,-3.52,1.0782,-0.48,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-3.22,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M10,40.0000,0.00,360.0000,0.00,4.0000,0.00,0.4167,0.00,5.5542,-11.11,6.0606,0.00,290.1800,-3.41,1.0779,-0.48,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,-0.77,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M11,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,303.8700,-7.38,1.0758,-0.26,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,0.00,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1969M12,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,304.5300,-7.51,1.0742,-0.10,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,0.00,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1970M01,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,304.8500,-7.63,1.0728,-0.01,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,0.00,3.6200,0.00,20.8000,0.00,3.0612,0.00,3.9000,0.00,-,--
1970M02,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,305.8600,-7.77,1.0731,0.12,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,0.00,3.6200,0.00,20.8000,0.00,3.0612,0.00,4.2043,-7.24,-,--
1970M03,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,306.6300,-7.81,1.0727,0.37,3.0612,0.00,2.4618,0.00,0.8929,0.00,326.0000,0.00,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.0962,-36.03,-,--
1970M04,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,307.7300,-8.08,1.0728,0.32,3.0612,0.00,2.4618,0.00,0.8929,0.00,352.0000,-7.39,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.1628,-36.72,-,--
1970M05,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,308.7600,-7.85,1.0811,-0.38,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.1213,-36.29,-,--
1970M06,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,309.8900,-8.03,1.0384,3.96,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.1924,-37.02,-,--
1970M07,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,-11.11,6.0606,0.00,311.4400,-8.36,1.0320,4.71,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.2303,-37.40,-,--
1970M08,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,0.00,6.0606,0.00,312.5100,-8.18,1.0214,5.55,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.2695,-37.79,-,--
1970M09,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,0.00,6.0606,0.00,313.3900,-8.02,1.0159,6.13,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.3704,-38.78,-,--
1970M10,40.0000,0.00,360.0000,0.00,3.6600,9.29,0.4167,0.00,5.5542,0.00,6.0606,0.00,314.1700,-7.64,1.0214,5.53,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-39.39,-,--
1970M11,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,315.1700,-3.59,1.0200,5.47,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-39.39,-,--
1970M12,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,316.2700,-3.71,1.0174,5.58,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-39.39,-,--
1971M01,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,317.7300,-4.05,1.0116,6.05,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-39.39,-,--
1971M02,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,319.4800,-4.26,1.0075,6.51,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-34.67,-,--
1971M03,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,321.3500,-4.58,1.0063,6.60,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-13.76,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-5.26,-,--
1971M04,40.0000,0.00,360.0000,0.00,3.6600,0.00,0.4167,0.00,5.5542,0.00,6.0606,0.00,323.2500,-4.80,1.0076,6.47,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,-6.88,3.6200,0.00,20.8000,0.00,3.0612,0.00,6.4350,-4.23,-,--
1971M05,40.0000,0.00,360.0000,0.00,3.5484,3.15,0.4167,0.00,5.5542,0.00,6.0606,0.00,325.6500,-5.19,1.0087,7.18,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,0.00,3.5531,1.88,20.8000,0.00,3.0612,0.00,6.4350,-4.87,-,--
1971M06,40.0000,0.00,360.0000,0.00,3.5130,4.18,0.4167,0.00,5.5542,0.00,6.0606,0.00,332.1800,-6.71,1.0212,1.68,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,0.00,3.5640,1.57,20.8000,0.00,3.0612,0.00,6.4350,-3.77,-,--
1971M07,40.0000,0.00,360.0000,0.00,3.4820,5.11,0.4167,0.00,5.5542,0.00,6.0606,0.00,370.8000,-16.01,1.0211,1.07,3.0612,0.00,2.4618,0.00,0.8929,0.00,378.0000,0.00,3.5600,1.69,20.8000,0.00,3.0612,0.00,6.4350,-3.18,-,--
1971M08,40.0000,0.00,355.5200,1.26,3.4164,7.13,0.4110,1.38,5.5542,0.00,5.9867,1.23,370.8000,-15.72,1.0133,0.80,3.0612,0.00,2.4618,0.00,0.8836,1.04,396.5000,-4.67,3.4870,3.81,20.8000,0.00,3.0612,0.00,6.4245,-2.41,-,--
1971M09,40.0000,0.00,337.4000,6.70,3.3617,8.87,0.4049,2.90,5.5542,0.00,5.8978,2.76,370.8000,-15.48,1.0129,0.30,3.0612,0.00,2.4618,0.00,0.8712,2.48,415.0000,-8.92,3.4150,6.00,20.8000,0.00,3.0612,0.00,6.4105,-0.63,-,--
1971M10,40.0000,0.00,330.4200,8.95,3.3261,10.04,0.4014,3.79,5.5542,0.00,5.8473,3.65,370.8000,-15.27,1.0044,1.69,3.0612,0.00,2.4618,0.00,0.8639,3.36,415.0000,-8.92,3.3580,7.80,20.8000,0.00,3.0612,0.00,6.4324,0.04,-,--
1971M11,40.0000,0.00,328.4000,9.62,3.3314,9.86,0.4011,3.88,5.5542,0.00,5.8426,3.73,370.8000,-15.00,1.0037,1.62,3.0612,0.00,2.4618,0.00,0.8629,3.47,415.0000,-8.92,3.3320,8.64,20.8000,0.00,3.0612,0.00,6.4331,0.03,-,--
1971M12,40.0000,0.00,336.3920,7.02,3.4697,5.48,0.3959,5.25,5.3911,3.02,5.7663,5.10,372.1300,-15.01,0.9992,1.82,2.9350,4.30,2.4618,0.00,0.8512,4.89,415.0000,-8.92,3.4559,4.75,20.8000,0.00,2.9537,3.64,6.4350,0.00,-,--
1972M01,40.0000,0.00,312.2300,15.30,3.2318,13.25,0.3888,7.17,5.1736,7.36,5.6330,7.59,374.6900,-15.20,1.0059,0.57,2.8800,6.29,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.2160,12.56,20.8000,0.00,2.8196,8.57,6.4350,0.00,-,--
1972M02,40.0000,0.00,304.9800,18.04,3.1864,14.86,0.3840,8.50,5.0891,9.14,5.5810,8.59,379.1400,-15.74,1.0047,0.28,2.8550,7.22,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.1780,13.91,20.8000,0.00,2.8196,8.57,6.4350,0.00,-,--
1972M03,40.0000,0.00,302.4400,19.03,3.1700,15.46,0.3815,9.21,5.0416,10.17,5.5560,9.08,384.5600,-16.44,0.9984,0.79,2.8400,7.79,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.1840,13.69,20.8000,0.00,2.8196,8.57,6.4350,0.00,-,--
1972M04,40.0000,0.00,303.5600,18.59,3.1778,15.17,0.3831,8.75,5.0373,10.26,5.5730,8.75,389.8300,-17.08,0.9956,1.21,2.8300,8.17,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.2100,12.77,20.8000,0.00,2.8196,8.57,6.5749,-2.13,-,--
1972M05,40.0000,0.00,304.4400,18.25,3.1795,11.60,0.3828,8.83,5.0140,10.77,5.5640,8.93,394.5900,-17.47,0.9887,2.02,2.8300,8.17,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.2120,10.62,20.8000,0.00,2.8196,8.57,6.7674,-4.91,-,--
1972M06,40.0000,0.00,303.6800,18.55,3.1711,10.78,0.3882,7.33,5.0158,10.73,5.7190,5.97,398.5600,-16.66,0.9794,4.27,2.8200,8.55,2.2673,8.58,0.8396,6.34,415.0000,-8.92,3.1980,11.44,20.8000,0.00,2.8196,8.57,6.7718,-4.97,-,--
1972M07,40.0000,0.00,301.1100,19.56,3.1601,10.19,0.4093,1.79,5.0025,11.03,5.7090,6.16,399.3800,-7.16,0.9839,3.78,2.8000,9.33,2.2174,11.02,0.8396,6.34,415.0000,-8.92,3.1820,11.88,20.8000,0.00,2.8196,8.57,6.7778,-5.06,-,--
1972M08,40.0000,0.00,301.1000,18.07,3.1858,7.24,0.4082,0.70,5.0035,11.01,5.6830,5.34,399.1100,-7.09,0.9822,3.17,2.7850,9.92,2.2174,11.02,0.8396,5.25,415.0000,-4.46,3.2080,8.70,20.8000,0.00,2.8196,8.57,6.7795,-5.24,-,--
1972M09,40.0000,0.00,301.1000,12.06,3.1923,5.31,0.4097,-1.16,5.0058,10.96,5.6590,4.22,398.7600,-7.01,0.9829,3.05,2.7750,10.31,2.2174,11.02,0.8396,3.76,415.0000,0.00,3.2280,5.79,20.8000,0.00,2.8196,8.57,6.7795,-5.44,-,--
1972M10,40.0000,0.00,301.1000,9.74,3.2067,3.72,0.4174,-3.81,5.0236,10.56,5.6510,3.47,398.5800,-6.97,0.9826,2.22,2.7700,10.51,2.2174,11.02,0.8398,2.86,415.0000,0.00,3.2390,3.67,20.8000,0.00,2.8196,8.57,6.7812,-5.14,-,--
1972M11,40.0000,0.00,301.1000,9.07,3.2041,3.97,0.4252,-5.66,5.0406,10.19,5.6580,3.26,398.6600,-6.99,0.9782,2.61,2.7700,10.51,2.2272,10.53,0.8397,2.76,415.0000,0.00,3.2300,3.16,20.8000,0.00,2.8196,8.57,6.7806,-5.12,-,--
1972M12,40.0000,0.00,301.2300,11.67,3.1981,8.49,0.4264,-7.17,5.0873,5.97,5.7110,0.97,398.8700,-6.70,0.9967,0.25,2.7950,5.01,2.2401,9.90,0.8282,2.77,415.0000,0.00,3.2290,7.03,20.8000,0.00,2.8196,4.76,6.7804,-5.09,-,--
1973M01,40.0000,0.00,301.9600,3.40,3.1973,1.08,0.4244,-8.40,5.0836,1.77,5.6750,-0.74,398.8500,-6.06,0.9991,0.68,2.8050,2.67,2.2401,1.21,0.7843,7.05,415.0000,0.00,3.2190,-0.09,20.8000,0.00,2.8196,0.00,6.7814,-5.11,-,--
1973M02,38.0000,5.26,279.1000,9.27,3.0101,5.86,0.4122,-6.84,4.7649,6.80,5.1350,8.69,398.9000,-4.95,0.9955,0.92,2.6650,7.13,2.1295,6.47,0.7324,14.64,415.0000,0.00,3.0230,5.13,20.8000,0.00,2.6264,7.35,6.7762,-5.04,-,--
1973M03,38.0000,5.26,265.2600,14.02,2.8269,12.14,0.4037,-5.49,4.5063,11.88,5.1200,8.52,398.8700,-3.59,0.9966,0.18,2.5150,12.92,1.9901,13.93,0.7059,18.95,415.0000,0.00,2.9030,9.68,20.8000,0.00,2.5005,12.76,6.7719,-4.98,-,--
1973M04,38.0000,5.26,265.5200,14.33,2.8368,12.02,0.4027,-4.87,4.5539,10.61,5.1490,8.23,398.9300,-2.28,1.0006,-0.50,2.4900,13.65,2.0064,13.00,0.7059,18.95,415.0000,0.00,2.9490,8.85,20.9281,-0.61,2.4870,13.37,6.7662,-2.83,-,--
1973M05,38.0000,5.26,264.7300,15.00,2.7927,13.85,0.3951,-3.10,4.4761,12.02,5.1390,8.27,398.9000,-1.08,1.0005,-1.18,2.4900,13.65,1.9833,14.32,0.7059,18.95,415.0000,0.00,2.8996,10.77,20.9281,-0.61,2.4865,13.39,6.7632,0.06,-,--
1973M06,38.0000,5.26,264.7000,14.73,2.5785,22.98,0.3882,0.00,4.2604,17.73,5.0540,13.16,398.8600,-0.08,0.9983,-1.89,2.3592,19.53,1.9164,18.31,0.7059,18.95,415.0000,0.00,2.7290,17.19,20.9281,-0.61,2.4465,15.25,6.7592,0.19,-,--
1973M07,38.0000,5.26,264.4100,13.88,2.3342,35.38,0.3934,4.05,4.0560,23.34,5.0300,13.50,398.7000,0.17,0.9994,-1.55,2.3003,21.72,1.8772,18.12,0.7059,18.95,415.0000,0.00,2.5810,23.29,20.3751,2.09,2.3004,22.57,6.7583,0.29,-,--
1973M08,38.0000,5.26,265.1100,13.58,2.4242,31.42,0.4037,1.10,4.2504,17.72,5.1080,11.26,398.5700,0.14,1.0038,-2.15,2.3116,20.48,1.9220,15.37,0.7059,18.94,415.0000,0.00,2.6580,20.69,20.3751,2.09,2.2801,23.66,6.7467,0.49,-,--
1973M09,38.0000,5.26,265.4900,13.41,2.4236,31.72,0.4131,-0.82,4.2615,17.47,5.1150,10.64,397.8200,0.24,1.0081,-2.50,2.3396,18.61,1.9213,15.41,0.6805,23.38,415.0000,0.00,2.5970,24.30,20.3751,2.09,2.3112,22.00,6.7392,0.60,-,--
1973M10,38.0000,5.26,266.3300,13.06,2.4126,32.91,0.4119,1.34,4.2162,19.15,5.0760,11.33,397.2600,0.33,1.0009,-1.83,2.3287,18.95,1.9113,16.02,0.6723,24.93,415.0000,0.00,2.4980,29.66,20.3751,2.09,2.2834,23.48,6.7396,0.62,-,--
1973M11,38.0000,5.26,277.8100,8.38,2.5794,24.22,0.4184,1.62,4.4078,14.36,5.0790,11.40,397.0400,0.41,0.9988,-2.06,2.4382,13.61,1.9701,13.05,0.6723,24.91,415.0000,0.00,2.6830,20.39,20.3751,2.09,2.3898,17.98,6.7382,0.63,-,--
1973M12,38.0000,5.26,280.0000,7.58,2.6549,20.46,0.4312,-1.11,4.5962,10.68,5.0780,12.47,397.1600,0.43,0.9994,-0.27,2.4458,14.28,2.0052,11.71,0.6723,23.20,415.0000,0.00,2.8070,15.03,20.3751,2.09,2.3886,18.04,6.7353,0.67,-,--
1974M01,38.0000,5.26,298.6400,1.11,2.8104,13.77,0.4496,-5.60,5.0239,1.19,5.0960,11.36,397.7800,0.27,0.9914,0.78,2.5149,11.54,2.0358,10.04,0.6723,16.67,415.0000,0.00,2.9363,9.63,20.3751,2.09,2.4968,12.93,6.7310,0.75,-,--
1974M02,38.0000,0.00,291.2400,-4.17,2.7141,10.91,0.4396,-6.22,4.9537,-3.81,5.0700,1.28,398.2800,0.16,0.9767,1.92,2.4765,7.61,2.0186,5.49,0.6723,8.94,415.0000,0.00,2.8267,6.94,20.3751,2.09,2.4703,6.32,6.7189,0.85,-,--
1974M03,38.0000,0.00,282.5800,-6.13,2.6213,7.84,0.4275,-5.57,4.8211,-6.53,5.0610,1.17,398.6500,0.06,0.9720,2.53,2.4606,2.21,1.9904,-0.02,0.6723,5.00,415.0000,0.00,2.7529,5.45,20.3751,2.09,2.4259,3.08,6.7234,0.72,-,--
1974M04,38.0000,0.00,277.7800,-4.41,2.5231,12.43,0.4188,-3.83,4.8683,-6.46,5.0710,1.54,398.9600,-0.01,0.9673,3.44,2.4222,2.80,1.9550,2.63,0.6723,5.00,415.0000,0.00,2.6756,10.22,20.3751,2.71,2.3835,4.34,6.7218,0.66,-,--
1974M05,38.0000,0.00,278.9300,-5.09,2.4588,13.58,0.4143,-4.62,4.8685,-8.06,5.0550,1.66,399.0000,-0.03,0.9621,3.99,2.4063,3.48,1.9011,4.32,0.6723,5.00,415.0000,0.00,2.5970,11.65,20.3751,2.71,2.3746,4.71,6.7176,0.68,-,--
1974M06,38.0000,0.00,283.0500,-6.48,2.5258,2.09,0.4184,-7.22,4.9000,-13.05,5.0500,0.08,399.0000,-0.04,0.9664,3.30,2.4406,-3.34,1.9395,-1.19,0.6723,5.00,415.0000,0.00,2.6491,3.02,20.3751,2.71,2.4049,1.73,6.7157,0.65,-,--
1974M07,38.0000,0.00,290.9100,-9.11,2.5526,-8.56,0.4188,-6.06,4.7655,-14.89,5.0670,-0.73,399.0000,-0.08,0.9761,2.39,2.4612,-6.54,1.9463,-3.55,0.6757,4.46,415.0000,0.00,2.6341,-2.02,20.3751,0.00,2.4108,-4.58,6.7346,0.35,-,--
1974M08,38.0000,0.00,302.2200,-12.28,2.6170,-7.37,0.4263,-5.29,4.7819,-11.11,5.0650,0.85,399.0000,-0.11,0.9798,2.45,2.4794,-6.77,1.9739,-2.63,0.6746,4.64,415.0000,0.00,2.6703,-0.46,20.3751,0.00,2.4149,-5.58,6.7428,0.06,-,--
1974M09,38.0000,0.00,299.6200,-11.39,2.6616,-8.94,0.4318,-4.34,4.8005,-11.23,5.0630,1.03,399.0000,-0.30,0.9863,2.21,2.4698,-5.27,2.0020,-4.03,0.6903,-1.41,415.0000,0.00,2.7121,-4.24,20.3751,0.00,2.4119,-4.18,6.7473,-0.12,-,--
1974M10,38.0000,0.00,299.4800,-11.07,2.5941,-7.00,0.4288,-3.95,4.7324,-10.91,5.0430,0.65,399.0000,-0.44,0.9830,1.82,2.4166,-3.64,1.9662,-2.79,0.7638,-11.99,415.0000,0.00,2.6573,-5.99,20.3751,0.00,2.4070,-5.14,6.7724,-0.48,-,--
